"x","y"
"19460.503158980504","14.159698937373271"
"19674.31214824587","14.15947189506064"
"19888.121137511236","14.15924485274801"
"20101.930126776602","14.213886369320988"
"20315.739116041972","14.213659327008358"
"20529.548105307338","14.231721804324266"
"20743.357094572704","14.268073801268706"
"20957.166083838074","14.267846758956075"
"21170.97507310344","14.267619716643445"
"21384.784062368806","14.267392674330814"
"21598.593051634176","14.267165632018184"
"21812.402040899542","14.303517628962624"
"22026.211030164908","14.358159145535595"
"22240.020019430278","14.376221622851503"
"22453.829008695644","14.375994580538872"
"22596.368334872554","14.43071177788272"
"22703.27282950524","14.814678168925646"
"22833.93387850074","15.253487891930554"
"23023.98631340329","15.655655508369328"
"23237.795302668655","15.69200750531376"
"23451.604291934025","15.69178046300113"
"23665.41328119939","15.691553420688507"
"23879.222270464757","15.691326378375877"
"24093.031259730127","15.691099336063246"
"24306.840248995493","15.690872293750616"
"24520.64923826086","15.690645251437985"
"24734.45822752623","15.745286768010963"
"24948.267216791595","16.147429157526112"
"25162.07620605696","16.238649713356153"
"25375.885195322327","16.238422671043523"
"25589.694184587697","16.238195628730892"
"25803.503173853063","16.29283714530387"
"25969.79905439279","16.493845272752374"
"25981.677331574203","16.89620209111834"
"25981.677331574203","17.22541344443197"
"26231.1211523838","17.44462279727633"
"26444.930141649165","17.4443957549637"
"26658.73913091453","17.44416871265107"
"26872.5481201799","17.44394167033844"
"27086.357109445264","17.443714628025816"
"27300.166098710637","17.443487585713186"
"27513.975087976003","17.443260543400555"
"27727.78407724137","17.443033501087925"
"27941.593066506735","17.497675017660896"
"28155.4020557721","17.497447975348265"
"28369.211045037468","17.533799972292705"
"28583.02003430284","17.551862449608613"
"28796.829023568207","17.551635407295983"
"29010.638012833573","17.551408364983352"
"29224.44700209894","17.551181322670722"
"29438.255991364305","17.55095428035809"
"29652.06498062967","17.55072723804546"
"29794.604306806585","17.98952434758855"
"29794.604306806585","17.71518155316052"
"29901.508801439268","18.373490738631475"
"30008.41329607195","19.08666848298804"
"30008.41329607195","18.7574571296744"
"30044.04812761618","19.525579113687442"
"30150.952622248864","20.00099310287304"
"30293.491948425777","20.293474055387854"
"30364.76161151423","20.805504924215967"
"30578.570600779596","20.841856921160414"
"30792.379590044962","20.841629878847783"
"31006.188579310336","20.841402836535153"
"31219.9975685757","20.841175794222522"
"31433.806557841068","20.85923827153843"
"31647.615547106434","20.95045882736847"
"31861.4245363718","20.95023178505584"
"32075.233525637166","20.95000474274321"
"32289.04251490254","20.94977770043058"
"32502.851504167906","21.02270873663209"
"32574.12116725636","21.278686330660705"
"32574.12116725636","21.607897683974343"
"32645.39083034481","21.937033356517098"
"32681.02566188904","22.37594398721651"
"32787.930156521725","22.961095094173317"
"33001.73914578709","23.034026130374826"
"33215.548135052464","23.033799088062196"
"33429.35712431783","23.033572045749565"
"33643.1661135832","23.033345003436935"
"33785.70543976011","23.25266787743761"
"33856.97510284856","23.801277785522792"
"33928.244765937015","24.569361929150396"
"33928.244765937015","24.898573282464035"
"33928.244765937015","25.227784635777663"
"33928.244765937015","24.240150575836765"
"33963.879597481246","25.611826707591465"
"33999.514429025476","26.87376572157496"
"33999.514429025476","26.21534301494769"
"33999.514429025476","25.886131661634057"
"33999.514429025476","26.544554368261323"
"34035.1492605697","27.25780779338876"
"34070.78409211393","27.532112747431352"
"34177.68858674661","27.970947697359883"
"34284.593081379295","28.409782647288413"
"34284.593081379295","28.738994000602048"
"34284.593081379295","29.06820535391568"
"34355.862744467755","30.16550085085692"
"34355.862744467755","29.836289497543284"
"34355.862744467755","29.50707814422965"
"34355.862744467755","30.494712204170554"
"34427.13240755621","31.592007701111793"
"34427.13240755621","31.262796347798158"
"34427.13240755621","30.933584994484523"
"34427.13240755621","31.921219054425425"
"34534.03690218889","32.387488283796756"
"34712.211059910034","32.6890761557404"
"34926.0200491754","32.94490238822726"
"35139.82903844077","33.237307659971194"
"35282.36836461768","33.51149909285748"
"35329.88147334331","33.78579143343825"
"35353.63802770613","35.541560090854006"
"35353.63802770613","34.22471467759947"
"35353.63802770613","34.553926030913104"
"35353.63802770613","34.88313738422674"
"35353.63802770613","35.212348737540374"
"35424.907690794586","35.98043288116798"
"35424.907690794586","36.41938135225283"
"35496.177353883046","36.74851702479558"
"35567.4470169715","37.187389815109555"
"35638.71668005996","37.51652548765231"
"35709.98634314841","37.95539827796628"
"35781.256006236865","38.28453395050904"
"35852.525669325325","38.72340674082301"
"35923.79533241378","39.052542413365764"
"36030.69982704646","39.5462459221799"
"36173.239153223374","39.985043031722995"
"36315.77847940029","40.42384014126608"
"36458.3178055772","40.83520297136637"
