timestamp,load_MW,temperature,weekday,season
2018-02-03 00:00:00-08:00,25609.5,80.37,Saturday,Winter
2018-02-04 00:00:00-08:00,25022.5,81.3,Sunday,Winter
2018-02-05 00:00:00-08:00,28351.25,76.91,Monday,Winter
2018-02-06 00:00:00-08:00,28314.83333333333,74.04,Tuesday,Winter
2018-02-07 00:00:00-08:00,28431.166666666668,82.01,Wednesday,Winter
2018-02-08 00:00:00-08:00,28392.83333333333,82.47,Thursday,Winter
2018-02-09 00:00:00-08:00,27462.666666666668,72.85,Friday,Winter
2018-02-10 00:00:00-08:00,25217.416666666668,63.82,Saturday,Winter
2018-02-11 00:00:00-08:00,25439.166666666668,70.14,Sunday,Winter
2018-02-12 00:00:00-08:00,28382.166666666668,60.9,Monday,Winter
2018-02-13 00:00:00-08:00,28153.0,64.2,Tuesday,Winter
2018-02-14 00:00:00-08:00,27800.666666666668,66.88,Wednesday,Winter
2018-02-15 00:00:00-08:00,27741.33333333333,70.24,Thursday,Winter
2018-02-16 00:00:00-08:00,27137.5,73.19,Friday,Winter
2018-02-17 00:00:00-08:00,24922.5,73.94,Saturday,Winter
2018-02-18 00:00:00-08:00,25251.25,66.65,Sunday,Winter
2018-02-19 00:00:00-08:00,28909.58333333333,55.82,Monday,Winter
2018-02-20 00:00:00-08:00,29796.08333333333,58.99,Tuesday,Winter
2018-02-21 00:00:00-08:00,29007.5,58.86,Wednesday,Winter
2018-02-22 00:00:00-08:00,29462.33333333333,58.61,Thursday,Winter
2018-02-23 00:00:00-08:00,28696.33333333333,57.96,Friday,Winter
2018-02-24 00:00:00-08:00,26331.25,61.04,Saturday,Winter
2018-02-25 00:00:00-08:00,25956.08333333333,68.02,Sunday,Winter
2018-02-26 00:00:00-08:00,29143.83333333333,63.82,Monday,Winter
2018-02-27 00:00:00-08:00,29071.33333333333,53.53,Tuesday,Winter
2018-02-28 00:00:00-08:00,,,,
2018-03-01 00:00:00-08:00,,,,
2018-03-02 00:00:00-08:00,28108.416666666668,56.1,Friday,Spring
2018-03-03 00:00:00-08:00,25679.08333333333,58.98,Saturday,Spring
2018-03-04 00:00:00-08:00,26015.58333333333,61.22,Sunday,Spring
2018-03-05 00:00:00-08:00,28022.58333333333,71.96,Monday,Spring
2018-03-06 00:00:00-08:00,27551.58333333333,77.09,Tuesday,Spring
2018-03-07 00:00:00-08:00,27534.58333333333,72.04,Wednesday,Spring
2018-03-08 00:00:00-08:00,27234.58333333333,74.02,Thursday,Spring
2018-03-09 00:00:00-08:00,26812.75,69.74,Friday,Spring
2018-03-10 00:00:00-08:00,25406.25,60.28,Saturday,Spring
2018-03-11 00:00:00-08:00,24596.0,66.29,Sunday,Spring
2018-03-12 00:00:00-07:00,27749.75,71.55,Monday,Spring
2018-03-13 00:00:00-07:00,27538.83333333333,67.92,Tuesday,Spring
2018-03-14 00:00:00-07:00,27119.83333333333,62.89,Wednesday,Spring
2018-03-15 00:00:00-07:00,27127.58333333333,63.88,Thursday,Spring
2018-03-16 00:00:00-07:00,26549.666666666668,58.84,Friday,Spring
2018-03-17 00:00:00-07:00,24617.83333333333,59.49,Saturday,Spring
2018-03-18 00:00:00-07:00,25275.416666666668,61.95,Sunday,Spring
2018-03-19 00:00:00-07:00,26716.83333333333,72.84,Monday,Spring
2018-03-20 00:00:00-07:00,27568.33333333333,70.87,Tuesday,Spring
2018-03-21 00:00:00-07:00,27146.75,63.3,Wednesday,Spring
2018-03-22 00:00:00-07:00,26421.0,62.07,Thursday,Spring
2018-03-23 00:00:00-07:00,25704.166666666668,67.26,Friday,Spring
2018-03-24 00:00:00-07:00,24332.25,63.56,Saturday,Spring
2018-03-25 00:00:00-07:00,24531.25,62.15,Sunday,Spring
2018-03-26 00:00:00-07:00,26346.5,69.61,Monday,Spring
2018-03-27 00:00:00-07:00,26441.75,74.99,Tuesday,Spring
2018-03-28 00:00:00-07:00,26550.08333333333,74.55,Wednesday,Spring
2018-03-29 00:00:00-07:00,27046.08333333333,74.93,Thursday,Spring
2018-03-30 00:00:00-07:00,26426.33333333333,76.53,Friday,Spring
2018-03-31 00:00:00-07:00,,,,
2018-04-01 00:00:00-07:00,,,,
2018-04-02 00:00:00-07:00,26572.666666666668,66.44,Monday,Spring
2018-04-03 00:00:00-07:00,26878.58333333333,69.32,Tuesday,Spring
2018-04-04 00:00:00-07:00,26926.916666666668,68.63,Wednesday,Spring
2018-04-05 00:00:00-07:00,27037.25,68.48,Thursday,Spring
2018-04-06 00:00:00-07:00,26368.0,69.27,Friday,Spring
2018-04-07 00:00:00-07:00,24685.166666666668,71.5,Saturday,Spring
2018-04-08 00:00:00-07:00,24897.25,74.92,Sunday,Spring
2018-04-09 00:00:00-07:00,29314.0,94.08,Monday,Spring
2018-04-10 00:00:00-07:00,29195.916666666668,88.87,Tuesday,Spring
2018-04-11 00:00:00-07:00,28004.916666666668,78.4,Wednesday,Spring
2018-04-12 00:00:00-07:00,27043.25,68.06,Thursday,Spring
2018-04-13 00:00:00-07:00,26446.75,77.78,Friday,Spring
2018-04-14 00:00:00-07:00,25461.916666666668,84.34,Saturday,Spring
2018-04-15 00:00:00-07:00,25199.08333333333,76.98,Sunday,Spring
2018-04-16 00:00:00-07:00,26946.33333333333,62.74,Monday,Spring
2018-04-17 00:00:00-07:00,26834.75,68.01,Tuesday,Spring
2018-04-18 00:00:00-07:00,27120.58333333333,70.17,Wednesday,Spring
2018-04-19 00:00:00-07:00,26592.25,61.94,Thursday,Spring
2018-04-20 00:00:00-07:00,26198.5,71.25,Friday,Spring
2018-04-21 00:00:00-07:00,25777.58333333333,81.93,Saturday,Spring
2018-04-22 00:00:00-07:00,26885.0,80.52,Sunday,Spring
2018-04-23 00:00:00-07:00,29182.166666666668,77.8,Monday,Spring
2018-04-24 00:00:00-07:00,28813.83333333333,73.06,Tuesday,Spring
2018-04-25 00:00:00-07:00,28743.0,72.89,Wednesday,Spring
2018-04-26 00:00:00-07:00,27964.166666666668,70.81,Thursday,Spring
2018-04-27 00:00:00-07:00,26603.83333333333,68.74,Friday,Spring
2018-04-28 00:00:00-07:00,24867.33333333333,68.66,Saturday,Spring
2018-04-29 00:00:00-07:00,24838.33333333333,67.53,Sunday,Spring
2018-04-30 00:00:00-07:00,,,,
2018-05-01 00:00:00-07:00,,,,
2018-05-02 00:00:00-07:00,27539.666666666668,62.77,Wednesday,Spring
2018-05-03 00:00:00-07:00,27692.75,70.48,Thursday,Spring
2018-05-04 00:00:00-07:00,29216.416666666668,87.85,Friday,Spring
2018-05-05 00:00:00-07:00,27596.58333333333,86.22,Saturday,Spring
2018-05-06 00:00:00-07:00,27003.58333333333,81.29,Sunday,Spring
2018-05-07 00:00:00-07:00,29660.25,76.71,Monday,Spring
2018-05-08 00:00:00-07:00,30209.25,77.63,Tuesday,Spring
2018-05-09 00:00:00-07:00,29956.5,75.68,Wednesday,Spring
2018-05-10 00:00:00-07:00,28973.416666666668,74.21,Thursday,Spring
2018-05-11 00:00:00-07:00,27481.75,62.64,Friday,Spring
2018-05-12 00:00:00-07:00,25680.33333333333,64.53,Saturday,Spring
2018-05-13 00:00:00-07:00,25090.25,68.86,Sunday,Spring
2018-05-14 00:00:00-07:00,27867.416666666668,67.7,Monday,Spring
2018-05-15 00:00:00-07:00,28112.166666666668,69.38,Tuesday,Spring
2018-05-16 00:00:00-07:00,27864.08333333333,71.53,Wednesday,Spring
2018-05-17 00:00:00-07:00,27974.916666666668,70.35,Thursday,Spring
2018-05-18 00:00:00-07:00,27873.33333333333,68.68,Friday,Spring
2018-05-19 00:00:00-07:00,25911.5,67.87,Saturday,Spring
2018-05-20 00:00:00-07:00,25601.666666666668,67.72,Sunday,Spring
2018-05-21 00:00:00-07:00,27943.0,64.02,Monday,Spring
2018-05-22 00:00:00-07:00,28168.416666666668,65.84,Tuesday,Spring
2018-05-23 00:00:00-07:00,28180.0,68.34,Wednesday,Spring
2018-05-24 00:00:00-07:00,27771.75,65.04,Thursday,Spring
2018-05-25 00:00:00-07:00,26387.666666666668,67.29,Friday,Spring
2018-05-26 00:00:00-07:00,24775.75,68.44,Saturday,Spring
2018-05-27 00:00:00-07:00,25579.25,71.37,Sunday,Spring
2018-05-28 00:00:00-07:00,29475.916666666668,74.11,Monday,Spring
2018-05-29 00:00:00-07:00,31646.0,72.0,Tuesday,Spring
2018-05-30 00:00:00-07:00,28628.83333333333,68.02,Wednesday,Spring
2018-05-31 00:00:00-07:00,,,,
2018-06-01 00:00:00-07:00,,,,
2018-06-02 00:00:00-07:00,30400.58333333333,78.8,Saturday,Summer
2018-06-03 00:00:00-07:00,32406.416666666668,77.97,Sunday,Summer
2018-06-04 00:00:00-07:00,32384.83333333333,77.4,Monday,Summer
2018-06-05 00:00:00-07:00,30191.916666666668,73.09,Tuesday,Summer
2018-06-06 00:00:00-07:00,29544.25,73.14,Wednesday,Summer
2018-06-07 00:00:00-07:00,29797.916666666668,74.91,Thursday,Summer
2018-06-08 00:00:00-07:00,31353.58333333333,81.13,Friday,Summer
2018-06-09 00:00:00-07:00,27977.58333333333,79.69,Saturday,Summer
2018-06-10 00:00:00-07:00,27933.58333333333,78.64,Sunday,Summer
2018-06-11 00:00:00-07:00,33486.5,83.08,Monday,Summer
2018-06-12 00:00:00-07:00,36112.5,83.09,Tuesday,Summer
2018-06-13 00:00:00-07:00,36726.91666666666,82.1,Wednesday,Summer
2018-06-14 00:00:00-07:00,35571.583333333336,88.34,Thursday,Summer
2018-06-15 00:00:00-07:00,31804.58333333333,79.94,Friday,Summer
2018-06-16 00:00:00-07:00,26434.5,69.33,Saturday,Summer
2018-06-17 00:00:00-07:00,25479.166666666668,67.23,Sunday,Summer
2018-06-18 00:00:00-07:00,29902.0,70.57,Monday,Summer
2018-06-19 00:00:00-07:00,32323.33333333333,75.07,Tuesday,Summer
2018-06-20 00:00:00-07:00,33447.083333333336,79.74,Wednesday,Summer
2018-06-21 00:00:00-07:00,34277.71428571428,79.17,Thursday,Summer
2018-06-22 00:00:00-07:00,36924.75,79.09,Friday,Summer
2018-06-23 00:00:00-07:00,32940.166666666664,71.8,Saturday,Summer
2018-06-24 00:00:00-07:00,30875.416666666668,76.04,Sunday,Summer
2018-06-25 00:00:00-07:00,33616.083333333336,77.11,Monday,Summer
2018-06-26 00:00:00-07:00,34733.5,79.02,Tuesday,Summer
2018-06-27 00:00:00-07:00,33930.833333333336,79.91,Wednesday,Summer
2018-06-28 00:00:00-07:00,32325.08333333333,77.23,Thursday,Summer
2018-06-29 00:00:00-07:00,32691.75,75.26,Friday,Summer
2018-06-30 00:00:00-07:00,,,,
2018-07-01 00:00:00-07:00,,,,
2018-07-02 00:00:00-07:00,34402.25,77.07,Monday,Summer
2018-07-03 00:00:00-07:00,32893.916666666664,76.44,Tuesday,Summer
2018-07-04 00:00:00-07:00,29519.75,79.74,Wednesday,Summer
2018-07-05 00:00:00-07:00,37786.75,89.5,Thursday,Summer
2018-07-06 00:00:00-07:00,44368.75,108.69,Friday,Summer
2018-07-07 00:00:00-07:00,40601.583333333336,100.56,Saturday,Summer
2018-07-08 00:00:00-07:00,39099.583333333336,94.68,Sunday,Summer
2018-07-09 00:00:00-07:00,41198.66666666666,93.92,Monday,Summer
2018-07-10 00:00:00-07:00,40849.0,88.13,Tuesday,Summer
2018-07-11 00:00:00-07:00,41278.333333333336,87.59,Wednesday,Summer
2018-07-12 00:00:00-07:00,41077.41666666666,86.84,Thursday,Summer
2018-07-13 00:00:00-07:00,40794.66666666666,83.35,Friday,Summer
2018-07-14 00:00:00-07:00,38440.66666666666,86.21,Saturday,Summer
2018-07-15 00:00:00-07:00,36929.583333333336,86.69,Sunday,Summer
2018-07-16 00:00:00-07:00,40938.0,83.96,Monday,Summer
2018-07-17 00:00:00-07:00,41215.083333333336,82.73,Tuesday,Summer
2018-07-18 00:00:00-07:00,40905.41666666666,85.65,Wednesday,Summer
2018-07-19 00:00:00-07:00,41608.91666666666,84.77,Thursday,Summer
2018-07-20 00:00:00-07:00,40025.5,82.68,Friday,Summer
2018-07-21 00:00:00-07:00,37212.833333333336,83.02,Saturday,Summer
2018-07-22 00:00:00-07:00,38348.583333333336,87.69,Sunday,Summer
2018-07-23 00:00:00-07:00,44764.66666666666,93.75,Monday,Summer
2018-07-24 00:00:00-07:00,45404.91666666666,94.13,Tuesday,Summer
2018-07-25 00:00:00-07:00,45446.833333333336,91.37,Wednesday,Summer
2018-07-26 00:00:00-07:00,42973.333333333336,85.79,Thursday,Summer
2018-07-27 00:00:00-07:00,42672.66666666666,87.87,Friday,Summer
2018-07-28 00:00:00-07:00,37913.333333333336,85.44,Saturday,Summer
2018-07-29 00:00:00-07:00,38078.66666666666,92.44,Sunday,Summer
2018-07-30 00:00:00-07:00,42453.583333333336,88.81,Monday,Summer
2018-07-31 00:00:00-07:00,,,,
2018-08-01 00:00:00-07:00,,,,
2018-08-02 00:00:00-07:00,41730.333333333336,88.49,Thursday,Summer
2018-08-03 00:00:00-07:00,41877.75,90.12,Friday,Summer
2018-08-04 00:00:00-07:00,38770.41666666666,87.86,Saturday,Summer
2018-08-05 00:00:00-07:00,37668.66666666666,87.69,Sunday,Summer
2018-08-06 00:00:00-07:00,43416.0,93.88,Monday,Summer
2018-08-07 00:00:00-07:00,43269.41666666666,93.98,Tuesday,Summer
2018-08-08 00:00:00-07:00,43133.333333333336,93.79,Wednesday,Summer
2018-08-09 00:00:00-07:00,44651.25,95.5,Thursday,Summer
2018-08-10 00:00:00-07:00,42904.583333333336,90.88,Friday,Summer
2018-08-11 00:00:00-07:00,39458.25,87.61,Saturday,Summer
2018-08-12 00:00:00-07:00,38064.333333333336,87.17,Sunday,Summer
2018-08-13 00:00:00-07:00,39434.4,84.23,Monday,Summer
2018-08-14 00:00:00-07:00,37957.583333333336,81.93,Tuesday,Summer
2018-08-15 00:00:00-07:00,38749.333333333336,83.49,Wednesday,Summer
2018-08-16 00:00:00-07:00,40122.25,84.24,Thursday,Summer
2018-08-17 00:00:00-07:00,41815.583333333336,85.82,Friday,Summer
2018-08-18 00:00:00-07:00,39027.91666666666,86.21,Saturday,Summer
2018-08-19 00:00:00-07:00,37937.333333333336,85.13,Sunday,Summer
2018-08-20 00:00:00-07:00,39281.833333333336,82.98,Monday,Summer
2018-08-21 00:00:00-07:00,37821.0,83.25,Tuesday,Summer
2018-08-22 00:00:00-07:00,37761.0,83.91,Wednesday,Summer
2018-08-23 00:00:00-07:00,36927.25,83.66,Thursday,Summer
2018-08-24 00:00:00-07:00,34531.083333333336,80.73,Friday,Summer
2018-08-25 00:00:00-07:00,32532.666666666668,80.14,Saturday,Summer
2018-08-26 00:00:00-07:00,31905.916666666668,81.13,Sunday,Summer
2018-08-27 00:00:00-07:00,33932.75,79.76,Monday,Summer
2018-08-28 00:00:00-07:00,33798.583333333336,80.42,Tuesday,Summer
2018-08-29 00:00:00-07:00,36013.083333333336,84.46,Wednesday,Summer
2018-08-30 00:00:00-07:00,34887.333333333336,86.12,Thursday,Summer
2018-08-31 00:00:00-07:00,,,,
2018-09-01 00:00:00-07:00,,,,
2018-09-02 00:00:00-07:00,30952.83333333333,78.55,Sunday,Fall
2018-09-03 00:00:00-07:00,32620.08333333333,79.02,Monday,Fall
2018-09-04 00:00:00-07:00,35152.083333333336,76.31,Tuesday,Fall
2018-09-05 00:00:00-07:00,34975.166666666664,76.25,Wednesday,Fall
2018-09-06 00:00:00-07:00,35104.25,77.02,Thursday,Fall
2018-09-07 00:00:00-07:00,37716.5,83.38,Friday,Fall
2018-09-08 00:00:00-07:00,36803.66666666666,87.85,Saturday,Fall
2018-09-09 00:00:00-07:00,35103.5,89.18,Sunday,Fall
2018-09-10 00:00:00-07:00,36763.583333333336,83.16,Monday,Fall
2018-09-11 00:00:00-07:00,34767.666666666664,80.68,Tuesday,Fall
2018-09-12 00:00:00-07:00,32868.083333333336,80.96,Wednesday,Fall
2018-09-13 00:00:00-07:00,33321.083333333336,83.95,Thursday,Fall
2018-09-14 00:00:00-07:00,34243.0,91.86,Friday,Fall
2018-09-15 00:00:00-07:00,30668.0,85.04,Saturday,Fall
2018-09-16 00:00:00-07:00,30722.5,86.13,Sunday,Fall
2018-09-17 00:00:00-07:00,32735.0,85.52,Monday,Fall
2018-09-18 00:00:00-07:00,32165.25,84.23,Tuesday,Fall
2018-09-19 00:00:00-07:00,32485.08333333333,80.62,Wednesday,Fall
2018-09-20 00:00:00-07:00,33842.833333333336,81.82,Thursday,Fall
2018-09-21 00:00:00-07:00,34218.916666666664,81.46,Friday,Fall
2018-09-22 00:00:00-07:00,32482.416666666668,84.74,Saturday,Fall
2018-09-23 00:00:00-07:00,30879.58333333333,79.85,Sunday,Fall
2018-09-24 00:00:00-07:00,32398.25,76.62,Monday,Fall
2018-09-25 00:00:00-07:00,32427.416666666668,74.71,Tuesday,Fall
2018-09-26 00:00:00-07:00,34499.0,81.35,Wednesday,Fall
2018-09-27 00:00:00-07:00,35195.083333333336,82.64,Thursday,Fall
2018-09-28 00:00:00-07:00,32705.666666666668,80.85,Friday,Fall
2018-09-29 00:00:00-07:00,28584.916666666668,78.7,Saturday,Fall
2018-09-30 00:00:00-07:00,,,,
2018-10-01 00:00:00-07:00,,,,
2018-10-02 00:00:00-07:00,31868.25,79.03,Tuesday,Fall
2018-10-03 00:00:00-07:00,30620.58333333333,75.44,Wednesday,Fall
2018-10-04 00:00:00-07:00,29897.5,75.36,Thursday,Fall
2018-10-05 00:00:00-07:00,29129.916666666668,74.88,Friday,Fall
2018-10-06 00:00:00-07:00,26562.166666666668,73.32,Saturday,Fall
2018-10-07 00:00:00-07:00,27169.5,74.38,Sunday,Fall
2018-10-08 00:00:00-07:00,29614.33333333333,74.36,Monday,Fall
2018-10-09 00:00:00-07:00,29344.166666666668,73.86,Tuesday,Fall
2018-10-10 00:00:00-07:00,28821.58333333333,71.39,Wednesday,Fall
2018-10-11 00:00:00-07:00,28644.916666666668,73.06,Thursday,Fall
2018-10-12 00:00:00-07:00,28612.08333333333,79.46,Friday,Fall
2018-10-13 00:00:00-07:00,25865.08333333333,67.97,Saturday,Fall
2018-10-14 00:00:00-07:00,26236.08333333333,70.62,Sunday,Fall
2018-10-15 00:00:00-07:00,28630.666666666668,79.43,Monday,Fall
2018-10-16 00:00:00-07:00,28698.5,82.27,Tuesday,Fall
2018-10-17 00:00:00-07:00,28861.08333333333,81.14,Wednesday,Fall
2018-10-18 00:00:00-07:00,29277.166666666668,84.31,Thursday,Fall
2018-10-19 00:00:00-07:00,29449.75,87.26,Friday,Fall
2018-10-20 00:00:00-07:00,27564.416666666668,88.05,Saturday,Fall
2018-10-21 00:00:00-07:00,27006.166666666668,79.64,Sunday,Fall
2018-10-22 00:00:00-07:00,28991.25,75.71,Monday,Fall
2018-10-23 00:00:00-07:00,29124.75,74.13,Tuesday,Fall
2018-10-24 00:00:00-07:00,29633.0,78.33,Wednesday,Fall
2018-10-25 00:00:00-07:00,29535.416666666668,77.98,Thursday,Fall
2018-10-26 00:00:00-07:00,29865.916666666668,86.48,Friday,Fall
2018-10-27 00:00:00-07:00,27720.25,85.55,Saturday,Fall
2018-10-28 00:00:00-07:00,26691.33333333333,81.57,Sunday,Fall
2018-10-29 00:00:00-07:00,28579.58333333333,74.74,Monday,Fall
2018-10-30 00:00:00-07:00,28467.08333333333,73.75,Tuesday,Fall
2018-10-31 00:00:00-07:00,,,,
2018-11-01 00:00:00-07:00,,,,
2018-11-02 00:00:00-07:00,29343.83333333333,87.08,Friday,Fall
2018-11-03 00:00:00-07:00,27267.916666666668,86.23,Saturday,Fall
2018-11-04 00:00:00-07:00,26693.58333333333,82.96,Sunday,Fall
2018-11-05 00:00:00-08:00,29240.08333333333,75.75,Monday,Fall
2018-11-06 00:00:00-08:00,29126.166666666668,74.9,Tuesday,Fall
2018-11-07 00:00:00-08:00,28816.75,70.5,Wednesday,Fall
2018-11-08 00:00:00-08:00,28973.916666666668,75.63,Thursday,Fall
2018-11-09 00:00:00-08:00,28344.916666666668,80.27,Friday,Fall
2018-11-10 00:00:00-08:00,25869.33333333333,77.61,Saturday,Fall
2018-11-11 00:00:00-08:00,25445.75,76.18,Sunday,Fall
2018-11-12 00:00:00-08:00,28496.25,76.39,Monday,Fall
2018-11-13 00:00:00-08:00,28387.25,74.6,Tuesday,Fall
2018-11-14 00:00:00-08:00,28727.166666666668,78.9,Wednesday,Fall
2018-11-15 00:00:00-08:00,28624.2,79.13,Thursday,Fall
2018-11-16 00:00:00-08:00,28255.08333333333,74.93,Friday,Fall
2018-11-17 00:00:00-08:00,25945.33333333333,71.22,Saturday,Fall
2018-11-18 00:00:00-08:00,25675.25,74.6,Sunday,Fall
2018-11-19 00:00:00-08:00,28498.916666666668,72.25,Monday,Fall
2018-11-20 00:00:00-08:00,28171.0,72.93,Tuesday,Fall
2018-11-21 00:00:00-08:00,27884.0,69.76,Wednesday,Fall
2018-11-22 00:00:00-08:00,22959.75,66.94,Thursday,Fall
2018-11-23 00:00:00-08:00,25295.166666666668,68.39,Friday,Fall
2018-11-24 00:00:00-08:00,24805.666666666668,69.4,Saturday,Fall
2018-11-25 00:00:00-08:00,25615.416666666668,75.46,Sunday,Fall
2018-11-26 00:00:00-08:00,28494.75,77.14,Monday,Fall
2018-11-27 00:00:00-08:00,28579.33333333333,74.8,Tuesday,Fall
2018-11-28 00:00:00-08:00,28451.58333333333,67.29,Wednesday,Fall
2018-11-29 00:00:00-08:00,28481.166666666668,62.43,Thursday,Fall
2018-11-30 00:00:00-08:00,,,,
2018-12-01 00:00:00-08:00,,,,
2018-12-02 00:00:00-08:00,26959.83333333333,63.38,Sunday,Winter
2018-12-03 00:00:00-08:00,29185.33333333333,67.26,Monday,Winter
2018-12-04 00:00:00-08:00,29190.83333333333,70.09,Tuesday,Winter
2018-12-05 00:00:00-08:00,29982.25,58.14,Wednesday,Winter
2018-12-06 00:00:00-08:00,29505.916666666668,55.49,Thursday,Winter
2018-12-07 00:00:00-08:00,28247.166666666668,68.59,Friday,Winter
2018-12-08 00:00:00-08:00,26305.5,71.36,Saturday,Winter
2018-12-09 00:00:00-08:00,26967.0,70.66,Sunday,Winter
2018-12-10 00:00:00-08:00,29420.25,67.02,Monday,Winter
2018-12-11 00:00:00-08:00,29176.33333333333,69.57,Tuesday,Winter
2018-12-12 00:00:00-08:00,29145.83333333333,65.69,Wednesday,Winter
2018-12-13 00:00:00-08:00,28869.75,76.7,Thursday,Winter
2018-12-14 00:00:00-08:00,28738.58333333333,67.4,Friday,Winter
2018-12-15 00:00:00-08:00,26282.33333333333,72.52,Saturday,Winter
2018-12-16 00:00:00-08:00,26788.75,70.39,Sunday,Winter
2018-12-17 00:00:00-08:00,28821.75,66.08,Monday,Winter
2018-12-18 00:00:00-08:00,28661.58333333333,66.85,Tuesday,Winter
2018-12-19 00:00:00-08:00,28682.666666666668,75.07,Wednesday,Winter
2018-12-20 00:00:00-08:00,28850.5,77.43,Thursday,Winter
2018-12-21 00:00:00-08:00,27632.416666666668,69.76,Friday,Winter
2018-12-22 00:00:00-08:00,26328.58333333333,69.76,Saturday,Winter
2018-12-23 00:00:00-08:00,25716.83333333333,65.91,Sunday,Winter
2018-12-24 00:00:00-08:00,25983.5,65.54,Monday,Winter
2018-12-25 00:00:00-08:00,23837.75,65.02,Tuesday,Winter
2018-12-26 00:00:00-08:00,27767.08333333333,65.09,Wednesday,Winter
2018-12-27 00:00:00-08:00,27973.166666666668,63.39,Thursday,Winter
2018-12-28 00:00:00-08:00,27930.33333333333,60.34,Friday,Winter
2018-12-29 00:00:00-08:00,26374.33333333333,61.31,Saturday,Winter
2018-12-30 00:00:00-08:00,25771.08333333333,63.47,Sunday,Winter
2018-12-31 00:00:00-08:00,,,,
2019-01-01 00:00:00-08:00,,,,
2019-01-02 00:00:00-08:00,28405.666666666668,61.95,Wednesday,Winter
2019-01-03 00:00:00-08:00,27923.75,66.72,Thursday,Winter
2019-01-04 00:00:00-08:00,27578.83333333333,64.97,Friday,Winter
2019-01-05 00:00:00-08:00,27349.75,56.97,Saturday,Winter
2019-01-06 00:00:00-08:00,26515.75,58.8,Sunday,Winter
2019-01-07 00:00:00-08:00,28075.58333333333,59.52,Monday,Winter
2019-01-08 00:00:00-08:00,27799.0,71.12,Tuesday,Winter
2019-01-09 00:00:00-08:00,27800.166666666668,66.5,Wednesday,Winter
2019-01-10 00:00:00-08:00,27689.0,64.01,Thursday,Winter
2019-01-11 00:00:00-08:00,27302.5,62.9,Friday,Winter
2019-01-12 00:00:00-08:00,25441.416666666668,58.95,Saturday,Winter
2019-01-13 00:00:00-08:00,26053.5,60.65,Sunday,Winter
2019-01-14 00:00:00-08:00,29130.25,56.79,Monday,Winter
2019-01-15 00:00:00-08:00,28973.58333333333,58.05,Tuesday,Winter
2019-01-16 00:00:00-08:00,28383.416666666668,58.86,Wednesday,Winter
2019-01-17 00:00:00-08:00,27983.916666666668,61.05,Thursday,Winter
2019-01-18 00:00:00-08:00,26754.5,64.51,Friday,Winter
2019-01-19 00:00:00-08:00,24630.25,77.82,Saturday,Winter
2019-01-20 00:00:00-08:00,24956.5,72.79,Sunday,Winter
2019-01-21 00:00:00-08:00,27848.33333333333,60.56,Monday,Winter
2019-01-22 00:00:00-08:00,28096.0,66.04,Tuesday,Winter
2019-01-23 00:00:00-08:00,27945.5,67.69,Wednesday,Winter
2019-01-24 00:00:00-08:00,27586.75,76.36,Thursday,Winter
