timestamp,load_MW,temperature,weekday,season
2018-04-01 00:00:00-04:00,16827.841666666623,58.54,Sunday,Spring
2018-04-02 00:00:00-04:00,18938.935714285748,42.04,Monday,Spring
2018-04-03 00:00:00-04:00,19300.50833333336,41.52,Tuesday,Spring
2018-04-04 00:00:00-04:00,18793.775000000016,55.01,Wednesday,Spring
2018-04-05 00:00:00-04:00,19135.36666666669,44.59,Thursday,Spring
2018-04-06 00:00:00-04:00,19445.22499999996,59.93,Friday,Spring
2018-04-07 00:00:00-04:00,17726.833333333296,47.0,Saturday,Spring
2018-04-08 00:00:00-04:00,18460.5833333333,43.58,Sunday,Spring
2018-04-09 00:00:00-04:00,19025.23333333325,47.67,Monday,Spring
2018-04-10 00:00:00-04:00,18914.158333333333,48.59,Tuesday,Spring
2018-04-11 00:00:00-04:00,18655.824999999917,49.72,Wednesday,Spring
2018-04-12 00:00:00-04:00,18348.549999999934,58.76,Thursday,Spring
2018-04-13 00:00:00-04:00,17876.035714285725,80.89,Friday,Spring
2018-04-14 00:00:00-04:00,16973.56666666669,74.83,Saturday,Spring
2018-04-15 00:00:00-04:00,18334.65000000005,43.05,Sunday,Spring
2018-04-16 00:00:00-04:00,19542.920000000013,56.59,Monday,Spring
2018-04-17 00:00:00-04:00,19135.26666666661,45.94,Tuesday,Spring
2018-04-18 00:00:00-04:00,18501.541666666624,53.27,Wednesday,Spring
2018-04-19 00:00:00-04:00,18985.850000000013,45.36,Thursday,Spring
2018-04-20 00:00:00-04:00,18361.558333333367,50.5,Friday,Spring
2018-04-21 00:00:00-04:00,16272.716666666724,61.13,Saturday,Spring
2018-04-22 00:00:00-04:00,16336.025000000083,63.93,Sunday,Spring
2018-04-23 00:00:00-04:00,17401.408333333264,62.95,Monday,Spring
2018-04-24 00:00:00-04:00,17351.058333333393,63.88,Tuesday,Spring
2018-04-25 00:00:00-04:00,17817.866666666752,58.42,Wednesday,Spring
2018-04-26 00:00:00-04:00,17602.65000000007,68.91,Thursday,Spring
2018-04-27 00:00:00-04:00,17778.00833333333,56.07,Friday,Spring
2018-04-28 00:00:00-04:00,16215.650000000056,65.12,Saturday,Spring
2018-04-29 00:00:00-04:00,16806.299999999996,57.43,Sunday,Spring
2018-04-30 00:00:00-04:00,17758.241666666658,50.63,Monday,Spring
2018-05-01 00:00:00-04:00,17509.86666666662,79.67,Tuesday,Spring
2018-05-02 00:00:00-04:00,19322.39166666668,88.45,Wednesday,Spring
2018-05-03 00:00:00-04:00,21756.966666666634,91.25,Thursday,Spring
2018-05-04 00:00:00-04:00,21065.99166666667,81.58,Friday,Spring
2018-05-05 00:00:00-04:00,16619.85000000005,74.2,Saturday,Spring
2018-05-06 00:00:00-04:00,16411.33333333339,63.71,Sunday,Spring
2018-05-07 00:00:00-04:00,17828.75833333335,73.88,Monday,Spring
2018-05-08 00:00:00-04:00,18160.53333333328,70.11,Tuesday,Spring
2018-05-09 00:00:00-04:00,18673.274999999983,73.7,Wednesday,Spring
2018-05-10 00:00:00-04:00,17831.941666666684,65.19,Thursday,Spring
2018-05-11 00:00:00-04:00,17307.575000000023,73.13,Friday,Spring
2018-05-12 00:00:00-04:00,16070.291666666704,61.07,Saturday,Spring
2018-05-13 00:00:00-04:00,16102.833333333298,54.05,Sunday,Spring
2018-05-14 00:00:00-04:00,18017.933333333312,69.6,Monday,Spring
2018-05-15 00:00:00-04:00,20473.69230769229,87.81,Tuesday,Spring
2018-05-16 00:00:00-04:00,18107.358333333406,64.17,Wednesday,Spring
2018-05-17 00:00:00-04:00,18685.200000000004,71.35,Thursday,Spring
2018-05-18 00:00:00-04:00,17370.116666666647,64.28,Friday,Spring
2018-05-19 00:00:00-04:00,16381.858333333348,58.34,Saturday,Spring
2018-05-20 00:00:00-04:00,17684.099999999962,81.32,Sunday,Spring
2018-05-21 00:00:00-04:00,19255.04285714285,75.17,Monday,Spring
2018-05-22 00:00:00-04:00,18414.014285714307,65.22,Tuesday,Spring
2018-05-23 00:00:00-04:00,20083.874999999975,80.73,Wednesday,Spring
2018-05-24 00:00:00-04:00,20707.099999999984,81.62,Thursday,Spring
2018-05-25 00:00:00-04:00,22136.86666666671,85.19,Friday,Spring
2018-05-26 00:00:00-04:00,21814.614285714342,87.93,Saturday,Spring
2018-05-27 00:00:00-04:00,17450.691666666622,72.9,Sunday,Spring
2018-05-28 00:00:00-04:00,18042.67499999996,66.75,Monday,Spring
2018-05-29 00:00:00-04:00,24428.466666666765,85.83,Tuesday,Spring
2018-05-30 00:00:00-04:00,23178.600000000097,71.29,Wednesday,Spring
2018-05-31 00:00:00-04:00,21530.95833333328,67.54,Thursday,Spring
2018-06-01 00:00:00-04:00,23519.49999999995,79.43,Friday,Summer
2018-06-02 00:00:00-04:00,21916.1928571429,84.77,Saturday,Summer
2018-06-03 00:00:00-04:00,17061.433333333338,63.33,Sunday,Summer
2018-06-04 00:00:00-04:00,18858.249999999985,70.4,Monday,Summer
2018-06-05 00:00:00-04:00,18882.316666666644,73.87,Tuesday,Summer
2018-06-06 00:00:00-04:00,18498.675000000087,69.31,Wednesday,Summer
2018-06-07 00:00:00-04:00,19002.775000000027,69.5,Thursday,Summer
2018-06-08 00:00:00-04:00,21215.553846153853,80.06,Friday,Summer
2018-06-09 00:00:00-04:00,19182.34999999999,80.34,Saturday,Summer
2018-06-10 00:00:00-04:00,17422.591666666667,70.94,Sunday,Summer
2018-06-11 00:00:00-04:00,19756.70000000014,70.11,Monday,Summer
2018-06-12 00:00:00-04:00,20529.28333333341,72.94,Tuesday,Summer
2018-06-13 00:00:00-04:00,21205.391666666623,76.5,Wednesday,Summer
2018-06-14 00:00:00-04:00,22123.983333333374,84.44,Thursday,Summer
2018-06-15 00:00:00-04:00,20238.500000000036,74.45,Friday,Summer
2018-06-16 00:00:00-04:00,20708.45,82.65,Saturday,Summer
2018-06-17 00:00:00-04:00,23097.891666666685,88.69,Sunday,Summer
2018-06-18 00:00:00-04:00,28166.183333333323,89.7,Monday,Summer
2018-06-19 00:00:00-04:00,26105.574999999928,87.29,Tuesday,Summer
2018-06-20 00:00:00-04:00,23565.975000000028,80.84,Wednesday,Summer
2018-06-21 00:00:00-04:00,24249.108333333374,83.52,Thursday,Summer
2018-06-22 00:00:00-04:00,21476.441666666706,72.44,Friday,Summer
2018-06-23 00:00:00-04:00,17831.166666666704,66.44,Saturday,Summer
2018-06-24 00:00:00-04:00,20566.891666666637,83.37,Sunday,Summer
2018-06-25 00:00:00-04:00,22290.08333333335,81.28,Monday,Summer
2018-06-26 00:00:00-04:00,21983.216666666547,75.19,Tuesday,Summer
2018-06-27 00:00:00-04:00,20946.283333333344,72.73,Wednesday,Summer
2018-06-28 00:00:00-04:00,24612.474999999973,82.05,Thursday,Summer
2018-06-29 00:00:00-04:00,27373.26666666669,89.73,Friday,Summer
2018-06-30 00:00:00-04:00,27399.77500000004,91.89,Saturday,Summer
2018-07-01 00:00:00-04:00,29628.89999999997,95.04,Sunday,Summer
2018-07-02 00:00:00-04:00,31309.55,93.2,Monday,Summer
2018-07-03 00:00:00-04:00,30475.69166666681,90.44,Tuesday,Summer
2018-07-04 00:00:00-04:00,27064.041666666697,86.09,Wednesday,Summer
2018-07-05 00:00:00-04:00,30508.3416666666,87.82,Thursday,Summer
2018-07-06 00:00:00-04:00,25274.091666666736,81.3,Friday,Summer
2018-07-07 00:00:00-04:00,19803.583333333325,75.29,Saturday,Summer
2018-07-08 00:00:00-04:00,21786.066666666688,80.98,Sunday,Summer
2018-07-09 00:00:00-04:00,26761.533333333235,86.33,Monday,Summer
2018-07-10 00:00:00-04:00,28602.68571428591,91.84,Tuesday,Summer
2018-07-11 00:00:00-04:00,26622.808333333352,86.54,Wednesday,Summer
2018-07-12 00:00:00-04:00,25551.450000000044,83.11,Thursday,Summer
2018-07-13 00:00:00-04:00,26335.20000000004,82.45,Friday,Summer
2018-07-14 00:00:00-04:00,25242.316666666648,88.49,Saturday,Summer
2018-07-15 00:00:00-04:00,25701.308333333414,83.27,Sunday,Summer
2018-07-16 00:00:00-04:00,30847.9166666667,89.12,Monday,Summer
2018-07-17 00:00:00-04:00,28511.191666666666,86.44,Tuesday,Summer
2018-07-18 00:00:00-04:00,25002.99999999997,83.8,Wednesday,Summer
2018-07-19 00:00:00-04:00,24574.991666666763,80.57,Thursday,Summer
2018-07-20 00:00:00-04:00,25467.008333333397,80.05,Friday,Summer
2018-07-21 00:00:00-04:00,20961.6,75.84,Saturday,Summer
2018-07-22 00:00:00-04:00,23286.15833333333,79.55,Sunday,Summer
2018-07-23 00:00:00-04:00,27028.36666666672,80.84,Monday,Summer
2018-07-24 00:00:00-04:00,27959.058333333327,82.0,Tuesday,Summer
2018-07-25 00:00:00-04:00,25575.216666666685,78.0,Wednesday,Summer
2018-07-26 00:00:00-04:00,27790.87499999981,85.04,Thursday,Summer
2018-07-27 00:00:00-04:00,27366.828571428407,85.8,Friday,Summer
2018-07-28 00:00:00-04:00,24231.11666666664,84.86,Saturday,Summer
2018-07-29 00:00:00-04:00,22768.025000000056,80.94,Sunday,Summer
2018-07-30 00:00:00-04:00,23619.733333333366,78.59,Monday,Summer
2018-07-31 00:00:00-04:00,25679.933333333454,79.62,Tuesday,Summer
2018-08-01 00:00:00-04:00,27867.42499999997,87.49,Wednesday,Summer
2018-08-02 00:00:00-04:00,28501.59166666675,85.69,Thursday,Summer
2018-08-03 00:00:00-04:00,27322.34166666673,83.64,Friday,Summer
2018-08-04 00:00:00-04:00,25570.30000000001,87.33,Saturday,Summer
2018-08-05 00:00:00-04:00,27633.2166666665,89.96,Sunday,Summer
2018-08-06 00:00:00-04:00,31247.475,91.25,Monday,Summer
2018-08-07 00:00:00-04:00,30124.066666666706,88.9,Tuesday,Summer
2018-08-08 00:00:00-04:00,29595.457142856903,90.02,Wednesday,Summer
2018-08-09 00:00:00-04:00,29183.61666666669,88.64,Thursday,Summer
2018-08-10 00:00:00-04:00,27459.92500000001,86.82,Friday,Summer
2018-08-11 00:00:00-04:00,21778.92500000001,76.42,Saturday,Summer
2018-08-12 00:00:00-04:00,24081.216666666656,82.99,Sunday,Summer
2018-08-13 00:00:00-04:00,23719.208333333318,75.73,Monday,Summer
2018-08-14 00:00:00-04:00,25536.09166666668,81.53,Tuesday,Summer
2018-08-15 00:00:00-04:00,28392.691666666644,88.56,Wednesday,Summer
2018-08-16 00:00:00-04:00,29635.866666666807,89.42,Thursday,Summer
2018-08-17 00:00:00-04:00,28869.558333333385,86.89,Friday,Summer
2018-08-18 00:00:00-04:00,24416.00833333328,85.99,Saturday,Summer
2018-08-19 00:00:00-04:00,20260.441666666677,73.21,Sunday,Summer
2018-08-20 00:00:00-04:00,22695.36666666663,74.04,Monday,Summer
2018-08-21 00:00:00-04:00,23416.36666666677,76.9,Tuesday,Summer
2018-08-22 00:00:00-04:00,24938.74375000011,84.1,Wednesday,Summer
2018-08-23 00:00:00-04:00,22473.37499999998,78.57,Thursday,Summer
2018-08-24 00:00:00-04:00,24146.43571428573,81.73,Friday,Summer
2018-08-25 00:00:00-04:00,21331.5714285714,78.48,Saturday,Summer
2018-08-26 00:00:00-04:00,23490.17499999999,82.69,Sunday,Summer
2018-08-27 00:00:00-04:00,28928.29166666671,87.61,Monday,Summer
2018-08-28 00:00:00-04:00,31838.366666666687,93.53,Tuesday,Summer
2018-08-29 00:00:00-04:00,31867.2571428572,93.31,Wednesday,Summer
2018-08-30 00:00:00-04:00,28250.899999999998,89.44,Thursday,Summer
2018-08-31 00:00:00-04:00,22874.97500000009,76.22,Friday,Summer
2018-09-01 00:00:00-04:00,21616.86666666669,77.32,Saturday,Fall
2018-09-02 00:00:00-04:00,23393.750000000084,80.6,Sunday,Fall
2018-09-03 00:00:00-04:00,28138.54166666656,89.18,Monday,Fall
2018-09-04 00:00:00-04:00,31165.616666666785,91.12,Tuesday,Fall
2018-09-05 00:00:00-04:00,31459.55000000006,88.67,Wednesday,Fall
2018-09-06 00:00:00-04:00,30623.65000000003,92.49,Thursday,Fall
2018-09-07 00:00:00-04:00,23196.058333333443,76.02,Friday,Fall
2018-09-08 00:00:00-04:00,18154.46666666671,70.98,Saturday,Fall
2018-09-09 00:00:00-04:00,17241.108333333385,62.51,Sunday,Fall
2018-09-10 00:00:00-04:00,18794.725000000068,64.88,Monday,Fall
2018-09-11 00:00:00-04:00,20586.91666666668,75.24,Tuesday,Fall
2018-09-12 00:00:00-04:00,22369.81666666673,77.22,Wednesday,Fall
2018-09-13 00:00:00-04:00,23145.20833333333,76.68,Thursday,Fall
2018-09-14 00:00:00-04:00,23066.20833333326,75.1,Friday,Fall
2018-09-15 00:00:00-04:00,22656.40000000003,78.89,Saturday,Fall
2018-09-16 00:00:00-04:00,24308.125000000106,82.92,Sunday,Fall
2018-09-17 00:00:00-04:00,24159.63333333327,78.03,Monday,Fall
2018-09-18 00:00:00-04:00,24208.416666666624,78.81,Tuesday,Fall
2018-09-19 00:00:00-04:00,23152.883333333357,81.47,Wednesday,Fall
2018-09-20 00:00:00-04:00,20724.45,72.09,Thursday,Fall
2018-09-21 00:00:00-04:00,21559.025,72.99,Friday,Fall
2018-09-22 00:00:00-04:00,17641.866666666745,73.69,Saturday,Fall
2018-09-23 00:00:00-04:00,17647.925000000043,66.08,Sunday,Fall
2018-09-24 00:00:00-04:00,18739.13333333333,68.77,Monday,Fall
2018-09-25 00:00:00-04:00,20063.774999999958,73.23,Tuesday,Fall
2018-09-26 00:00:00-04:00,22746.3,82.56,Wednesday,Fall
2018-09-27 00:00:00-04:00,19417.31666666664,73.37,Thursday,Fall
2018-09-28 00:00:00-04:00,18190.341666666693,63.85,Friday,Fall
2018-09-29 00:00:00-04:00,17123.216666666638,74.51,Saturday,Fall
2018-09-30 00:00:00-04:00,17458.300000000003,69.65,Sunday,Fall
2018-10-01 00:00:00-04:00,19938.0416666667,76.42,Monday,Fall
2018-10-02 00:00:00-04:00,20793.24000000002,77.27,Tuesday,Fall
2018-10-03 00:00:00-04:00,19996.441666666607,75.33,Wednesday,Fall
2018-10-04 00:00:00-04:00,20532.700000000004,76.5,Thursday,Fall
2018-10-05 00:00:00-04:00,18361.858333333334,69.85,Friday,Fall
2018-10-06 00:00:00-04:00,17715.350000000013,68.5,Saturday,Fall
2018-10-07 00:00:00-04:00,19219.825000000004,79.9,Sunday,Fall
2018-10-08 00:00:00-04:00,19565.483333333264,71.33,Monday,Fall
2018-10-09 00:00:00-04:00,21822.18333333332,77.08,Tuesday,Fall
2018-10-10 00:00:00-04:00,22920.80833333336,80.11,Wednesday,Fall
2018-10-11 00:00:00-04:00,21680.95000000003,76.88,Thursday,Fall
2018-10-12 00:00:00-04:00,17835.808333333265,66.3,Friday,Fall
2018-10-13 00:00:00-04:00,16591.87500000001,57.33,Saturday,Fall
2018-10-14 00:00:00-04:00,16858.016666666674,58.14,Sunday,Fall
2018-10-15 00:00:00-04:00,19059.59166666672,68.18,Monday,Fall
2018-10-16 00:00:00-04:00,18392.8333333333,58.05,Tuesday,Fall
2018-10-17 00:00:00-04:00,18625.516666666696,62.49,Wednesday,Fall
2018-10-18 00:00:00-04:00,18801.63333333334,51.6,Thursday,Fall
2018-10-19 00:00:00-04:00,17999.091666666754,60.62,Friday,Fall
2018-10-20 00:00:00-04:00,16704.65000000005,62.58,Saturday,Fall
2018-10-21 00:00:00-04:00,17732.758333333324,50.33,Sunday,Fall
2018-10-22 00:00:00-04:00,18975.50833333337,51.44,Monday,Fall
2018-10-23 00:00:00-04:00,18640.37499999999,65.03,Tuesday,Fall
2018-10-24 00:00:00-04:00,18916.76666666671,54.79,Wednesday,Fall
2018-10-25 00:00:00-04:00,18955.09999999999,52.25,Thursday,Fall
2018-10-26 00:00:00-04:00,18497.858333333315,49.41,Friday,Fall
2018-10-27 00:00:00-04:00,17807.158333333344,51.72,Saturday,Fall
2018-10-28 00:00:00-04:00,17643.616666666658,52.98,Sunday,Fall
2018-10-29 00:00:00-04:00,18908.741666666665,55.99,Monday,Fall
2018-10-30 00:00:00-04:00,18881.65833333332,56.05,Tuesday,Fall
2018-10-31 00:00:00-04:00,18290.35833333332,64.8,Wednesday,Fall
2018-11-01 00:00:00-04:00,19150.54166666673,68.73,Thursday,Fall
2018-11-02 00:00:00-04:00,18733.76666666668,69.43,Friday,Fall
2018-11-03 00:00:00-04:00,17522.449999999983,59.78,Saturday,Fall
2018-11-04 00:00:00-04:00,17840.15000000002,55.58,Sunday,Fall
2018-11-05 00:00:00-05:00,19620.400000000005,54.02,Monday,Fall
2018-11-06 00:00:00-05:00,19400.916666666657,59.54,Tuesday,Fall
2018-11-07 00:00:00-05:00,19236.716666666543,62.9,Wednesday,Fall
2018-11-08 00:00:00-05:00,19292.483333333297,55.99,Thursday,Fall
2018-11-09 00:00:00-05:00,19694.149999999947,52.14,Friday,Fall
2018-11-10 00:00:00-05:00,18566.933333333265,47.8,Saturday,Fall
2018-11-11 00:00:00-05:00,18448.36666666673,46.75,Sunday,Fall
2018-11-12 00:00:00-05:00,19855.474999999973,48.65,Monday,Fall
2018-11-13 00:00:00-05:00,20365.575,49.74,Tuesday,Fall
2018-11-14 00:00:00-05:00,20982.908333333304,39.67,Wednesday,Fall
2018-11-15 00:00:00-05:00,21490.300000000065,40.25,Thursday,Fall
2018-11-16 00:00:00-05:00,20413.12142857144,44.94,Friday,Fall
2018-11-17 00:00:00-05:00,18813.49166666673,47.42,Saturday,Fall
2018-11-18 00:00:00-05:00,19207.491666666658,43.77,Sunday,Fall
2018-11-19 00:00:00-05:00,20227.299999999945,51.05,Monday,Fall
2018-11-20 00:00:00-05:00,20329.16666666674,46.86,Tuesday,Fall
2018-11-21 00:00:00-05:00,20951.800000000047,44.44,Wednesday,Fall
2018-11-22 00:00:00-05:00,18872.00833333336,28.01,Thursday,Fall
2018-11-23 00:00:00-05:00,20435.6166666667,32.43,Friday,Fall
2018-11-24 00:00:00-05:00,19062.764285714333,48.52,Saturday,Fall
2018-11-25 00:00:00-05:00,18774.391666666623,55.62,Sunday,Fall
2018-11-26 00:00:00-05:00,20646.291666666708,52.9,Monday,Fall
2018-11-27 00:00:00-05:00,20985.94999999996,44.79,Tuesday,Fall
2018-11-28 00:00:00-05:00,21203.19285714291,41.6,Wednesday,Fall
2018-11-29 00:00:00-05:00,20876.242857142875,45.64,Thursday,Fall
2018-11-30 00:00:00-05:00,20446.96666666662,41.93,Friday,Fall
2018-12-01 00:00:00-05:00,19072.349999999977,45.16,Saturday,Winter
2018-12-02 00:00:00-05:00,18946.691666666666,54.69,Sunday,Winter
2018-12-03 00:00:00-05:00,20526.20833333333,54.05,Monday,Winter
2018-12-04 00:00:00-05:00,21317.71428571429,42.66,Tuesday,Winter
2018-12-05 00:00:00-05:00,21560.141666666663,37.06,Wednesday,Winter
2018-12-06 00:00:00-05:00,21560.691666666728,39.59,Thursday,Winter
2018-12-07 00:00:00-05:00,21388.308333333254,37.7,Friday,Winter
2018-12-08 00:00:00-05:00,20367.49166666663,36.16,Saturday,Winter
2018-12-09 00:00:00-05:00,20561.90833333332,35.44,Sunday,Winter
2018-12-10 00:00:00-05:00,21809.225000000097,39.64,Monday,Winter
2018-12-11 00:00:00-05:00,21833.04166666666,40.05,Tuesday,Winter
2018-12-12 00:00:00-05:00,21823.558333333305,40.2,Wednesday,Winter
2018-12-13 00:00:00-05:00,21817.25833333341,41.28,Thursday,Winter
2018-12-14 00:00:00-05:00,20542.33333333336,49.27,Friday,Winter
2018-12-15 00:00:00-05:00,19078.3666666666,51.13,Saturday,Winter
2018-12-16 00:00:00-05:00,19994.15833333333,44.27,Sunday,Winter
2018-12-17 00:00:00-05:00,21459.88571428572,46.69,Monday,Winter
2018-12-18 00:00:00-05:00,22113.399999999947,37.09,Tuesday,Winter
2018-12-19 00:00:00-05:00,21444.11666666673,42.55,Wednesday,Winter
2018-12-20 00:00:00-05:00,20970.749999999924,55.34,Thursday,Winter
2018-12-21 00:00:00-05:00,19919.25000000006,59.17,Friday,Winter
2018-12-22 00:00:00-05:00,19544.341666666656,51.64,Saturday,Winter
2018-12-23 00:00:00-05:00,19308.866666666607,44.48,Sunday,Winter
2018-12-24 00:00:00-05:00,19505.841666666656,43.56,Monday,Winter
2018-12-25 00:00:00-05:00,18131.54166666673,40.45,Tuesday,Winter
2018-12-26 00:00:00-05:00,20885.70000000008,43.52,Wednesday,Winter
2018-12-27 00:00:00-05:00,20693.91666666666,43.96,Thursday,Winter
2018-12-28 00:00:00-05:00,19730.691666666666,57.72,Friday,Winter
2018-12-29 00:00:00-05:00,18939.599999999944,53.7,Saturday,Winter
2018-12-30 00:00:00-05:00,19388.72499999996,38.5,Sunday,Winter
2018-12-31 00:00:00-05:00,19956.5583333334,48.93,Monday,Winter
2019-01-01 00:00:00-05:00,18849.64166666668,57.88,Tuesday,Winter
2019-01-02 00:00:00-05:00,21120.15833333337,40.42,Wednesday,Winter
2019-01-03 00:00:00-05:00,20895.483333333326,43.79,Thursday,Winter
