timestamp,load_MW,temperature,weekday,season
2019-04-19 00:00:00-04:00,12963.299083333332,73.68,Friday,Spring
2019-04-20 00:00:00-04:00,12777.978583333332,71.29,Saturday,Spring
2019-04-21 00:00:00-04:00,12219.665416666669,67.08,Sunday,Spring
2019-04-22 00:00:00-04:00,13872.99825,55.44,Monday,Spring
2019-04-23 00:00:00-04:00,13635.110083333331,53.49,Tuesday,Spring
2019-04-24 00:00:00-04:00,13397.562333333331,64.46,Wednesday,Spring
2019-04-25 00:00:00-04:00,13254.072166666669,53.64,Thursday,Spring
2019-04-26 00:00:00-04:00,13600.231333333337,48.76,Friday,Spring
2019-04-27 00:00:00-04:00,12695.136416666666,53.35,Saturday,Spring
2019-04-28 00:00:00-04:00,13093.54475,52.61,Sunday,Spring
2019-04-29 00:00:00-04:00,13578.5405,61.2,Monday,Spring
2019-04-30 00:00:00-04:00,13768.860250000003,52.86,Tuesday,Spring
2019-05-01 00:00:00-04:00,13749.114916666666,54.56,Wednesday,Spring
2019-05-02 00:00:00-04:00,13770.365166666665,47.23,Thursday,Spring
2019-05-03 00:00:00-04:00,13188.587166666666,55.44,Friday,Spring
2019-05-04 00:00:00-04:00,12142.076583333332,53.37,Saturday,Spring
2019-05-05 00:00:00-04:00,12734.511166666663,50.6,Sunday,Spring
2019-05-06 00:00:00-04:00,13298.850833333332,58.09,Monday,Spring
2019-05-07 00:00:00-04:00,13598.032,72.31,Tuesday,Spring
2019-05-08 00:00:00-04:00,13320.129083333331,59.2,Wednesday,Spring
2019-05-09 00:00:00-04:00,13249.46325,53.53,Thursday,Spring
2019-05-10 00:00:00-04:00,13449.5565,64.26,Friday,Spring
2019-05-11 00:00:00-04:00,11995.1075,67.63,Saturday,Spring
2019-05-12 00:00:00-04:00,12809.53675,52.1,Sunday,Spring
2019-05-13 00:00:00-04:00,14185.326416666663,51.66,Monday,Spring
2019-05-14 00:00:00-04:00,14076.1075,46.31,Tuesday,Spring
2019-05-15 00:00:00-04:00,13417.468916666665,58.22,Wednesday,Spring
2019-05-16 00:00:00-04:00,13174.691416666668,62.41,Thursday,Spring
2019-05-17 00:00:00-04:00,13028.253000000002,64.07,Friday,Spring
2019-05-18 00:00:00-04:00,12015.668,67.58,Saturday,Spring
2019-05-19 00:00:00-04:00,13106.883249999995,70.7,Sunday,Spring
2019-05-20 00:00:00-04:00,15356.417833333331,84.23,Monday,Spring
2019-05-21 00:00:00-04:00,13381.634083333336,70.03,Tuesday,Spring
2019-05-22 00:00:00-04:00,13418.003833333334,64.24,Wednesday,Spring
2019-05-23 00:00:00-04:00,13456.346083333332,67.57,Thursday,Spring
2019-05-24 00:00:00-04:00,12884.668583333334,69.44,Friday,Spring
2019-05-25 00:00:00-04:00,12130.069583333332,69.03,Saturday,Spring
2019-05-26 00:00:00-04:00,13682.954083333332,85.55,Sunday,Spring
2019-05-27 00:00:00-04:00,13794.089166666668,71.9,Monday,Spring
2019-05-28 00:00:00-04:00,13969.511666666664,59.69,Tuesday,Spring
2019-05-29 00:00:00-04:00,13535.2345,53.23,Wednesday,Spring
2019-05-30 00:00:00-04:00,13467.143166666669,63.34,Thursday,Spring
2019-05-31 00:00:00-04:00,13570.075666666666,71.42,Friday,Spring
2019-06-01 00:00:00-04:00,12682.262416666666,64.75,Saturday,Summer
2019-06-02 00:00:00-04:00,13427.584833333332,61.6,Sunday,Summer
2019-06-03 00:00:00-04:00,13397.174166666666,70.3,Monday,Summer
2019-06-04 00:00:00-04:00,13440.17625,69.49,Tuesday,Summer
2019-06-05 00:00:00-04:00,15000.121333333336,80.57,Wednesday,Summer
2019-06-06 00:00:00-04:00,15618.59875,73.63,Thursday,Summer
2019-06-07 00:00:00-04:00,14872.794083333332,73.55,Friday,Summer
2019-06-08 00:00:00-04:00,13896.366666666669,70.9,Saturday,Summer
2019-06-09 00:00:00-04:00,13920.269416666668,76.94,Sunday,Summer
2019-06-10 00:00:00-04:00,15547.610083333331,75.94,Monday,Summer
2019-06-11 00:00:00-04:00,15083.8845,76.5,Tuesday,Summer
2019-06-12 00:00:00-04:00,14707.880083333335,72.71,Wednesday,Summer
2019-06-13 00:00:00-04:00,13655.992416666668,59.07,Thursday,Summer
2019-06-14 00:00:00-04:00,13215.494500000004,72.56,Friday,Summer
2019-06-15 00:00:00-04:00,13336.919499999998,79.71,Saturday,Summer
2019-06-16 00:00:00-04:00,13634.569166666664,70.27,Sunday,Summer
2019-06-17 00:00:00-04:00,15607.579083333336,75.21,Monday,Summer
2019-06-18 00:00:00-04:00,15047.082749999996,69.33,Tuesday,Summer
2019-06-19 00:00:00-04:00,15483.30125,70.54,Wednesday,Summer
2019-06-20 00:00:00-04:00,15446.853583333335,71.83,Thursday,Summer
2019-06-21 00:00:00-04:00,14409.701833333334,71.27,Friday,Summer
2019-06-22 00:00:00-04:00,13490.520583333331,79.98,Saturday,Summer
2019-06-23 00:00:00-04:00,15383.064,83.94,Sunday,Summer
2019-06-24 00:00:00-04:00,17112.271416666666,77.6,Monday,Summer
2019-06-25 00:00:00-04:00,16079.099916666666,72.2,Tuesday,Summer
2019-06-26 00:00:00-04:00,18113.76625,78.39,Wednesday,Summer
2019-06-27 00:00:00-04:00,18452.84291666667,73.52,Thursday,Summer
2019-06-28 00:00:00-04:00,19408.398833333336,84.39,Friday,Summer
2019-06-29 00:00:00-04:00,17411.238416666663,83.07,Saturday,Summer
2019-06-30 00:00:00-04:00,14958.473916666668,75.28,Sunday,Summer
2019-07-01 00:00:00-04:00,18272.15133333333,82.81,Monday,Summer
2019-07-02 00:00:00-04:00,18889.864500000003,84.68,Tuesday,Summer
2019-07-03 00:00:00-04:00,20294.15566666667,84.93,Wednesday,Summer
2019-07-04 00:00:00-04:00,18696.904583333333,84.72,Thursday,Summer
2019-07-05 00:00:00-04:00,20364.962333333333,87.95,Friday,Summer
2019-07-06 00:00:00-04:00,20426.03683333333,91.02,Saturday,Summer
2019-07-07 00:00:00-04:00,17112.386000000002,74.79,Sunday,Summer
2019-07-08 00:00:00-04:00,18199.4695,75.59,Monday,Summer
2019-07-09 00:00:00-04:00,19953.97625,86.76,Tuesday,Summer
2019-07-10 00:00:00-04:00,20718.276,88.2,Wednesday,Summer
2019-07-11 00:00:00-04:00,19564.692500000005,82.8,Thursday,Summer
2019-07-12 00:00:00-04:00,20158.73633333333,84.09,Friday,Summer
2019-07-13 00:00:00-04:00,19204.4925,86.33,Saturday,Summer
2019-07-14 00:00:00-04:00,20002.20133333333,89.36,Sunday,Summer
2019-07-15 00:00:00-04:00,19865.96425,83.22,Monday,Summer
2019-07-16 00:00:00-04:00,20983.96091666667,86.89,Tuesday,Summer
2019-07-17 00:00:00-04:00,22495.76416666667,91.28,Wednesday,Summer
2019-07-18 00:00:00-04:00,17190.065333333336,75.89,Thursday,Summer
2019-07-19 00:00:00-04:00,22484.22708333333,90.46,Friday,Summer
2019-07-20 00:00:00-04:00,23865.17108333333,95.52,Saturday,Summer
2019-07-21 00:00:00-04:00,23815.3425,94.83,Sunday,Summer
2019-07-22 00:00:00-04:00,20059.00425,82.0,Monday,Summer
2019-07-23 00:00:00-04:00,15646.977916666665,69.5,Tuesday,Summer
2019-07-24 00:00:00-04:00,17903.193750000002,75.85,Wednesday,Summer
2019-07-25 00:00:00-04:00,18336.86675,77.75,Thursday,Summer
2019-07-26 00:00:00-04:00,19573.109916666668,80.28,Friday,Summer
2019-07-27 00:00:00-04:00,17842.826250000002,82.78,Saturday,Summer
2019-07-28 00:00:00-04:00,20867.913416666663,90.45,Sunday,Summer
2019-07-29 00:00:00-04:00,23380.14341666667,90.11,Monday,Summer
2019-07-30 00:00:00-04:00,23972.73183333333,92.54,Tuesday,Summer
2019-07-31 00:00:00-04:00,22626.147583333328,91.88,Wednesday,Summer
2019-08-01 00:00:00-04:00,20475.978916666667,85.95,Thursday,Summer
2019-08-02 00:00:00-04:00,19145.95433333333,81.67,Friday,Summer
2019-08-03 00:00:00-04:00,18469.21941666667,83.99,Saturday,Summer
2019-08-04 00:00:00-04:00,18563.40033333333,82.33,Sunday,Summer
2019-08-05 00:00:00-04:00,18575.77325,80.4,Monday,Summer
2019-08-06 00:00:00-04:00,18182.45525,78.14,Tuesday,Summer
2019-08-07 00:00:00-04:00,20093.09775,82.51,Wednesday,Summer
2019-08-08 00:00:00-04:00,20656.02,85.92,Thursday,Summer
2019-08-09 00:00:00-04:00,18730.21558333333,83.97,Friday,Summer
2019-08-10 00:00:00-04:00,15028.946166666668,78.81,Saturday,Summer
2019-08-11 00:00:00-04:00,15211.8685,78.92,Sunday,Summer
2019-08-12 00:00:00-04:00,18938.057833333336,84.26,Monday,Summer
2019-08-13 00:00:00-04:00,18000.783083333332,77.78,Tuesday,Summer
2019-08-14 00:00:00-04:00,17744.804500000002,75.11,Wednesday,Summer
2019-08-15 00:00:00-04:00,18236.77433333333,74.17,Thursday,Summer
2019-08-16 00:00:00-04:00,18267.907666666662,74.8,Friday,Summer
2019-08-17 00:00:00-04:00,17308.340916666668,78.06,Saturday,Summer
2019-08-18 00:00:00-04:00,20000.68358333333,82.75,Sunday,Summer
2019-08-19 00:00:00-04:00,22887.581250000003,91.03,Monday,Summer
2019-08-20 00:00:00-04:00,20987.16358333333,85.08,Tuesday,Summer
2019-08-21 00:00:00-04:00,19780.44658333333,84.73,Wednesday,Summer
2019-08-22 00:00:00-04:00,21839.759166666667,90.13,Thursday,Summer
2019-08-23 00:00:00-04:00,16423.19,78.06,Friday,Summer
2019-08-24 00:00:00-04:00,14019.608500000002,71.53,Saturday,Summer
2019-08-25 00:00:00-04:00,13649.641416666667,66.21,Sunday,Summer
2019-08-26 00:00:00-04:00,15075.469166666664,70.16,Monday,Summer
2019-08-27 00:00:00-04:00,15148.863166666662,75.0,Tuesday,Summer
2019-08-28 00:00:00-04:00,16325.92675,75.34,Wednesday,Summer
2019-08-29 00:00:00-04:00,17908.541833333333,83.58,Thursday,Summer
2019-08-30 00:00:00-04:00,17927.146999999997,84.6,Friday,Summer
2019-08-31 00:00:00-04:00,14652.877083333336,78.68,Saturday,Summer
2019-09-01 00:00:00-04:00,13584.11975,69.88,Sunday,Fall
2019-09-02 00:00:00-04:00,15351.407166666664,75.91,Monday,Fall
2019-09-03 00:00:00-04:00,16812.963083333332,74.7,Tuesday,Fall
2019-09-04 00:00:00-04:00,18194.5995,83.24,Wednesday,Fall
2019-09-05 00:00:00-04:00,14940.978583333335,69.3,Thursday,Fall
2019-09-06 00:00:00-04:00,13780.386583333331,66.84,Friday,Fall
2019-09-07 00:00:00-04:00,13239.068583333335,71.5,Saturday,Fall
2019-09-08 00:00:00-04:00,14137.9535,73.72,Sunday,Fall
2019-09-09 00:00:00-04:00,15111.786,68.54,Monday,Fall
2019-09-10 00:00:00-04:00,15395.362083333335,71.06,Tuesday,Fall
2019-09-11 00:00:00-04:00,18493.214750000003,84.59,Wednesday,Fall
2019-09-12 00:00:00-04:00,15046.74225,73.27,Thursday,Fall
2019-09-13 00:00:00-04:00,13558.1815,65.9,Friday,Fall
2019-09-14 00:00:00-04:00,13590.015583333334,70.3,Saturday,Fall
2019-09-15 00:00:00-04:00,15039.386666666667,78.08,Sunday,Fall
2019-09-16 00:00:00-04:00,15086.994,72.81,Monday,Fall
2019-09-17 00:00:00-04:00,14581.00275,66.19,Tuesday,Fall
2019-09-18 00:00:00-04:00,14084.945166666666,60.04,Wednesday,Fall
2019-09-19 00:00:00-04:00,14148.156583333335,65.03,Thursday,Fall
2019-09-20 00:00:00-04:00,14238.17525,76.28,Friday,Fall
2019-09-21 00:00:00-04:00,14551.891583333332,81.17,Saturday,Fall
2019-09-22 00:00:00-04:00,16094.3215,84.14,Sunday,Fall
2019-09-23 00:00:00-04:00,18921.30158333333,88.11,Monday,Fall
2019-09-24 00:00:00-04:00,15672.0095,76.31,Tuesday,Fall
2019-09-25 00:00:00-04:00,14973.439333333336,72.76,Wednesday,Fall
2019-09-26 00:00:00-04:00,15396.496416666669,80.91,Thursday,Fall
2019-09-27 00:00:00-04:00,14050.961916666667,73.74,Friday,Fall
2019-09-28 00:00:00-04:00,14201.050916666669,79.32,Saturday,Fall
2019-09-29 00:00:00-04:00,13922.009,71.93,Sunday,Fall
2019-09-30 00:00:00-04:00,14366.679916666668,61.41,Monday,Fall
2019-10-01 00:00:00-04:00,15152.84375,71.07,Tuesday,Fall
2019-10-02 00:00:00-04:00,15950.042166666668,75.24,Wednesday,Fall
2019-10-03 00:00:00-04:00,14182.822666666669,53.21,Thursday,Fall
2019-10-04 00:00:00-04:00,13587.182916666665,59.29,Friday,Fall
2019-10-05 00:00:00-04:00,12788.969583333332,59.01,Saturday,Fall
2019-10-06 00:00:00-04:00,13754.611,68.98,Sunday,Fall
2019-10-07 00:00:00-04:00,15310.891333333331,77.86,Monday,Fall
2019-10-08 00:00:00-04:00,14274.688166666669,62.6,Tuesday,Fall
2019-10-09 00:00:00-04:00,14543.7785,59.0,Wednesday,Fall
2019-10-10 00:00:00-04:00,14370.564583333336,57.93,Thursday,Fall
2019-10-11 00:00:00-04:00,13936.247333333336,55.9,Friday,Fall
2019-10-12 00:00:00-04:00,12945.210666666666,56.86,Saturday,Fall
2019-10-13 00:00:00-04:00,12963.996416666669,67.2,Sunday,Fall
2019-10-14 00:00:00-04:00,14407.880749999998,65.15,Monday,Fall
2019-10-15 00:00:00-04:00,14233.627499999997,61.37,Tuesday,Fall
2019-10-16 00:00:00-04:00,14735.535666666665,60.71,Wednesday,Fall
2019-10-17 00:00:00-04:00,14177.51025,61.63,Thursday,Fall
2019-10-18 00:00:00-04:00,13766.59775,57.76,Friday,Fall
2019-10-19 00:00:00-04:00,12822.460833333333,60.58,Saturday,Fall
2019-10-20 00:00:00-04:00,13745.329166666668,59.74,Sunday,Fall
2019-10-21 00:00:00-04:00,14331.568,60.84,Monday,Fall
2019-10-22 00:00:00-04:00,14681.993000000002,58.4,Tuesday,Fall
2019-10-23 00:00:00-04:00,14212.57916666667,67.21,Wednesday,Fall
2019-10-24 00:00:00-04:00,14199.4055,67.67,Thursday,Fall
2019-10-25 00:00:00-04:00,13760.965583333333,63.32,Friday,Fall
2019-10-26 00:00:00-04:00,12813.06375,57.9,Saturday,Fall
2019-10-27 00:00:00-04:00,14044.024166666668,54.2,Sunday,Fall
2019-10-28 00:00:00-04:00,14573.611749999998,53.57,Monday,Fall
2019-10-29 00:00:00-04:00,14642.147666666666,55.96,Tuesday,Fall
2019-10-30 00:00:00-04:00,14574.73825,63.3,Wednesday,Fall
2019-10-31 00:00:00-04:00,14482.199416666665,70.24,Thursday,Fall
2019-11-01 00:00:00-04:00,13692.709083333331,71.02,Friday,Fall
2019-11-02 00:00:00-04:00,13330.572416666664,50.96,Saturday,Fall
2019-11-03 00:00:00-04:00,14252.61375,54.74,Sunday,Fall
2019-11-04 00:00:00-05:00,15161.130916666669,53.89,Monday,Fall
2019-11-05 00:00:00-05:00,15190.313333333332,57.21,Tuesday,Fall
2019-11-06 00:00:00-05:00,15093.404166666667,53.74,Wednesday,Fall
2019-11-07 00:00:00-05:00,15257.360916666668,58.29,Thursday,Fall
2019-11-08 00:00:00-05:00,16181.027416666666,36.71,Friday,Fall
2019-11-09 00:00:00-05:00,14966.578666666668,40.84,Saturday,Fall
2019-11-10 00:00:00-05:00,14592.772916666669,52.67,Sunday,Fall
2019-11-11 00:00:00-05:00,15517.34975,52.95,Monday,Fall
2019-11-12 00:00:00-05:00,16757.81708333333,42.16,Tuesday,Fall
2019-11-13 00:00:00-05:00,17409.358272727273,30.28,Wednesday,Fall
2019-11-14 00:00:00-05:00,16719.075166666666,40.13,Thursday,Fall
2019-11-15 00:00:00-05:00,15681.5915,52.47,Friday,Fall
2019-11-16 00:00:00-05:00,15651.310333333333,35.46,Saturday,Fall
2019-11-17 00:00:00-05:00,16047.031833333334,42.92,Sunday,Fall
2019-11-18 00:00:00-05:00,16524.745750000002,40.07,Monday,Fall
2019-11-19 00:00:00-05:00,16042.098166666665,44.2,Tuesday,Fall
2019-11-20 00:00:00-05:00,16362.867,40.12,Wednesday,Fall
2019-11-21 00:00:00-05:00,15737.908916666667,50.18,Thursday,Fall
2019-11-22 00:00:00-05:00,15542.11425,55.21,Friday,Fall
2019-11-23 00:00:00-05:00,14861.03725,45.96,Saturday,Fall
2019-11-24 00:00:00-05:00,15609.45875,45.92,Sunday,Fall
2019-11-25 00:00:00-05:00,15671.76475,52.1,Monday,Fall
2019-11-26 00:00:00-05:00,15212.674249999998,61.28,Tuesday,Fall
2019-11-27 00:00:00-05:00,15363.002499999997,52.07,Wednesday,Fall
2019-11-28 00:00:00-05:00,14199.71125,48.21,Thursday,Fall
2019-11-29 00:00:00-05:00,15462.498500000002,40.56,Friday,Fall
2019-11-30 00:00:00-05:00,15732.881416666669,36.89,Saturday,Fall
2019-12-01 00:00:00-05:00,17168.23466666667,36.87,Sunday,Winter
2019-12-02 00:00:00-05:00,17600.41091666667,39.62,Monday,Winter
2019-12-03 00:00:00-05:00,17623.080583333332,33.05,Tuesday,Winter
2019-12-04 00:00:00-05:00,16951.89425,37.96,Wednesday,Winter
2019-12-05 00:00:00-05:00,16815.698083333333,44.56,Thursday,Winter
2019-12-06 00:00:00-05:00,16828.74416666667,35.42,Friday,Winter
2019-12-07 00:00:00-05:00,16376.971083333332,33.55,Saturday,Winter
2019-12-08 00:00:00-05:00,16882.143999999997,41.9,Sunday,Winter
2019-12-09 00:00:00-05:00,16590.311999999998,59.06,Monday,Winter
2019-12-10 00:00:00-05:00,15852.790916666663,61.35,Tuesday,Winter
2019-12-11 00:00:00-05:00,17424.406333333332,35.2,Wednesday,Winter
2019-12-12 00:00:00-05:00,17572.945499999998,32.17,Thursday,Winter
2019-12-13 00:00:00-05:00,16779.435666666668,47.26,Friday,Winter
2019-12-14 00:00:00-05:00,14910.5245,59.98,Saturday,Winter
2019-12-15 00:00:00-05:00,16070.174583333335,47.81,Sunday,Winter
2019-12-16 00:00:00-05:00,17848.70858333333,33.94,Monday,Winter
2019-12-17 00:00:00-05:00,18210.399166666662,35.98,Tuesday,Winter
2019-12-18 00:00:00-05:00,17556.58408333333,37.66,Wednesday,Winter
2019-12-19 00:00:00-05:00,18883.577166666662,23.87,Thursday,Winter
2019-12-20 00:00:00-05:00,18052.460916666667,31.45,Friday,Winter
2019-12-21 00:00:00-05:00,16744.07075,33.47,Saturday,Winter
2019-12-22 00:00:00-05:00,16219.495750000002,42.64,Sunday,Winter
2019-12-23 00:00:00-05:00,16035.208333333334,55.09,Monday,Winter
2019-12-24 00:00:00-05:00,15354.886583333337,44.77,Tuesday,Winter
2019-12-25 00:00:00-05:00,14228.685416666667,41.03,Wednesday,Winter
2019-12-26 00:00:00-05:00,16718.736249999998,39.74,Thursday,Winter
2019-12-27 00:00:00-05:00,15753.749833333331,51.19,Friday,Winter
2019-12-28 00:00:00-05:00,14900.5815,49.08,Saturday,Winter
2019-12-29 00:00:00-05:00,15468.041833333333,41.73,Sunday,Winter
2019-12-30 00:00:00-05:00,17198.981749999995,40.29,Monday,Winter
2019-12-31 00:00:00-05:00,16127.899666666666,42.16,Tuesday,Winter
2020-01-01 00:00:00-05:00,15792.851833333334,40.67,Wednesday,Winter
2020-01-02 00:00:00-05:00,16344.17416666667,46.81,Thursday,Winter
2020-01-03 00:00:00-05:00,15615.07183333333,50.65,Friday,Winter
2020-01-04 00:00:00-05:00,15020.284916666666,46.67,Saturday,Winter
2020-01-05 00:00:00-05:00,16172.771416666665,37.81,Sunday,Winter
2020-01-06 00:00:00-05:00,17046.185083333334,37.35,Monday,Winter
2020-01-07 00:00:00-05:00,16694.748166666668,41.02,Tuesday,Winter
2020-01-08 00:00:00-05:00,16934.70425,43.28,Wednesday,Winter
2020-01-09 00:00:00-05:00,17493.2225,30.42,Thursday,Winter
2020-01-10 00:00:00-05:00,15885.419166666668,52.07,Friday,Winter
2020-01-11 00:00:00-05:00,13940.966416666668,67.55,Saturday,Winter
2020-01-12 00:00:00-05:00,14353.248583333334,70.72,Sunday,Winter
2020-01-13 00:00:00-05:00,16585.691000000003,41.22,Monday,Winter
2020-01-14 00:00:00-05:00,16272.909916666666,40.65,Tuesday,Winter
2020-01-15 00:00:00-05:00,15717.695250000002,48.63,Wednesday,Winter
2020-01-16 00:00:00-05:00,16513.887,45.53,Thursday,Winter
2020-01-17 00:00:00-05:00,17750.33925,22.7,Friday,Winter
2020-01-18 00:00:00-05:00,17479.060833333333,29.79,Saturday,Winter
2020-01-19 00:00:00-05:00,15859.686666666668,43.01,Sunday,Winter
2020-01-20 00:00:00-05:00,17909.837583333338,27.86,Monday,Winter
2020-01-21 00:00:00-05:00,17895.771333333334,25.39,Tuesday,Winter
2020-01-22 00:00:00-05:00,17232.05383333333,36.69,Wednesday,Winter
2020-01-23 00:00:00-05:00,16623.019833333336,47.55,Thursday,Winter
2020-01-24 00:00:00-05:00,15604.697583333334,45.2,Friday,Winter
2020-01-25 00:00:00-05:00,15175.999333333331,51.34,Saturday,Winter
2020-01-26 00:00:00-05:00,15072.322583333334,49.05,Sunday,Winter
2020-01-27 00:00:00-05:00,16096.907666666668,45.99,Monday,Winter
2020-01-28 00:00:00-05:00,16411.73441666667,39.4,Tuesday,Winter
2020-01-29 00:00:00-05:00,16533.919583333332,39.02,Wednesday,Winter
2020-01-30 00:00:00-05:00,16728.74625,32.02,Thursday,Winter
2020-01-31 00:00:00-05:00,15771.582916666666,44.82,Friday,Winter
2020-02-01 00:00:00-05:00,15013.616916666666,39.21,Saturday,Winter
2020-02-02 00:00:00-05:00,15501.672249999998,40.88,Sunday,Winter
2020-02-03 00:00:00-05:00,15853.438416666666,46.93,Monday,Winter
2020-02-04 00:00:00-05:00,15768.89525,44.83,Tuesday,Winter
2020-02-05 00:00:00-05:00,16150.264166666666,40.38,Wednesday,Winter
2020-02-06 00:00:00-05:00,16443.05075,39.26,Thursday,Winter
2020-02-07 00:00:00-05:00,15660.280916666668,48.32,Friday,Winter
2020-02-08 00:00:00-05:00,15750.944583333332,34.8,Saturday,Winter
2020-02-09 00:00:00-05:00,16145.506666666666,38.31,Sunday,Winter
2020-02-10 00:00:00-05:00,16154.767083333334,45.52,Monday,Winter
2020-02-11 00:00:00-05:00,16046.906583333335,41.69,Tuesday,Winter
2020-02-12 00:00:00-05:00,15850.421,44.21,Wednesday,Winter
2020-02-13 00:00:00-05:00,16101.933,38.83,Thursday,Winter
2020-02-14 00:00:00-05:00,16807.55691666667,36.21,Friday,Winter
2020-02-15 00:00:00-05:00,16196.8535,29.11,Saturday,Winter
2020-02-16 00:00:00-05:00,15237.965416666666,42.49,Sunday,Winter
2020-02-17 00:00:00-05:00,15833.374166666666,45.37,Monday,Winter
2020-02-18 00:00:00-05:00,16668.688416666668,39.81,Tuesday,Winter
2020-02-19 00:00:00-05:00,16214.109583333331,44.21,Wednesday,Winter
2020-02-20 00:00:00-05:00,16699.718,33.41,Thursday,Winter
2020-02-21 00:00:00-05:00,16447.277416666668,31.92,Friday,Winter
2020-02-22 00:00:00-05:00,14650.763083333331,45.54,Saturday,Winter
2020-02-23 00:00:00-05:00,14612.6035,54.16,Sunday,Winter
2020-02-24 00:00:00-05:00,15088.574916666666,61.8,Monday,Winter
2020-02-25 00:00:00-05:00,15109.249000000002,49.99,Tuesday,Winter
2020-02-26 00:00:00-05:00,15242.246499999996,46.36,Wednesday,Winter
2020-02-27 00:00:00-05:00,15915.85708333333,52.1,Thursday,Winter
2020-02-28 00:00:00-05:00,15651.991916666666,38.36,Friday,Winter
2020-02-29 00:00:00-05:00,15440.663166666664,35.61,Saturday,Winter
2020-03-01 00:00:00-05:00,15721.925416666663,33.97,Sunday,Spring
2020-03-02 00:00:00-05:00,15301.63883333333,53.26,Monday,Spring
2020-03-03 00:00:00-05:00,14703.450833333334,59.39,Tuesday,Spring
2020-03-04 00:00:00-05:00,15060.440000000002,50.3,Wednesday,Spring
2020-03-05 00:00:00-05:00,14887.612416666663,50.5,Thursday,Spring
2020-03-06 00:00:00-05:00,15050.021166666667,43.73,Friday,Spring
