,Milk - Excluding Butter,Oilcrops,Eggs,Starchy Roots,Meat,Vegetables,Fruits - Excluding Wine,"Aquatic Products, Other",Treenuts,Spices,Pulses,Alcoholic Beverages,Cereals - Excluding Beer,Animal fats,Vegetable Oils,Offals,Sugar & Sweeteners,"Fish, Seafood",Stimulants,Smoking,Obesity,total_cases_per_million,total_deaths_per_million,Life Expectancy,Human Development Index,Population Density,Median Age,GDP per Capita,Cardiovascular Death Rate,Diabetes Prevalence,Health Expenditure (% of GDP),Stimulants above avg,Fruits - Excluding Wine above avg,Alcoholic Beverages above avg,cluster_food,cluster_health,cluster_total,Country,id
11,0.3362300430175824,1.0000000000000002,0.2028824833702883,0.3524623115577889,0.3190271816881258,0.4564902852418354,0.8224309642372114,0.0476190476190476,1.0,0.0391705069124424,0.5080213903743315,0.0,0.6752736159812984,0.1544023819651212,1.0,0.5676100628930817,0.0307104660045836,0.264937106918239,0.137452711223203,1.0,0.6288659793814433,0.0791330923672389,0.2641530629796211,0.8448883666274956,0.5179856115107917,0.0455066191889273,0.7547169811320753,0.0793911662389071,0.2647004973008729,0.1933028919330289,0.6850441514169145,0.0,1.0,0.0,2,0,1,Greece,GRC
12,0.2294944712301874,0.0,0.7583148558758315,0.2252261306532663,0.510491177873152,0.1312009094667217,0.0,0.0476190476190476,0.0,0.304147465437788,0.3058823529411764,0.46997184860807,0.445117415790033,0.6741811994895789,0.3426779786056805,0.0,0.0715049656226126,0.0066823899371069,0.0,0.4796747967479675,0.7525773195876289,0.3664304582620946,0.8040961854983398,0.2150411280846054,0.2733812949640297,0.062613648155409,0.5754716981132075,0.1084896137284276,0.5676907993432321,0.6499238964992389,0.5771908530297787,0.0,0.0,1.0,4,1,2,Hungary,HUN
13,0.3553136819008575,0.1646894626657362,0.2616407982261644,0.4535678391959798,0.4856938483547928,0.1836502687060768,0.2200090538705297,0.0476190476190476,0.1099434114793856,0.0679723502304147,0.2716577540106952,0.8224898342195808,0.5241738391244288,0.7107613781369629,0.4776835116193286,0.2437106918238993,0.3756302521008402,0.3433569182389936,0.0865910046237915,0.2235772357723577,0.5773195876288657,0.2730737122017927,0.3651047655983066,0.8519388954171561,1.0,0.0360317319926652,0.1320754716981138,0.644155138361716,0.1193020069220501,0.0,0.6105296720982095,0.0,0.0,1.0,4,0,0,Ireland,IRL
14,0.3381932615411266,0.1688764829030007,0.5543237250554325,0.1168844221105527,0.5398187887458274,0.3579991732120711,0.748981439565414,0.0476190476190476,0.6216653193209377,0.0,0.5540106951871657,0.1309039724741945,0.9196684730634364,0.2109740535942152,0.9236444116562156,0.3411949685534591,0.0210847975553857,0.4685534591194968,0.1668768390079865,0.1991869918699186,0.1649484536082472,0.3457093702178808,0.7390175699303552,0.9941245593419517,0.5467625899280586,0.1307353362105047,1.0,0.2199940862177572,0.0800022443507329,0.228310502283105,0.0324300926853225,0.0,1.0,0.0,2,0,1,Italy,ITA
15,0.3204954239685885,0.0725750174459176,0.6341463414634148,1.0,0.248211731044349,0.2833815626291855,0.012675418741512,0.0476190476190476,0.0978172999191592,0.0126728110599078,0.0,0.4631685955583359,0.4868770587610243,0.9276903445342408,0.4197713021025452,0.4858490566037735,0.1496562261268143,0.3714622641509433,0.0886927280369903,0.7398373983739839,0.4536082474226806,0.3132530468920519,0.3822957302733913,0.0282021151586384,0.3597122302158277,0.0091064773964221,0.6226415094339623,0.0858557533205789,0.7796165703958327,0.2480974124809742,0.5049813267834969,0.0,0.0,1.0,4,1,2,Latvia,LVA
16,0.6909951785662731,0.0572226099092812,0.9135254988913526,0.2469346733668341,0.5474487362899378,0.1697498966515088,0.0477591670439112,0.0952380952380952,0.0727566693613581,0.1209677419354838,1.0,0.5903190491085393,0.6845181170970143,0.4687367077839217,0.3246034673552195,0.4261006289308175,0.5113827349121467,0.5332154088050315,0.128625472887768,0.4065040650406504,0.731958762886598,0.5169103145816437,0.5254105111934716,0.103407755581669,0.4748201438848927,0.0188028283286939,0.584905660377359,0.1447666579963948,0.7587352493001169,0.0593607305936073,0.548127442643287,0.0,0.0,1.0,1,1,2,Lithuania,LTU
17,0.1065912174841932,0.1563154221912072,0.976718403547672,0.195075376884422,0.518836432999523,0.1779144274493592,0.4692168401991849,0.4761904761904762,0.0266774454324979,0.1198156682027649,0.0780748663101604,0.9120269002189552,0.2894485176920625,0.4419396001701403,0.3459977867945408,0.3097484276729559,1.0,0.5147405660377359,1.0,0.1910569105691056,0.2989690721649483,0.6589680229695724,0.4639560754071783,0.8460634547591077,0.7194244604316555,0.1485555062640112,0.2264150943396234,1.0,0.1246648239365912,0.1735159817351598,0.4360943181001045,1.0,1.0,1.0,3,0,0,Luxembourg,LUX
18,0.0,0.2875087229588277,0.5742793791574279,0.1246231155778894,0.5660467334287076,0.7197188921041753,0.3980307831598009,0.1428571428571428,0.1552142279708973,0.054147465437788,0.411764705882353,0.2045667813575227,0.7036446711295294,0.1399404508719693,0.2541497602360753,0.1965408805031446,0.4831932773109243,0.5098270440251572,0.0907944514501891,0.2723577235772358,1.0,0.407969772880784,0.3218294952764468,0.8789659224441841,0.5683453237410081,1.0,0.4811320754716983,0.2370745173279393,0.2440760953022195,0.8447488584474885,0.7982760537016965,0.0,1.0,0.0,0,2,1,Malta,MLT
19,0.6612004503854261,0.0739706908583391,0.8148558758314857,0.5663316582914573,0.4172627563185502,0.0,0.5183340878225442,1.0,0.2198868229587712,0.1255760368663594,0.1657754010695187,0.3099781044729432,0.2075231112527893,0.2526584432156529,0.5267428992991515,0.1053459119496855,0.1124522536287241,0.3107311320754716,0.164354770912148,0.2845528455284554,0.1855670103092785,0.4687555590260039,0.378281863765334,0.8495887191539371,0.9208633093525184,0.3415332951227139,0.5566037735849063,0.3950257293640552,0.0688100216166412,0.3059360730593608,0.8776411498951736,0.0,1.0,0.0,4,0,0,Netherlands,NLD
20,0.1936079914542252,0.0293091416608513,0.0,0.7787939698492462,0.724606580829757,0.3305084745762712,0.0877093707559981,0.0,0.0476960388035569,0.0288018433179723,0.2085561497326203,0.6363778542383485,0.7454043141005207,0.7494683113568693,0.2021394319439321,0.0361635220125786,0.1200152788388082,0.0929638364779874,0.0496006725514922,0.3739837398373984,0.4432989690721651,0.3319623118056415,0.5377364515108052,0.4324324324324333,0.4604316546762597,0.0737453348106868,0.4245283018867924,0.1142861663589631,0.4171864110469305,0.4003044140030442,0.555991949886112,0.0,0.0,1.0,4,1,2,Poland,POL
21,0.3034616161907787,0.0676901605024424,0.1851441241685144,0.4063316582914573,0.8524082021936101,0.4711657709797436,0.9999999999999998,0.0476190476190476,0.3678253839935327,0.0276497695852534,0.3540106951871657,0.4287613387550829,0.6032302624588248,0.344959591663122,0.4917004795278494,0.6682389937106918,0.0493506493506493,1.0,0.1685582177385456,0.1585365853658535,0.1958762886597935,0.5451563132798367,0.698534899103301,0.822561692126909,0.3453237410071947,0.0656277835310373,0.8396226415094343,0.1238015101382351,0.1233861346374192,1.0,0.8105404025355415,0.0,1.0,0.0,2,2,1,Portugal,PRT
22,0.3683633109102983,0.0697836706210747,0.8403547671840357,0.7488442211055277,0.1335240820219358,0.6956386936750723,0.4638976912630148,0.0,0.1624898949070331,0.2937788018433179,0.227807486631016,0.4422896465436345,1.0,0.2934921310080816,0.49944669863519,0.5125786163522013,0.0,0.0,0.0567465321563682,0.4430894308943089,0.329896907216495,0.2719894239139152,0.4685386235015589,0.1175088131609864,0.0863309352517989,0.0466557234795435,0.5377358490566042,0.0627341141790536,0.841294872249194,0.9832572298325724,0.0,0.0,1.0,0.0,4,1,2,Romania,ROU
23,0.1345382105840575,0.1249127704117237,0.6829268292682928,0.2657286432160803,0.0245588936576062,0.0061492352211657,0.0177682209144409,0.0,0.1018593371059013,0.0529953917050691,0.1368983957219251,0.3206912730685016,0.0,0.7779668226286687,0.6654371080781999,0.4323899371069182,0.3541634835752482,0.073506289308176,0.0790248003362757,0.459349593495935,0.1134020618556701,0.4122878968931411,0.6987987300687593,0.2925969447708585,0.3165467625899287,0.0661549786510351,0.3679245283018875,0.1530990868373201,0.5962265376755614,0.6103500761035008,0.5750358077474351,0.0,0.0,0.0,4,1,2,Slovakia,SVK
24,0.3282328146202039,0.0921144452198185,0.3436807095343681,0.2514572864321608,0.4310920362422508,0.1562112443158329,0.8025124490719782,0.0476190476190476,0.2700080840743735,0.1048387096774193,0.2106951871657753,0.3778542383484516,0.6988630326214005,0.8621863037005528,0.2559940981187753,0.529874213836478,0.1233002291825821,0.1179245283018868,0.1353509878100042,0.1504065040650406,0.1237113402061855,0.6968175721146654,0.8217462906345134,0.7367802585193886,0.726618705035972,0.0588362289600745,0.6792452830188687,0.1695514889600373,0.1991359249678113,0.604261796042618,0.7056587708551888,0.0,1.0,0.0,1,0,0,Slovenia,SVN
25,0.1983139417386032,0.2742498255408235,0.771618625277162,0.3401005025125628,0.9999999999999998,0.4389210417527903,0.4909461294703485,0.0952380952380952,0.6273241713823767,0.0011520737327188,0.5283422459893048,0.4404910853925555,0.4161088088407183,0.1718417694598043,0.9811877535964588,0.460691823899371,0.0386554621848739,0.7175707547169812,0.1092896174863388,0.4268292682926828,0.597938144329897,0.452596466090386,0.6591695477536378,1.0,0.6330935251798566,0.0522104239776976,0.7735849056603774,0.2074770383298832,0.039403120828756,0.5920852359208524,0.7749043477986297,0.0,1.0,0.0,2,2,1,Spain,ESP
26,0.5566013222854174,0.1493370551290998,0.7461197339246122,0.2855276381909547,0.4470672389127326,0.1243799090533278,0.2095971027614305,0.0,0.1269199676637025,0.0898617511520737,0.1796791443850267,0.3036440412887081,0.4320476038678142,0.8090174393874946,0.2069347104389524,0.0125786163522012,0.1317035905271199,0.5277122641509434,0.3656998738965952,0.0,0.0824742268041238,0.4930175413261826,0.544384898613862,0.9106933019976502,0.928057553956835,0.0045838814792941,0.3490566037735854,0.3749072735691418,0.1415181260852617,0.2298325722983258,0.9444085841141046,1.0,0.0,0.0,1,0,0,Sweden,SWE
