timestamp,load_MW,temperature,predicted_load
2021-02-09 02:00:00-05:00,13254.008916666666,23.24,13246.159
2021-02-09 03:00:00-05:00,13098.3255,23.34,13099.76
2021-02-09 04:00:00-05:00,13213.83025,24.11,13366.421
2021-02-09 05:00:00-05:00,13893.88325,24.42,13255.682
2021-02-09 06:00:00-05:00,15199.241333333332,26.71,15208.035
2021-02-09 07:00:00-05:00,16282.241333333332,29.27,16280.077
2021-02-09 08:00:00-05:00,16864.33091666667,29.39,16850.455
2021-02-09 09:00:00-05:00,17012.716916666668,27.09,17020.799
2021-02-09 10:00:00-05:00,17094.407166666668,26.45,17074.65
2021-02-09 11:00:00-05:00,17241.364333333335,26.4,16422.412
2021-02-09 12:00:00-05:00,17283.321999999996,26.91,17247.03
2021-02-09 13:00:00-05:00,17173.73175,26.76,16171.569
2021-02-09 14:00:00-05:00,16971.613916666665,26.71,16934.15
2021-02-09 15:00:00-05:00,16867.40941666667,27.41,16747.547
2021-02-09 16:00:00-05:00,17147.54433333333,27.36,17135.133
2021-02-09 17:00:00-05:00,17897.822333333334,27.4,17654.648
2021-02-09 18:00:00-05:00,17816.703,26.93,17821.24
2021-02-09 19:00:00-05:00,17229.918916666666,27.53,17226.678
2021-02-09 20:00:00-05:00,16444.0665,26.56,16457.084
2021-02-09 21:00:00-05:00,15497.07766666667,25.91,15512.906
2021-02-09 22:00:00-05:00,14383.296083333336,25.68,14408.479
2021-02-09 23:00:00-05:00,13483.331500000002,24.16,13488.693
2021-02-10 00:00:00-05:00,13416.321833333335,23.21,13438.286
2021-02-10 01:00:00-05:00,13167.9515,22.87,13164.952
2021-02-10 02:00:00-05:00,13084.919333333331,22.28,13087.521
2021-02-10 03:00:00-05:00,13190.399416666667,22.52,12904.526
2021-02-10 04:00:00-05:00,13564.602833333332,22.06,13557.028
2021-02-10 05:00:00-05:00,13970.647749999998,24.6,13970.001
2021-02-10 06:00:00-05:00,15378.271333333336,25.12,15375.774
2021-02-10 07:00:00-05:00,16495.083666666662,27.4,16495.207
2021-02-10 08:00:00-05:00,16891.396416666666,29.21,16887.479
2021-02-10 09:00:00-05:00,16778.67658333333,29.28,16772.693
2021-02-10 10:00:00-05:00,16529.397166666666,31.46,16070.292
2021-02-10 11:00:00-05:00,16297.614416666667,31.73,16293.36
2021-02-10 12:00:00-05:00,16082.003916666665,32.29,16083.985
2021-02-10 13:00:00-05:00,15832.462,31.22,15832.3
2021-02-10 14:00:00-05:00,15603.4995,30.48,15609.36
2021-02-10 15:00:00-05:00,15648.651416666668,29.44,15684.103
2021-02-10 16:00:00-05:00,16185.628416666666,28.14,16699.148
2021-02-10 17:00:00-05:00,17351.656666666666,26.78,17360.459
2021-02-10 18:00:00-05:00,17619.909916666667,26.46,17618.244
2021-02-10 19:00:00-05:00,17160.877833333336,25.73,17164.94
2021-02-10 20:00:00-05:00,16484.285916666668,25.7,16482.691
2021-02-10 21:00:00-05:00,15582.831166666669,25.78,15588.639
2021-02-10 22:00:00-05:00,14485.825166666667,25.44,14490.193
2021-02-10 23:00:00-05:00,13745.04725,24.64,13916.716
2021-02-11 00:00:00-05:00,13425.011666666667,24.22,13458.955
2021-02-11 01:00:00-05:00,13295.89475,23.5,13300.645
2021-02-11 02:00:00-05:00,13188.678416666664,24.4,13188.884
2021-02-11 03:00:00-05:00,13226.61283333333,23.34,13198.273
2021-02-11 04:00:00-05:00,13574.767999999998,23.97,13571.169
2021-02-11 05:00:00-05:00,14121.393666666663,23.83,13925.624
2021-02-11 06:00:00-05:00,15049.873083333334,26.17,15073.341
2021-02-11 07:00:00-05:00,16159.18858333333,27.02,16706.764
2021-02-11 08:00:00-05:00,16563.333083333335,29.15,16560.994
2021-02-11 09:00:00-05:00,16410.38375,28.9,16545.924
2021-02-11 10:00:00-05:00,16086.01625,29.37,16081.232
2021-02-11 11:00:00-05:00,15858.257499999998,30.14,15832.584
2021-02-11 12:00:00-05:00,15627.565500000002,30.85,15602.956
2021-02-11 13:00:00-05:00,15353.189583333333,29.97,15376.228
2021-02-11 14:00:00-05:00,15221.013,29.7,15241.425
2021-02-11 15:00:00-05:00,15464.335166666666,28.34,15446.878
2021-02-11 16:00:00-05:00,16176.374666666668,27.05,16628.3
2021-02-11 17:00:00-05:00,17365.469416666667,25.44,17365.984
2021-02-11 18:00:00-05:00,17647.924333333336,24.81,17650.158
2021-02-11 19:00:00-05:00,17197.013833333334,23.68,17201.602
2021-02-11 20:00:00-05:00,16553.104916666667,21.3,16548.73
2021-02-11 21:00:00-05:00,15697.87575,20.86,15543.652
2021-02-11 22:00:00-05:00,14697.754,19.73,14676.248
2021-02-11 23:00:00-05:00,13798.87683333333,18.99,13786.249
2021-02-12 00:00:00-05:00,13273.641083333334,17.69,13607.98
2021-02-12 01:00:00-05:00,13019.95475,16.77,13021.786
2021-02-12 02:00:00-05:00,12950.277416666666,15.57,12948.624
2021-02-12 03:00:00-05:00,13042.876833333336,14.06,13037.255
2021-02-12 04:00:00-05:00,13453.233333333335,13.62,13447.669
2021-02-12 05:00:00-05:00,14325.274916666667,13.98,14340.339
2021-02-12 06:00:00-05:00,15720.787333333334,14.96,15719.853
2021-02-12 07:00:00-05:00,16741.49025,17.34,16737.543
2021-02-12 08:00:00-05:00,16857.92275,18.97,16859.584
2021-02-12 09:00:00-05:00,16633.9725,21.13,16635.11
2021-02-12 10:00:00-05:00,16392.860000000004,23.32,16392.555
2021-02-12 11:00:00-05:00,16268.699666666667,25.27,16269.063
2021-02-12 12:00:00-05:00,16050.22916666667,26.13,16055.386
2021-02-12 13:00:00-05:00,15940.071666666665,26.79,15941.722
2021-02-12 14:00:00-05:00,15999.625083333334,28.75,15993.717
2021-02-12 15:00:00-05:00,16136.479250000002,28.44,15738.4375
2021-02-12 16:00:00-05:00,16515.54958333333,27.29,16897.309
2021-02-12 17:00:00-05:00,17296.342916666665,26.21,17292.4
2021-02-12 18:00:00-05:00,17361.51575,25.51,17360.033
2021-02-12 19:00:00-05:00,16921.041083333334,25.37,16922.26
2021-02-12 20:00:00-05:00,16297.483166666663,25.01,16313.08
2021-02-12 21:00:00-05:00,15533.877833333334,24.37,15523.956
2021-02-12 22:00:00-05:00,14611.940833333334,24.13,14610.644
2021-02-12 23:00:00-05:00,13743.698916666666,23.3,13742.293
2021-02-13 00:00:00-05:00,13129.296500000002,23.08,13123.537
2021-02-13 01:00:00-05:00,12769.951000000005,21.5,12767.629
2021-02-13 02:00:00-05:00,12568.0045,20.52,12582.913
2021-02-13 03:00:00-05:00,12543.542916666664,20.02,12544.863
2021-02-13 04:00:00-05:00,12716.030333333334,19.07,12568.106
2021-02-13 05:00:00-05:00,13126.358666666669,18.55,13135.983
2021-02-13 06:00:00-05:00,13829.5015,19.53,13830.408
2021-02-13 07:00:00-05:00,14478.76975,19.98,15747.072
2021-02-13 08:00:00-05:00,15013.754749999998,22.46,15016.804
2021-02-13 09:00:00-05:00,15360.215499999998,24.47,15360.347
2021-02-13 10:00:00-05:00,15333.052083333336,26.36,15962.266
2021-02-13 11:00:00-05:00,15175.740416666666,27.54,15175.284
2021-02-13 12:00:00-05:00,14976.050416666669,28.0,14976.882
2021-02-13 13:00:00-05:00,14725.824416666665,28.1,14750.553
2021-02-13 14:00:00-05:00,14803.454500000002,28.08,14800.615
2021-02-13 15:00:00-05:00,15108.48425,28.94,15089.696
2021-02-13 16:00:00-05:00,15639.715833333334,28.87,15643.219
2021-02-13 17:00:00-05:00,16550.390499999998,28.71,16547.285
2021-02-13 18:00:00-05:00,16653.940333333332,29.06,16653.705
2021-02-13 19:00:00-05:00,16154.367999999997,28.57,16139.396
2021-02-13 20:00:00-05:00,15531.598999999997,28.88,15528.687
2021-02-13 21:00:00-05:00,14802.366333333335,28.76,14796.308
2021-02-13 22:00:00-05:00,13940.681916666666,29.14,13940.947
2021-02-13 23:00:00-05:00,13118.08375,29.89,13312.235
2021-02-14 00:00:00-05:00,12771.434,28.5,12823.462
