timestamp,load_MW,temperature,predicted_load
2021-02-11 09:00:00-05:00,111271,29.97,111275.23
2021-02-11 10:00:00-05:00,112051,30.77,112034.836
2021-02-11 11:00:00-05:00,112021,31.39,112105.875
2021-02-11 12:00:00-05:00,111259,32.18,111245.91
2021-02-11 13:00:00-05:00,110498,32.62,110416.78
2021-02-11 14:00:00-05:00,110173,32.32,110090.836
2021-02-11 15:00:00-05:00,109532,31.74,109472.414
2021-02-11 16:00:00-05:00,109813,30.78,108277.086
2021-02-11 17:00:00-05:00,110089,30.52,108257.164
2021-02-11 18:00:00-05:00,112781,30.27,112728.91
2021-02-11 19:00:00-05:00,115089,29.76,114782.55
2021-02-11 20:00:00-05:00,113851,28.91,113841.19
2021-02-11 21:00:00-05:00,111592,28.37,111557.27
2021-02-11 22:00:00-05:00,108291,27.63,108255.445
2021-02-11 23:00:00-05:00,104715,26.8,104665.84
2021-02-12 00:00:00-05:00,101821,25.45,101981.68
2021-02-12 01:00:00-05:00,99302,24.12,99277.23
2021-02-12 02:00:00-05:00,98226,23.36,98234.766
2021-02-12 03:00:00-05:00,98458,22.37,98437.69
2021-02-12 04:00:00-05:00,98745,21.94,98739.51
2021-02-12 05:00:00-05:00,98316,21.82,98316.82
2021-02-12 06:00:00-05:00,101238,22.81,101229.61
2021-02-12 07:00:00-05:00,107314,23.67,107320.12
2021-02-12 08:00:00-05:00,112017,25.16,112013.8
2021-02-12 09:00:00-05:00,114186,26.38,114162.28
2021-02-12 10:00:00-05:00,114618,27.84,110506.37
2021-02-12 11:00:00-05:00,114171,28.71,113726.266
2021-02-12 12:00:00-05:00,112908,29.03,112903.03
2021-02-12 13:00:00-05:00,111415,29.06,111407.06
2021-02-12 14:00:00-05:00,110247,28.96,110259.945
2021-02-12 15:00:00-05:00,109247,28.29,109223.13
2021-02-12 16:00:00-05:00,108600,28.32,108638.25
2021-02-12 17:00:00-05:00,108764,28.39,108763.12
2021-02-12 18:00:00-05:00,110982,28.44,110984.66
2021-02-12 19:00:00-05:00,113151,28.29,113140.48
2021-02-12 20:00:00-05:00,112050,28.09,112046.09
2021-02-12 21:00:00-05:00,109715,27.93,109708.555
2021-02-12 22:00:00-05:00,106716,27.68,106733.016
2021-02-12 23:00:00-05:00,103455,27.42,105013.94
2021-02-13 00:00:00-05:00,101394,27.13,101269.21
2021-02-13 01:00:00-05:00,97623,26.81,97659.05
2021-02-13 02:00:00-05:00,95331,27.01,94854.086
2021-02-13 03:00:00-05:00,95276,27.3,95315.83
2021-02-13 04:00:00-05:00,95115,27.47,95074.734
2021-02-13 05:00:00-05:00,95427,27.42,95143.59
2021-02-13 06:00:00-05:00,95531,27.46,95571.86
2021-02-13 07:00:00-05:00,97505,27.73,97516.484
2021-02-13 08:00:00-05:00,100575,27.94,100593.23
2021-02-13 09:00:00-05:00,103509,28.26,107331.23
2021-02-13 10:00:00-05:00,106167,27.56,106166.21
2021-02-13 11:00:00-05:00,107326,26.86,107382.664
2021-02-13 12:00:00-05:00,107324,26.33,107329.54
2021-02-13 13:00:00-05:00,106559,26.55,106546.85
2021-02-13 14:00:00-05:00,105381,26.51,105385.87
2021-02-13 15:00:00-05:00,104665,26.4,104694.12
2021-02-13 16:00:00-05:00,104452,26.24,104421.45
2021-02-13 17:00:00-05:00,105238,26.19,105265.06
2021-02-13 18:00:00-05:00,107478,26.78,106169.04
2021-02-13 19:00:00-05:00,109680,26.77,109677.14
