timestamp,load_MW,temperature,predicted_load
2021-02-04 01:00:00-08:00,19837.28833333333,52.39,19912.176
2021-02-04 02:00:00-08:00,19488.15333333333,51.54,19465.854
2021-02-04 03:00:00-08:00,19487.821666666667,51.86,19427.629
2021-02-04 04:00:00-08:00,20047.172500000004,51.47,20043.227
2021-02-04 05:00:00-08:00,21408.71,50.79,21386.674
2021-02-04 06:00:00-08:00,23461.210000000003,50.48,23426.389
2021-02-04 07:00:00-08:00,24413.94750000001,50.56,23651.889
2021-02-04 08:00:00-08:00,24540.46083333333,51.86,23694.441
2021-02-04 09:00:00-08:00,23254.315,54.32,23263.502
2021-02-04 10:00:00-08:00,22037.989999999994,57.59,22098.174
2021-02-04 11:00:00-08:00,20884.649166666662,61.18,20937.525
2021-02-04 12:00:00-08:00,20253.21,63.87,21167.773
2021-02-04 13:00:00-08:00,20260.1425,66.07,20272.09
2021-02-04 14:00:00-08:00,20199.985555555555,67.41,20240.605
2021-02-04 15:00:00-08:00,21193.49583333333,67.75,21573.543
2021-02-04 16:00:00-08:00,22716.499166666672,66.79,22723.496
2021-02-04 17:00:00-08:00,25418.19166666667,64.49,25402.709
2021-02-04 18:00:00-08:00,26895.5725,59.98,26902.453
2021-02-04 19:00:00-08:00,26449.365,57.57,26438.24
2021-02-04 20:00:00-08:00,25639.179166666665,55.66,25649.025
2021-02-04 21:00:00-08:00,24636.82166666667,54.08,24620.512
2021-02-04 22:00:00-08:00,23149.221666666665,53.38,23218.457
2021-02-04 23:00:00-08:00,21668.819166666664,52.55,21713.191
2021-02-05 00:00:00-08:00,20671.979166666668,51.81,20356.955
2021-02-05 01:00:00-08:00,20014.455833333333,51.29,20005.033
2021-02-05 02:00:00-08:00,19668.095,48.89,19659.342
2021-02-05 03:00:00-08:00,19640.118333333336,48.18,19622.338
2021-02-05 04:00:00-08:00,20202.873333333333,49.99,19962.676
2021-02-05 05:00:00-08:00,21618.55416666667,50.43,21784.535
2021-02-05 06:00:00-08:00,23639.41416666667,49.82,22737.967
2021-02-05 07:00:00-08:00,24472.219166666677,48.95,24427.154
2021-02-05 08:00:00-08:00,23960.03833333333,52.23,23940.863
2021-02-05 09:00:00-08:00,22436.841666666664,58.63,22998.791
2021-02-05 10:00:00-08:00,21077.22583333333,63.0,21359.928
2021-02-05 11:00:00-08:00,20109.03583333333,66.91,20105.156
2021-02-05 12:00:00-08:00,19701.400833333333,68.97,19708.2
2021-02-05 13:00:00-08:00,19622.046666666665,71.04,19636.299
2021-02-05 14:00:00-08:00,19935.346666666665,70.99,19160.844
2021-02-05 15:00:00-08:00,20942.41083333333,69.65,20940.22
2021-02-05 16:00:00-08:00,22454.893333333337,67.64,22449.791
2021-02-05 17:00:00-08:00,24843.5875,65.15,24841.65
2021-02-05 18:00:00-08:00,26050.521666666664,60.33,25793.842
2021-02-05 19:00:00-08:00,25435.307500000006,57.66,25461.797
2021-02-05 20:00:00-08:00,24699.706666666665,55.76,24732.568
2021-02-05 21:00:00-08:00,23929.534166666668,54.84,23917.24
2021-02-05 22:00:00-08:00,22733.771666666667,53.69,22784.916
2021-02-05 23:00:00-08:00,21459.701666666664,52.57,21442.564
2021-02-06 00:00:00-08:00,20448.1625,52.05,20309.166
2021-02-06 01:00:00-08:00,19721.092499999995,51.14,19682.127
2021-02-06 02:00:00-08:00,19262.379166666666,50.73,19310.588
2021-02-06 03:00:00-08:00,19101.945,50.19,19056.69
2021-02-06 04:00:00-08:00,19296.274166666662,49.82,19320.385
2021-02-06 05:00:00-08:00,19987.78,49.52,19757.63
2021-02-06 06:00:00-08:00,20932.215,49.0,20992.6
2021-02-06 07:00:00-08:00,21204.006666666664,50.01,21197.074
2021-02-06 08:00:00-08:00,20574.78416666666,53.77,20642.115
2021-02-06 09:00:00-08:00,19264.754166666666,59.95,19294.074
2021-02-06 10:00:00-08:00,18116.23083333333,65.31,18135.566
2021-02-06 11:00:00-08:00,17298.325833333336,69.44,17333.73
2021-02-06 12:00:00-08:00,16871.725833333334,74.29,16829.209
2021-02-06 13:00:00-08:00,16833.7725,77.12,17268.223
2021-02-06 14:00:00-08:00,17443.968333333334,78.12,17753.059
2021-02-06 15:00:00-08:00,18734.945000000003,78.46,18702.846
2021-02-06 16:00:00-08:00,20553.358333333334,76.34,20546.154
2021-02-06 17:00:00-08:00,23248.619166666667,72.52,23279.87
2021-02-06 18:00:00-08:00,24763.61,66.02,24757.504
2021-02-06 19:00:00-08:00,24246.130833333333,63.09,24245.19
2021-02-06 20:00:00-08:00,23559.150833333333,61.39,23587.025
2021-02-06 21:00:00-08:00,22885.979166666668,59.63,22966.3
2021-02-06 22:00:00-08:00,21749.1875,58.33,20837.389
2021-02-06 23:00:00-08:00,20549.306666666667,57.32,20558.557
2021-02-07 00:00:00-08:00,19640.974166666667,56.01,19671.82
2021-02-07 01:00:00-08:00,18965.229166666668,54.63,19077.348
2021-02-07 02:00:00-08:00,18558.226666666666,53.48,18648.945
2021-02-07 03:00:00-08:00,18423.02,51.68,18494.154
2021-02-07 04:00:00-08:00,18538.55083333333,50.58,18514.889
2021-02-07 05:00:00-08:00,18994.22833333333,50.24,18992.117
2021-02-07 06:00:00-08:00,19700.9825,49.53,19702.664
2021-02-07 07:00:00-08:00,19843.60583333334,49.68,19893.959
2021-02-07 08:00:00-08:00,19217.827500000003,50.65,19225.904
2021-02-07 09:00:00-08:00,18105.381666666668,56.19,18042.06
2021-02-07 10:00:00-08:00,17054.325,60.7,17045.014
2021-02-07 11:00:00-08:00,16331.004166666668,65.13,16260.431
2021-02-07 12:00:00-08:00,16190.597499999998,69.15,16523.305
2021-02-07 13:00:00-08:00,16391.008333333335,71.35,16390.553
2021-02-07 14:00:00-08:00,17272.586666666666,71.67,17267.375
2021-02-07 15:00:00-08:00,18695.271666666667,70.84,19238.691
2021-02-07 16:00:00-08:00,20485.64,68.85,20487.988
2021-02-07 17:00:00-08:00,22872.835000000003,64.27,22837.79
2021-02-07 18:00:00-08:00,24114.068333333333,60.1,24171.555
2021-02-07 19:00:00-08:00,23611.05333333333,57.05,23622.412
2021-02-07 20:00:00-08:00,23220.84583333333,55.37,23355.656
2021-02-07 21:00:00-08:00,22467.7025,54.1,22541.35
2021-02-07 22:00:00-08:00,21222.248333333333,53.41,21236.95
2021-02-07 23:00:00-08:00,20019.66083333333,52.89,20024.154
2021-02-08 00:00:00-08:00,19142.95,51.75,19419.432
2021-02-08 01:00:00-08:00,18619.99,50.41,19409.822
2021-02-08 02:00:00-08:00,18396.279166666667,49.71,18472.605
2021-02-08 03:00:00-08:00,18489.69,48.71,18481.967
2021-02-08 04:00:00-08:00,19131.6775,49.25,18798.723
2021-02-08 05:00:00-08:00,20629.97666666667,49.17,20590.281
2021-02-08 06:00:00-08:00,22717.4125,48.71,22691.9
2021-02-08 07:00:00-08:00,23796.899166666662,48.4,23797.025
2021-02-08 08:00:00-08:00,23761.3275,48.98,23741.516
2021-02-08 09:00:00-08:00,22921.759166666667,51.59,22883.1
2021-02-08 10:00:00-08:00,21560.83333333333,54.73,21620.574
2021-02-08 11:00:00-08:00,20518.914166666666,59.05,20668.191
2021-02-08 12:00:00-08:00,20234.13833333333,62.26,20206.732
2021-02-08 13:00:00-08:00,20524.256666666668,65.67,20506.383
2021-02-08 14:00:00-08:00,21248.384166666667,66.66,20590.31
2021-02-08 15:00:00-08:00,22291.656666666662,66.67,22208.021
2021-02-08 16:00:00-08:00,23626.82583333333,64.03,23639.275
2021-02-08 17:00:00-08:00,25750.395,59.71,25665.014
2021-02-08 18:00:00-08:00,27086.614166666663,56.2,26995.299
2021-02-08 19:00:00-08:00,26385.70833333333,54.07,24233.262
2021-02-08 20:00:00-08:00,25439.6,52.34,25373.287
2021-02-08 21:00:00-08:00,24268.233333333337,52.22,24223.3
2021-02-08 22:00:00-08:00,22660.02333333333,52.77,22530.979
2021-02-08 23:00:00-08:00,21250.885,52.55,21214.793
2021-02-09 00:00:00-08:00,20114.268333333337,52.21,20112.146
2021-02-09 01:00:00-08:00,19411.91833333333,51.96,19410.098
2021-02-09 02:00:00-08:00,19035.64333333333,52.05,19025.125
2021-02-09 03:00:00-08:00,18983.1,51.1,18935.852
2021-02-09 04:00:00-08:00,19476.546666666665,50.77,19519.11
2021-02-09 05:00:00-08:00,20787.5575,50.51,20825.467
2021-02-09 06:00:00-08:00,22801.029166666664,50.29,22809.125
2021-02-09 07:00:00-08:00,23935.14583333333,50.94,23944.424
2021-02-09 08:00:00-08:00,24633.228333333333,52.06,24634.541
2021-02-09 09:00:00-08:00,24682.4975,53.58,24598.965
2021-02-09 10:00:00-08:00,24112.646666666664,54.73,23990.596
2021-02-09 11:00:00-08:00,23685.7375,56.39,23536.865
2021-02-09 12:00:00-08:00,23015.4075,57.07,22878.168
2021-02-09 13:00:00-08:00,22297.244166666667,58.89,21265.896
2021-02-09 14:00:00-08:00,21962.99333333333,60.73,21886.738
2021-02-09 15:00:00-08:00,22514.465833333332,62.22,22442.96
2021-02-09 16:00:00-08:00,23714.571666666667,61.12,24092.902
2021-02-09 17:00:00-08:00,25879.81,58.67,25891.715
2021-02-09 18:00:00-08:00,27278.71083333333,56.93,27272.186
2021-02-09 19:00:00-08:00,26544.900833333333,55.89,26516.088
2021-02-09 20:00:00-08:00,25593.77083333333,54.96,25273.33
2021-02-09 21:00:00-08:00,24444.98166666667,55.22,24435.95
2021-02-09 22:00:00-08:00,22847.938333333328,54.77,22832.08
2021-02-09 23:00:00-08:00,21334.875000000004,54.27,21479.783
2021-02-10 00:00:00-08:00,20287.009166666667,53.59,21279.326
2021-02-10 01:00:00-08:00,19622.4625,53.32,19678.105
2021-02-10 02:00:00-08:00,19245.20083333333,53.61,19281.12
2021-02-10 03:00:00-08:00,19200.233333333334,54.07,19227.002
2021-02-10 04:00:00-08:00,19686.87416666667,53.35,19859.99
2021-02-10 05:00:00-08:00,21132.29,52.66,21145.102
2021-02-10 06:00:00-08:00,23131.114166666663,52.36,23148.492
2021-02-10 07:00:00-08:00,23894.47,51.51,23890.086
2021-02-10 08:00:00-08:00,23599.57333333333,52.61,23610.156
2021-02-10 09:00:00-08:00,22424.894166666665,54.95,22486.025
2021-02-10 10:00:00-08:00,21347.424166666668,57.34,21424.135
2021-02-10 11:00:00-08:00,20558.586666666662,58.68,23713.396
2021-02-10 12:00:00-08:00,20103.25916666667,60.28,20170.943
2021-02-10 13:00:00-08:00,19938.0575,61.99,19956.518
2021-02-10 14:00:00-08:00,20218.6525,63.27,20266.346
2021-02-10 15:00:00-08:00,21113.73,63.25,21143.08
2021-02-10 16:00:00-08:00,22498.736666666664,62.68,24302.785
2021-02-10 17:00:00-08:00,24896.666666666668,59.85,26790.574
2021-02-10 18:00:00-08:00,26501.9075,56.64,27209.871
2021-02-10 19:00:00-08:00,26029.70666666667,54.73,27005.867
2021-02-10 20:00:00-08:00,25207.9575,53.49,25938.188
2021-02-10 21:00:00-08:00,24149.296666666665,52.68,24166.379
2021-02-10 22:00:00-08:00,22670.8075,51.79,22685.018
2021-02-10 23:00:00-08:00,21211.9425,51.2,21828.197
2021-02-11 00:00:00-08:00,20197.469166666662,50.39,20379.074
2021-02-11 01:00:00-08:00,19532.09166666667,49.91,19544.691
2021-02-11 02:00:00-08:00,19151.937500000004,49.85,19437.574
2021-02-11 03:00:00-08:00,19130.04666666667,49.38,19134.25
2021-02-11 04:00:00-08:00,19620.873333333333,48.59,21675.744
2021-02-11 05:00:00-08:00,21061.866666666665,48.63,21072.58
2021-02-11 06:00:00-08:00,23085.241666666665,47.95,23093.303
2021-02-11 07:00:00-08:00,23911.65,47.12,23889.201
2021-02-11 08:00:00-08:00,23695.394166666665,50.53,23621.67
2021-02-11 09:00:00-08:00,22904.36333333333,55.77,22805.326
2021-02-11 10:00:00-08:00,22290.95,60.5,22152.498
2021-02-11 11:00:00-08:00,21996.1125,64.38,20645.096
2021-02-11 12:00:00-08:00,22104.26333333333,66.94,20399.525
2021-02-11 13:00:00-08:00,22143.22,68.48,22033.082
2021-02-11 14:00:00-08:00,22500.4325,68.2,22428.58
2021-02-11 15:00:00-08:00,23596.15,67.1,21015.86
2021-02-11 16:00:00-08:00,24429.315,64.0,24360.607
2021-02-11 17:00:00-08:00,26126.814166666674,60.9,26108.514
2021-02-11 18:00:00-08:00,27087.8925,58.14,27079.592
2021-02-11 19:00:00-08:00,26243.15166666667,56.49,26291.521
2021-02-11 20:00:00-08:00,25240.580833333337,56.6,25262.104
2021-02-11 21:00:00-08:00,24135.851666666666,56.36,24187.328
2021-02-11 22:00:00-08:00,22630.426666666663,55.96,22708.69
2021-02-11 23:00:00-08:00,21255.07166666667,55.01,21259.6
2021-02-12 00:00:00-08:00,20215.406666666662,54.91,20250.328
2021-02-12 01:00:00-08:00,19486.005833333333,55.41,19515.705
2021-02-12 02:00:00-08:00,19059.4025,55.5,19043.914
2021-02-12 03:00:00-08:00,18952.601666666676,55.77,18927.621
2021-02-12 04:00:00-08:00,19374.0825,55.65,19522.027
2021-02-12 05:00:00-08:00,20630.26,55.56,20637.783
2021-02-12 06:00:00-08:00,22384.379166666666,55.54,22472.617
2021-02-12 07:00:00-08:00,23266.121666666662,55.73,23249.084
2021-02-12 08:00:00-08:00,23356.624166666672,56.67,23359.184
2021-02-12 09:00:00-08:00,22568.87166666667,60.24,22596.416
2021-02-12 10:00:00-08:00,21381.812500000004,63.95,21781.936
2021-02-12 11:00:00-08:00,20470.861666666668,65.61,20488.344
2021-02-12 12:00:00-08:00,19860.25,69.45,19871.361
2021-02-12 13:00:00-08:00,19652.87583333333,69.05,19688.188
2021-02-12 14:00:00-08:00,19792.43,70.23,19828.275
2021-02-12 15:00:00-08:00,20649.621666666662,71.42,20708.662
2021-02-12 16:00:00-08:00,21973.13,70.5,23466.754
2021-02-12 17:00:00-08:00,24181.373333333337,67.68,25435.162
2021-02-12 18:00:00-08:00,25694.749166666665,63.54,25732.438
2021-02-12 19:00:00-08:00,25110.02,59.86,25504.617
2021-02-12 20:00:00-08:00,24395.99666666667,57.85,24672.096
2021-02-12 21:00:00-08:00,23724.174166666668,56.38,23914.908
2021-02-12 22:00:00-08:00,22475.6725,54.8,22497.227
2021-02-12 23:00:00-08:00,21144.751666666663,53.82,21200.043
2021-02-13 00:00:00-08:00,20134.659166666665,53.18,20041.271
2021-02-13 01:00:00-08:00,19334.974166666663,53.25,19146.23
2021-02-13 02:00:00-08:00,18812.059166666662,52.06,18821.588
2021-02-13 03:00:00-08:00,18673.408333333333,51.25,18687.39
2021-02-13 04:00:00-08:00,18871.336666666662,52.04,18915.434
2021-02-13 05:00:00-08:00,19373.222500000003,51.6,19468.498
2021-02-13 06:00:00-08:00,20063.051666666663,50.85,20060.762
2021-02-13 07:00:00-08:00,20373.060833333337,51.63,21186.896
2021-02-13 08:00:00-08:00,20475.67,52.61,20420.596
2021-02-13 09:00:00-08:00,19937.82583333333,55.51,19874.873
2021-02-13 10:00:00-08:00,19592.99,58.09,19618.238
2021-02-13 11:00:00-08:00,19377.44916666667,60.22,19394.416
2021-02-13 12:00:00-08:00,18360.056666666664,62.63,18321.152
2021-02-13 13:00:00-08:00,17369.895833333332,65.34,17355.906
2021-02-13 14:00:00-08:00,17523.232500000002,64.93,17656.121
2021-02-13 15:00:00-08:00,18634.79833333333,65.22,18657.094
2021-02-13 16:00:00-08:00,20124.2875,65.21,20057.928
2021-02-13 17:00:00-08:00,22689.644166666665,64.35,22720.871
2021-02-13 18:00:00-08:00,24495.38416666667,62.95,24479.732
2021-02-13 19:00:00-08:00,24131.396666666664,61.41,24119.871
2021-02-13 20:00:00-08:00,23636.571666666667,62.09,23701.18
2021-02-13 21:00:00-08:00,22999.506666666664,61.21,22985.271
2021-02-13 22:00:00-08:00,21857.70166666667,61.49,21824.422
2021-02-13 23:00:00-08:00,20732.42333333333,61.03,20725.648
2021-02-14 00:00:00-08:00,19793.775,60.21,19699.744
2021-02-14 01:00:00-08:00,19076.3375,60.1,18974.354
2021-02-14 02:00:00-08:00,18650.87583333333,59.77,18623.635
2021-02-14 03:00:00-08:00,18391.060833333333,58.94,18629.838
2021-02-14 04:00:00-08:00,18439.501666666667,59.07,18360.182
2021-02-14 05:00:00-08:00,18887.026666666665,58.44,18870.389
2021-02-14 06:00:00-08:00,19524.810833333333,57.53,19495.8
2021-02-14 07:00:00-08:00,19511.544166666663,57.89,19480.385
2021-02-14 08:00:00-08:00,19177.811666666665,59.38,19335.28
2021-02-14 09:00:00-08:00,18155.646666666664,62.01,18152.922
2021-02-14 10:00:00-08:00,17406.454999999998,65.54,17446.824
2021-02-14 11:00:00-08:00,17282.538333333334,68.29,18813.852
2021-02-14 12:00:00-08:00,17258.049166666664,69.89,17562.309
2021-02-14 13:00:00-08:00,17433.721666666668,71.27,17371.81
2021-02-14 14:00:00-08:00,18252.466666666664,71.41,17145.256
2021-02-14 15:00:00-08:00,19235.935833333333,72.01,19216.154
2021-02-14 16:00:00-08:00,20356.056666666667,70.45,20336.777
2021-02-14 17:00:00-08:00,22952.916666666668,68.47,22956.57
2021-02-14 18:00:00-08:00,24692.825,64.67,24672.139
2021-02-14 19:00:00-08:00,24184.315833333338,63.0,24179.379
2021-02-14 20:00:00-08:00,23469.88333333333,61.73,23470.576
2021-02-14 21:00:00-08:00,22706.983333333334,61.08,22679.527
2021-02-14 22:00:00-08:00,21570.050000000003,59.9,21118.127
2021-02-14 23:00:00-08:00,20377.908333333336,59.07,20388.791
2021-02-15 00:00:00-08:00,19461.325,57.53,20785.848
2021-02-15 01:00:00-08:00,18820.6625,56.28,19550.62
2021-02-15 02:00:00-08:00,18468.371666666662,54.63,19288.408
2021-02-15 03:00:00-08:00,18421.87,52.89,19084.191
2021-02-15 04:00:00-08:00,18923.546666666665,51.78,19290.02
2021-02-15 05:00:00-08:00,19926.361666666668,51.01,19874.182
2021-02-15 06:00:00-08:00,21366.71416666667,50.27,20169.082
2021-02-15 07:00:00-08:00,22186.250000000004,49.27,20596.168
2021-02-15 08:00:00-08:00,22778.48083333333,51.74,21912.963
2021-02-15 09:00:00-08:00,22640.375,54.22,21020.447
2021-02-15 10:00:00-08:00,22286.48083333333,57.31,20801.12
2021-02-15 11:00:00-08:00,21779.617500000004,60.0,20410.193
2021-02-15 12:00:00-08:00,21488.48833333333,62.51,20390.848
2021-02-15 13:00:00-08:00,21138.01333333333,65.21,20217.291
2021-02-15 14:00:00-08:00,21461.44583333333,66.44,19795.76
2021-02-15 15:00:00-08:00,21830.025833333337,66.74,20717.94
2021-02-15 16:00:00-08:00,22981.916666666668,65.19,21606.213
2021-02-15 17:00:00-08:00,24906.174166666668,62.68,24254.484
2021-02-15 18:00:00-08:00,26593.155,59.74,25769.672
2021-02-15 19:00:00-08:00,25911.1275,57.35,24804.084
2021-02-15 20:00:00-08:00,25114.2425,56.14,24200.975
2021-02-15 21:00:00-08:00,24053.48833333333,55.35,23611.963
2021-02-15 22:00:00-08:00,22596.509166666667,55.09,22691.436
2021-02-15 23:00:00-08:00,21172.321666666667,54.59,21217.291
2021-02-16 00:00:00-08:00,20106.685833333333,54.53,20240.965
2021-02-16 01:00:00-08:00,19421.87916666667,54.75,19411.812
2021-02-16 02:00:00-08:00,19016.568333333333,54.11,19025.627
2021-02-16 03:00:00-08:00,18986.509166666667,53.5,19004.44
2021-02-16 04:00:00-08:00,19547.3225,51.9,19540.512
2021-02-16 05:00:00-08:00,20929.74416666667,53.31,21044.445
2021-02-16 06:00:00-08:00,22882.525,52.32,22849.645
2021-02-16 07:00:00-08:00,23720.98833333333,52.51,23700.145
2021-02-16 08:00:00-08:00,23416.193333333333,54.97,22766.113
2021-02-16 09:00:00-08:00,22496.97583333333,58.21,22512.145
2021-02-16 10:00:00-08:00,21627.770000000004,61.78,21645.637
2021-02-16 11:00:00-08:00,21150.768333333333,65.82,21149.307
2021-02-16 12:00:00-08:00,20796.1725,67.32,20834.309
2021-02-16 13:00:00-08:00,20215.66583333333,69.48,21004.158
2021-02-16 14:00:00-08:00,20305.07083333333,70.36,21057.709
2021-02-16 15:00:00-08:00,20829.174166666664,71.74,20834.037
2021-02-16 16:00:00-08:00,22226.52083333333,70.38,22248.34
2021-02-16 17:00:00-08:00,24813.64583333333,68.36,24869.195
2021-02-16 18:00:00-08:00,26768.859166666665,65.17,26693.244
2021-02-16 19:00:00-08:00,26310.67833333333,63.64,26239.074
2021-02-16 20:00:00-08:00,25439.03583333333,62.14,25144.121
2021-02-16 21:00:00-08:00,24397.173333333336,61.35,23752.398
2021-02-16 22:00:00-08:00,22903.10083333333,60.7,22949.904
2021-02-16 23:00:00-08:00,21522.566666666666,58.68,21472.746
2021-02-17 00:00:00-08:00,20549.68416666667,56.95,20496.432
2021-02-17 01:00:00-08:00,19878.035,55.1,19855.934
2021-02-17 02:00:00-08:00,19569.875,53.56,19540.44
2021-02-17 03:00:00-08:00,19584.575,51.49,19574.227
2021-02-17 04:00:00-08:00,20242.63,50.01,20151.246
2021-02-17 05:00:00-08:00,21693.761666666665,48.41,21722.55
2021-02-17 06:00:00-08:00,23696.17,47.95,23680.385
2021-02-17 07:00:00-08:00,24397.78333333333,47.98,23854.967
2021-02-17 08:00:00-08:00,23508.99166666667,52.32,23856.941
2021-02-17 09:00:00-08:00,22026.945,57.39,22037.398
2021-02-17 10:00:00-08:00,20604.338333333333,61.81,20698.363
2021-02-17 11:00:00-08:00,19793.28833333333,66.87,19931.201
2021-02-17 12:00:00-08:00,19365.821666666667,69.67,19457.182
2021-02-17 13:00:00-08:00,19094.974166666667,71.28,19109.264
2021-02-17 14:00:00-08:00,19496.08583333333,69.92,19562.828
2021-02-17 15:00:00-08:00,20463.0,71.17,20458.295
2021-02-17 16:00:00-08:00,22090.459166666667,71.45,22101.006
2021-02-17 17:00:00-08:00,24852.98,69.67,24828.98
2021-02-17 18:00:00-08:00,26817.17583333334,65.42,26785.129
2021-02-17 19:00:00-08:00,26453.500000000004,62.9,26413.139
2021-02-17 20:00:00-08:00,25556.38666666666,60.91,25550.953
2021-02-17 21:00:00-08:00,24521.80083333334,59.08,24325.799
2021-02-17 22:00:00-08:00,23068.71083333333,58.19,23019.709
2021-02-17 23:00:00-08:00,21770.916666666664,57.74,21758.055
2021-02-18 00:00:00-08:00,20875.815,56.64,20931.428
2021-02-18 01:00:00-08:00,20304.242500000004,56.1,20292.19
2021-02-18 02:00:00-08:00,20022.92166666666,55.15,19894.691
2021-02-18 03:00:00-08:00,19839.810833333333,54.07,19810.941
2021-02-18 04:00:00-08:00,20374.50833333333,52.84,21111.242
2021-02-18 05:00:00-08:00,21917.391666666677,51.91,21878.633
2021-02-18 06:00:00-08:00,23876.205833333337,50.21,23825.115
2021-02-18 07:00:00-08:00,24440.2125,50.41,24467.932
2021-02-18 08:00:00-08:00,23544.954166666663,54.85,23509.742
2021-02-18 09:00:00-08:00,22350.264166666664,59.73,22308.252
2021-02-18 10:00:00-08:00,21497.19916666667,63.43,21437.309
2021-02-18 11:00:00-08:00,20641.78583333333,66.98,20253.877
2021-02-18 12:00:00-08:00,20005.31333333333,69.04,20006.457
2021-02-18 13:00:00-08:00,19961.389166666664,70.09,19968.297
2021-02-18 14:00:00-08:00,20521.57833333333,69.72,20415.08
2021-02-18 15:00:00-08:00,21067.74333333333,68.63,21056.121
2021-02-18 16:00:00-08:00,22341.09,68.22,22344.988
2021-02-18 17:00:00-08:00,24551.71666666667,65.6,24544.14
2021-02-18 18:00:00-08:00,26284.22916666666,60.96,26306.393
2021-02-18 19:00:00-08:00,25969.03583333333,58.21,25960.602
2021-02-18 20:00:00-08:00,25400.876666666667,56.06,25651.512
2021-02-18 21:00:00-08:00,24341.540833333336,55.11,24375.709
2021-02-18 22:00:00-08:00,22911.431666666667,53.76,22972.781
2021-02-18 23:00:00-08:00,21655.485,52.27,21695.82
2021-02-19 00:00:00-08:00,20708.90166666667,51.47,20723.605
2021-02-19 01:00:00-08:00,19885.79416666667,50.87,19885.107
2021-02-19 02:00:00-08:00,19544.35833333333,49.98,19523.652
2021-02-19 03:00:00-08:00,19504.325,49.76,19477.178
2021-02-19 04:00:00-08:00,19989.242500000004,49.64,19981.97
2021-02-19 05:00:00-08:00,21379.2,48.53,21402.633
2021-02-19 06:00:00-08:00,23133.02666666667,48.06,23155.28
2021-02-19 07:00:00-08:00,23811.51083333333,47.71,23843.764
2021-02-19 08:00:00-08:00,23480.678333333333,52.71,23427.049
2021-02-19 09:00:00-08:00,22488.77,58.91,22454.361
