timestamp,load_MW,temperature,predicted_load
2021-02-04 11:00:00-06:00,79519,20.71,79577.2
2021-02-04 12:00:00-06:00,78945,20.03,78943.96
2021-02-04 13:00:00-06:00,78530,19.8,78531.586
2021-02-04 14:00:00-06:00,78182,19.0,78185.13
2021-02-04 15:00:00-06:00,77360,16.9,77336.45
2021-02-04 16:00:00-06:00,77096,14.75,77120.72
2021-02-04 17:00:00-06:00,77926,13.24,77895.59
2021-02-04 18:00:00-06:00,79999,11.34,79975.85
2021-02-04 19:00:00-06:00,81544,10.14,82572.91
2021-02-04 20:00:00-06:00,80546,9.49,80552.945
2021-02-04 21:00:00-06:00,78793,7.82,78573.36
2021-02-04 22:00:00-06:00,76155,7.26,76162.07
2021-02-04 23:00:00-06:00,73604,5.76,75133.195
2021-02-05 00:00:00-06:00,71760,5.82,71800.2
2021-02-05 01:00:00-06:00,70428,6.01,70419.21
2021-02-05 02:00:00-06:00,69707,5.82,69719.87
2021-02-05 03:00:00-06:00,69369,6.15,69354.984
2021-02-05 04:00:00-06:00,69686,5.83,69680.85
2021-02-05 05:00:00-06:00,71665,5.2,71659.484
2021-02-05 06:00:00-06:00,75024,5.24,75058.92
2021-02-05 07:00:00-06:00,80214,6.6,80187.36
2021-02-05 08:00:00-06:00,83017,6.63,83000.09
2021-02-05 09:00:00-06:00,83427,7.4,83433.1
2021-02-05 10:00:00-06:00,82780,8.46,82775.79
2021-02-05 11:00:00-06:00,82172,9.66,82158.48
2021-02-05 12:00:00-06:00,81375,10.3,81406.45
2021-02-05 13:00:00-06:00,80521,9.79,80508.945
2021-02-05 14:00:00-06:00,79678,9.61,79705.445
2021-02-05 15:00:00-06:00,79353,8.74,79353.914
2021-02-05 16:00:00-06:00,78217,7.55,78221.99
2021-02-05 17:00:00-06:00,79245,6.87,79252.06
2021-02-05 18:00:00-06:00,82032,5.87,82025.734
2021-02-05 19:00:00-06:00,83515,4.57,83332.43
2021-02-05 20:00:00-06:00,82414,3.89,82448.26
2021-02-05 21:00:00-06:00,80966,2.94,80970.01
2021-02-05 22:00:00-06:00,78773,2.07,78770.695
2021-02-05 23:00:00-06:00,76260,1.26,76259.36
2021-02-06 00:00:00-06:00,74442,0.94,74414.84
2021-02-06 01:00:00-06:00,72829,-0.31,72833.016
2021-02-06 02:00:00-06:00,71895,-1.3,71885.055
2021-02-06 03:00:00-06:00,71441,-2.81,71428.46
2021-02-06 04:00:00-06:00,71515,-3.64,71516.41
2021-02-06 05:00:00-06:00,72317,-4.75,72328.18
2021-02-06 06:00:00-06:00,73403,-3.9,73435.71
2021-02-06 07:00:00-06:00,75838,-3.12,75836.945
2021-02-06 08:00:00-06:00,77876,-2.98,77916.836
2021-02-06 09:00:00-06:00,79551,-1.41,83605.85
2021-02-06 10:00:00-06:00,79983,-0.75,79985.67
2021-02-06 11:00:00-06:00,79279,-0.94,81362.414
2021-02-06 12:00:00-06:00,78147,-1.83,78209.86
2021-02-06 13:00:00-06:00,76852,-2.05,76859.125
2021-02-06 14:00:00-06:00,76016,-3.49,79778.625
2021-02-06 15:00:00-06:00,75996,-5.16,79187.55
2021-02-06 16:00:00-06:00,76584,-6.52,76581.87
2021-02-06 17:00:00-06:00,77270,-7.23,77304.336
2021-02-06 18:00:00-06:00,79930,-8.61,79953.64
2021-02-06 19:00:00-06:00,81462,-9.44,81458.5
2021-02-06 20:00:00-06:00,80774,-10.9,80770.086
2021-02-06 21:00:00-06:00,79447,-11.77,79449.0
2021-02-06 22:00:00-06:00,77575,-12.29,77570.43
2021-02-06 23:00:00-06:00,75556,-13.07,75563.02
2021-02-07 00:00:00-06:00,73727,-13.25,73747.98
2021-02-07 01:00:00-06:00,72947,-14.41,72953.34
2021-02-07 02:00:00-06:00,72279,-15.62,72273.41
2021-02-07 03:00:00-06:00,72230,-16.42,72231.65
2021-02-07 04:00:00-06:00,72693,-16.14,72670.305
2021-02-07 05:00:00-06:00,73303,-16.68,73302.5
2021-02-07 06:00:00-06:00,74916,-16.93,73729.75
2021-02-07 07:00:00-06:00,76949,-14.09,76943.555
2021-02-07 08:00:00-06:00,78944,-12.36,78945.945
2021-02-07 09:00:00-06:00,80701,-10.0,80701.56
2021-02-07 10:00:00-06:00,81243,-7.18,81245.414
2021-02-07 11:00:00-06:00,81167,-5.82,81170.74
2021-02-07 12:00:00-06:00,80474,-4.4,80476.57
2021-02-07 13:00:00-06:00,79619,-4.48,79611.94
2021-02-07 14:00:00-06:00,78796,-3.3,78640.766
2021-02-07 15:00:00-06:00,78434,-3.16,78440.37
2021-02-07 16:00:00-06:00,78918,-3.94,78929.02
2021-02-07 17:00:00-06:00,80461,-3.43,79758.586
2021-02-07 18:00:00-06:00,82925,-3.39,83873.79
2021-02-07 19:00:00-06:00,83878,-4.29,83889.96
2021-02-07 20:00:00-06:00,83534,-4.27,83533.39
2021-02-07 21:00:00-06:00,82637,-4.14,82095.65
2021-02-07 22:00:00-06:00,81166,-4.05,81168.32
2021-02-07 23:00:00-06:00,78992,-3.39,78987.49
2021-02-08 00:00:00-06:00,77184,-4.92,77124.79
2021-02-08 01:00:00-06:00,76333,-5.92,76322.195
2021-02-08 02:00:00-06:00,75694,-6.98,75728.29
2021-02-08 03:00:00-06:00,75679,-7.53,75681.3
2021-02-08 04:00:00-06:00,76185,-9.3,75638.99
2021-02-08 05:00:00-06:00,77370,-10.52,76537.57
2021-02-08 06:00:00-06:00,81117,-11.58,81092.06
2021-02-08 07:00:00-06:00,86346,-9.33,79786.9
2021-02-08 08:00:00-06:00,88773,-6.12,81927.52
2021-02-08 09:00:00-06:00,89120,-4.39,89086.54
2021-02-08 10:00:00-06:00,88288,-2.45,88258.49
2021-02-08 11:00:00-06:00,87127,-0.89,87060.984
2021-02-08 12:00:00-06:00,85941,0.02,85899.11
2021-02-08 13:00:00-06:00,84590,-0.33,84623.76
2021-02-08 14:00:00-06:00,83598,0.28,83593.98
2021-02-08 15:00:00-06:00,82574,-1.17,81400.22
2021-02-08 16:00:00-06:00,82273,-3.53,82287.445
2021-02-08 17:00:00-06:00,82968,-4.91,84420.59
2021-02-08 18:00:00-06:00,85158,-6.68,84479.36
2021-02-08 19:00:00-06:00,86710,-6.73,86688.53
2021-02-08 20:00:00-06:00,85655,-8.29,85645.35
2021-02-08 21:00:00-06:00,83735,-8.92,83746.54
2021-02-08 22:00:00-06:00,81205,-9.35,84580.77
2021-02-08 23:00:00-06:00,78382,-8.2,81570.32
2021-02-09 00:00:00-06:00,76523,-6.97,76530.33
2021-02-09 01:00:00-06:00,75194,-5.76,75193.04
2021-02-09 02:00:00-06:00,74226,-4.05,74228.336
2021-02-09 03:00:00-06:00,74079,-2.48,74117.9
2021-02-09 04:00:00-06:00,74430,-2.46,74405.375
2021-02-09 05:00:00-06:00,74976,-1.8,76992.56
2021-02-09 06:00:00-06:00,78042,-2.09,78052.61
2021-02-09 07:00:00-06:00,82780,-0.33,86100.12
2021-02-09 08:00:00-06:00,85330,2.41,85341.17
2021-02-09 09:00:00-06:00,85767,4.7,85341.734
2021-02-09 10:00:00-06:00,85312,7.16,85312.1
2021-02-09 11:00:00-06:00,84835,8.05,84598.9
2021-02-09 12:00:00-06:00,83887,8.88,83872.91
2021-02-09 13:00:00-06:00,83169,7.97,83188.6
2021-02-09 14:00:00-06:00,82309,7.42,82337.875
2021-02-09 15:00:00-06:00,81773,6.31,81791.94
2021-02-09 16:00:00-06:00,81438,4.46,81430.24
2021-02-09 17:00:00-06:00,82481,2.82,82441.71
2021-02-09 18:00:00-06:00,85004,1.41,85002.484
2021-02-09 19:00:00-06:00,87016,0.17,87021.086
2021-02-09 20:00:00-06:00,86191,-1.2,86174.31
2021-02-09 21:00:00-06:00,84391,-2.43,83799.92
2021-02-09 22:00:00-06:00,81590,-3.34,81631.875
2021-02-09 23:00:00-06:00,79234,-3.2,79167.25
2021-02-10 00:00:00-06:00,77674,-4.7,77731.445
2021-02-10 01:00:00-06:00,76277,-5.09,76271.41
2021-02-10 02:00:00-06:00,75220,-3.84,75210.766
2021-02-10 03:00:00-06:00,75026,-3.44,75030.85
2021-02-10 04:00:00-06:00,75418,-2.96,74317.87
2021-02-10 05:00:00-06:00,76144,-1.9,76138.266
2021-02-10 06:00:00-06:00,78345,-0.49,78337.27
2021-02-10 07:00:00-06:00,83081,1.28,83133.26
2021-02-10 08:00:00-06:00,85746,2.76,85766.25
2021-02-10 09:00:00-06:00,86538,4.88,86538.52
2021-02-10 10:00:00-06:00,86484,6.05,85343.31
2021-02-10 11:00:00-06:00,86044,7.05,86055.445
2021-02-10 12:00:00-06:00,85401,7.76,85377.1
2021-02-10 13:00:00-06:00,84759,7.76,84778.375
2021-02-10 14:00:00-06:00,84159,6.96,84097.086
2021-02-10 15:00:00-06:00,83569,5.15,83570.99
2021-02-10 16:00:00-06:00,83160,2.42,83136.48
2021-02-10 17:00:00-06:00,84189,0.06,84243.74
2021-02-10 18:00:00-06:00,86376,-2.29,86369.15
2021-02-10 19:00:00-06:00,88075,-3.32,88075.17
2021-02-10 20:00:00-06:00,87161,-4.8,87150.086
2021-02-10 21:00:00-06:00,85176,-5.97,85198.94
2021-02-10 22:00:00-06:00,82616,-7.6,82615.97
2021-02-10 23:00:00-06:00,80047,-8.54,79850.02
2021-02-11 00:00:00-06:00,78951,-9.34,78987.71
2021-02-11 01:00:00-06:00,77483,-10.35,76728.03
2021-02-11 02:00:00-06:00,76651,-10.92,76668.96
2021-02-11 03:00:00-06:00,76373,-11.88,78526.234
2021-02-11 04:00:00-06:00,76854,-12.37,76846.28
2021-02-11 05:00:00-06:00,77483,-13.11,77464.805
2021-02-11 06:00:00-06:00,80121,-12.39,80116.05
2021-02-11 07:00:00-06:00,84647,-9.11,84647.8
2021-02-11 08:00:00-06:00,87386,-7.55,87377.6
2021-02-11 09:00:00-06:00,88385,-5.68,88383.555
2021-02-11 10:00:00-06:00,88534,-2.69,89007.28
2021-02-11 11:00:00-06:00,88374,-1.28,88387.164
2021-02-11 12:00:00-06:00,87755,-0.15,87776.68
2021-02-11 13:00:00-06:00,87220,-0.3,87209.664
2021-02-11 14:00:00-06:00,86878,-0.77,86894.234
2021-02-11 15:00:00-06:00,86362,-1.82,85450.016
2021-02-11 16:00:00-06:00,86662,-2.3,85681.04
2021-02-11 17:00:00-06:00,87559,-2.55,87562.76
2021-02-11 18:00:00-06:00,89931,-3.18,87755.73
2021-02-11 19:00:00-06:00,91479,-3.92,91494.0
2021-02-11 20:00:00-06:00,90388,-3.4,90396.87
2021-02-11 21:00:00-06:00,88733,-3.51,88685.2
2021-02-11 22:00:00-06:00,86259,-4.24,86221.445
2021-02-11 23:00:00-06:00,83612,-5.21,83613.67
2021-02-12 00:00:00-06:00,81932,-6.03,81946.516
2021-02-12 01:00:00-06:00,80791,-7.86,80778.8
2021-02-12 02:00:00-06:00,79811,-8.55,79799.13
2021-02-12 03:00:00-06:00,79234,-9.78,79221.05
2021-02-12 04:00:00-06:00,79127,-11.99,79161.56
2021-02-12 05:00:00-06:00,79975,-12.87,79962.94
2021-02-12 06:00:00-06:00,83415,-13.03,83420.08
2021-02-12 07:00:00-06:00,88259,-11.6,88255.99
2021-02-12 08:00:00-06:00,91074,-9.6,91072.32
2021-02-12 09:00:00-06:00,92288,-7.85,91314.414
2021-02-12 10:00:00-06:00,92350,-5.73,91192.16
2021-02-12 11:00:00-06:00,91708,-4.63,91705.3
2021-02-12 12:00:00-06:00,90737,-3.81,90728.38
2021-02-12 13:00:00-06:00,89507,-3.52,89519.51
2021-02-12 14:00:00-06:00,88872,-3.94,88875.62
2021-02-12 15:00:00-06:00,87854,-5.41,87864.625
2021-02-12 16:00:00-06:00,87740,-7.65,87733.89
2021-02-12 17:00:00-06:00,88531,-8.23,88528.64
2021-02-12 18:00:00-06:00,91030,-9.15,91028.36
2021-02-12 19:00:00-06:00,92875,-10.22,92867.12
2021-02-12 20:00:00-06:00,91924,-9.88,91925.76
2021-02-12 21:00:00-06:00,90302,-9.0,90292.73
2021-02-12 22:00:00-06:00,88316,-8.66,87485.32
2021-02-12 23:00:00-06:00,85434,-8.22,85462.62
2021-02-13 00:00:00-06:00,83703,-8.03,83653.21
2021-02-13 01:00:00-06:00,82920,-7.63,81446.875
2021-02-13 02:00:00-06:00,82344,-6.88,82308.44
2021-02-13 03:00:00-06:00,81750,-7.03,81719.7
2021-02-13 04:00:00-06:00,81415,-7.31,80157.81
2021-02-13 05:00:00-06:00,82125,-7.0,82130.37
2021-02-13 06:00:00-06:00,82821,-7.62,82813.36
2021-02-13 07:00:00-06:00,85159,-7.1,85170.94
2021-02-13 08:00:00-06:00,86850,-6.12,88756.94
2021-02-13 09:00:00-06:00,89061,-4.85,89079.54
2021-02-13 10:00:00-06:00,90267,-3.66,90266.14
2021-02-13 11:00:00-06:00,89998,-2.37,89999.305
2021-02-13 12:00:00-06:00,88991,-2.77,88983.78
2021-02-13 13:00:00-06:00,87371,-2.0,87345.37
2021-02-13 14:00:00-06:00,86880,-3.04,86876.4
2021-02-13 15:00:00-06:00,85731,-4.9,85728.48
2021-02-13 16:00:00-06:00,85336,-6.55,85331.49
2021-02-13 17:00:00-06:00,86413,-7.43,86395.586
2021-02-13 18:00:00-06:00,88573,-8.53,88575.71
