lat,lon
52.527872,28.900000
52.477182,29.000000
52.426333,29.100000
52.375325,29.200000
52.324156,29.300000
52.272829,29.400000
52.221342,29.500000
52.169696,29.600000
52.117891,29.700000
52.065927,29.800000
52.013805,29.900000
51.961524,30.000000
51.909085,30.100000
51.856488,30.200000
51.803733,30.300000
51.750820,30.400000
51.697750,30.500000
51.644522,30.600000
51.591136,30.700000
51.537594,30.800000
51.483894,30.900000
51.430038,31.000000
51.376025,31.100000
51.321856,31.200000
51.267530,31.300000
51.213048,31.400000
51.158410,31.500000
51.103616,31.600000
51.048667,31.700000
50.993562,31.800000
50.938301,31.900000
50.882886,32.000000
50.827315,32.100000
50.771590,32.200000
50.715710,32.300000
50.659676,32.400000
50.603487,32.500000
50.547144,32.600000
50.490647,32.700000
50.433996,32.800000
50.377192,32.900000
50.320234,33.000000
50.263123,33.100000
50.205859,33.200000
50.148442,33.300000
50.090872,33.400000
50.033149,33.500000
49.975274,33.600000
49.917247,33.700000
49.859068,33.800000
49.800737,33.900000
49.742254,34.000000
49.683620,34.100000
49.624834,34.200000
49.565898,34.300000
49.506810,34.400000
49.447571,34.500000
49.388182,34.600000
49.328642,34.700000
49.268953,34.800000
49.209113,34.900000
49.149123,35.000000
49.088983,35.100000
49.028694,35.200000
48.968255,35.300000
48.907668,35.400000
48.846931,35.500000
48.786046,35.600000
48.725012,35.700000
48.663829,35.800000
48.602498,35.900000
48.541020,36.000000
48.479393,36.100000
48.417619,36.200000
48.355697,36.300000
48.293628,36.400000
48.231412,36.500000
48.169049,36.600000
48.106539,36.700000
48.043882,36.800000
47.981080,36.900000
47.918131,37.000000
47.855036,37.100000
47.791795,37.200000
47.728409,37.300000
47.664877,37.400000
47.601200,37.500000
47.537379,37.600000
47.473412,37.700000
47.409301,37.800000
47.345045,37.900000
47.280645,38.000000
47.216101,38.100000
47.151414,38.200000
47.086582,38.300000
47.021607,38.400000
46.956489,38.500000
46.891228,38.600000
46.825824,38.700000
46.760278,38.800000
46.694589,38.900000
46.628758,39.000000
46.562784,39.100000
46.496669,39.200000
46.430413,39.300000
46.364014,39.400000
46.297475,39.500000
46.230795,39.600000
46.163973,39.700000
46.097011,39.800000
46.029909,39.900000
45.962667,40.000000
45.895284,40.100000
45.827762,40.200000
45.760100,40.300000
45.692298,40.400000
45.624358,40.500000
45.556278,40.600000
45.488060,40.700000
45.419703,40.800000
45.351208,40.900000
45.282575,41.000000
45.213804,41.100000
45.144895,41.200000
45.075848,41.300000
45.006664,41.400000
44.937343,41.500000
44.867885,41.600000
44.798291,41.700000
44.728560,41.800000
44.658693,41.900000
44.588690,42.000000
44.518550,42.100000
44.448276,42.200000
44.377866,42.300000
44.307320,42.400000
44.236640,42.500000
44.165825,42.600000
44.094876,42.700000
44.023792,42.800000
43.952574,42.900000
43.881222,43.000000
43.809737,43.100000
43.738118,43.200000
43.666365,43.300000
43.594480,43.400000
43.522462,43.500000
43.450312,43.600000
43.378029,43.700000
43.305614,43.800000
43.233067,43.900000
43.160388,44.000000
43.087578,44.100000
43.014636,44.200000
42.941564,44.300000
42.868361,44.400000
42.795027,44.500000
42.721563,44.600000
42.647968,44.700000
42.574244,44.800000
42.500390,44.900000
42.426407,45.000000
42.352294,45.100000
42.278053,45.200000
42.203682,45.300000
42.129183,45.400000
42.054556,45.500000
41.979800,45.600000
41.904917,45.700000
41.829906,45.800000
41.754768,45.900000
41.679502,46.000000
41.604110,46.100000
41.528590,46.200000
41.452945,46.300000
41.377173,46.400000
41.301275,46.500000
41.225251,46.600000
41.149101,46.700000
41.072826,46.800000
40.996426,46.900000
40.919902,47.000000
40.843252,47.100000
40.766478,47.200000
40.689580,47.300000
40.612558,47.400000
40.535412,47.500000
40.458143,47.600000
40.380751,47.700000
40.303235,47.800000
40.225597,47.900000
40.147836,48.000000
40.069953,48.100000
39.991948,48.200000
39.913821,48.300000
39.835573,48.400000
39.757203,48.500000
39.678712,48.600000
39.600100,48.700000
39.521368,48.800000
39.442515,48.900000
39.363542,49.000000
39.284449,49.100000
39.205236,49.200000
39.125904,49.300000
39.046453,49.400000
38.966883,49.500000
38.887194,49.600000
38.807387,49.700000
38.727461,49.800000
38.647418,49.900000
38.567257,50.000000
38.486978,50.100000
38.406582,50.200000
38.326069,50.300000
38.245439,50.400000
38.164693,50.500000
38.083831,50.600000
38.002852,50.700000
37.921758,50.800000
37.840548,50.900000
37.759223,51.000000
37.677783,51.100000
37.596229,51.200000
37.514559,51.300000
37.432776,51.400000
37.350878,51.500000
37.268867,51.600000
37.186742,51.700000
37.104504,51.800000
37.022153,51.900000
36.939689,52.000000
36.857112,52.100000
36.774423,52.200000
36.691622,52.300000
36.608710,52.400000
36.525686,52.500000
36.442550,52.600000
36.359304,52.700000
36.275947,52.800000
36.192479,52.900000
36.108901,53.000000
36.025214,53.100000
35.941416,53.200000
35.857509,53.300000
35.773492,53.400000
35.689367,53.500000
35.605133,53.600000
35.520791,53.700000
35.436340,53.800000
35.351781,53.900000
35.267115,54.000000
35.182341,54.100000
35.097460,54.200000
35.012473,54.300000
34.927378,54.400000
34.842177,54.500000
34.756870,54.600000
34.671457,54.700000
34.585939,54.800000
34.500315,54.900000
34.414586,55.000000
34.328752,55.100000
34.242814,55.200000
34.156771,55.300000
34.070625,55.400000
33.984374,55.500000
33.898020,55.600000
33.811563,55.700000
33.725003,55.800000
33.638340,55.900000
33.551574,56.000000
33.464707,56.100000
33.377737,56.200000
33.290666,56.300000
33.203493,56.400000
33.116219,56.500000
33.028844,56.600000
32.941369,56.700000
32.853793,56.800000
32.766118,56.900000
32.678342,57.000000
32.590467,57.100000
32.502493,57.200000
32.414419,57.300000
32.326247,57.400000
32.237977,57.500000
32.149608,57.600000
32.061141,57.700000
31.972577,57.800000
31.883915,57.900000
31.795156,58.000000
31.706300,58.100000
31.617348,58.200000
31.528299,58.300000
31.439154,58.400000
31.349914,58.500000
31.260578,58.600000
31.171147,58.700000
31.081621,58.800000
30.992000,58.900000
30.902284,59.000000
30.812475,59.100000
30.722572,59.200000
30.632575,59.300000
30.542485,59.400000
30.452302,59.500000
30.362026,59.600000
30.271657,59.700000
30.181197,59.800000
30.090644,59.900000
30.000000,60.000000
29.909264,60.100000
29.818438,60.200000
29.727520,60.300000
29.636512,60.400000
29.545414,60.500000
29.454225,60.600000
29.362947,60.700000
29.271580,60.800000
29.180123,60.900000
29.088577,61.000000
28.996943,61.100000
28.905220,61.200000
28.813410,61.300000
28.721511,61.400000
28.629526,61.500000
28.537453,61.600000
28.445293,61.700000
28.353046,61.800000
28.260713,61.900000
28.168294,62.000000
28.075789,62.100000
27.983198,62.200000
27.890523,62.300000
27.797762,62.400000
27.704917,62.500000
27.611987,62.600000
27.518973,62.700000
27.425876,62.800000
27.332694,62.900000
27.239430,63.000000
27.146083,63.100000
27.052652,63.200000
26.959140,63.300000
26.865545,63.400000
26.771869,63.500000
26.678111,63.600000
26.584271,63.700000
26.490351,63.800000
26.396350,63.900000
26.302269,64.000000
26.208107,64.100000
26.113866,64.200000
26.019545,64.300000
25.925145,64.400000
25.830666,64.500000
25.736108,64.600000
25.641472,64.700000
25.546757,64.800000
25.451965,64.900000
25.357096,65.000000
25.262149,65.100000
25.167125,65.200000
25.072024,65.300000
24.976848,65.400000
24.881595,65.500000
24.786266,65.600000
24.690862,65.700000
24.595382,65.800000
24.499828,65.900000
24.404199,66.000000
24.308495,66.100000
24.212718,66.200000
24.116867,66.300000
24.020942,66.400000
23.924944,66.500000
23.828873,66.600000
23.732730,66.700000
23.636515,66.800000
23.540227,66.900000
23.443868,67.000000
23.347437,67.100000
23.250935,67.200000
23.154363,67.300000
23.057719,67.400000
22.961006,67.500000
22.864223,67.600000
22.767370,67.700000
22.670447,67.800000
22.573456,67.900000
22.476396,68.000000
22.379267,68.100000
22.282070,68.200000
22.184805,68.300000
22.087473,68.400000
21.990074,68.500000
21.892607,68.600000
21.795074,68.700000
21.697474,68.800000
21.599808,68.900000
21.502077,69.000000
21.404280,69.100000
21.306418,69.200000
21.208491,69.300000
21.110499,69.400000
21.012443,69.500000
20.914323,69.600000
20.816139,69.700000
20.717892,69.800000
20.619582,69.900000
20.521209,70.000000
20.422773,70.100000
20.324275,70.200000
20.225716,70.300000
20.127094,70.400000
20.028412,70.500000
19.929668,70.600000
19.830864,70.700000
19.731999,70.800000
19.633074,70.900000
19.534089,71.000000
19.435045,71.100000
19.335942,71.200000
19.236779,71.300000
19.137559,71.400000
19.038279,71.500000
18.938942,71.600000
18.839547,71.700000
18.740095,71.800000
18.640586,71.900000
18.541020,72.000000
18.441397,72.100000
18.341718,72.200000
18.241984,72.300000
18.142193,72.400000
18.042348,72.500000
17.942448,72.600000
17.842492,72.700000
17.742483,72.800000
17.642420,72.900000
17.542302,73.000000
17.442132,73.100000
17.341908,73.200000
17.241631,73.300000
17.141302,73.400000
17.040921,73.500000
16.940487,73.600000
16.840003,73.700000
16.739466,73.800000
16.638879,73.900000
16.538241,74.000000
16.437553,74.100000
16.336815,74.200000
16.236027,74.300000
16.135189,74.400000
16.034303,74.500000
15.933367,74.600000
15.832383,74.700000
15.731351,74.800000
15.630271,74.900000
15.529143,75.000000
15.427968,75.100000
15.326745,75.200000
15.225477,75.300000
15.124161,75.400000
15.022800,75.500000
14.921393,75.600000
14.819941,75.700000
14.718443,75.800000
14.616901,75.900000
14.515314,76.000000
14.413683,76.100000
14.312007,76.200000
14.210289,76.300000
14.108527,76.400000
14.006722,76.500000
13.904874,76.600000
13.802984,76.700000
13.701052,76.800000
13.599078,76.900000
13.497063,77.000000
13.395007,77.100000
13.292910,77.200000
13.190772,77.300000
13.088594,77.400000
12.986377,77.500000
12.884120,77.600000
12.781823,77.700000
12.679488,77.800000
12.577114,77.900000
12.474701,78.000000
12.372251,78.100000
12.269763,78.200000
12.167238,78.300000
12.064675,78.400000
11.962076,78.500000
11.859440,78.600000
11.756769,78.700000
11.654061,78.800000
11.551318,78.900000
11.448540,79.000000
11.345727,79.100000
11.242879,79.200000
11.139997,79.300000
11.037081,79.400000
10.934132,79.500000
10.831149,79.600000
10.728133,79.700000
10.625084,79.800000
10.522004,79.900000
10.418891,80.000000
10.315746,80.100000
10.212570,80.200000
10.109363,80.300000
10.006125,80.400000
9.902856,80.500000
9.799558,80.600000
9.696229,80.700000
9.592871,80.800000
9.489484,80.900000
9.386068,81.000000
9.282623,81.100000
9.179150,81.200000
9.075649,81.300000
8.972121,81.400000
8.868565,81.500000
8.764982,81.600000
8.661372,81.700000
8.557736,81.800000
8.454074,81.900000
8.350386,82.000000
8.246673,82.100000
8.142934,82.200000
8.039171,82.300000
7.935383,82.400000
7.831572,82.500000
7.727736,82.600000
7.623877,82.700000
7.519994,82.800000
7.416089,82.900000
7.312161,83.000000
7.208210,83.100000
7.104238,83.200000
7.000244,83.300000
6.896229,83.400000
6.792193,83.500000
6.688136,83.600000
6.584059,83.700000
6.479961,83.800000
6.375844,83.900000
6.271708,84.000000
6.167552,84.100000
6.063378,84.200000
5.959185,84.300000
5.854974,84.400000
5.750745,84.500000
5.646499,84.600000
5.542235,84.700000
5.437955,84.800000
5.333658,84.900000
5.229345,85.000000
5.125015,85.100000
5.020671,85.200000
4.916311,85.300000
4.811935,85.400000
4.707546,85.500000
4.603142,85.600000
4.498724,85.700000
4.394292,85.800000
4.289847,85.900000
4.185388,86.000000
4.080917,86.100000
3.976434,86.200000
3.871938,86.300000
3.767431,86.400000
3.662912,86.500000
3.558382,86.600000
3.453842,86.700000
3.349290,86.800000
3.244729,86.900000
3.140157,87.000000
3.035576,87.100000
2.930986,87.200000
2.826387,87.300000
2.721779,87.400000
2.617163,87.500000
2.512539,87.600000
2.407908,87.700000
2.303269,87.800000
2.198623,87.900000
2.093970,88.000000
1.989311,88.100000
1.884646,88.200000
1.779975,88.300000
1.675298,88.400000
1.570617,88.500000
1.465931,88.600000
1.361240,88.700000
1.256545,88.800000
1.151847,88.900000
1.047144,89.000000
0.942439,89.100000
0.837731,89.200000
0.733020,89.300000
0.628307,89.400000
0.523592,89.500000
0.418876,89.600000
0.314158,89.700000
0.209439,89.800000
0.104720,89.900000
0.000000,90.000000
-0.104720,90.100000
-0.209439,90.200000
-0.314158,90.300000
-0.418876,90.400000
-0.523592,90.500000
-0.628307,90.600000
-0.733020,90.700000
-0.837731,90.800000
-0.942439,90.900000
-1.047144,91.000000
-1.151847,91.100000
-1.256545,91.200000
-1.361240,91.300000
-1.465931,91.400000
-1.570617,91.500000
-1.675298,91.600000
-1.779975,91.700000
-1.884646,91.800000
-1.989311,91.900000
-2.093970,92.000000
-2.198623,92.100000
-2.303269,92.200000
-2.407908,92.300000
-2.512539,92.400000
-2.617163,92.500000
-2.721779,92.600000
-2.826387,92.700000
-2.930986,92.800000
-3.035576,92.900000
-3.140157,93.000000
-3.244729,93.100000
-3.349290,93.200000
-3.453842,93.300000
-3.558382,93.400000
-3.662912,93.500000
-3.767431,93.600000
-3.871938,93.700000
-3.976434,93.800000
-4.080917,93.900000
-4.185388,94.000000
-4.289847,94.100000
-4.394292,94.200000
-4.498724,94.300000
-4.603142,94.400000
-4.707546,94.500000
-4.811935,94.600000
-4.916311,94.700000
-5.020671,94.800000
-5.125015,94.900000
-5.229345,95.000000
-5.333658,95.100000
-5.437955,95.200000
-5.542235,95.300000
-5.646499,95.400000
-5.750745,95.500000
-5.854974,95.600000
-5.959185,95.700000
-6.063378,95.800000
-6.167552,95.900000
-6.271708,96.000000
-6.375844,96.100000
-6.479961,96.200000
-6.584059,96.300000
-6.688136,96.400000
-6.792193,96.500000
-6.896229,96.600000
-7.000244,96.700000
-7.104238,96.800000
-7.208210,96.900000
-7.312161,97.000000
-7.416089,97.100000
-7.519994,97.200000
-7.623877,97.300000
-7.727736,97.400000
-7.831572,97.500000
-7.935383,97.600000
-8.039171,97.700000
-8.142934,97.800000
-8.246673,97.900000
-8.350386,98.000000
-8.454074,98.100000
-8.557736,98.200000
-8.661372,98.300000
-8.764982,98.400000
-8.868565,98.500000
-8.972121,98.600000
-9.075649,98.700000
-9.179150,98.800000
-9.282623,98.900000
-9.386068,99.000000
-9.489484,99.100000
-9.592871,99.200000
-9.696229,99.300000
-9.799558,99.400000
-9.902856,99.500000
-10.006125,99.600000
-10.109363,99.700000
-10.212570,99.800000
-10.315746,99.900000
-10.418891,100.000000
-10.522004,100.100000
-10.625084,100.200000
-10.728133,100.300000
-10.831149,100.400000
-10.934132,100.500000
-11.037081,100.600000
-11.139997,100.700000
-11.242879,100.800000
-11.345727,100.900000
-11.448540,101.000000
-11.551318,101.100000
-11.654061,101.200000
-11.756769,101.300000
-11.859440,101.400000
-11.962076,101.500000
-12.064675,101.600000
-12.167238,101.700000
-12.269763,101.800000
-12.372251,101.900000
-12.474701,102.000000
-12.577114,102.100000
-12.679488,102.200000
-12.781823,102.300000
-12.884120,102.400000
-12.986377,102.500000
-13.088594,102.600000
-13.190772,102.700000
-13.292910,102.800000
-13.395007,102.900000
-13.497063,103.000000
-13.599078,103.100000
-13.701052,103.200000
-13.802984,103.300000
-13.904874,103.400000
-14.006722,103.500000
-14.108527,103.600000
-14.210289,103.700000
-14.312007,103.800000
-14.413683,103.900000
-14.515314,104.000000
-14.616901,104.100000
-14.718443,104.200000
-14.819941,104.300000
-14.921393,104.400000
-15.022800,104.500000
-15.124161,104.600000
-15.225477,104.700000
-15.326745,104.800000
-15.427968,104.900000
-15.529143,105.000000
-15.630271,105.100000
-15.731351,105.200000
-15.832383,105.300000
-15.933367,105.400000
-16.034303,105.500000
-16.135189,105.600000
-16.236027,105.700000
-16.336815,105.800000
-16.437553,105.900000
-16.538241,106.000000
-16.638879,106.100000
-16.739466,106.200000
-16.840003,106.300000
-16.940487,106.400000
-17.040921,106.500000
-17.141302,106.600000
-17.241631,106.700000
-17.341908,106.800000
-17.442132,106.900000
-17.542302,107.000000
-17.642420,107.100000
-17.742483,107.200000
-17.842492,107.300000
-17.942448,107.400000
-18.042348,107.500000
-18.142193,107.600000
-18.241984,107.700000
-18.341718,107.800000
-18.441397,107.900000
-18.541020,108.000000
-18.640586,108.100000
-18.740095,108.200000
-18.839547,108.300000
-18.938942,108.400000
-19.038279,108.500000
-19.137559,108.600000
-19.236779,108.700000
-19.335942,108.800000
-19.435045,108.900000
-19.534089,109.000000
-19.633074,109.100000
-19.731999,109.200000
-19.830864,109.300000
-19.929668,109.400000
-20.028412,109.500000
-20.127094,109.600000
-20.225716,109.700000
-20.324275,109.800000
-20.422773,109.900000
-20.521209,110.000000
-20.619582,110.100000
-20.717892,110.200000
-20.816139,110.300000
-20.914323,110.400000
-21.012443,110.500000
-21.110499,110.600000
-21.208491,110.700000
-21.306418,110.800000
-21.404280,110.900000
-21.502077,111.000000
-21.599808,111.100000
-21.697474,111.200000
-21.795074,111.300000
-21.892607,111.400000
-21.990074,111.500000
-22.087473,111.600000
-22.184805,111.700000
-22.282070,111.800000
-22.379267,111.900000
-22.476396,112.000000
-22.573456,112.100000
-22.670447,112.200000
-22.767370,112.300000
-22.864223,112.400000
-22.961006,112.500000
-23.057719,112.600000
-23.154363,112.700000
-23.250935,112.800000
-23.347437,112.900000
-23.443868,113.000000
-23.540227,113.100000
-23.636515,113.200000
-23.732730,113.300000
-23.828873,113.400000
-23.924944,113.500000
-24.020942,113.600000
-24.116867,113.700000
-24.212718,113.800000
-24.308495,113.900000
-24.404199,114.000000
-24.499828,114.100000
-24.595382,114.200000
-24.690862,114.300000
-24.786266,114.400000
-24.881595,114.500000
-24.976848,114.600000
-25.072024,114.700000
-25.167125,114.800000
-25.262149,114.900000
-25.357096,115.000000
-25.451965,115.100000
-25.546757,115.200000
-25.641472,115.300000
-25.736108,115.400000
-25.830666,115.500000
-25.925145,115.600000
-26.019545,115.700000
-26.113866,115.800000
-26.208107,115.900000
-26.302269,116.000000
-26.396350,116.100000
-26.490351,116.200000
-26.584271,116.300000
-26.678111,116.400000
-26.771869,116.500000
-26.865545,116.600000
-26.959140,116.700000
-27.052652,116.800000
-27.146083,116.900000
-27.239430,117.000000
-27.332694,117.100000
-27.425876,117.200000
-27.518973,117.300000
-27.611987,117.400000
-27.704917,117.500000
-27.797762,117.600000
-27.890523,117.700000
-27.983198,117.800000
-28.075789,117.900000
-28.168294,118.000000
-28.260713,118.100000
-28.353046,118.200000
-28.445293,118.300000
-28.537453,118.400000
-28.629526,118.500000
-28.721511,118.600000
-28.813410,118.700000
-28.905220,118.800000
-28.996943,118.900000
-29.088577,119.000000
-29.180123,119.100000
-29.271580,119.200000
-29.362947,119.300000
-29.454225,119.400000
-29.545414,119.500000
-29.636512,119.600000
-29.727520,119.700000
-29.818438,119.800000
-29.909264,119.900000
-30.000000,120.000000
-30.090644,120.100000
-30.181197,120.200000
-30.271657,120.300000
-30.362026,120.400000
-30.452302,120.500000
-30.542485,120.600000
-30.632575,120.700000
-30.722572,120.800000
-30.812475,120.900000
-30.902284,121.000000
-30.992000,121.100000
-31.081621,121.200000
-31.171147,121.300000
-31.260578,121.400000
-31.349914,121.500000
-31.439154,121.600000
-31.528299,121.700000
-31.617348,121.800000
-31.706300,121.900000
-31.795156,122.000000
-31.883915,122.100000
-31.972577,122.200000
-32.061141,122.300000
-32.149608,122.400000
-32.237977,122.500000
-32.326247,122.600000
-32.414419,122.700000
-32.502493,122.800000
-32.590467,122.900000
-32.678342,123.000000
-32.766118,123.100000
-32.853793,123.200000
-32.941369,123.300000
-33.028844,123.400000
-33.116219,123.500000
-33.203493,123.600000
-33.290666,123.700000
-33.377737,123.800000
-33.464707,123.900000
-33.551574,124.000000
-33.638340,124.100000
-33.725003,124.200000
-33.811563,124.300000
-33.898020,124.400000
-33.984374,124.500000
-34.070625,124.600000
-34.156771,124.700000
-34.242814,124.800000
-34.328752,124.900000
-34.414586,125.000000
-34.500315,125.100000
-34.585939,125.200000
-34.671457,125.300000
-34.756870,125.400000
-34.842177,125.500000
-34.927378,125.600000
-35.012473,125.700000
-35.097460,125.800000
-35.182341,125.900000
-35.267115,126.000000
-35.351781,126.100000
-35.436340,126.200000
-35.520791,126.300000
-35.605133,126.400000
-35.689367,126.500000
-35.773492,126.600000
-35.857509,126.700000
-35.941416,126.800000
-36.025214,126.900000
-36.108901,127.000000
-36.192479,127.100000
-36.275947,127.200000
-36.359304,127.300000
-36.442550,127.400000
-36.525686,127.500000
-36.608710,127.600000
-36.691622,127.700000
-36.774423,127.800000
-36.857112,127.900000
-36.939689,128.000000
-37.022153,128.100000
-37.104504,128.200000
-37.186742,128.300000
-37.268867,128.400000
-37.350878,128.500000
-37.432776,128.600000
-37.514559,128.700000
-37.596229,128.800000
-37.677783,128.900000
-37.759223,129.000000
-37.840548,129.100000
-37.921758,129.200000
-38.002852,129.300000
-38.083831,129.400000
-38.164693,129.500000
-38.245439,129.600000
-38.326069,129.700000
-38.406582,129.800000
-38.486978,129.900000
-38.567257,130.000000
-38.647418,130.100000
-38.727461,130.200000
-38.807387,130.300000
-38.887194,130.400000
-38.966883,130.500000
-39.046453,130.600000
-39.125904,130.700000
-39.205236,130.800000
-39.284449,130.900000
-39.363542,131.000000
-39.442515,131.100000
-39.521368,131.200000
-39.600100,131.300000
-39.678712,131.400000
-39.757203,131.500000
-39.835573,131.600000
-39.913821,131.700000
-39.991948,131.800000
-40.069953,131.900000
-40.147836,132.000000
-40.225597,132.100000
-40.303235,132.200000
-40.380751,132.300000
-40.458143,132.400000
-40.535412,132.500000
-40.612558,132.600000
-40.689580,132.700000
-40.766478,132.800000
-40.843252,132.900000
-40.919902,133.000000
-40.996426,133.100000
-41.072826,133.200000
-41.149101,133.300000
-41.225251,133.400000
-41.301275,133.500000
-41.377173,133.600000
-41.452945,133.700000
-41.528590,133.800000
-41.604110,133.900000
-41.679502,134.000000
-41.754768,134.100000
-41.829906,134.200000
-41.904917,134.300000
-41.979800,134.400000
-42.054556,134.500000
-42.129183,134.600000
-42.203682,134.700000
-42.278053,134.800000
-42.352294,134.900000
-42.426407,135.000000
-42.500390,135.100000
-42.574244,135.200000
