frame,y,x,bottom,right,class,class_str,score
36,0.73900545,0.59118795,0.86735785,0.63736,1,person,0.3103426
36,0.4265067,0.012793779,0.85554963,0.9636371,1,person,0.30438164
36,0.7441475,0.6404974,0.8671573,0.6768035,1,person,0.2598278
36,0.7526342,0.70858127,0.8647135,0.73593336,1,person,0.2583781
36,0.54684865,0.024622675,0.86406887,0.13433109,1,person,0.2487235
36,0.70263934,0.6361215,0.85878134,0.68304634,1,person,0.23354168
36,0.68609667,0.51863694,0.86434567,0.5850394,1,person,0.23207143
36,0.2451632,0.7768691,0.33204746,0.8284407,10,traffic light,0.2099029
36,0.57451546,0.06399139,0.8609661,0.19067824,1,person,0.20980263
36,0.67710614,0.52151716,0.87772036,0.62410057,1,person,0.20343786
37,0.61570567,0.09736663,0.8782672,0.27297905,1,person,0.6220919
37,0.24640587,0.78362983,0.3371353,0.8293111,10,traffic light,0.45136636
37,0.29441538,0.014662087,0.8558248,0.9779007,1,person,0.4291505
37,0.55122936,0.024260651,0.86697876,0.13707499,1,person,0.39931518
37,0.21102133,0.0,0.8762721,0.99200475,72,tv,0.39772597
37,0.7431271,0.5973935,0.8679259,0.6391214,1,person,0.3299698
37,0.69033164,0.5251564,0.86688143,0.5998982,1,person,0.31877956
38,0.62629396,0.098280154,0.8752964,0.26900393,1,person,0.6998789
38,0.6985322,0.5291699,0.870857,0.6011287,1,person,0.36950076
38,0.27431822,0.03172952,0.8593972,0.97788006,1,person,0.36056447
38,0.24753074,0.78613555,0.33866304,0.82544696,10,traffic light,0.27961025
38,0.20134988,0.0038568377,0.8759304,0.9875287,72,tv,0.23429573
38,0.5558026,0.03381911,0.8637942,0.1332242,1,person,0.21845989
39,0.61601895,0.09771071,0.8832957,0.24580407,1,person,0.7649228
39,0.25359762,0.78495336,0.33900684,0.8226148,10,traffic light,0.4829455
39,0.40309185,0.040726483,0.8546069,0.926413,1,person,0.41592944
39,0.7460609,0.69074726,0.8706179,0.73711216,1,person,0.28447875
39,0.70210993,0.5284612,0.863505,0.6064302,1,person,0.22957869
39,0.59362024,0.22405572,0.87509865,0.3147874,1,person,0.22845937
39,0.7146054,0.6952759,0.8405431,0.73461616,1,person,0.2143279
39,0.5649366,0.03068183,0.86719733,0.1334693,1,person,0.20388415
39,0.2434239,0.77284676,0.32928777,0.80213994,10,traffic light,0.20278771
40,0.6261518,0.09483389,0.8754673,0.23345271,1,person,0.79207
40,0.3988092,0.07221794,0.8475226,0.9381355,1,person,0.5589738
40,0.5903882,0.21305388,0.87697375,0.3168404,1,person,0.4096565
40,0.69759,0.5275825,0.86591053,0.6065521,1,person,0.26665273
40,0.7108817,0.69912183,0.8527063,0.7374219,1,person,0.25773686
40,0.6988992,0.643114,0.8566527,0.6820469,1,person,0.21224654
40,0.31348693,0.005510159,0.5700677,0.071284644,1,person,0.2122133
41,0.6266138,0.10546137,0.8774256,0.22169584,1,person,0.6606908
41,0.33781663,0.05036512,0.84461164,0.9574661,1,person,0.51374435
41,0.57701004,0.33447415,0.8111689,0.42974567,1,person,0.5083663
41,0.59722936,0.21644181,0.88272655,0.30983967,1,person,0.40532866
41,0.6937468,0.5279569,0.85809374,0.60923105,1,person,0.28937057
41,0.7581694,0.64866424,0.8683678,0.6798836,1,person,0.2157091
42,0.62351096,0.21748875,0.87319887,0.3172807,1,person,0.7007278
42,0.6247337,0.11327408,0.8724594,0.21680926,1,person,0.59052324
42,0.3955176,0.087771386,0.85592294,0.89724445,1,person,0.44873542
42,0.66737956,0.52382416,0.8777129,0.6197136,1,person,0.4453229
42,0.5753543,0.33835077,0.8193523,0.4490949,1,person,0.38401026
42,0.74866617,0.64710885,0.8681853,0.67859775,1,person,0.26520666
42,0.75444716,0.6981399,0.87024623,0.7356919,1,person,0.22329889
42,0.74050015,0.599557,0.8702031,0.6355732,1,person,0.21287356
43,0.62748325,0.11928656,0.8740846,0.22206461,1,person,0.70011365
43,0.6507921,0.5282427,0.8738812,0.61876476,1,person,0.67342657
43,0.63191116,0.22202446,0.8737581,0.31879163,1,person,0.6413273
43,0.2777034,0.033595324,0.85699403,0.96421134,1,person,0.5727293
43,0.5745075,0.33788306,0.81100035,0.45476323,1,person,0.4227033
43,0.7455489,0.6468127,0.8678419,0.67643034,1,person,0.27723297
43,0.7491875,0.6979902,0.8704544,0.73390067,1,person,0.21125636
44,0.64255726,0.5290146,0.8711591,0.6175951,1,person,0.7645331
44,0.6278902,0.11873361,0.8746166,0.2196205,1,person,0.65256363
44,0.63998276,0.22676428,0.8745205,0.3254322,1,person,0.5997099
44,0.28992382,0.03627944,0.8538177,0.95770043,1,person,0.4591865
44,0.7413442,0.6967475,0.8720014,0.74118024,1,person,0.42260817
44,0.6402186,0.3650129,0.7873498,0.42258576,1,person,0.2431086
44,0.22641724,0.010256171,0.8611259,0.98290443,72,tv,0.22249052
44,0.7452164,0.6425775,0.8686995,0.6775956,1,person,0.22209732
45,0.63586676,0.5275595,0.8750031,0.6143036,1,person,0.7290322
45,0.63085485,0.123794556,0.8761821,0.22098336,1,person,0.6335112
45,0.6535056,0.37034282,0.79263943,0.42453805,1,person,0.4359678
45,0.2849974,0.037795335,0.84388834,0.96050096,1,person,0.3896808
45,0.6628661,0.23446721,0.87617826,0.32617164,1,person,0.3265468
45,0.7463995,0.6973846,0.8736143,0.7388879,1,person,0.26075944
45,0.32909322,0.0047857985,0.5959274,0.07634893,1,person,0.22600311
46,0.627857,0.5277256,0.8743884,0.61461294,1,person,0.7620097
46,0.64353627,0.12693919,0.87598866,0.23131718,1,person,0.52260184
46,0.64311373,0.23794906,0.8739768,0.33895937,1,person,0.44438258
46,0.46116066,0.03257197,0.83716416,0.9427447,1,person,0.4322964
46,0.7501331,0.6447727,0.8701579,0.6794111,1,person,0.27351534
46,0.34429348,0.004521191,0.62041193,0.07339215,1,person,0.2470444
46,0.67564946,0.36970964,0.84108216,0.429899,1,person,0.24602713
46,0.76530683,0.7006565,0.871099,0.73472804,1,person,0.24487673
47,0.6100178,0.5279684,0.8755493,0.61532104,1,person,0.776364
47,0.68750715,0.36510673,0.84708273,0.4384236,19,horse,0.5529229
47,0.6637483,0.235806,0.87052876,0.35058182,1,person,0.2972608
47,0.47835904,0.03396347,0.8613542,0.8481941,1,person,0.25198275
47,0.68750715,0.36510673,0.84708273,0.4384236,1,person,0.24931423
47,0.75348824,0.70077986,0.8755016,0.74065334,1,person,0.24225006
47,0.2400862,0.75307584,0.35353923,0.79268444,10,traffic light,0.20739442
48,0.69635767,0.36240003,0.8563047,0.42362192,1,person,0.64458954
48,0.59570444,0.52748823,0.87608767,0.6155884,1,person,0.62283885
48,0.7537362,0.69821143,0.8731249,0.7434206,1,person,0.34648293
48,0.68447787,0.23834889,0.88990253,0.35357004,1,person,0.3202549
48,0.4967658,0.029720426,0.84166723,0.9325913,1,person,0.2755039
48,0.69297415,0.3204337,0.83510906,0.37566015,1,person,0.20185274
49,0.6041299,0.5279207,0.87515056,0.6140257,1,person,0.71626866
49,0.27932662,0.76588124,0.37417483,0.7984738,10,traffic light,0.4957634
49,0.70746166,0.36108837,0.85184306,0.4268938,1,person,0.38626415
49,0.35246995,0.0052765794,0.62669635,0.07436772,1,person,0.30051193
49,0.29469523,0.04465875,0.8171426,0.9454192,1,person,0.2410501
49,0.4704948,0.039077073,0.8524092,0.9114264,1,person,0.2203921
49,0.7340806,0.37403804,0.87206703,0.42592442,1,person,0.2179503
50,0.6030687,0.5238577,0.8770809,0.6143843,1,person,0.75549114
50,0.30243164,0.05187121,0.82951707,0.9565437,1,person,0.3419439
50,0.727696,0.371622,0.8746955,0.4280443,1,person,0.32145762
50,0.34655216,0.0050123185,0.633211,0.07532735,1,person,0.26791954
50,0.70778906,0.35440728,0.85279775,0.42410532,1,person,0.22204928
50,0.73188156,0.26293418,0.8822326,0.3292409,1,person,0.21704939
50,0.6617104,0.29209977,0.87005925,0.40273505,1,person,0.2038018
50,0.29367003,0.76595765,0.3725569,0.79475254,10,traffic light,0.2003513
51,0.6055995,0.5209149,0.8727865,0.61491716,1,person,0.67744786
51,0.67566127,0.2732511,0.8741465,0.41156986,1,person,0.40015417
51,0.48837727,0.042288184,0.8457003,0.9423164,1,person,0.34257618
51,0.72627044,0.3823828,0.8724617,0.42362106,1,person,0.2715202
51,0.7289033,0.26091528,0.8766664,0.32498634,1,person,0.247655
51,0.7556256,0.7003701,0.8730091,0.73894536,1,person,0.22526984
51,0.7100233,0.3669997,0.8548646,0.42157406,1,person,0.22497503
51,0.7551027,0.6403299,0.873025,0.6752307,1,person,0.21167429
52,0.6841588,0.2747385,0.8856962,0.41227108,1,person,0.61651415
52,0.6366079,0.52798605,0.87202704,0.6168512,1,person,0.48485634
52,0.49892884,0.017972857,0.85307986,0.9454099,1,person,0.44312698
52,0.75697446,0.64691573,0.8758584,0.683598,1,person,0.27728564
52,0.7559315,0.69695824,0.8774384,0.74119896,1,person,0.21486403
52,0.7431837,0.521533,0.8749197,0.5603136,1,person,0.20645575
53,0.68523645,0.2896907,0.8803489,0.4035308,1,person,0.7047334
53,0.51136863,0.026728451,0.85362494,0.9602426,1,person,0.6984331
53,0.64400584,0.53451216,0.8723746,0.6279547,1,person,0.36449996
53,0.75220835,0.6442884,0.8768909,0.6837051,1,person,0.29892397
53,0.7370434,0.5193923,0.875453,0.5631538,1,person,0.23588724
54,0.18153313,0.34881288,0.87098384,0.72110575,1,person,0.44384217
54,0.28748217,0.40557688,0.8384701,0.71768135,18,dog,0.29994276
55,0.14927506,0.22734344,0.86042523,0.73258245,1,person,0.5975339
55,0.13243905,0.18006584,0.8679712,0.5392753,1,person,0.3364998
55,0.15005878,0.037511885,0.87988615,0.28629386,1,person,0.25953144
56,0.15022916,0.2175737,0.85554177,0.5270262,1,person,0.7078265
56,0.15175626,0.24655811,0.86164594,0.7404412,1,person,0.65530276
56,0.16313422,0.04044134,0.869836,0.28558606,1,person,0.3253744
57,0.16018522,0.17252967,0.8728678,0.5249908,1,person,0.77010167
57,0.1559957,0.20021251,0.8583578,0.7042171,1,person,0.55194163
58,0.15738922,0.17506112,0.8492698,0.54012126,1,person,0.86061394
58,0.1652751,0.23601685,0.8731334,0.67980385,1,person,0.8275795
58,0.041843414,0.006059617,0.9730549,0.9927552,72,tv,0.34388503
58,0.14368099,0.05694145,0.870511,0.46672845,1,person,0.25408584
59,0.15997538,0.19732131,0.87612367,0.65255934,1,person,0.8930057
59,0.051819086,0.0,0.9726782,1.0,72,tv,0.386543
59,0.25345463,0.032895476,0.87031513,0.29285848,1,person,0.21817033
60,0.15794054,0.20282456,0.87825215,0.66703284,1,person,0.9326018
60,0.33614606,0.36992824,0.87081045,0.6473918,1,person,0.38743323
60,0.07412484,0.006896794,0.96954596,0.99208957,72,tv,0.2442484
61,0.16439265,0.1596131,0.86926454,0.6628915,1,person,0.97911525
62,0.15395302,0.15260899,0.87873644,0.67554283,1,person,0.9886707
62,0.09733209,0.019571662,0.96662295,0.9760035,72,tv,0.37902972
63,0.17752066,0.33173692,0.87246954,0.6638587,1,person,0.92970765
63,0.19982654,0.411294,0.7615723,0.657254,1,person,0.29252464
63,0.09908345,0.19880542,0.9265158,0.78004444,1,person,0.2810286
64,0.37277678,0.68999875,0.88663816,0.9801843,1,person,0.7400332
64,0.13217616,0.020644486,0.8873732,0.6432802,1,person,0.7274922
64,0.13950545,0.021275014,0.9276976,0.77743113,72,tv,0.5722562
64,0.4270547,0.32752174,0.87757605,0.6876473,1,person,0.24797179
65,0.13794214,0.02127096,0.8830711,0.6542884,1,person,0.6842611
65,0.39062405,0.6817101,0.8693037,0.9783975,1,person,0.2795426
66,0.14456949,0.012449563,0.888276,0.960584,1,person,0.65675676
66,0.27675685,0.40516016,0.87888837,0.97726166,1,person,0.48839313
66,0.53293025,0.49835545,0.8794662,0.9863332,1,person,0.21395946
66,0.14008734,0.01384446,0.867157,0.59532166,1,person,0.20576674
67,0.31214902,0.19412372,0.86933815,0.7646277,1,person,0.72914547
67,0.25404847,0.72981274,0.7772609,0.98011947,1,person,0.44966602
67,0.3668534,0.21417353,0.8713032,0.5809351,1,person,0.42592144
67,0.13266954,0.018933713,0.9172852,0.88679093,72,tv,0.38832778
67,0.2202788,0.5206009,0.8638442,0.97912157,1,person,0.36984563
67,0.17488569,0.033518583,0.86701053,0.581694,1,person,0.2814016
68,0.23642245,0.02024874,0.8954686,0.77631545,1,person,0.6243675
68,0.17141056,0.02380091,0.91241,0.82272863,72,tv,0.54342276
68,0.31011215,0.74000686,0.88246024,1.0,1,person,0.40776607
68,0.25281945,0.5085161,0.85371065,0.98621154,1,person,0.31891787
68,0.3482563,0.17050025,0.89331454,0.6858021,1,person,0.2687295
68,0.25287628,0.68876487,0.7419012,0.9878941,1,person,0.21155493
69,0.13040388,0.0028395355,0.92945457,0.6815524,1,person,0.64161384
69,0.1315879,0.019497365,0.9208195,0.82330644,72,tv,0.47379437
69,0.26533762,0.77969164,0.8486855,0.986167,1,person,0.3047076
69,0.56693685,0.80542415,0.88539755,0.9982727,1,person,0.3024953
70,0.1461614,0.0,0.8821366,0.47539136,1,person,0.6898494
70,0.08073479,0.015571862,0.9314154,0.9848821,72,tv,0.3619362
70,0.29252532,0.8066874,0.8657483,0.99800485,1,person,0.2636139
71,0.12005672,0.0038258731,0.9005183,0.53962874,1,person,0.57720757
71,0.2786155,0.7277487,0.8493898,0.99740034,1,person,0.5381362
71,0.10670319,0.03969732,0.9113797,0.9631717,72,tv,0.25468957
71,0.13856664,0.06634256,0.88515747,0.87898004,1,person,0.24293822
71,0.26640812,0.7348056,0.85331833,0.99995315,16,bird,0.22435382
72,0.118992865,0.0,0.87576014,0.61293685,1,person,0.54083294
72,0.13198543,0.017677188,0.9319056,0.81909895,72,tv,0.38087952
72,0.21528709,0.7144292,0.8229228,0.9981957,1,person,0.23852654
73,0.12968168,0.020970047,0.89410746,0.8446173,1,person,0.64093244
73,0.4443333,0.5641914,0.877187,0.9760898,1,person,0.4128594
73,0.2089076,0.47603232,0.8748121,0.9765727,1,person,0.3593967
73,0.12846246,0.010121018,0.9071394,0.88731575,72,tv,0.207945
74,0.12691414,0.01569274,0.89792204,0.9511014,1,person,0.7245265
74,0.16094896,0.0,0.8632214,0.6135429,1,person,0.22804385
75,0.12570655,0.015844941,0.8986813,0.951673,1,person,0.7226719
75,0.15950611,0.0,0.86320376,0.611629,1,person,0.22660902
76,0.086991966,0.024144828,0.9382649,0.96009463,1,person,0.5675015
76,0.108858466,0.72581446,0.86775273,0.99626184,1,person,0.28887796
