DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180001,ST ELIZABETH FT THOMAS,85 NORTH GRAND AVENUE,FORT THOMAS,KY,41075,KY - Covington,13,17067.46,8633.77,7763.92,39.08,-84.45
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180002,WHITESBURG ARH HOSPITAL,240 HOSPITAL ROAD,WHITESBURG,KY,41858,KY - Lexington,11,29405.27,8892.27,8096.55,37.1,-82.9
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180009,KING'S DAUGHTERS' MEDICAL CENTER,2201 LEXINGTON AVENUE,ASHLAND,KY,41101,WV - Huntington,20,26940.8,10442.9,8634.85,38.48,-82.66
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180010,SAINT JOSEPH HOSPITAL,ONE SAINT JOSEPH DRIVE,LEXINGTON,KY,40504,KY - Lexington,61,32278.08,10099.0,8694.03,38.04,-84.54
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180011,SAINT JOSEPH LONDON,1001 SAINT JOSEPH LANE,LONDON,KY,40741,KY - Lexington,11,33839.09,10137.64,9211.09,37.1,-84.1
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180012,HARDIN MEMORIAL HOSPITAL,913 NORTH DIXIE AVENUE,ELIZABETHTOWN,KY,42701,KY - Louisville,35,18772.29,9865.74,8026.71,37.7,-85.9
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180013,THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,BOWLING GREEN,KY,42101,TN - Nashville,63,36567.14,10652.86,8841.16,37.0,-86.5
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351,KY - Lexington,14,19584.29,9738.57,8093.36,38.2,-83.4
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180029,HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,HAZARD,KY,41701,KY - Lexington,23,47912.96,10692.65,9668.96,37.3,-83.2
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180035,ST ELIZABETH MEDICAL CENTER NORTH,1 MEDICAL VILLAGE DRIVE,EDGEWOOD,KY,41017,KY - Covington,39,32879.69,11062.77,9097.51,39.02,-84.56
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180036,OUR LADY OF BELLEFONTE HOSPITAL,1000 SAINT CHRISTOPHER DRIVE,ASHLAND,KY,41101,WV - Huntington,11,36508.18,10273.64,9033.91,38.48,-82.66
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180038,OWENSBORO HEALTH REGIONAL HOSPITAL,1201 PLEASANT VALLEY ROAD,OWENSBORO,KY,42303,KY - Owensboro,58,29185.84,12570.84,11569.14,37.8,-87.0
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,KY - Louisville,49,51068.16,12174.65,10157.9,38.25,-85.75
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180044,PIKEVILLE MEDICAL CENTER,911 BYPASS ROAD,PIKEVILLE,KY,41501,KY - Lexington,62,81916.82,14034.16,12791.63,37.5,-82.5
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,180045,ST ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,KY,41042,KY - Covington,22,26286.64,10307.41,9252.23,38.99,-84.65
