DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
069 - TRANSIENT ISCHEMIA,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,18,20055.39,6618.67,5262.67,44.48,-73.2
069 - TRANSIENT ISCHEMIA,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,13,19771.69,6101.92,5014.23,43.6,-72.9
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,15,30731.2,13989.8,12326.87,44.48,-73.2
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,19,24503.26,10693.0,9223.74,44.48,-73.2
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,12,26102.42,9052.17,7873.83,43.6,-72.9
"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,22,46867.23,18130.41,15712.95,44.48,-73.2
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,16,20274.81,9532.88,7604.75,44.48,-73.2
"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,29,21448.72,7376.21,5639.1,44.48,-73.2
091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,14,50233.93,29792.29,10749.79,44.48,-73.2
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,27,27278.81,9074.0,7128.81,44.48,-73.2
100 - SEIZURES W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,30,53840.37,17181.1,14587.9,44.48,-73.2
101 - SEIZURES W/O MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,37,24901.76,7528.57,5966.3,44.48,-73.2
101 - SEIZURES W/O MCC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,19,19180.42,6693.42,5884.37,43.6,-72.9
103 - HEADACHES W/O MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,23,16146.65,7365.74,5357.0,44.48,-73.2
149 - DYSEQUILIBRIUM,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,18,16540.39,6336.72,4716.94,44.48,-73.2
164 - MAJOR CHEST PROCEDURES W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,21,46694.95,20439.95,18647.57,44.48,-73.2
165 - MAJOR CHEST PROCEDURES W/O CC/MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,17,33787.53,17644.06,12133.94,44.48,-73.2
175 - PULMONARY EMBOLISM W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,29,25548.03,11824.76,10314.0,44.48,-73.2
176 - PULMONARY EMBOLISM W/O MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,26,20039.69,8543.38,6487.88,44.48,-73.2
176 - PULMONARY EMBOLISM W/O MCC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,19,21605.16,7933.42,7026.37,43.6,-72.9
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,20,20833.4,17484.85,16716.25,44.2,-72.4
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,21,34613.48,16484.29,14653.81,44.48,-73.2
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,34,33949.18,16215.24,15496.26,43.6,-72.9
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany,32,19328.53,14425.44,12062.84,42.9,-73.1
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,14,16519.71,12509.64,11591.64,44.2,-72.4
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,23,43867.09,13246.09,10558.57,44.48,-73.2
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,13,25163.31,12682.23,9632.15,43.6,-72.9
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany,14,15345.64,9812.93,9078.07,42.9,-73.1
180 - RESPIRATORY NEOPLASMS W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,11,31526.36,16674.0,12472.18,44.48,-73.2
181 - RESPIRATORY NEOPLASMS W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,13,30456.15,11066.23,9140.23,44.48,-73.2
181 - RESPIRATORY NEOPLASMS W CC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,16,19318.13,9925.25,8966.25,43.6,-72.9
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,100,21974.54,11636.18,10791.7,44.2,-72.4
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,196,28171.18,11292.01,9862.52,44.48,-73.2
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,40,25562.15,10340.28,9478.55,43.6,-72.9
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,5301,NH - Lebanon,19,22372.26,11362.37,10414.79,42.8,-72.7
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany,45,16631.73,9565.64,7814.36,42.9,-73.1
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,5478,VT - Burlington,37,18666.97,11692.35,10830.41,44.8,-73.1
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,54,18151.39,10697.85,9699.7,44.2,-72.4
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,53,21258.98,10107.51,8129.32,44.48,-73.2
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,79,22151.67,10330.09,9275.37,43.6,-72.9
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,5301,NH - Lebanon,11,12360.82,10452.91,9172.55,42.8,-72.7
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany,96,14669.7,8784.92,7168.55,42.9,-73.1
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,5478,VT - Burlington,40,12590.7,10439.95,9366.33,44.8,-73.1
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,23,12043.26,8614.48,7610.13,44.2,-72.4
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,18,15717.5,7858.33,6652.33,44.48,-73.2
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,45,15876.38,7853.67,6856.87,43.6,-72.9
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany,21,13603.57,6777.24,5981.81,42.9,-73.1
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,5478,VT - Burlington,17,10358.88,8449.71,7547.12,44.8,-73.1
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,15,12031.53,6169.13,5056.6,43.6,-72.9
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,53,20309.53,13069.89,12019.7,44.2,-72.4
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,75,24173.53,12263.68,10276.28,44.48,-73.2
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,46,26739.5,12577.89,11123.65,43.6,-72.9
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,5301,NH - Lebanon,18,20413.67,12946.17,12022.17,42.8,-72.7
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany,88,18331.69,10387.63,9207.18,42.9,-73.1
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,5478,VT - Burlington,60,16187.73,12896.07,11911.88,44.8,-73.1
194 - SIMPLE PNEUMONIA & PLEURISY W CC,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,30,14369.83,8968.53,7777.6,44.2,-72.4
194 - SIMPLE PNEUMONIA & PLEURISY W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,57,14828.65,8245.44,6893.68,44.48,-73.2
194 - SIMPLE PNEUMONIA & PLEURISY W CC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,44,18846.57,8169.48,7034.84,43.6,-72.9
194 - SIMPLE PNEUMONIA & PLEURISY W CC,470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,5301,NH - Lebanon,38,11467.79,8775.84,7764.16,42.8,-72.7
194 - SIMPLE PNEUMONIA & PLEURISY W CC,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany,41,11811.0,7062.37,5963.83,42.9,-73.1
194 - SIMPLE PNEUMONIA & PLEURISY W CC,470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,5478,VT - Burlington,35,10141.69,8791.09,7691.89,44.8,-73.1
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,11,11637.91,6597.0,5316.64,44.2,-72.4
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,13,14514.62,6669.0,5062.85,44.48,-73.2
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,14,12864.71,6002.43,4994.43,43.6,-72.9
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany,11,10831.64,5181.91,3896.09,42.9,-73.1
202 - BRONCHITIS & ASTHMA W CC/MCC,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,17,17768.53,8318.12,7336.47,44.2,-72.4
202 - BRONCHITIS & ASTHMA W CC/MCC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,13,12109.69,7580.92,6295.08,43.6,-72.9
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT >96 HOURS,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,13,117164.54,49320.0,45832.69,44.48,-73.2
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,VT - Burlington,12,37059.58,22143.75,21184.75,44.2,-72.4
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,49,56748.35,23441.41,19053.39,44.48,-73.2
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,5201,NY - Albany,15,36534.67,16768.73,16077.27,42.9,-73.1
219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,34,108389.65,58757.94,54644.26,44.48,-73.2
220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,44,72599.8,40693.77,38754.39,44.48,-73.2
221 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W/O CC/MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,16,55023.0,37617.19,32408.25,44.48,-73.2
233 - CORONARY BYPASS W CARDIAC CATH W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,29,92664.24,52304.55,49803.52,44.48,-73.2
234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,28,68480.57,39182.04,36735.25,44.48,-73.2
235 - CORONARY BYPASS W/O CARDIAC CATH W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,27,60366.0,41819.33,38005.89,44.48,-73.2
236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,46,47284.24,30122.72,28347.76,44.48,-73.2
240 - AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,17,53062.41,22905.76,20751.65,44.48,-73.2
242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,19,68009.47,28021.84,26490.11,44.48,-73.2
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,31,55846.94,22239.42,20741.94,44.48,-73.2
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,VT - Burlington,11,43647.36,22416.27,19695.0,43.6,-72.9
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,17,42162.06,18113.12,14929.59,44.48,-73.2
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,109,69821.66,28199.99,24690.85,44.48,-73.2
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,206,49700.13,19329.64,15430.33,44.48,-73.2
248 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W MCC OR 4+ VES/STENTS,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,12,68093.67,25307.92,23676.25,44.48,-73.2
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,15,42344.27,15824.13,14461.6,44.48,-73.2
252 - OTHER VASCULAR PROCEDURES W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,27,74134.93,32731.81,25703.74,44.48,-73.2
253 - OTHER VASCULAR PROCEDURES W CC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,43,53551.95,22542.28,20792.02,44.48,-73.2
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,30,38057.57,14585.57,13070.23,44.48,-73.2
266 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,28,172900.71,70013.36,68603.68,44.48,-73.2
267 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W/O MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,74,131292.73,51445.32,50054.93,44.48,-73.2
269 - AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,470003,UNIVERSITY OF VERMONT MEDICAL CENTER,111 COLCHESTER AVE,BURLINGTON,VT,5401,VT - Burlington,20,69070.3,31511.8,29949.7,44.48,-73.2
