DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,51,25768.65,6500.84,5359.71,40.78,-96.64
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,22,24656.5,7231.23,4456.59,41.26,-96.05
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,13,36517.38,9247.15,4547.92,41.24,-96.05
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,280128,CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,NE,68526,NE - Lincoln,87,7190.26,5959.47,4852.08,40.73,-96.58
055 - NERVOUS SYSTEM NEOPLASMS W/O MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,11,22855.36,6211.91,5259.18,40.78,-96.64
056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,13,43009.85,11492.77,10640.69,40.78,-96.64
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,22,26661.05,6405.91,5491.09,40.78,-96.64
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,58,34869.38,10369.22,9047.1,40.78,-96.64
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,35,32281.26,10109.77,8955.46,40.81,-96.65
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280023,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NE - Omaha,25,42943.56,10681.84,9825.4,40.9,-98.4
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280032,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,NE - Lincoln,11,36412.0,9158.45,8099.18,40.6,-98.4
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,49,30134.53,10413.76,8904.82,41.26,-96.05
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,38,37242.24,11338.53,9634.92,41.24,-96.05
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,CO - Denver,22,37435.0,12838.82,12044.27,42.0,-103.7
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NE - Lincoln,14,36125.21,11183.79,10026.5,41.1,-100.8
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,NE - Omaha,19,47185.79,13264.79,10114.74,41.37,-96.05
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,NE - Omaha,13,23024.31,12523.31,11539.0,42.0,-97.5
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,31,45900.55,10855.65,8280.74,41.23,-96.19
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,133,25746.14,6637.73,5097.53,40.78,-96.64
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,44,21556.93,6393.59,5015.82,40.81,-96.65
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280023,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NE - Omaha,26,29722.73,7625.54,4557.35,40.9,-98.4
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280030,CHI HLTH CREIGHTON UNIVERSITY MED CTR-BERGAN MERCY,601 NORTH 30TH ST,OMAHA,NE,68131,NE - Omaha,11,50446.18,11682.36,8274.55,41.27,-95.96
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280032,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,NE - Lincoln,36,22598.5,5106.78,3966.67,40.6,-98.4
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,57,18629.68,6031.39,4480.82,41.26,-96.05
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,64,33249.95,6995.7,5852.95,41.24,-96.05
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,CO - Denver,23,27563.87,7775.91,6696.26,42.0,-103.7
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NE - Lincoln,30,30170.1,6877.3,5717.43,41.1,-100.8
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,NE - Omaha,40,33648.08,7370.6,5863.58,41.37,-96.05
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,NE - Omaha,18,21372.17,7677.78,6540.67,42.0,-97.5
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,39,34005.72,5880.41,4827.9,41.23,-96.19
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,NE - Omaha,20,33618.7,5572.7,4802.7,41.11,-95.95
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,57,21425.67,4859.61,3491.89,40.78,-96.64
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,19,19443.05,5729.16,2997.95,40.81,-96.65
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,280023,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NE - Omaha,11,28678.73,5595.64,3771.91,40.9,-98.4
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,280032,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,NE - Lincoln,19,18858.84,4539.42,2711.63,40.6,-98.4
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,24,16621.13,4763.67,2668.63,41.26,-96.05
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,23,33281.91,5265.17,4152.48,41.24,-96.05
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,NE - Omaha,15,27144.0,5681.73,4740.93,41.37,-96.05
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,17,25393.0,4724.18,2809.82,41.23,-96.19
069 - TRANSIENT ISCHEMIA,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,51,22765.02,4683.25,3406.69,40.78,-96.64
069 - TRANSIENT ISCHEMIA,280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,18,17713.61,4795.56,3058.44,40.81,-96.65
069 - TRANSIENT ISCHEMIA,280032,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,NE - Lincoln,12,20670.67,4036.0,2858.0,40.6,-98.4
069 - TRANSIENT ISCHEMIA,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,13,19002.46,4654.31,2828.15,41.26,-96.05
069 - TRANSIENT ISCHEMIA,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,26,25150.96,5345.0,3791.38,41.24,-96.05
069 - TRANSIENT ISCHEMIA,280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,CO - Denver,11,25853.73,5333.64,4154.0,42.0,-103.7
069 - TRANSIENT ISCHEMIA,280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NE - Lincoln,31,23436.61,4883.74,3402.55,41.1,-100.8
069 - TRANSIENT ISCHEMIA,280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,NE - Omaha,11,24260.27,6324.82,3429.18,41.37,-96.05
069 - TRANSIENT ISCHEMIA,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,21,23081.14,4329.43,2945.62,41.23,-96.19
069 - TRANSIENT ISCHEMIA,280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,NE - Omaha,19,30804.42,4709.32,3661.42,41.11,-95.95
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,21,64255.67,10917.9,9987.71,40.78,-96.64
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,12,77443.17,16209.75,13750.42,41.24,-96.05
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,CO - Denver,12,34126.42,11972.92,11192.58,42.0,-103.7
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,16,48080.0,10373.5,7862.38,41.23,-96.19
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,18,23533.72,6169.89,5350.44,40.78,-96.64
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,19,19670.0,6159.58,4249.79,41.26,-96.05
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,27,26872.44,5506.0,4516.15,41.23,-96.19
072 - NONSPECIFIC CEREBROVASCULAR DISORDERS W/O CC/MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,12,25241.83,4844.92,3214.17,40.78,-96.64
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,15,36239.93,5912.87,5013.67,40.78,-96.64
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NE - Lincoln,13,27706.0,5894.77,5245.77,41.1,-100.8
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,43,31062.09,7468.33,6045.0,40.78,-96.64
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,12,17777.08,6450.0,5386.0,41.26,-96.05
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,CO - Denver,11,31403.09,8522.27,7561.82,42.0,-103.7
"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,29,23337.62,5085.76,3580.41,40.78,-96.64
089 - CONCUSSION W CC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,13,39038.92,7194.0,4562.54,40.78,-96.64
091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,16,39187.81,9417.19,8139.56,40.78,-96.64
091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,12,36651.0,8566.83,7603.17,41.26,-96.05
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,22,23065.45,5287.64,4268.36,40.78,-96.64
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,12,27023.17,5691.25,4795.25,40.81,-96.65
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,12,25854.25,5177.67,4323.67,41.26,-96.05
100 - SEIZURES W MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,14,113304.86,24692.5,23090.86,41.24,-96.05
100 - SEIZURES W MCC,280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,NE - Omaha,14,34364.64,10138.57,9408.57,41.37,-96.05
101 - SEIZURES W/O MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,23,17046.09,5269.57,3749.39,40.78,-96.64
101 - SEIZURES W/O MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,13,24146.85,4537.54,3452.0,41.26,-96.05
101 - SEIZURES W/O MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,33,24394.45,6052.18,4019.06,41.24,-96.05
101 - SEIZURES W/O MCC,280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,NE - Omaha,13,24380.23,5908.69,4827.46,41.37,-96.05
103 - HEADACHES W/O MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,18,21243.11,4561.33,3748.78,40.78,-96.64
129 - MAJOR HEAD & NECK PROCEDURES W CC/MCC OR MAJOR DEVICE,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,15,55228.47,19145.87,7694.47,41.26,-96.05
149 - DYSEQUILIBRIUM,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,34,19759.91,4343.41,3044.62,40.78,-96.64
149 - DYSEQUILIBRIUM,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,11,19700.27,4207.09,2269.64,41.23,-96.19
153 - OTITIS MEDIA & URI W/O MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,12,16213.67,4472.0,3489.0,40.78,-96.64
163 - MAJOR CHEST PROCEDURES W MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,33,90331.27,29539.58,28126.88,40.78,-96.64
163 - MAJOR CHEST PROCEDURES W MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,20,143335.35,35473.15,34959.4,41.24,-96.05
164 - MAJOR CHEST PROCEDURES W CC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,18,57101.56,17122.89,12693.61,40.78,-96.64
164 - MAJOR CHEST PROCEDURES W CC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,24,56186.25,15656.38,13008.04,41.26,-96.05
164 - MAJOR CHEST PROCEDURES W CC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,19,77990.95,16326.37,14095.68,41.24,-96.05
166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,74,62688.73,20912.18,20057.0,40.78,-96.64
166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,12,90365.33,23687.25,23150.58,41.26,-96.05
167 - OTHER RESP SYSTEM O.R. PROCEDURES W CC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,18,45815.94,11652.83,9788.39,40.78,-96.64
167 - OTHER RESP SYSTEM O.R. PROCEDURES W CC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,13,36081.08,12470.92,7889.08,41.26,-96.05
175 - PULMONARY EMBOLISM W MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,34,27182.79,8976.76,7077.74,40.78,-96.64
175 - PULMONARY EMBOLISM W MCC,280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,13,30199.46,8697.69,7494.62,40.81,-96.65
175 - PULMONARY EMBOLISM W MCC,280023,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NE - Omaha,17,36222.88,11280.82,6909.41,40.9,-98.4
175 - PULMONARY EMBOLISM W MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,19,41006.42,8941.58,7035.05,41.26,-96.05
175 - PULMONARY EMBOLISM W MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,18,35454.17,10383.56,7706.0,41.24,-96.05
175 - PULMONARY EMBOLISM W MCC,280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,NE - Omaha,13,19801.46,11188.62,9237.54,42.0,-97.5
175 - PULMONARY EMBOLISM W MCC,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,14,37605.14,9205.93,6992.57,41.23,-96.19
176 - PULMONARY EMBOLISM W/O MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,29,16603.45,5814.1,4577.48,40.78,-96.64
176 - PULMONARY EMBOLISM W/O MCC,280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,14,19690.14,5697.07,4464.14,40.81,-96.65
176 - PULMONARY EMBOLISM W/O MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,36,18341.58,5624.31,3875.11,41.26,-96.05
176 - PULMONARY EMBOLISM W/O MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,15,26754.47,7423.53,4059.47,41.24,-96.05
176 - PULMONARY EMBOLISM W/O MCC,280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NE - Lincoln,17,23156.88,6073.88,5048.65,41.1,-100.8
176 - PULMONARY EMBOLISM W/O MCC,280077,FREMONT HEALTH MEDICAL CENTER,450 EAST 23RD ST,FREMONT,NE,68025,NE - Omaha,12,21066.92,6936.75,5195.92,41.4,-96.6
176 - PULMONARY EMBOLISM W/O MCC,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NE - Omaha,12,19889.58,5094.17,4130.5,41.23,-96.19
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,52,44112.06,11809.02,9977.56,40.78,-96.64
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,280020,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,19,33701.05,9979.26,8953.47,40.81,-96.65
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,280023,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NE - Omaha,42,41722.29,10741.6,9849.4,40.9,-98.4
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,280032,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,NE - Lincoln,15,49387.73,12421.8,11726.47,40.6,-98.4
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,280040,METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,26,50116.73,14801.38,10270.35,41.26,-96.05
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,11,40777.91,11517.73,10817.73,41.24,-96.05
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,CO - Denver,19,51573.32,14738.11,13738.05,42.0,-103.7
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NE - Lincoln,31,42643.26,12830.03,11881.42,41.1,-100.8
