DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,UT - Salt Lake City,16,40005.19,10634.19,9438.94,40.6,-111.96
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,55,25302.98,7283.4,5805.69,40.3,-111.5
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden,46,20523.52,6493.24,5394.2,41.19,-111.9
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,UT,84405,UT - Ogden,28,29435.75,6442.54,5434.54,41.16,-111.96
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460007,CEDAR CITY HOSPITAL,1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,UT - Salt Lake City,14,13757.86,7481.57,6285.57,37.7,-113.0
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,88,27459.99,9014.91,5579.11,40.66,-111.88
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460011,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,UT - Salt Lake City,14,23182.07,7420.57,5723.86,39.6,-110.8
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,UT - Salt Lake City,14,17724.86,7109.0,6013.0,41.78,-111.81
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,54,22105.89,7646.0,5906.39,37.1,-113.7
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460041,DAVIS HOSPITAL AND MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,LAYTON,UT,84041,UT - Ogden,20,20766.0,7014.0,4560.5,41.05,-112.0
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,UT - Salt Lake City,12,29075.75,5524.08,4455.42,40.89,-111.82
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,UT - Salt Lake City,47,33835.13,6407.43,5264.19,40.68,-111.79
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,UT - Salt Lake City,21,20103.14,7301.9,5706.81,40.6,-111.96
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,20,20992.15,6506.85,4115.5,40.3,-111.5
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden,12,21173.33,5224.58,4010.0,41.19,-111.9
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,UT,84405,UT - Ogden,11,25100.09,5006.55,3957.82,41.16,-111.96
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,460007,CEDAR CITY HOSPITAL,1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,UT - Salt Lake City,11,15427.64,5547.45,4381.64,37.7,-113.0
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,41,20671.51,6066.71,3960.05,40.66,-111.88
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,28,17699.82,5354.54,3856.96,37.1,-113.7
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,UT - Salt Lake City,22,36397.68,5788.55,3424.14,40.68,-111.79
069 - TRANSIENT ISCHEMIA,460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,12,22727.25,5372.67,4135.83,40.3,-111.5
069 - TRANSIENT ISCHEMIA,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,12,22146.33,6591.58,3559.5,40.66,-111.88
069 - TRANSIENT ISCHEMIA,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,25,16990.8,5170.56,3306.0,37.1,-113.7
069 - TRANSIENT ISCHEMIA,460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,UT - Salt Lake City,18,31095.17,4731.22,3592.56,40.68,-111.79
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,14,40195.57,10403.57,9626.07,40.3,-111.5
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,23,36891.09,10894.3,8955.48,40.66,-111.88
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,19,37260.05,11127.42,10318.42,37.1,-113.7
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,13,19519.62,7370.23,5633.54,40.3,-111.5
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,22,22469.77,7319.73,5602.64,40.66,-111.88
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,30,24946.87,6816.2,6003.27,37.1,-113.7
072 - NONSPECIFIC CEREBROVASCULAR DISORDERS W/O CC/MCC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,12,18569.0,4877.67,3914.0,37.1,-113.7
"083 - TRAUMATIC STUPOR & COMA, COMA >1 HR W CC",460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,14,37038.14,9699.86,7191.21,40.66,-111.88
"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,14,59651.57,17638.57,11920.64,40.66,-111.88
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,15,30693.0,8294.8,6802.27,40.3,-111.5
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden,12,24039.67,7436.33,6316.33,41.19,-111.9
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,19,34373.11,8659.37,6433.63,40.66,-111.88
"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,17,19857.18,6408.24,4143.24,40.66,-111.88
091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,18,30163.56,11663.39,7139.39,40.66,-111.88
091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,11,25473.18,10540.45,9374.64,37.1,-113.7
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,21,23080.05,7090.43,4824.62,40.66,-111.88
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,14,20124.43,6028.5,5208.5,37.1,-113.7
100 - SEIZURES W MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,28,49210.68,11758.46,9160.89,40.66,-111.88
101 - SEIZURES W/O MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,35,27269.31,7195.17,4176.91,40.66,-111.88
163 - MAJOR CHEST PROCEDURES W MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,22,119514.23,34259.45,24981.45,40.66,-111.88
164 - MAJOR CHEST PROCEDURES W CC,460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden,11,65195.36,22292.36,14865.73,41.19,-111.9
164 - MAJOR CHEST PROCEDURES W CC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,18,81466.39,27900.06,12662.89,40.66,-111.88
164 - MAJOR CHEST PROCEDURES W CC,460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,UT - Salt Lake City,11,80849.18,16904.36,12965.09,40.68,-111.79
166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,15,104840.2,26750.8,23776.87,40.66,-111.88
166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,14,42827.43,23984.29,22159.21,37.1,-113.7
175 - PULMONARY EMBOLISM W MCC,460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden,21,28093.38,8228.9,7067.57,41.19,-111.9
175 - PULMONARY EMBOLISM W MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,35,26675.0,10600.06,7901.66,40.66,-111.88
175 - PULMONARY EMBOLISM W MCC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,33,22471.73,9841.76,8676.79,37.1,-113.7
175 - PULMONARY EMBOLISM W MCC,460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,UT - Salt Lake City,11,47282.82,8333.91,7519.36,40.89,-111.82
175 - PULMONARY EMBOLISM W MCC,460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,UT - Salt Lake City,18,45616.06,11744.17,7371.22,40.68,-111.79
175 - PULMONARY EMBOLISM W MCC,460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,UT - Salt Lake City,14,21951.71,8945.21,7849.21,40.6,-111.96
176 - PULMONARY EMBOLISM W/O MCC,460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,18,15381.39,6602.56,5329.78,40.3,-111.5
176 - PULMONARY EMBOLISM W/O MCC,460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden,29,19080.93,6051.38,4992.66,41.19,-111.9
176 - PULMONARY EMBOLISM W/O MCC,460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,UT,84405,UT - Ogden,12,26663.33,6710.17,4805.92,41.16,-111.96
176 - PULMONARY EMBOLISM W/O MCC,460007,CEDAR CITY HOSPITAL,1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,UT - Salt Lake City,15,15228.33,6711.67,5604.73,37.7,-113.0
176 - PULMONARY EMBOLISM W/O MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,32,19306.25,7297.25,4933.56,40.66,-111.88
176 - PULMONARY EMBOLISM W/O MCC,460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,UT - Salt Lake City,16,18666.56,6527.31,5568.31,41.78,-111.81
176 - PULMONARY EMBOLISM W/O MCC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,36,18634.39,6232.5,5272.72,37.1,-113.7
176 - PULMONARY EMBOLISM W/O MCC,460041,DAVIS HOSPITAL AND MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,LAYTON,UT,84041,UT - Ogden,11,19294.82,5931.55,4877.73,41.05,-112.0
176 - PULMONARY EMBOLISM W/O MCC,460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,UT - Salt Lake City,20,29701.25,7151.4,4090.6,40.68,-111.79
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,17,47421.76,13723.76,11564.12,40.3,-111.5
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden,11,30967.73,10809.91,10022.27,41.19,-111.9
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,25,45353.68,14117.76,10844.04,40.66,-111.88
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,460011,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,UT - Salt Lake City,20,33319.7,12655.3,11885.3,39.6,-110.8
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,50,41150.88,13594.5,12749.48,37.1,-113.7
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,460041,DAVIS HOSPITAL AND MEDICAL CENTER,1600 WEST ANTELOPE DRIVE,LAYTON,UT,84041,UT - Ogden,12,15882.5,10221.08,9579.42,41.05,-112.0
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,460042,LAKEVIEW HOSPITAL,630 EAST MEDICAL DRIVE,BOUNTIFUL,UT,84010,UT - Salt Lake City,11,38536.0,9872.82,9230.09,40.89,-111.82
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,UT - Salt Lake City,21,43250.14,12148.76,9642.48,40.68,-111.79
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,UT - Salt Lake City,25,36047.08,12429.04,11015.32,40.6,-111.96
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,17,21888.53,10396.82,7710.0,37.1,-113.7
184 - MAJOR CHEST TRAUMA W CC,460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,14,35625.57,8715.64,5902.29,40.3,-111.5
184 - MAJOR CHEST TRAUMA W CC,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,18,26720.5,8370.94,5122.39,40.66,-111.88
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UT - Provo,34,41388.68,9563.12,7656.91,40.3,-111.5
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,UT - Ogden,95,25880.4,8150.05,6931.63,41.19,-111.9
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,OGDEN,UT,84405,UT - Ogden,17,44361.47,7748.41,6916.65,41.16,-111.96
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,UT - Salt Lake City,86,36888.74,10481.15,7788.72,40.66,-111.88
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,UT - Salt Lake City,15,20156.0,8180.13,7235.6,41.78,-111.81
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460021,DIXIE REGIONAL MEDICAL CENTER,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,UT - Salt Lake City,80,26476.53,8358.68,7249.95,37.1,-113.7
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460023,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,UT - Provo,14,24226.71,7856.36,7028.36,40.4,-111.79
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,UT - Salt Lake City,27,18994.59,7685.04,6271.41,40.57,-111.86
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460047,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,UT - Salt Lake City,43,28314.16,7782.02,6420.28,40.68,-111.79
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,460051,JORDAN VALLEY MEDICAL CENTER,3580 WEST 9000 SOUTH,WEST JORDAN,UT,84088,UT - Salt Lake City,62,21053.08,8227.71,7296.48,40.6,-111.96
