DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,HI - Honolulu,26,61307.19,24520.15,21355.35,20.9,-156.5
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,12,30815.08,18728.67,17645.5,19.7,-155.2
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,120006,CASTLE MEDICAL CENTER,640 ULUKAHIKI ST,KAILUA,HI,96734,HI - Honolulu,15,39403.53,14460.47,12069.07,21.4,-157.75
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,HI - Honolulu,22,33647.09,13294.59,11940.86,21.34,-157.84
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,120014,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,HI - Honolulu,14,68659.0,18845.64,17839.64,25.0,-169.0
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,21,53199.48,15009.52,11416.38,21.31,-157.85
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,41,50307.63,13808.56,12238.85,21.4,-157.92
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,104,29801.89,12236.96,7912.38,21.31,-157.85
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,HI - Honolulu,16,32707.06,14249.19,11296.75,20.9,-156.5
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HI - Honolulu,13,19531.85,10616.46,7654.0,21.53,-158.01
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,31,27117.39,11204.45,10031.23,19.7,-155.2
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120006,CASTLE MEDICAL CENTER,640 ULUKAHIKI ST,KAILUA,HI,96734,HI - Honolulu,22,29687.45,8900.86,7736.32,21.4,-157.75
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,HI - Honolulu,47,30592.66,9052.6,7181.0,21.34,-157.84
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120011,KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,HONOLULU,HI,96819,HI - Honolulu,13,23682.31,11769.08,5459.62,21.35,-157.88
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120014,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,HI - Honolulu,13,37654.62,12745.23,8174.31,25.0,-169.0
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750,HI - Honolulu,13,26844.31,14512.15,13331.85,19.5,-155.8
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,25,41241.84,10269.28,7019.08,21.31,-157.85
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,36,38326.64,10850.56,6452.92,21.4,-157.92
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,28,22982.93,10552.36,5180.07,21.31,-157.85
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,19,22013.68,9181.16,6113.11,19.7,-155.2
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,120006,CASTLE MEDICAL CENTER,640 ULUKAHIKI ST,KAILUA,HI,96734,HI - Honolulu,11,29820.09,6953.0,5789.73,21.4,-157.75
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,20,30113.9,11198.25,4069.0,21.4,-157.92
069 - TRANSIENT ISCHEMIA,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,13,25139.23,8449.08,5657.15,21.31,-157.85
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,13,68629.08,21567.23,16042.31,21.31,-157.85
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,13,31527.38,10810.0,8558.92,21.31,-157.85
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,14,27115.0,11841.43,6854.14,21.31,-157.85
"083 - TRAUMATIC STUPOR & COMA, COMA >1 HR W CC",120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,12,37428.25,13640.5,10736.0,21.31,-157.85
"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,28,47486.32,20340.61,17356.07,21.31,-157.85
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,39,35792.31,12534.82,8841.15,21.31,-157.85
"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,21,20652.76,10086.48,5192.29,21.31,-157.85
101 - SEIZURES W/O MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,15,29007.47,8865.4,7141.67,21.31,-157.85
153 - OTITIS MEDIA & URI W/O MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,11,19695.64,7917.09,5685.27,21.31,-157.85
164 - MAJOR CHEST PROCEDURES W CC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,20,89934.5,25301.3,20397.35,21.31,-157.85
165 - MAJOR CHEST PROCEDURES W/O CC/MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,15,66140.13,18492.4,13956.33,21.31,-157.85
167 - OTHER RESP SYSTEM O.R. PROCEDURES W CC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,17,61392.94,18948.53,16096.88,21.31,-157.85
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,34,49705.06,18064.85,15464.5,21.31,-157.85
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HI - Honolulu,14,32419.21,15929.64,12833.21,21.53,-158.01
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,17,63815.82,25605.94,24968.65,19.7,-155.2
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,HI - Honolulu,25,47824.76,15304.08,13883.52,21.34,-157.84
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,11,55747.18,14788.36,13543.27,21.31,-157.85
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,17,44216.06,14275.59,13295.59,21.4,-157.92
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,18,31494.28,13464.94,11038.28,21.31,-157.85
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HI - Honolulu,15,24742.27,13141.33,9944.6,21.53,-158.01
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,13,30001.92,14135.15,13035.62,19.7,-155.2
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,HI - Honolulu,13,33685.23,11189.38,9894.69,21.34,-157.84
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,19,42396.79,13001.84,8910.32,21.4,-157.92
180 - RESPIRATORY NEOPLASMS W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,15,59324.8,20233.13,12793.27,21.31,-157.85
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,64,43317.97,13635.48,10505.02,21.31,-157.85
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,HI - Honolulu,22,37649.32,17946.64,14549.82,20.9,-156.5
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,24,42903.29,14056.29,12064.0,19.7,-155.2
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,120006,CASTLE MEDICAL CENTER,640 ULUKAHIKI ST,KAILUA,HI,96734,HI - Honolulu,23,28039.74,11791.26,9273.13,21.4,-157.75
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,120014,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,HI - Honolulu,11,48055.82,12910.64,12210.64,25.0,-169.0
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750,HI - Honolulu,17,27653.59,16755.65,15848.12,19.5,-155.8
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,28,44920.25,10256.29,9423.54,21.31,-157.85
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,120028,NORTH HAWAII COMMUNITY HOSPITAL,67 1125 MAMALAHOA HIGHWAY,KAMUELA,HI,96743,HI - Honolulu,25,29392.52,13207.56,12181.6,20.0,-155.6
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,30,37898.37,12553.53,9240.73,21.31,-157.85
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,HI - Honolulu,31,28221.29,15208.9,13657.81,20.9,-156.5
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HI - Honolulu,11,20944.45,10895.55,7997.18,21.53,-158.01
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,32,30594.69,12025.09,11138.59,19.7,-155.2
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,120006,CASTLE MEDICAL CENTER,640 ULUKAHIKI ST,KAILUA,HI,96734,HI - Honolulu,19,24149.32,9952.26,9009.11,21.4,-157.75
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,32,53850.59,11250.88,9510.41,21.4,-157.92
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,25,30769.16,9969.32,8189.8,21.31,-157.85
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,HI - Honolulu,12,19403.42,12314.5,11031.17,20.9,-156.5
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,32,23260.81,9756.06,8428.22,19.7,-155.2
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,14,40706.93,11383.93,6191.86,21.4,-157.92
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,11,20523.91,7626.73,6454.36,19.7,-155.2
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,55,41655.78,14972.85,12598.8,21.31,-157.85
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,HI - Honolulu,34,37742.15,19437.62,18457.59,20.9,-156.5
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HI - Honolulu,14,33961.29,14574.43,13353.43,21.53,-158.01
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,29,39044.0,17668.48,16738.59,19.7,-155.2
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120006,CASTLE MEDICAL CENTER,640 ULUKAHIKI ST,KAILUA,HI,96734,HI - Honolulu,20,28638.9,12171.45,9494.1,21.4,-157.75
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,HI - Honolulu,17,39261.76,12325.47,10979.24,21.34,-157.84
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120014,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,HI - Honolulu,13,33251.15,14520.31,13531.69,25.0,-169.0
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750,HI - Honolulu,13,26427.62,19485.08,18298.31,19.5,-155.8
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,32,42362.53,11834.13,10234.63,21.31,-157.85
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,33,34874.09,11505.45,10059.48,21.4,-157.92
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,42,23082.24,11029.74,6939.67,21.31,-157.85
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,HI - Honolulu,16,34728.0,13254.56,11232.0,20.9,-156.5
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120004,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HI - Honolulu,17,21289.76,9017.18,7731.06,21.53,-158.01
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,24,25045.83,10414.71,8650.04,19.7,-155.2
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120006,CASTLE MEDICAL CENTER,640 ULUKAHIKI ST,KAILUA,HI,96734,HI - Honolulu,14,23881.57,8548.43,7266.43,21.4,-157.75
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,HI - Honolulu,17,27195.35,7653.65,6448.47,21.34,-157.84
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120011,KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,HONOLULU,HI,96819,HI - Honolulu,11,11148.09,8528.82,4450.45,21.35,-157.88
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120014,WILCOX MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,LIHUE,HI,96766,HI - Honolulu,22,31762.18,9904.59,8796.05,25.0,-169.0
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120019,KONA COMMUNITY HOSPITAL,79-1019 HAUKAPILA STREET,KEALAKEKUA,HI,96750,HI - Honolulu,16,16673.13,13241.5,12361.25,19.5,-155.8
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,12,31897.75,8817.92,6434.58,21.31,-157.85
194 - SIMPLE PNEUMONIA & PLEURISY W CC,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,AIEA,HI,96701,HI - Honolulu,27,31223.19,7923.85,6542.11,21.4,-157.92
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,14,20413.14,7635.57,5961.36,19.7,-155.2
202 - BRONCHITIS & ASTHMA W CC/MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,15,36979.07,10241.2,7115.47,21.31,-157.85
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,30,70543.87,23196.93,20487.83,21.31,-157.85
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,120005,HILO MEDICAL CENTER,1190 WAIANUENUE AVENUE,HILO,HI,96720,HI - Honolulu,27,55376.0,24219.56,23346.41,19.7,-155.2
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,120007,KUAKINI MEDICAL CENTER,347 NORTH KUAKINI STREET,HONOLULU,HI,96817,HI - Honolulu,12,48252.83,21946.92,17197.92,21.34,-157.84
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,14,103529.86,26849.21,21302.21,21.31,-157.85
216 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W CARD CATH W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,12,236547.33,88639.58,67331.83,21.31,-157.85
219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,18,203170.11,73046.44,69723.67,21.31,-157.85
219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,15,191879.0,60252.47,59125.73,21.31,-157.85
220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,23,130972.78,49736.3,36932.22,21.31,-157.85
233 - CORONARY BYPASS W CARDIAC CATH W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,18,159207.83,61242.0,57295.94,21.31,-157.85
234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,19,134091.63,45948.32,38046.37,21.31,-157.85
235 - CORONARY BYPASS W/O CARDIAC CATH W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,11,133842.55,54640.55,51387.64,21.31,-157.85
235 - CORONARY BYPASS W/O CARDIAC CATH W MCC,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,17,141573.18,48113.18,38620.65,21.31,-157.85
236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,29,97083.97,34988.52,30186.59,21.31,-157.85
242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,11,89759.09,33750.27,30997.73,21.31,-157.85
242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,120022,STRAUB CLINIC AND HOSPITAL,888 SO KING STREET,HONOLULU,HI,96813,HI - Honolulu,15,65829.07,29887.07,25185.07,21.31,-157.85
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HI - Honolulu,20,70668.65,25484.35,21157.7,21.31,-157.85
