DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
016 - AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,31,287133.87,54156.55,42802.06,33.51,-86.8
020 - INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,17,304768.76,75133.71,54674.35,33.51,-86.8
023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,12,127638.58,26578.92,23868.0,31.15,-85.41
023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,30,134342.5,35199.7,32715.17,33.51,-86.8
023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,17,209776.76,32435.88,27221.35,34.72,-86.56
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,34,90825.82,21037.41,20172.71,31.15,-85.41
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,107,153184.64,33773.96,27423.4,33.51,-86.8
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,40,133056.43,25692.73,23426.95,34.72,-86.56
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,10056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,AL - Birmingham,20,108966.2,23294.9,21523.05,33.49,-86.8
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,AL - Tuscaloosa,15,116236.0,27954.67,21566.13,33.17,-87.61
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,10104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,AL - Birmingham,14,274939.0,26398.29,24942.29,33.44,-86.74
026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,40,72616.18,20689.68,17826.2,33.51,-86.8
026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,12,106234.0,19569.92,16967.5,34.72,-86.56
026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,14,217610.07,18805.64,17845.64,33.46,-86.81
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,14,45349.79,13202.64,8970.07,31.15,-85.41
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,87,65148.17,16231.53,13424.7,33.51,-86.8
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,12,104912.83,14060.75,11272.58,34.72,-86.56
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,11,116672.36,12897.36,10109.18,33.46,-86.81
028 - SPINAL PROCEDURES W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,15,203269.4,38004.47,34449.6,33.51,-86.8
029 - SPINAL PROCEDURES W CC OR SPINAL NEUROSTIMULATORS,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,13,85247.0,20672.23,19173.08,33.51,-86.8
033 - VENTRICULAR SHUNT PROCEDURES W/O CC/MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,15,68149.53,9552.4,7579.33,34.72,-86.56
035 - CAROTID ARTERY STENT PROCEDURE W CC,10103,PRINCETON BAPTIST MEDICAL CENTER,701 PRINCETON AVENUE SOUTHWEST,BIRMINGHAM,AL,35211,AL - Birmingham,12,79379.25,13922.83,12401.17,33.45,-86.88
036 - CAROTID ARTERY STENT PROCEDURE W/O CC/MCC,10103,PRINCETON BAPTIST MEDICAL CENTER,701 PRINCETON AVENUE SOUTHWEST,BIRMINGHAM,AL,35211,AL - Birmingham,14,65814.07,10353.29,8913.0,33.45,-86.88
036 - CAROTID ARTERY STENT PROCEDURE W/O CC/MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,17,121529.0,9917.06,7206.12,33.46,-86.81
038 - EXTRACRANIAL PROCEDURES W CC,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,23,48273.7,7901.0,6956.3,31.15,-85.41
038 - EXTRACRANIAL PROCEDURES W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,11,28493.27,8594.91,7431.64,34.2,-86.2
038 - EXTRACRANIAL PROCEDURES W CC,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,AL - Birmingham,18,28194.11,8985.72,8184.22,33.63,-86.66
038 - EXTRACRANIAL PROCEDURES W CC,10029,EAST ALABAMA MEDICAL CENTER,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,12,26795.92,8381.5,7208.67,32.7,-85.4
038 - EXTRACRANIAL PROCEDURES W CC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,34,59343.44,9350.24,8309.0,34.72,-86.56
038 - EXTRACRANIAL PROCEDURES W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,12,126904.42,9140.17,6472.42,34.0,-85.9
038 - EXTRACRANIAL PROCEDURES W CC,10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,AL - Dothan,12,56970.08,7714.58,6645.92,31.19,-85.5
038 - EXTRACRANIAL PROCEDURES W CC,10056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,AL - Birmingham,13,38513.85,10096.62,6567.85,33.49,-86.8
038 - EXTRACRANIAL PROCEDURES W CC,10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,AL - Tuscaloosa,16,39559.63,9116.19,7831.44,33.17,-87.61
038 - EXTRACRANIAL PROCEDURES W CC,10100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,AL - Mobile,11,16894.91,7875.18,7058.09,30.5,-87.9
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,60,38026.17,5519.88,4514.22,31.15,-85.41
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,37,14381.38,5955.86,4947.43,34.2,-86.2
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,AL - Birmingham,26,17585.69,6430.81,5048.31,33.63,-86.66
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,AL - Birmingham,14,50807.86,6122.36,4470.93,33.22,-86.79
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,AL - Montgomery,53,20294.21,7304.13,5338.64,32.27,-86.23
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,AL - Montgomery,14,31157.0,5806.86,4524.86,32.35,-86.26
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10029,EAST ALABAMA MEDICAL CENTER,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,41,12415.56,6188.0,5157.46,32.7,-85.4
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,16,55721.88,8136.25,6852.56,33.51,-86.8
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,117,33850.92,6556.81,5360.73,34.72,-86.56
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,20,113606.15,6065.3,4848.7,34.0,-85.9
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,AL - Dothan,65,45903.32,5397.82,4255.43,31.19,-85.5
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,AL - Birmingham,29,22758.86,5831.21,3784.0,33.49,-86.8
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10078,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,400 EAST 10TH STREET,ANNISTON,AL,36207,AL - Birmingham,20,51796.75,5527.2,4373.6,33.7,-85.7
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,1201 7TH STREET SE,DECATUR,AL,35601,AL - Huntsville,11,24002.0,5892.91,4961.27,34.61,-87.01
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10090,PROVIDENCE HOSPITAL,6801 AIRPORT BOULEVARD,MOBILE,AL,36608,AL - Mobile,16,11401.19,5912.19,4184.44,30.7,-88.3
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,AL - Tuscaloosa,31,25125.13,6387.55,5032.65,33.17,-87.61
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,AL - Mobile,31,14702.84,5397.03,4223.87,30.5,-87.9
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10103,PRINCETON BAPTIST MEDICAL CENTER,701 PRINCETON AVENUE SOUTHWEST,BIRMINGHAM,AL,35211,AL - Birmingham,18,55344.89,6607.22,5148.61,33.45,-86.88
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,AL - Birmingham,20,106399.75,7246.55,5642.35,33.44,-86.74
040 - PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W MCC,10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,AL - Tuscaloosa,11,70597.36,20087.09,19238.0,33.17,-87.61
054 - NERVOUS SYSTEM NEOPLASMS W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,47,40499.06,10531.6,8997.43,33.51,-86.8
054 - NERVOUS SYSTEM NEOPLASMS W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,32,42626.0,8016.94,6223.66,34.72,-86.56
054 - NERVOUS SYSTEM NEOPLASMS W MCC,10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,AL - Tuscaloosa,20,28877.05,8043.25,7358.05,33.17,-87.61
055 - NERVOUS SYSTEM NEOPLASMS W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,21,31488.05,8451.62,5803.52,33.51,-86.8
055 - NERVOUS SYSTEM NEOPLASMS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,12,45219.08,6438.5,5435.25,34.72,-86.56
056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,14,38593.0,9953.29,7790.86,31.15,-85.41
056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,29,72740.83,14885.69,12084.41,33.51,-86.8
056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,21,97601.05,13254.71,12436.1,34.72,-86.56
056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,AL - Tuscaloosa,11,46856.64,11737.64,10677.27,33.17,-87.61
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,76,22301.8,5554.86,4708.78,31.15,-85.41
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,AL - Birmingham,16,40867.0,6413.94,5412.63,33.63,-86.66
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,AL - Montgomery,14,24441.5,7353.86,4940.79,32.27,-86.23
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,AL - Montgomery,11,21068.0,5748.27,4931.18,32.35,-86.26
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10029,EAST ALABAMA MEDICAL CENTER,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,15,8147.07,6001.4,4974.73,32.7,-85.4
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,43,40390.12,9016.16,6394.63,33.51,-86.8
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,103,55756.5,7333.46,6331.37,34.72,-86.56
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,21,85639.48,5962.62,5045.29,34.0,-85.9
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,AL - Birmingham,13,62403.31,5504.46,4637.54,34.0,-85.9
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,AL - Birmingham,15,27584.13,5422.2,4648.93,33.49,-86.8
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10078,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,400 EAST 10TH STREET,ANNISTON,AL,36207,AL - Birmingham,19,27682.95,5304.16,4201.32,33.7,-85.7
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10079,ATHENS LIMESTONE HOSPITAL,700 WEST MARKET STREET,ATHENS,AL,35611,AL - Huntsville,14,14165.64,5999.93,5171.93,34.8,-87.1
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,1201 7TH STREET SE,DECATUR,AL,35601,AL - Huntsville,14,13087.21,5728.86,4630.86,34.61,-87.01
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,AL - Tuscaloosa,25,17993.28,6364.8,5089.92,33.17,-87.61
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,AL - Mobile,16,13517.38,5207.06,4323.31,30.5,-87.9
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,23,69255.61,5954.91,5117.35,33.46,-86.81
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10144,SPRINGHILL MEMORIAL HOSPITAL,3719 DAUPHIN STREET,MOBILE,AL,36608,AL - Mobile,11,19439.64,5542.45,4669.36,30.7,-88.3
059 - MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W CC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,12,43669.08,8847.17,6516.83,33.51,-86.8
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,11,59266.09,9126.64,8082.91,31.15,-85.41
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,13,104829.54,12391.0,10815.69,33.51,-86.8
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,11,89829.73,11302.82,10261.55,34.72,-86.56
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,10092,D C H REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,35401,AL - Tuscaloosa,14,42910.21,10973.64,9763.64,33.17,-87.61
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,122,44756.27,8788.52,7990.76,31.15,-85.41
