DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
175 - PULMONARY EMBOLISM W MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,11,28555.0,9679.55,8698.45,48.1,-101.3
175 - PULMONARY EMBOLISM W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,19,35105.79,11514.89,9921.95,47.9,-97.2
176 - PULMONARY EMBOLISM W/O MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,13,7211.23,6364.69,4419.62,46.8,-100.7
176 - PULMONARY EMBOLISM W/O MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,12,23468.92,6384.33,5267.08,48.1,-101.3
176 - PULMONARY EMBOLISM W/O MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,17,16040.12,6544.06,5251.12,47.9,-97.2
176 - PULMONARY EMBOLISM W/O MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,21,15075.38,5830.05,4734.05,46.79,-96.84
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,58,29675.83,11944.97,10169.21,46.8,-100.7
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,43,38482.74,12608.37,11735.81,48.1,-101.3
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,104,32759.85,13323.33,12483.94,47.9,-97.2
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,20,49271.4,13390.35,12392.15,46.79,-96.84
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,11,21040.82,8393.64,7577.27,46.8,-100.7
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,11,19005.64,9187.82,6912.45,48.1,-101.3
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,34,18572.82,9430.09,8453.38,47.9,-97.2
186 - PLEURAL EFFUSION W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,12,38600.42,11022.33,10063.33,47.9,-97.2
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,66,17265.29,7839.94,6732.42,46.8,-100.7
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,51,22991.47,8011.73,7018.78,48.1,-101.3
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,52,23485.6,8584.27,7606.69,47.9,-97.2
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,32,31836.81,8187.41,7305.41,46.79,-96.84
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,22,18438.05,7695.23,5788.73,46.8,-100.7
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,54,23640.7,7855.24,6780.11,48.1,-101.3
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,69,19919.19,8141.41,6901.84,47.9,-97.2
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,42,17413.02,7168.14,6316.12,46.79,-96.84
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,18,18968.28,6116.33,4928.33,48.1,-101.3
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,41,17770.41,6512.73,5321.88,47.9,-97.2
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,21,13759.05,5800.29,4825.62,46.79,-96.84
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,13,10534.69,5144.31,3999.0,47.9,-97.2
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,15,12470.67,4629.47,3604.67,46.79,-96.84
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,66,19773.91,9126.42,7540.48,46.8,-100.7
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,70,27115.7,10166.84,8387.9,48.1,-101.3
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,85,23799.04,9961.89,8715.08,47.9,-97.2
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,61,22454.98,8595.56,7712.41,46.79,-96.84
194 - SIMPLE PNEUMONIA & PLEURISY W CC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,16,10573.81,6206.69,4936.0,46.8,-100.7
194 - SIMPLE PNEUMONIA & PLEURISY W CC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,42,18507.45,6511.62,5083.93,48.1,-101.3
194 - SIMPLE PNEUMONIA & PLEURISY W CC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,63,15829.17,6865.44,5608.43,47.9,-97.2
194 - SIMPLE PNEUMONIA & PLEURISY W CC,350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316,ND - Grand Forks,16,11516.56,10363.5,9240.0,48.8,-99.8
194 - SIMPLE PNEUMONIA & PLEURISY W CC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,43,13144.58,6050.63,4871.86,46.79,-96.84
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,11,15637.64,4673.55,3470.64,48.1,-101.3
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,15,10850.67,4665.33,3351.0,46.79,-96.84
200 - PNEUMOTHORAX W CC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,12,12073.08,6716.25,5788.67,46.8,-100.7
202 - BRONCHITIS & ASTHMA W CC/MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,14,21123.29,6304.36,4995.36,47.9,-97.2
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,18,36865.56,14374.33,13296.28,46.8,-100.7
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,19,52537.42,15052.32,13966.0,48.1,-101.3
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,28,61225.64,17539.86,16654.79,47.9,-97.2
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,30,44846.23,13893.8,12998.73,46.79,-96.84
219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,16,128952.38,48378.75,47146.69,46.8,-100.7
219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,13,224368.0,70771.62,67726.54,47.9,-97.2
220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,17,84421.53,33526.76,28019.12,46.8,-100.7
220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,21,108351.43,35834.1,34492.1,47.9,-97.2
220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,18,130848.94,33541.22,29643.56,46.79,-96.84
233 - CORONARY BYPASS W CARDIAC CATH W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,15,155723.67,52542.2,51115.67,47.9,-97.2
233 - CORONARY BYPASS W CARDIAC CATH W MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,13,123788.46,42744.85,41459.0,46.79,-96.84
234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,13,88178.54,29788.31,28385.38,46.8,-100.7
234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,15,99339.07,31939.33,30671.6,48.1,-101.3
234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,13,102381.69,29074.54,27889.92,46.79,-96.84
236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,14,64734.0,23328.79,22113.79,46.8,-100.7
236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,12,85251.75,26149.75,17730.92,46.79,-96.84
242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,19,58397.79,23176.26,21933.68,46.8,-100.7
242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,14,65273.29,26240.0,25172.5,47.9,-97.2
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,19,51931.95,16351.05,15375.79,46.8,-100.7
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,11,60989.82,18389.09,17236.64,47.9,-97.2
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,16,54629.13,16469.31,13857.31,46.79,-96.84
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,11,39540.36,14245.82,12905.45,46.8,-100.7
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,19,51652.0,14754.16,13417.16,47.9,-97.2
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,14,51822.79,13024.21,12020.21,46.79,-96.84
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,18,61673.11,20913.5,17721.17,46.8,-100.7
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,33,83458.0,21866.21,19763.33,48.1,-101.3
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,42,77185.36,23599.88,22384.55,47.9,-97.2
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,19,71740.11,20219.79,17674.26,46.79,-96.84
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,73,42330.1,13307.71,11871.79,46.8,-100.7
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,59,66169.12,15137.56,12420.36,48.1,-101.3
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,75,48188.24,14642.59,12950.72,47.9,-97.2
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,52,48778.08,13909.96,10759.9,46.79,-96.84
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,18,45445.39,11541.28,10259.5,46.79,-96.84
252 - OTHER VASCULAR PROCEDURES W MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,15,86766.2,23009.53,21914.07,48.1,-101.3
252 - OTHER VASCULAR PROCEDURES W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,24,85200.92,26196.71,25133.88,47.9,-97.2
252 - OTHER VASCULAR PROCEDURES W MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,20,96852.95,25882.35,25018.65,46.79,-96.84
253 - OTHER VASCULAR PROCEDURES W CC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,21,52493.81,17055.81,16094.48,48.1,-101.3
253 - OTHER VASCULAR PROCEDURES W CC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,24,67956.46,19456.21,18338.25,47.9,-97.2
253 - OTHER VASCULAR PROCEDURES W CC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,25,64193.16,20997.48,14642.84,46.79,-96.84
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,11,81578.0,14120.64,12776.64,47.9,-97.2
269 - AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,350002,CHI ST ALEXIUS HEALTH BISMARCK,900 E BROADWAY,BISMARCK,ND,58501,ND - Bismarck,17,109211.65,24528.94,23363.35,46.8,-100.7
269 - AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,ND - Minot,14,73834.5,25371.64,24350.21,48.1,-101.3
269 - AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,21,108404.86,29055.67,27841.71,47.9,-97.2
269 - AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,350070,ESSENTIA HEALTH-FARGO,3000 32ND AVE SOUTH,FARGO,ND,58104,ND - Fargo/Moorhead MN,19,103384.32,25503.05,22533.37,46.79,-96.84
270 - OTHER MAJOR CARDIOVASCULAR PROCEDURES W MCC,350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,ND - Grand Forks,14,91772.0,34634.86,33282.29,47.9,-97.2
