DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,NV - Reno,13,153472.92,27151.85,26167.54,39.54,-119.84
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,NV - Las Vegas,18,256706.0,38479.0,29226.28,36.18,-115.17
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,16,229983.06,32025.94,30878.81,35.98,-115.1
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,NV - Las Vegas,12,319006.33,32437.5,31581.17,36.08,-115.22
026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,16,113284.31,18684.44,17738.31,39.5,-119.75
026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,11,178508.45,25320.64,17317.64,36.12,-115.16
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,14,62490.0,15369.0,13237.0,39.5,-119.75
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,14,149932.0,18905.36,15700.64,36.12,-115.16
038 - EXTRACRANIAL PROCEDURES W CC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,19,41080.32,10684.21,9491.79,39.5,-119.75
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,45,31862.6,7556.58,6160.51,39.5,-119.75
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,NV - Reno,19,56498.68,6659.37,5785.47,39.54,-119.84
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,30,39710.57,8277.77,6690.5,39.16,-119.86
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,20,73879.65,8024.5,5881.65,36.2,-115.27
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,21,66053.52,7709.57,6587.1,35.98,-115.1
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,89113,NV - Las Vegas,24,56610.75,7041.88,5768.42,36.06,-115.26
054 - NERVOUS SYSTEM NEOPLASMS W MCC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,19,55377.68,9400.16,8416.58,39.5,-119.75
054 - NERVOUS SYSTEM NEOPLASMS W MCC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,21,92690.1,11321.19,9040.57,36.12,-115.16
054 - NERVOUS SYSTEM NEOPLASMS W MCC,290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,NV - Las Vegas,18,73003.0,12057.44,10533.56,36.18,-115.17
056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,13,96401.46,13513.54,12775.85,36.12,-115.16
056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,11,79509.0,11869.45,9771.82,36.2,-115.27
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,14,38702.36,7602.29,6380.71,39.5,-119.75
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,41,56447.44,8813.78,7595.1,36.12,-115.16
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,15,34978.67,8345.07,7320.27,39.16,-119.86
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,25,65573.52,6849.72,5696.12,36.2,-115.27
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,NV - Las Vegas,13,48102.46,6857.15,5872.85,36.06,-115.3
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,17,68457.59,12853.59,11554.88,39.5,-119.75
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,11,128022.55,15027.73,12787.0,36.12,-115.16
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,NV - Las Vegas,14,111007.64,16392.64,14694.93,36.18,-115.17
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,12,78510.08,13502.33,11403.75,35.98,-115.1
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,110,63018.59,12974.2,11382.05,39.5,-119.75
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,92,138200.29,15201.18,12908.12,36.12,-115.16
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,NV - Las Vegas,19,55987.32,12554.16,11642.68,36.22,-115.13
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290007,UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,NV - Las Vegas,19,108591.0,19834.63,16080.53,36.14,-115.18
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,NV - Reno,42,39445.57,10472.26,9462.93,39.54,-119.84
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,24,40829.08,13544.0,11926.67,39.16,-119.86
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,NV - Las Vegas,81,146268.62,16334.37,13100.53,36.18,-115.17
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,NV - Las Vegas,28,92220.57,11250.14,10312.11,36.09,-115.15
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,45,99034.04,11881.04,10070.31,36.2,-115.27
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,37,117847.65,11655.0,10661.76,36.18,-115.31
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,48,84678.25,11822.98,10781.5,35.98,-115.1
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,NV - Las Vegas,32,141452.13,12513.69,10440.41,36.08,-115.22
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,NV - Las Vegas,24,111461.25,11560.67,8933.83,36.06,-115.3
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,89113,NV - Las Vegas,14,82047.79,10621.57,9471.57,36.06,-115.26
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,NV - Las Vegas,29,102766.93,11405.59,10151.28,36.28,-115.29
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,139,40794.71,8024.55,6161.16,39.5,-119.75
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,88,73026.66,10702.58,7579.48,36.12,-115.16
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290007,UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,NV - Las Vegas,21,51748.29,12157.76,9343.71,36.14,-115.18
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,NV - Reno,27,26284.41,6585.85,5642.15,39.54,-119.84
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290012,ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS,102 E LAKE MEAD DR,HENDERSON,NV,89015,NV - Las Vegas,16,69450.56,6578.0,5384.5,36.05,-114.96
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,59,30141.32,8246.32,7161.44,39.16,-119.86
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,NV - Las Vegas,59,61332.51,10935.24,7637.88,36.18,-115.17
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,NV - Las Vegas,25,51327.96,6971.8,5997.68,36.09,-115.15
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290032,NORTHERN NEVADA MEDICAL CENTER,2375 PRATER WAY,SPARKS,NV,89434,NV - Reno,19,47755.47,6004.11,4856.11,39.5,-119.5
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,69,71695.51,8724.52,5568.61,36.2,-115.27
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,41,79464.49,7605.98,6260.39,36.18,-115.31
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,55,58926.71,7399.69,6106.56,35.98,-115.1
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,NV - Las Vegas,44,63093.82,8160.07,6547.59,36.08,-115.22
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,NV - Las Vegas,15,60412.0,7554.4,6662.13,36.06,-115.3
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290053,ST ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,89113,NV - Las Vegas,13,63693.92,6939.46,5732.23,36.06,-115.26
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,NV - Las Vegas,30,88641.7,9024.9,5910.2,36.28,-115.29
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,44,30365.82,5591.86,4415.25,39.5,-119.75
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,35,63737.89,7539.0,5150.91,36.12,-115.16
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,31,26208.68,5876.61,4700.1,39.16,-119.86
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,14,50349.86,5442.79,3860.57,36.2,-115.27
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,14,52598.0,5579.5,4047.0,36.18,-115.31
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,16,47493.63,5422.06,4353.44,35.98,-115.1
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,NV - Las Vegas,12,54456.33,5678.83,4722.17,36.08,-115.22
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,NV - Las Vegas,18,57453.44,5428.33,4215.0,36.28,-115.29
069 - TRANSIENT ISCHEMIA,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,17,28131.24,5410.24,4228.88,39.5,-119.75
069 - TRANSIENT ISCHEMIA,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,41,54825.05,6734.02,5719.05,36.12,-115.16
069 - TRANSIENT ISCHEMIA,290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,NV - Reno,28,22152.25,4655.21,3513.21,39.54,-119.84
069 - TRANSIENT ISCHEMIA,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,35,20332.77,5639.57,4536.37,39.16,-119.86
069 - TRANSIENT ISCHEMIA,290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,NV - Las Vegas,21,61223.43,7111.71,5294.43,36.18,-115.17
069 - TRANSIENT ISCHEMIA,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,47,55222.09,5268.04,4267.96,36.2,-115.27
069 - TRANSIENT ISCHEMIA,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,NV - Las Vegas,32,63655.69,5668.75,4256.72,36.18,-115.31
069 - TRANSIENT ISCHEMIA,290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,11,46734.36,5415.91,4455.0,35.98,-115.1
069 - TRANSIENT ISCHEMIA,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,NV - Las Vegas,14,55195.43,5668.57,4388.57,36.08,-115.22
069 - TRANSIENT ISCHEMIA,290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,NV - Las Vegas,24,41115.17,5330.21,4091.38,36.06,-115.3
069 - TRANSIENT ISCHEMIA,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,NV - Las Vegas,11,63852.0,5574.82,3871.91,36.28,-115.29
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,13,61024.31,11039.92,9952.85,39.5,-119.75
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,NV - Las Vegas,11,136440.0,13276.18,12155.55,36.12,-115.16
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,NV - Las Vegas,23,39289.65,12005.09,11395.17,36.22,-115.13
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,NV - Reno,53,28787.96,9676.58,8769.49,39.54,-119.84
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,20,44004.25,13419.35,11729.2,39.16,-119.86
