DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,TULSA,OK,74104,OK - Tulsa,22,26811.77,7911.73,6643.27,36.15,-95.96
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC",4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OK - Oklahoma City,12,32477.92,6894.83,5216.08,35.58,-97.57
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BLVD,LAWTON,OK,73505,OK - Lawton,13,16271.62,5961.0,4935.54,34.57,-98.49
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,370091,"SAINT FRANCIS HOSPITAL, INC",6161 SOUTH YALE,TULSA,OK,74136,OK - Tulsa,34,21845.15,6948.62,5428.65,36.07,-95.95
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,370093,O U MEDICAL CENTER,700 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OK - Oklahoma City,16,49020.19,11228.5,8777.31,35.48,-97.5
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,370094,ALLIANCEHEALTH MIDWEST,2825 PARKLAWN DRIVE,MIDWEST CITY,OK,73110,OK - Oklahoma City,12,34082.08,5868.5,4914.17,35.46,-97.4
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,370106,INTEGRIS SOUTHWEST MEDICAL CENTER,4401 SOUTH WESTERN AVENUE,OKLAHOMA CITY,OK,73109,OK - Oklahoma City,16,51106.44,7556.81,4700.63,35.43,-97.52
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,370114,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104,OK - Tulsa,42,20028.55,6605.29,5049.98,36.15,-95.96
061 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W MCC,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC",4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OK - Oklahoma City,18,79594.67,15751.33,14612.72,35.58,-97.57
061 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W MCC,370091,"SAINT FRANCIS HOSPITAL, INC",6161 SOUTH YALE,TULSA,OK,74136,OK - Tulsa,11,77016.18,17468.73,13051.73,36.07,-95.95
061 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W MCC,370114,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104,OK - Tulsa,17,72530.88,16482.24,15084.53,36.15,-95.96
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,370028,"INTEGRIS BAPTIST MEDICAL CENTER, INC",3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,OK - Oklahoma City,13,71415.38,14285.23,10205.69,35.52,-97.57
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,370091,"SAINT FRANCIS HOSPITAL, INC",6161 SOUTH YALE,TULSA,OK,74136,OK - Tulsa,18,51028.67,14040.61,8214.11,36.07,-95.95
062 - ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC,370114,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104,OK - Tulsa,24,57219.42,11613.29,8911.21,36.15,-95.96
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,TULSA,OK,74104,OK - Tulsa,57,62700.35,12430.39,10649.47,36.15,-95.96
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC",4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OK - Oklahoma City,147,42188.71,10390.3,8918.67,35.58,-97.57
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370018,"JANE PHILLIPS MEMORIAL MEDICAL CENTER, INC",3500 EAST FRANK PHILLIPS BOULEVARD,BARTLESVILLE,OK,74006,OK - Tulsa,13,20439.15,9556.38,8589.0,36.7,-95.9
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370025,SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DRIVE,MUSKOGEE,OK,74401,OK - Tulsa,15,37975.33,9464.53,8357.67,35.7,-95.5
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370026,ST MARY'S REGIONAL MEDICAL CENTER,305 SOUTH 5TH STREET,ENID,OK,73701,OK - Oklahoma City,16,48835.81,8063.44,7102.69,36.4,-97.8
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370028,"INTEGRIS BAPTIST MEDICAL CENTER, INC",3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,OK - Oklahoma City,84,65903.73,12997.94,10237.68,35.52,-97.57
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,ONE CLARK BASS BOULEVARD,MCALESTER,OK,74501,OK - Tulsa,13,37539.23,10482.46,9285.62,35.0,-95.8
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370047,"MERCY HOSPITAL ARDMORE, INC","1011 FOURTEENTH AVENUE, NORTHWEST",ARDMORE,OK,73401,OK - Oklahoma City,15,30507.6,10986.87,10046.07,34.2,-97.2
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BLVD,LAWTON,OK,73505,OK - Lawton,26,33797.27,9230.08,8261.77,34.57,-98.49
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,744 WEST 9TH STREET,TULSA,OK,74127,OK - Tulsa,12,37887.17,14865.25,12212.33,36.18,-96.04
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370091,"SAINT FRANCIS HOSPITAL, INC",6161 SOUTH YALE,TULSA,OK,74136,OK - Tulsa,159,45770.93,11672.04,9170.94,36.07,-95.95
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370093,O U MEDICAL CENTER,700 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OK - Oklahoma City,80,105453.38,16787.64,14193.33,35.48,-97.5
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370094,ALLIANCEHEALTH MIDWEST,2825 PARKLAWN DRIVE,MIDWEST CITY,OK,73110,OK - Oklahoma City,12,102703.5,9851.83,8997.75,35.46,-97.4
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370106,INTEGRIS SOUTHWEST MEDICAL CENTER,4401 SOUTH WESTERN AVENUE,OKLAHOMA CITY,OK,73109,OK - Oklahoma City,51,63746.9,11189.65,9342.39,35.43,-97.52
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370114,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104,OK - Tulsa,246,38351.58,10724.77,8945.44,36.15,-95.96
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,370149,ST ANTHONY SHAWNEE HOSPITAL,1102 W MACARTHUR,SHAWNEE,OK,74804,OK - Oklahoma City,14,21143.71,9774.86,9157.86,35.4,-96.9
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,TULSA,OK,74104,OK - Tulsa,83,37794.41,7866.3,6512.82,36.15,-95.96
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC",4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OK - Oklahoma City,148,27440.66,6332.34,4757.84,35.58,-97.57
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,370016,INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE,ENID,OK,73701,OK - Oklahoma City,24,30311.42,8308.88,6797.75,36.4,-97.8
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,370018,"JANE PHILLIPS MEMORIAL MEDICAL CENTER, INC",3500 EAST FRANK PHILLIPS BOULEVARD,BARTLESVILLE,OK,74006,OK - Tulsa,24,18671.5,5896.17,4715.67,36.7,-95.9
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,370020,MERCY HOSPITAL ADA,430 NORTH MONTE VISTA,ADA,OK,74820,OK - Oklahoma City,11,21933.55,6663.27,5476.82,34.8,-96.7
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,370025,SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DRIVE,MUSKOGEE,OK,74401,OK - Tulsa,21,25984.38,5597.71,4443.05,35.7,-95.5
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,370026,ST MARY'S REGIONAL MEDICAL CENTER,305 SOUTH 5TH STREET,ENID,OK,73701,OK - Oklahoma City,27,43287.89,5049.11,3908.37,36.4,-97.8
