DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
038 - EXTRACRANIAL PROCEDURES W CC,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,19,53240.68,9379.11,8431.95,35.07,-106.64
038 - EXTRACRANIAL PROCEDURES W CC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,11,38677.55,10974.91,8887.27,35.06,-106.6
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,24,39385.88,6419.38,5247.96,35.07,-106.64
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,16,34327.94,7626.94,6198.19,35.06,-106.6
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,23,38759.39,7509.43,4921.61,32.3,-106.7
054 - NERVOUS SYSTEM NEOPLASMS W MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,15,37586.13,17453.73,13319.67,35.06,-106.6
056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,11,48277.18,23276.64,19013.0,35.06,-106.6
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,12,27848.0,7131.5,5986.17,35.06,-106.6
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,320059,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,NM - Albuquerque,11,16514.73,10916.18,9760.55,36.8,-108.7
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,67,42434.13,20314.79,16810.67,35.06,-106.6
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,36,36962.11,15064.17,14109.08,35.6,-105.9
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,TX - El Paso,13,38784.31,15021.69,13936.15,32.8,-106.1
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,33,54903.58,14458.21,13485.0,36.5,-108.3
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB ROAD,ROSWELL,NM,88201,NM - Albuquerque,19,52655.05,10642.89,9561.21,33.6,-104.3
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,33,48025.82,9552.12,8415.76,35.07,-106.64
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,53,36282.08,11575.06,9545.45,35.06,-106.6
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,33,48481.24,9618.36,8608.67,32.3,-106.7
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,43,31141.37,13594.35,10898.44,35.06,-106.6
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,56,23076.88,9265.23,7906.39,35.6,-105.9
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,TX - El Paso,15,29618.27,9159.13,8052.2,32.8,-106.1
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,31,35197.26,8441.68,7350.35,36.5,-108.3
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,47,34169.19,6464.21,5175.06,35.07,-106.64
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320013,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,1397 WEIMER ROAD,TAOS,NM,87571,NM - Albuquerque,12,12975.08,10180.92,9007.25,36.5,-105.5
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320018,MEMORIAL MEDICAL CENTER INC,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NM,88011,TX - El Paso,14,29001.5,7191.21,5823.64,32.3,-106.7
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,78,25421.45,7750.99,5739.83,35.06,-106.6
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320063,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE STREET,CARLSBAD,NM,88220,TX - Lubbock,18,36463.33,7239.28,6239.06,32.4,-104.3
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320065,LEA REGIONAL MEDICAL CENTER,5419 N LOVINGTON HIGHWAY,HOBBS,NM,88240,TX - Lubbock,14,36395.64,8515.21,7331.21,32.6,-103.4
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,47,32073.28,6107.6,5071.0,32.3,-106.7
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,25,19159.56,10465.2,8442.12,35.06,-106.6
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,27,17211.63,6691.93,5180.56,35.6,-105.9
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,18,21608.94,5945.94,4877.28,36.5,-108.3
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,26,23164.27,5168.15,3450.46,35.07,-106.64
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,320011,PRESBYTERIAN ESPANOLA HOSPITAL,1010 SPRUCE STREET,ESPANOLA,NM,87532,NM - Albuquerque,11,16851.73,6862.09,5581.73,36.0,-106.1
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,30,19451.83,5948.0,3794.9,35.06,-106.6
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,21,25693.52,4819.52,3412.38,32.3,-106.7
069 - TRANSIENT ISCHEMIA,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,19,29006.79,6492.05,4363.37,36.5,-108.3
069 - TRANSIENT ISCHEMIA,320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB ROAD,ROSWELL,NM,88201,NM - Albuquerque,12,38680.83,5063.08,3420.08,33.6,-104.3
069 - TRANSIENT ISCHEMIA,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,15,26865.13,4507.4,3394.67,35.07,-106.64
069 - TRANSIENT ISCHEMIA,320018,MEMORIAL MEDICAL CENTER INC,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NM,88011,TX - El Paso,14,26197.36,5490.0,4305.71,32.3,-106.7
069 - TRANSIENT ISCHEMIA,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,22,20478.45,5626.68,4543.95,35.06,-106.6
069 - TRANSIENT ISCHEMIA,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,21,22877.71,4451.0,3476.33,32.3,-106.7
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,25,29797.76,18482.28,14843.72,35.06,-106.6
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,320018,MEMORIAL MEDICAL CENTER INC,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NM,88011,TX - El Paso,11,49257.0,11096.91,9775.64,32.3,-106.7
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,33,33071.0,11069.58,9189.91,35.06,-106.6
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,13,23719.23,13591.54,10474.69,35.06,-106.6
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,320018,MEMORIAL MEDICAL CENTER INC,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NM,88011,TX - El Paso,11,38966.82,7305.18,6146.64,32.3,-106.7
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,44,24031.16,7434.95,6125.36,35.06,-106.6
"082 - TRAUMATIC STUPOR & COMA, COMA >1 HR W MCC",320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,14,33849.86,21021.07,17958.93,35.06,-106.6
"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,14,39824.07,22942.07,19382.21,35.06,-106.6
"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,11,42285.18,10833.55,10136.09,32.3,-106.7
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,14,30840.5,14361.86,11295.57,35.06,-106.6
"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,18,17904.67,11324.28,8259.89,35.06,-106.6
091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,23,25102.7,10095.52,7968.87,35.06,-106.6
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB ROAD,ROSWELL,NM,88201,NM - Albuquerque,14,34955.36,5742.93,4734.93,33.6,-104.3
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,19,23195.53,7096.16,4499.32,35.06,-106.6
100 - SEIZURES W MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,30,41325.8,19535.27,16067.47,35.06,-106.6
100 - SEIZURES W MCC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,15,39202.8,12966.13,12452.73,36.5,-108.3
100 - SEIZURES W MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,23,38585.22,12773.74,10515.0,35.06,-106.6
101 - SEIZURES W/O MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,39,17811.13,10778.95,8052.92,35.06,-106.6
101 - SEIZURES W/O MCC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,13,20842.85,6232.77,5347.54,36.5,-108.3
101 - SEIZURES W/O MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,21,19419.52,6090.29,4335.14,35.06,-106.6
129 - MAJOR HEAD & NECK PROCEDURES W CC/MCC OR MAJOR DEVICE,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,13,75277.62,14352.23,12954.46,35.06,-106.6
166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,12,115193.42,33548.17,32586.83,36.5,-108.3
166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,18,68039.17,24082.28,20457.44,35.06,-106.6
175 - PULMONARY EMBOLISM W MCC,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,17,28196.12,12925.35,11994.65,35.6,-105.9
175 - PULMONARY EMBOLISM W MCC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,15,36748.07,11608.0,10665.33,36.5,-108.3
175 - PULMONARY EMBOLISM W MCC,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,26,47168.73,9330.27,6957.04,35.07,-106.64
175 - PULMONARY EMBOLISM W MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,37,30940.86,9940.27,7661.51,35.06,-106.6
175 - PULMONARY EMBOLISM W MCC,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,17,39673.76,8339.88,7438.94,32.3,-106.7
176 - PULMONARY EMBOLISM W/O MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,14,24501.07,13820.86,10526.71,35.06,-106.6
176 - PULMONARY EMBOLISM W/O MCC,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,23,20657.3,8162.17,7216.7,35.6,-105.9
176 - PULMONARY EMBOLISM W/O MCC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,14,23315.36,9991.57,5996.0,36.5,-108.3
176 - PULMONARY EMBOLISM W/O MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,23,23124.04,10720.87,4597.09,35.06,-106.6
176 - PULMONARY EMBOLISM W/O MCC,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,15,30223.13,5527.93,4458.07,32.3,-106.7
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,19,49226.16,21647.47,16834.63,35.06,-106.6
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,21,29193.38,16929.0,14806.1,35.6,-105.9
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,TX - El Paso,22,44503.68,16478.59,15549.5,32.8,-106.1
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,29,31754.0,14597.31,13664.03,36.5,-108.3
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB ROAD,ROSWELL,NM,88201,NM - Albuquerque,15,63440.07,11468.47,10869.27,33.6,-104.3
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,22,64090.82,10857.14,10039.91,35.07,-106.64
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,320018,MEMORIAL MEDICAL CENTER INC,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NM,88011,TX - El Paso,22,70789.73,12479.59,11081.82,32.3,-106.7
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,56,35923.63,13091.86,10777.46,35.06,-106.6
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,TX - El Paso,31,46418.32,10653.1,9728.65,32.3,-106.7
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,11,27679.73,10724.18,9857.09,35.6,-105.9
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,14,29806.14,10649.14,9733.14,36.5,-108.3
180 - RESPIRATORY NEOPLASMS W MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,18,32957.61,11601.06,9934.61,35.06,-106.6
184 - MAJOR CHEST TRAUMA W CC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,18,25726.39,12393.28,9692.72,35.06,-106.6
186 - PLEURAL EFFUSION W MCC,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,16,45159.63,9507.13,7479.63,35.07,-106.64
186 - PLEURAL EFFUSION W MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,13,31566.69,10545.38,9383.31,35.06,-106.6
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,34,21828.65,14720.03,12066.85,35.06,-106.6
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,51,32347.57,11377.27,9538.39,35.6,-105.9
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,TX - El Paso,45,34471.69,10947.29,9951.76,32.8,-106.1
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,100,29105.88,9714.44,8602.18,36.5,-108.3
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB ROAD,ROSWELL,NM,88201,NM - Albuquerque,39,57886.97,8170.28,7211.82,33.6,-104.3
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,NM - Albuquerque,40,45331.25,7805.73,6090.4,35.07,-106.64
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,320017,LOVELACE WOMEN'S HOSPITAL,4701 MONTGOMERY BOULEVARD NE,ALBUQUERQUE,NM,87109,NM - Albuquerque,15,32529.47,13318.07,9302.27,35.15,-106.57
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,320018,MEMORIAL MEDICAL CENTER INC,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NM,88011,TX - El Paso,48,54122.63,10305.94,7856.08,32.3,-106.7
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,230,26936.46,9306.42,7207.35,35.06,-106.6
