DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
"003 - ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",310076,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,7039,NJ - Newark,21,538909.9,128793.57,114397.76,40.79,-74.33
"003 - ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,750 BRUNSWICK AVE,TRENTON,NJ,8638,PA - Philadelphia,16,2172684.81,169514.06,132366.06,40.26,-74.76
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,21,415578.81,94784.62,89190.29,40.89,-74.05
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310002,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVE,NEWARK,NJ,7112,NJ - Newark,19,375682.47,94710.21,88299.68,40.71,-74.21
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310005,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,8822,PA - Philadelphia,14,174708.29,60260.86,57947.79,40.5,-74.9
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310006,ST MARY'S GENERAL HOSPITAL,350 BOULEVARD,PASSAIC,NJ,7055,NJ - Hackensack,11,205176.0,50747.09,49943.82,40.86,-74.13
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310008,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,7666,NJ - Hackensack,12,367415.42,80408.25,68788.58,40.89,-74.01
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NJ - Ridgewood,12,457827.83,96677.75,91311.92,40.98,-74.11
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310014,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,NJ - Camden,21,370552.29,91387.1,71360.38,39.93,-75.11
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310016,CAREPOINT HEALTH-CHRIST HOSPITAL,176 PALISADE AVE,JERSEY CITY,NJ,7306,NJ - Newark,12,887391.17,88043.5,83448.0,40.74,-74.07
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310017,CHILTON MEDICAL CENTER,97 WEST PARKWAY,POMPTON PLAINS,NJ,7444,NJ - Paterson,14,470416.57,75687.14,73245.79,40.97,-74.3
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310019,ST JOSEPH'S REGIONAL MEDICAL CENTER,703 MAIN ST,PATERSON,NJ,7503,NJ - Paterson,36,534973.89,85538.92,80529.22,40.9,-74.15
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,865 STONE ST,RAHWAY,NJ,7065,NJ - Newark,15,451600.27,53294.47,52310.8,40.61,-74.28
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310032,INSPIRA MEDICAL CENTER VINELAND,1505 W SHERMAN AVE,VINELAND,NJ,8360,NJ - Camden,13,485228.08,84061.85,79239.85,39.5,-75.0
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,21,787581.29,120057.62,96774.71,40.48,-74.44
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310039,RARITAN BAY MEDICAL CENTER PERTH AMBOY DIVISION,530 NEW BRUNSWICK AVE,PERTH AMBOY,NJ,8861,NJ - New Brunswick,14,379617.57,75134.21,72541.71,40.52,-74.28
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310041,COMMUNITY MEDICAL CENTER,99 RT 37 WEST,TOMS RIVER,NJ,8755,NJ - Camden,12,264644.92,69759.08,68936.58,40.0,-74.23
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,25 POCONO ROAD,DENVILLE,NJ,7834,NJ - Morristown,11,215292.64,63439.36,62859.0,40.88,-74.49
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310054,HACKENSACK-UMC MOUNTAINSIDE,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,7042,NJ - Newark,12,406831.67,85729.17,70738.42,40.82,-74.22
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVE,MOUNT HOLLY,NJ,8060,NJ - Camden,11,420622.27,82523.09,49519.36,40.01,-74.79
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310074,JERSEY CITY MEDICAL CENTER,355 GRAND STREET,JERSEY CITY,NJ,7302,NJ - Newark,14,362319.36,69517.07,66148.29,40.72,-74.05
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310076,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,7039,NJ - Newark,12,349657.92,75132.75,68560.58,40.79,-74.33
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,600 RIVER AVE,LAKEWOOD,NJ,8701,NJ - Camden,14,279927.36,63731.57,61353.29,40.07,-74.21
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310086,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,18 EAST LAUREL ROAD,STRATFORD,NJ,8084,NJ - Camden,14,465234.07,67950.86,64591.93,39.83,-75.02
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,750 BRUNSWICK AVE,TRENTON,NJ,8638,PA - Philadelphia,12,1414339.0,96091.92,89144.75,40.26,-74.76
"004 - TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,ONE HAMILTON HEALTH PLACE,HAMILTON,NJ,8690,PA - Philadelphia,16,440509.0,66628.5,65694.44,40.24,-74.66
014 - ALLOGENEIC BONE MARROW TRANSPLANT,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,21,375764.48,99275.86,95168.43,40.89,-74.05
016 - AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,65,181474.2,51709.68,49100.62,40.89,-74.05
016 - AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,21,310485.05,54497.81,49979.71,40.48,-74.44
023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,23,246014.91,54869.74,51382.74,40.89,-74.05
023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,16,269711.5,44143.06,41653.0,40.48,-74.44
023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,8401,NJ - Camden,13,243016.69,41321.54,39922.46,39.39,-74.45
023 - CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT,310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,750 BRUNSWICK AVE,TRENTON,NJ,8638,PA - Philadelphia,11,556195.73,43998.36,40277.82,40.26,-74.76
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,48,157252.38,34032.23,32116.17,40.89,-74.05
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310010,UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO,ONE-FIVE PLAINSBORO ROAD,PLAINSBORO,NJ,8536,NJ - New Brunswick,12,181157.0,35617.33,33837.67,40.34,-74.58
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NJ - Ridgewood,25,124904.2,28738.08,27263.88,40.98,-74.11
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310014,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,NJ - Camden,32,185459.78,42412.59,32974.16,39.93,-75.11
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310019,ST JOSEPH'S REGIONAL MEDICAL CENTER,703 MAIN ST,PATERSON,NJ,7503,NJ - Paterson,11,184593.73,36086.45,33784.82,40.9,-74.15
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310029,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,8103,NJ - Camden,13,230810.15,30839.31,26523.54,39.93,-75.11
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,33,171969.52,34728.48,32827.45,40.48,-74.44
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,7631,NJ - Hackensack,20,155210.0,31396.6,29384.1,40.89,-73.97
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,8401,NJ - Camden,18,238202.94,34203.56,28465.5,39.39,-74.45
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310086,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,18 EAST LAUREL ROAD,STRATFORD,NJ,8084,NJ - Camden,24,227667.04,41222.63,30643.54,39.83,-75.02
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,750 BRUNSWICK AVE,TRENTON,NJ,8638,PA - Philadelphia,21,513196.95,36381.71,34015.76,40.26,-74.76
025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,310111,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,7728,NJ - Camden,13,140690.0,31031.62,29597.92,40.2,-74.3
026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,11,90649.82,23461.0,22115.18,40.89,-74.05
026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,18,134337.89,24958.5,23241.5,40.48,-74.44
026 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,8401,NJ - Camden,12,196339.0,23082.5,21644.08,39.39,-74.45
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,23,61261.22,17699.26,16421.17,40.89,-74.05
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NJ - Ridgewood,20,74932.15,15716.3,14603.25,40.98,-74.11
027 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,28,125753.82,19592.75,18023.75,40.48,-74.44
038 - EXTRACRANIAL PROCEDURES W CC,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,16,65654.38,13509.63,12018.63,40.89,-74.05
038 - EXTRACRANIAL PROCEDURES W CC,310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NJ - Ridgewood,15,61920.07,11122.07,9977.8,40.98,-74.11
038 - EXTRACRANIAL PROCEDURES W CC,310014,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,NJ - Camden,17,73834.24,14277.12,12356.82,39.93,-75.11
038 - EXTRACRANIAL PROCEDURES W CC,310029,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,8103,NJ - Camden,12,65518.42,12126.58,10303.17,39.93,-75.11
038 - EXTRACRANIAL PROCEDURES W CC,310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,7631,NJ - Hackensack,11,58552.27,12247.55,11260.82,40.89,-73.97
038 - EXTRACRANIAL PROCEDURES W CC,310075,MONMOUTH MEDICAL CENTER,300 SECOND AVENUE,LONG BRANCH,NJ,7740,NJ - Camden,12,36329.83,14689.5,13495.5,40.3,-73.99
038 - EXTRACRANIAL PROCEDURES W CC,310112,BAYSHORE COMMUNITY HOSPITAL,727 N BEERS ST,HOLMDEL,NJ,7733,NJ - Camden,12,104422.25,10906.17,10374.17,40.38,-74.17
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,41,38907.46,9496.73,7796.44,40.89,-74.05
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310008,HOLY NAME MEDICAL CENTER,718 TEANECK RD,TEANECK,NJ,7666,NJ - Hackensack,12,40003.33,7998.58,6665.5,40.89,-74.01
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310009,CLARA MAASS MEDICAL CENTER,ONE CLARA MAASS DRIVE,BELLEVILLE,NJ,7109,NJ - Newark,13,39422.0,8320.69,7228.77,40.79,-74.16
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310010,UNIV MEDICAL CENTER OF PRINCETON AT PLAINSBORO,ONE-FIVE PLAINSBORO ROAD,PLAINSBORO,NJ,8536,NJ - New Brunswick,12,49204.25,8254.0,6915.75,40.34,-74.58
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310011,CAPE REGIONAL MEDICAL CENTER INC,TWO STONE HARBOR BLVD,CAPE MAY COURT HOUSE,NJ,8210,NJ - Camden,14,28786.79,7104.21,5916.21,39.1,-74.8
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NJ - Ridgewood,50,37203.82,7314.74,6230.18,40.98,-74.11
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310014,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,NJ - Camden,54,45119.67,9732.63,7874.37,39.93,-75.11
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310022,VIRTUA WEST JERSEY HOSPITALS BERLIN,WHITEHORSE PIKE AND TOWNSEND AVENUE,BERLIN,NJ,8009,NJ - Camden,19,53258.47,7007.16,5268.32,39.76,-74.93
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310029,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,8103,NJ - Camden,26,49612.88,8546.38,6494.77,39.93,-75.11
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310031,DEBORAH HEART AND LUNG CENTER,200 TRENTON ROAD,BROWNS MILLS,NJ,8015,NJ - Camden,25,48280.44,10497.44,6923.6,39.93,-74.54
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310032,INSPIRA MEDICAL CENTER VINELAND,1505 W SHERMAN AVE,VINELAND,NJ,8360,NJ - Camden,11,60631.18,8706.0,7366.45,39.5,-75.0
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310034,RIVERVIEW MEDICAL CENTER,ONE RIVERVIEW PLAZA,RED BANK,NJ,7701,NJ - Camden,33,51058.12,7349.73,6302.7,40.36,-74.07
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,18,35579.72,9604.0,8317.22,40.48,-74.44
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310041,COMMUNITY MEDICAL CENTER,99 RT 37 WEST,TOMS RIVER,NJ,8755,NJ - Camden,34,24658.29,7362.94,6270.12,40.0,-74.23
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,7631,NJ - Hackensack,26,40182.08,8208.73,6843.81,40.89,-73.97
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,SOMERVILLE,NJ,8876,NJ - New Brunswick,14,28336.71,6820.79,5777.71,40.59,-74.66
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310052,OCEAN MEDICAL CENTER,425 JACK MARTIN BLVD,BRICK,NJ,8724,NJ - Camden,36,43582.58,7343.53,6309.86,40.1,-74.11
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVE,MOUNT HOLLY,NJ,8060,NJ - Camden,15,66976.6,7246.2,5722.47,40.01,-74.79
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310075,MONMOUTH MEDICAL CENTER,300 SECOND AVENUE,LONG BRANCH,NJ,7740,NJ - Camden,14,29642.36,9663.93,8049.57,40.3,-73.99
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310081,INSPIRA MEDICAL CENTER WOODBURY,509 N BROAD ST,WOODBURY,NJ,8096,PA - Philadelphia,14,33887.07,7204.0,5936.71,39.83,-75.13
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310086,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,18 EAST LAUREL ROAD,STRATFORD,NJ,8084,NJ - Camden,18,41707.94,8256.72,7067.39,39.83,-75.02
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,310112,BAYSHORE COMMUNITY HOSPITAL,727 N BEERS ST,HOLMDEL,NJ,7733,NJ - Camden,18,51389.33,7454.11,6318.56,40.38,-74.17
040 - PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W MCC,310014,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,NJ - Camden,13,222351.77,36862.77,31733.85,39.93,-75.11
041 - PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,12,94146.42,18932.92,17183.83,40.89,-74.05
041 - PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM,310041,COMMUNITY MEDICAL CENTER,99 RT 37 WEST,TOMS RIVER,NJ,8755,NJ - Camden,12,94094.83,14701.33,13852.0,40.0,-74.23
054 - NERVOUS SYSTEM NEOPLASMS W MCC,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,7601,NJ - Hackensack,40,63119.63,12374.55,11087.28,40.89,-74.05
054 - NERVOUS SYSTEM NEOPLASMS W MCC,310012,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NJ - Ridgewood,15,39315.8,9364.93,8642.0,40.98,-74.11
054 - NERVOUS SYSTEM NEOPLASMS W MCC,310014,COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,NJ - Camden,26,58676.0,13298.15,10903.81,39.93,-75.11
054 - NERVOUS SYSTEM NEOPLASMS W MCC,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,NJ - New Brunswick,24,92324.33,12739.0,10683.67,40.48,-74.44
054 - NERVOUS SYSTEM NEOPLASMS W MCC,310041,COMMUNITY MEDICAL CENTER,99 RT 37 WEST,TOMS RIVER,NJ,8755,NJ - Camden,27,61925.78,9231.04,8470.89,40.0,-74.23
054 - NERVOUS SYSTEM NEOPLASMS W MCC,310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,SOMERVILLE,NJ,8876,NJ - New Brunswick,14,108640.36,8729.64,7781.57,40.59,-74.66
054 - NERVOUS SYSTEM NEOPLASMS W MCC,310052,OCEAN MEDICAL CENTER,425 JACK MARTIN BLVD,BRICK,NJ,8724,NJ - Camden,15,74192.8,9386.27,8368.93,40.1,-74.11
