DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,33,63625.97,15634.03,9392.85,43.43,-112.01
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,UT - Salt Lake City,18,42244.06,15473.61,14377.94,42.9,-112.4
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,36,31826.08,11278.03,10179.72,47.7,-116.7
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,130002,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,ID - Boise,38,19771.47,6453.95,5337.58,42.3,-114.5
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,WA - Spokane,37,28492.68,8246.24,6356.62,46.2,-116.9
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,105,33125.96,7110.19,5830.35,43.63,-116.13
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,65,31299.52,7192.0,5502.22,43.6,-116.19
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686,ID - Boise,17,26079.82,7016.59,5304.82,43.5,-116.6
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,130014,WEST VALLEY MEDICAL CENTER,1717 ARLINGTON STREET,CALDWELL,ID,83605,ID - Boise,17,25338.59,6834.18,5781.71,43.66,-116.65
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,43,24258.49,6501.49,5339.16,43.43,-112.01
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,UT - Salt Lake City,34,26313.09,8567.53,7394.29,42.9,-112.4
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,87,22325.68,7242.2,6079.14,47.7,-116.7
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,WA - Spokane,14,24039.29,5608.0,4512.0,46.2,-116.9
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,40,23987.58,5519.13,4014.28,43.63,-116.13
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,24,20198.67,5612.54,3722.17,43.6,-116.19
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,24,34667.13,6005.21,4886.38,43.43,-112.01
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,37,17462.57,5610.08,4135.62,47.7,-116.7
069 - TRANSIENT ISCHEMIA,130002,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,ID - Boise,26,14979.38,4416.19,3427.77,42.3,-114.5
069 - TRANSIENT ISCHEMIA,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,WA - Spokane,14,22586.57,5353.79,4167.79,46.2,-116.9
069 - TRANSIENT ISCHEMIA,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,15,24339.0,5261.4,3636.6,43.63,-116.13
069 - TRANSIENT ISCHEMIA,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,15,20225.67,4952.6,3875.0,43.6,-116.19
069 - TRANSIENT ISCHEMIA,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,20,20922.1,5770.95,3269.25,43.43,-112.01
069 - TRANSIENT ISCHEMIA,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,17,17100.53,5205.35,4049.0,47.7,-116.7
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,14,37733.0,10831.29,9792.71,43.63,-116.13
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,UT - Salt Lake City,17,60121.82,18009.82,17084.18,42.9,-112.4
070 - NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,11,26806.55,10430.27,9445.27,47.7,-116.7
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,19,26093.42,7114.32,5533.05,43.6,-116.19
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,UT - Salt Lake City,16,29038.63,9822.31,6925.69,42.9,-112.4
071 - NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,16,26324.63,6921.25,6078.25,47.7,-116.7
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,13,19937.0,6240.0,4634.38,43.43,-112.01
"085 - TRAUMATIC STUPOR & COMA, COMA <1 HR W MCC",130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,14,62873.79,12775.5,11951.43,43.6,-116.19
"086 - TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,31,30964.65,7291.23,6093.94,43.6,-116.19
"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,20,22312.0,5999.0,3956.95,43.6,-116.19
"087 - TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,12,23007.58,5231.42,3948.08,43.43,-112.01
091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,14,50205.86,15625.5,12541.5,43.63,-116.13
091 - OTHER DISORDERS OF NERVOUS SYSTEM W MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,11,33359.09,10792.18,9881.91,47.7,-116.7
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,29,21438.9,6148.38,4691.21,43.63,-116.13
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,15,19801.4,6025.6,5296.47,43.6,-116.19
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686,ID - Boise,13,21713.92,5750.38,4964.23,43.5,-116.6
092 - OTHER DISORDERS OF NERVOUS SYSTEM W CC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,16,19202.44,6256.5,5791.94,47.7,-116.7
100 - SEIZURES W MCC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,11,164338.91,38019.36,34124.82,43.6,-116.19
100 - SEIZURES W MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,15,36426.67,13835.87,8457.53,47.7,-116.7
101 - SEIZURES W/O MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,26,18688.35,5635.85,4233.19,43.63,-116.13
101 - SEIZURES W/O MCC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,11,25168.27,5634.82,3942.73,43.6,-116.19
101 - SEIZURES W/O MCC,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,16,28426.81,5965.81,3871.56,43.43,-112.01
101 - SEIZURES W/O MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,13,28184.69,5800.54,5060.08,47.7,-116.7
163 - MAJOR CHEST PROCEDURES W MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,12,116915.92,34451.75,33231.33,47.7,-116.7
164 - MAJOR CHEST PROCEDURES W CC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,25,53559.0,16796.84,14220.96,43.63,-116.13
164 - MAJOR CHEST PROCEDURES W CC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,17,83672.59,18288.18,14997.12,43.6,-116.19
164 - MAJOR CHEST PROCEDURES W CC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,11,61489.09,18378.0,14720.45,47.7,-116.7
165 - MAJOR CHEST PROCEDURES W/O CC/MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,28,49095.68,11958.11,10702.11,43.63,-116.13
166 - OTHER RESP SYSTEM O.R. PROCEDURES W MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,12,76149.67,24972.92,24096.33,47.7,-116.7
175 - PULMONARY EMBOLISM W MCC,130002,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,ID - Boise,21,21730.0,10168.76,7238.38,42.3,-114.5
175 - PULMONARY EMBOLISM W MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,36,32041.58,9716.47,8901.36,43.63,-116.13
175 - PULMONARY EMBOLISM W MCC,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,UT - Salt Lake City,23,31721.78,12394.35,10430.96,42.9,-112.4
175 - PULMONARY EMBOLISM W MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,14,28273.57,9734.29,8679.43,47.7,-116.7
176 - PULMONARY EMBOLISM W/O MCC,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,WA - Spokane,15,22120.33,6932.73,5997.53,46.2,-116.9
176 - PULMONARY EMBOLISM W/O MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,47,17872.77,6771.36,4987.06,43.63,-116.13
176 - PULMONARY EMBOLISM W/O MCC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,11,21246.73,6472.91,4782.64,43.6,-116.19
176 - PULMONARY EMBOLISM W/O MCC,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,24,25593.17,6370.83,4593.17,43.43,-112.01
176 - PULMONARY EMBOLISM W/O MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,23,18174.87,7006.65,4854.52,47.7,-116.7
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,130002,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,ID - Boise,28,23093.36,11530.0,10610.46,42.3,-114.5
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,WA - Spokane,18,34581.0,14165.83,13384.94,46.2,-116.9
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,57,40302.6,12178.89,10310.35,43.63,-116.13
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,15,47859.4,11325.8,10472.73,43.43,-112.01
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,28,31343.32,11511.36,10994.68,47.7,-116.7
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,WA - Spokane,16,29246.63,10005.63,9204.13,46.2,-116.9
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,17,21530.53,8755.24,7782.29,43.63,-116.13
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,12,26267.67,8637.83,7527.33,43.6,-116.19
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,15,19640.4,8517.73,7705.8,47.7,-116.7
180 - RESPIRATORY NEOPLASMS W MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,13,26679.23,10580.31,9661.0,43.63,-116.13
183 - MAJOR CHEST TRAUMA W MCC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,12,35612.58,10043.75,6992.75,43.6,-116.19
184 - MAJOR CHEST TRAUMA W CC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,12,27681.5,9045.75,3504.0,43.6,-116.19
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,130002,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,ID - Boise,162,23253.93,7773.91,6735.38,42.3,-114.5
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,WA - Spokane,30,26381.37,9699.97,7639.8,46.2,-116.9
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,125,30142.69,8455.26,7326.79,43.63,-116.13
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,69,30500.07,8864.49,6785.55,43.6,-116.19
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686,ID - Boise,50,28757.02,7817.6,6717.66,43.5,-116.6
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,130014,WEST VALLEY MEDICAL CENTER,1717 ARLINGTON STREET,CALDWELL,ID,83605,ID - Boise,16,25262.5,8003.56,7119.81,43.66,-116.65
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,45,32713.91,7915.31,6938.73,43.43,-112.01
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,UT - Salt Lake City,61,33193.46,10369.34,8995.38,42.9,-112.4
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,110,23595.76,8716.6,7382.39,47.7,-116.7
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130002,ST LUKE'S MAGIC VALLEY RMC,801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301,ID - Boise,28,13956.61,7052.36,5995.29,42.3,-114.5
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130003,ST JOSEPH REGIONAL MEDICAL CENTER,415 SIXTH STREET,LEWISTON,ID,83501,WA - Spokane,36,26488.11,8559.72,7528.39,46.2,-116.9
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130006,ST LUKE'S REGIONAL MEDICAL CENTER,190 EAST BANNOCK STREET,BOISE,ID,83712,ID - Boise,90,31543.02,8260.02,7274.51,43.63,-116.13
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130007,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,83706,ID - Boise,30,31457.8,10399.27,6776.73,43.6,-116.19
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686,ID - Boise,35,25767.23,7294.71,6526.71,43.5,-116.6
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130014,WEST VALLEY MEDICAL CENTER,1717 ARLINGTON STREET,CALDWELL,ID,83605,ID - Boise,11,17559.82,7596.91,6555.82,43.66,-116.65
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,ID - Idaho Falls,39,31100.92,7460.87,6106.38,43.43,-112.01
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130028,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,POCATELLO,ID,83201,UT - Salt Lake City,25,29766.72,9608.64,8102.64,42.9,-112.4
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,130049,KOOTENAI HEALTH,2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814,WA - Spokane,64,25203.81,8074.14,6812.38,47.7,-116.7
