DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,lat,lon
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,AK - Anchorage,23,50420.17,17081.87,16189.52,61.21,-149.82
194 - SIMPLE PNEUMONIA & PLEURISY W CC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,48,36907.02,9215.83,8092.67,61.21,-149.82
194 - SIMPLE PNEUMONIA & PLEURISY W CC,20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,AK - Anchorage,22,33786.23,10914.77,8839.95,62.0,-148.0
194 - SIMPLE PNEUMONIA & PLEURISY W CC,20008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,AK - Anchorage,12,26099.33,11546.17,10258.17,58.0,-134.0
194 - SIMPLE PNEUMONIA & PLEURISY W CC,20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,AK - Anchorage,19,26616.42,14299.42,13086.58,64.6,-147.3
194 - SIMPLE PNEUMONIA & PLEURISY W CC,20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,AK - Anchorage,35,17870.31,15997.26,14938.06,61.0,-161.0
194 - SIMPLE PNEUMONIA & PLEURISY W CC,20024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,AK - Anchorage,27,37574.22,13077.63,12315.41,60.4,-150.9
194 - SIMPLE PNEUMONIA & PLEURISY W CC,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,AK - Anchorage,16,35860.81,12172.56,11097.19,61.21,-149.82
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,AK - Anchorage,11,16317.55,12672.36,11509.09,61.0,-161.0
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT >96 HOURS,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,AK - Anchorage,12,297952.75,75004.42,73796.75,61.21,-149.82
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,37,131701.24,25276.65,24162.05,61.21,-149.82
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,12,127254.58,25826.33,18290.25,61.21,-149.82
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,AK - Anchorage,19,93812.0,26566.53,25557.05,61.21,-149.82
219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,18,462721.61,98764.94,87120.22,61.21,-149.82
219 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W MCC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,20,503004.0,80577.4,79619.8,61.21,-149.82
220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,19,245943.37,46869.32,41747.0,61.21,-149.82
220 - CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,13,256359.54,39795.69,38509.77,61.21,-149.82
234 - CORONARY BYPASS W CARDIAC CATH W/O MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,19,302149.42,53523.63,48586.79,61.21,-149.82
235 - CORONARY BYPASS W/O CARDIAC CATH W MCC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,13,259872.31,76895.85,37673.92,61.21,-149.82
236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,28,262860.29,42825.11,41584.89,61.21,-149.82
236 - CORONARY BYPASS W/O CARDIAC CATH W/O MCC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,12,235347.25,39094.5,27558.92,61.21,-149.82
242 - PERMANENT CARDIAC PACEMAKER IMPLANT W MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,12,161305.33,35520.0,34354.67,61.21,-149.82
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,21,114569.14,25764.38,23225.33,61.21,-149.82
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,54,162184.78,31139.59,29208.33,61.21,-149.82
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,16,226880.0,45666.19,24085.25,61.21,-149.82
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,57,103775.26,20183.93,16872.56,61.21,-149.82
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,AK - Anchorage,17,153539.94,22907.88,21620.0,62.0,-148.0
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,AK - Anchorage,23,81843.04,31749.43,30524.74,64.6,-147.3
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,20,148403.35,26045.6,14653.15,61.21,-149.82
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,AK - Anchorage,12,113339.42,24697.5,23526.17,61.21,-149.82
252 - OTHER VASCULAR PROCEDURES W MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,23,215710.04,41311.13,39991.52,61.21,-149.82
253 - OTHER VASCULAR PROCEDURES W CC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,17,92266.0,22734.82,21740.71,61.21,-149.82
266 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,30,180256.83,73528.8,72582.5,61.21,-149.82
267 - ENDOVASCULAR CARDIAC VALVE REPLACEMENT W/O MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,14,139784.86,54994.0,53664.0,61.21,-149.82
269 - AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,13,146388.77,34885.85,33827.92,61.21,-149.82
269 - AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,14,219862.0,36940.86,29378.36,61.21,-149.82
270 - OTHER MAJOR CARDIOVASCULAR PROCEDURES W MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,18,296875.94,62841.33,61584.5,61.21,-149.82
273 - PERCUTANEOUS INTRACARDIAC PROCEDURES W MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,15,202233.53,37497.47,31668.67,61.21,-149.82
274 - PERCUTANEOUS INTRACARDIAC PROCEDURES W/O MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,21,154762.9,22283.14,21297.67,61.21,-149.82
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,42,83662.02,16525.95,15389.48,61.21,-149.82
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,AK - Anchorage,11,72813.82,25433.82,24273.18,64.6,-147.3
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,17,43290.82,11983.59,7876.59,61.21,-149.82
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,14,43263.93,7422.43,6458.43,61.21,-149.82
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,AK - Anchorage,11,46144.27,11152.09,10457.18,64.6,-147.3
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,17,175849.35,31270.53,30237.82,61.21,-149.82
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,49,60181.35,11203.14,9035.9,61.21,-149.82
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,AK - Anchorage,11,69853.82,18156.36,16878.64,64.6,-147.3
291 - HEART FAILURE & SHOCK W MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,69,84579.97,15956.58,14600.93,61.21,-149.82
291 - HEART FAILURE & SHOCK W MCC,20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,AK - Anchorage,32,64665.0,15708.75,14986.91,62.0,-148.0
291 - HEART FAILURE & SHOCK W MCC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,32,61218.34,11581.0,10513.13,61.21,-149.82
291 - HEART FAILURE & SHOCK W MCC,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,AK - Anchorage,25,74848.32,18595.32,17687.0,61.21,-149.82
292 - HEART FAILURE & SHOCK W CC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,74,49630.82,9366.36,8178.32,61.21,-149.82
292 - HEART FAILURE & SHOCK W CC,20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,AK - Anchorage,14,46080.0,10295.71,9471.71,62.0,-148.0
292 - HEART FAILURE & SHOCK W CC,20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,99701,AK - Anchorage,25,37056.32,15119.48,12855.64,64.6,-147.3
292 - HEART FAILURE & SHOCK W CC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,20,39475.3,7546.15,6273.4,61.21,-149.82
292 - HEART FAILURE & SHOCK W CC,20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,AK - Anchorage,14,12188.86,15866.14,14678.14,61.0,-161.0
292 - HEART FAILURE & SHOCK W CC,20024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,99669,AK - Anchorage,30,39180.97,14343.13,13619.8,60.4,-150.9
292 - HEART FAILURE & SHOCK W CC,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,AK - Anchorage,25,40950.84,12169.56,11215.6,61.21,-149.82
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,35,60774.57,13470.71,11877.11,61.21,-149.82
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,12,67242.42,9733.42,8662.42,61.21,-149.82
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,25,42595.08,7699.04,6442.56,61.21,-149.82
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,AK - Anchorage,21,45591.71,8335.14,7299.14,62.0,-148.0
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,AK - Anchorage,11,34830.0,6470.36,5304.55,61.21,-149.82
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,99508,AK - Anchorage,13,61738.31,11479.15,10443.15,61.21,-149.82
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,20001,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,AK - Anchorage,11,25186.27,5834.45,4846.09,61.21,-149.82
