frame,y,x,bottom,right,class,class_str,score
46,0.33277023,0.75272834,0.50854754,0.99868774,3,car,0.41958687
46,0.38594452,0.48551345,0.5095168,0.5212836,1,person,0.40673217
46,0.3899061,0.516733,0.5076454,0.5591025,1,person,0.24697918
47,0.3282711,0.75189185,0.50782853,0.99896455,3,car,0.47166643
48,0.3266018,0.7498964,0.5081877,0.9989997,3,car,0.51280564
48,0.3896838,0.489675,0.50879395,0.5167275,1,person,0.301853
48,0.40066174,0.52233845,0.50691754,0.5548406,1,person,0.24884447
49,0.32624006,0.7506108,0.5093803,0.9997971,3,car,0.5371837
49,0.39181384,0.48927066,0.5095371,0.5190803,1,person,0.2263161
50,0.3258886,0.7522832,0.50891477,0.9992659,3,car,0.5409434
50,0.3926174,0.48893842,0.51018035,0.5171323,1,person,0.25542933
51,0.32526872,0.7519786,0.5084171,0.99964744,3,car,0.52275044
51,0.39251933,0.4932634,0.5095374,0.5171463,1,person,0.4174397
52,0.32534233,0.752295,0.50964546,0.9997201,3,car,0.5264474
53,0.38960266,0.48673895,0.5074075,0.51626277,1,person,0.64791703
53,0.324562,0.7523895,0.50900453,0.99887365,3,car,0.49891007
54,0.39085037,0.48755428,0.5098289,0.52091366,1,person,0.66915923
54,0.3251109,0.75335044,0.50848013,0.9987262,3,car,0.46552226
55,0.38809606,0.48421505,0.5099614,0.5226409,1,person,0.6610423
55,0.32505336,0.7517811,0.5086793,0.9997661,3,car,0.41202998
55,0.31300405,0.04782346,0.44298604,0.18326403,33,suitcase,0.22669603
56,0.38680166,0.4818881,0.5115457,0.5244832,1,person,0.7612867
56,0.32546335,0.75215435,0.5083318,0.99927783,3,car,0.3958573
56,0.31334624,0.04781317,0.44426152,0.18397346,33,suitcase,0.2040128
57,0.38751346,0.48223037,0.5109598,0.5246355,1,person,0.5863481
57,0.32504097,0.7520497,0.5086148,0.99862015,3,car,0.41973016
57,0.31348863,0.050841518,0.44488165,0.18221399,33,suitcase,0.23237532
57,0.27161077,0.47519735,0.51161826,0.5905347,1,person,0.2108029
57,0.28519094,0.05406709,0.41010994,0.19930314,33,suitcase,0.20419495
58,0.386396,0.48848474,0.5086898,0.52597356,1,person,0.73412085
58,0.32530242,0.7531065,0.5091696,0.9984704,3,car,0.47373983
58,0.27364314,0.47807544,0.50434667,0.59676355,1,person,0.23449787
58,0.31136942,0.0487713,0.44559145,0.18389323,33,suitcase,0.22575286
58,0.28530043,0.05286444,0.41185886,0.20194691,33,suitcase,0.21495344
59,0.38949922,0.4893697,0.5060629,0.52927166,1,person,0.64417875
59,0.32643658,0.75303555,0.5093337,0.997977,3,car,0.49640253
59,0.3121462,0.04824429,0.4430434,0.18475431,33,suitcase,0.23044062
60,0.39527664,0.49132165,0.50532806,0.5271595,1,person,0.6885953
60,0.3255719,0.75413585,0.5089403,0.9986397,3,car,0.48182318
60,0.2742185,0.47609308,0.5053587,0.59502244,1,person,0.2624855
60,0.31266582,0.047186896,0.44315344,0.18568656,33,suitcase,0.2411719
60,0.29446274,0.03394927,0.4181397,0.15018193,33,suitcase,0.21276475
60,0.28415808,0.051435,0.4106548,0.20274413,33,suitcase,0.2096561
61,0.39238766,0.4860553,0.5074171,0.52044684,1,person,0.74641997
61,0.32540703,0.75400406,0.5103089,0.9981759,3,car,0.44703174
61,0.31528932,0.04567662,0.4435442,0.18860221,33,suitcase,0.27263063
61,0.2730047,0.030843802,0.4823621,0.2065779,33,suitcase,0.23884752
62,0.39109483,0.48609385,0.504668,0.52315253,1,person,0.82154065
62,0.3252438,0.7529547,0.50995934,0.99805653,3,car,0.48758107
62,0.31616062,0.046702094,0.44524324,0.1865961,33,suitcase,0.30224523
62,0.2703694,0.032133996,0.4805206,0.20817862,33,suitcase,0.25135723
62,0.24736977,0.09776144,0.47821808,0.27342957,1,person,0.20885955
63,0.3895661,0.47972986,0.50507736,0.52420557,1,person,0.72232187
63,0.32529435,0.7535345,0.51030415,0.9969545,3,car,0.52253014
63,0.3153608,0.04814925,0.4464244,0.18658215,33,suitcase,0.30346236
63,0.27328017,0.032099135,0.48160532,0.20600188,33,suitcase,0.24755158
63,0.2855386,0.053004548,0.4075172,0.19610274,33,suitcase,0.21893746
63,0.2257151,0.10597319,0.45125675,0.27167276,1,person,0.21770233
64,0.38754463,0.48027152,0.5027845,0.5217628,1,person,0.5893001
64,0.32303578,0.7542519,0.51041573,0.99674135,3,car,0.47109511
64,0.31378892,0.04873395,0.44618014,0.18449065,33,suitcase,0.294178
64,0.22692795,0.10739162,0.45092958,0.27127576,1,person,0.27168214
64,0.27461058,0.032656685,0.4796211,0.20273773,33,suitcase,0.24770163
64,0.28690544,0.0539584,0.40805194,0.19472334,33,suitcase,0.20168237
65,0.3874808,0.48041642,0.5031166,0.52154624,1,person,0.63606524
65,0.32470784,0.7555408,0.5107515,0.99586457,3,car,0.5146784
65,0.31804287,0.049931467,0.44498575,0.18529087,33,suitcase,0.29320467
65,0.22508194,0.10909672,0.44415164,0.2704503,1,person,0.22481461
65,0.27424043,0.033104897,0.47576493,0.20384309,33,suitcase,0.21619731
65,0.28552228,0.054561324,0.40500516,0.19476923,33,suitcase,0.21546784
66,0.38777417,0.4823571,0.5034985,0.52457803,1,person,0.7278655
66,0.33341485,0.75333375,0.5149177,0.9929423,3,car,0.5556517
66,0.22292411,0.11231629,0.44611287,0.2700035,1,person,0.32187417
66,0.3177026,0.048762,0.4447826,0.18346506,33,suitcase,0.28977862
66,0.2842279,0.054256655,0.40487248,0.19244057,33,suitcase,0.22158419
66,0.38927805,0.46546534,0.49570566,0.48907062,1,person,0.21982744
66,0.32881263,0.58972955,0.3775932,0.63299763,1,person,0.20484313
67,0.38875934,0.48585442,0.50401294,0.52437794,1,person,0.68011504
67,0.3329509,0.75284886,0.51590246,0.99317086,3,car,0.51746684
67,0.21767262,0.11234916,0.44632146,0.2748381,1,person,0.41950893
67,0.38520223,0.4639676,0.5000456,0.48813525,1,person,0.29035595
67,0.28046155,0.05336482,0.40688604,0.19467157,33,suitcase,0.25329137
67,0.31482947,0.04948909,0.44498038,0.18074208,33,suitcase,0.24909186
67,0.3280066,0.58895576,0.37783703,0.63295853,1,person,0.2013222
68,0.39087275,0.4856273,0.5053093,0.52109694,1,person,0.7832939
68,0.38775796,0.46308315,0.5002859,0.48643917,1,person,0.46890482
68,0.21701312,0.11567066,0.44643116,0.2751638,1,person,0.45920116
68,0.32396406,0.75477844,0.5108672,0.9978275,3,car,0.45612165
68,0.28077114,0.05472599,0.40702522,0.1934654,33,suitcase,0.24940282
68,0.31356025,0.04967443,0.44683993,0.18068352,33,suitcase,0.23960622
69,0.39872605,0.48988298,0.5024048,0.52432424,1,person,0.7947793
69,0.21862687,0.11658122,0.46645433,0.2753855,1,person,0.5526564
69,0.32571113,0.75379825,0.5101507,0.99823785,3,car,0.46589565
69,0.39404908,0.46385008,0.49725434,0.48589152,1,person,0.442718
69,0.30981126,0.048524827,0.4459662,0.1802286,33,suitcase,0.21897572
69,0.28240234,0.058070637,0.41151237,0.19465363,33,suitcase,0.21223554
70,0.39867622,0.4869218,0.50643164,0.52518344,1,person,0.8284114
70,0.21254,0.11638669,0.44857308,0.27483377,1,person,0.47969738
70,0.32663524,0.7547308,0.5106175,0.9973813,3,car,0.47670838
70,0.39287928,0.4636621,0.49576482,0.48748714,1,person,0.40482563
70,0.30851838,0.04940831,0.4458293,0.18098468,33,suitcase,0.23980546
70,0.2811269,0.055486932,0.40826878,0.1954151,33,suitcase,0.23808898
71,0.40127861,0.48710838,0.5053746,0.5205265,1,person,0.7855679
71,0.32486454,0.7530959,0.5110657,0.998879,3,car,0.5171577
71,0.20773749,0.118537396,0.44541717,0.27741262,1,person,0.4635603
71,0.39797202,0.46560085,0.49748257,0.4868145,1,person,0.3829451
71,0.3084305,0.047280416,0.44379902,0.1803069,33,suitcase,0.23618859
71,0.28141662,0.053582437,0.40812436,0.19471338,33,suitcase,0.20648465
72,0.4009136,0.48835626,0.50452733,0.5215906,1,person,0.78428596
72,0.20417581,0.11884869,0.454198,0.27623245,1,person,0.54386127
72,0.32616276,0.75281,0.5112416,0.99850035,3,car,0.5161103
72,0.40130848,0.46631947,0.49671125,0.48671952,1,person,0.40690824
72,0.30763608,0.048104644,0.44415992,0.17818984,33,suitcase,0.2252092
72,0.28310886,0.05411704,0.4076999,0.19304052,33,suitcase,0.22372006
73,0.3994026,0.48374438,0.5045586,0.5186093,1,person,0.8409753
73,0.20842458,0.12408997,0.46922517,0.2789269,1,person,0.55900455
73,0.39223468,0.46356937,0.49756604,0.486317,1,person,0.46825472
73,0.32468596,0.75221103,0.51056623,0.9988304,3,car,0.45762867
73,0.30576354,0.047648318,0.44405466,0.1789524,33,suitcase,0.21362801
73,0.28175372,0.052325346,0.41003263,0.19404525,33,suitcase,0.20583384
74,0.40019074,0.48734394,0.50438285,0.5214278,1,person,0.8406846
74,0.19847372,0.119982794,0.45100555,0.27781665,1,person,0.5045712
74,0.40071312,0.4640158,0.49589702,0.48503295,1,person,0.46109363
74,0.32456088,0.7535357,0.510199,0.9983557,3,car,0.44055963
74,0.30511582,0.047051765,0.44397157,0.18068674,33,suitcase,0.21196601
75,0.39479008,0.48568118,0.5046432,0.52158713,1,person,0.85594213
75,0.19402513,0.120079905,0.4531032,0.27752742,1,person,0.4856208
75,0.3246839,0.7540113,0.51051867,0.99853885,3,car,0.4464004
75,0.3932219,0.46033898,0.49446654,0.4859123,1,person,0.42514223
75,0.3058978,0.046259053,0.44341162,0.18110949,33,suitcase,0.22780798
76,0.3945135,0.48472083,0.50555414,0.52114797,1,person,0.82080203
76,0.18332541,0.121655084,0.45733684,0.28131306,1,person,0.5308588
76,0.39791107,0.46156615,0.49579585,0.48513138,1,person,0.41811183
76,0.3257314,0.75748235,0.5116141,0.9998972,3,car,0.4038913
76,0.28064886,0.049966022,0.41221175,0.19449736,33,suitcase,0.22729997
77,0.39076665,0.486121,0.5033465,0.51966876,1,person,0.79194766
77,0.17855522,0.12303102,0.46383175,0.2814491,1,person,0.76261944
77,0.39115563,0.46069354,0.4969819,0.4850512,1,person,0.48539555
77,0.3247761,0.75841653,0.5119952,0.99964404,3,car,0.347796
77,0.2798509,0.052846625,0.41147178,0.1943679,33,suitcase,0.29133993
77,0.32983518,0.5894932,0.37463218,0.6342265,1,person,0.21428916
77,0.3035128,0.048363224,0.44444305,0.1820445,33,suitcase,0.20914978
78,0.39920992,0.48722914,0.5058087,0.51888996,1,person,0.8509753
78,0.1773017,0.12235485,0.46762747,0.28198707,1,person,0.7469936
78,0.39423233,0.4601237,0.49595505,0.48426524,1,person,0.53392553
78,0.32456332,0.7576702,0.51156855,0.99995214,3,car,0.34107736
78,0.28133005,0.051967755,0.41365772,0.19351956,33,suitcase,0.30297583
78,0.32904208,0.590623,0.37368983,0.6338333,1,person,0.22352059
79,0.17626935,0.12159669,0.45103437,0.28196004,1,person,0.81409204
79,0.39816636,0.4877845,0.5036299,0.5204704,1,person,0.81307715
79,0.39450106,0.4588494,0.49603364,0.4828603,1,person,0.615607
79,0.33333474,0.7524365,0.519037,0.9967835,3,car,0.3350764
79,0.28151372,0.051052153,0.41309604,0.1915596,33,suitcase,0.29491487
79,0.30652937,0.04584633,0.4448116,0.18268262,33,suitcase,0.24014096
79,0.32882357,0.5901798,0.37342942,0.63356054,1,person,0.22618227
79,0.33333474,0.7524365,0.519037,0.9967835,8,truck,0.20905806
80,0.17112482,0.12017135,0.46048313,0.28122276,1,person,0.8278929
80,0.39884138,0.48982477,0.5024672,0.51833844,1,person,0.6987188
80,0.39479914,0.45967954,0.49563614,0.4824173,1,person,0.5969655
80,0.33313167,0.75419545,0.51978755,0.9961835,3,car,0.38663572
80,0.28042716,0.055151857,0.4140194,0.193836,33,suitcase,0.2736205
80,0.33313167,0.75419545,0.51978755,0.9961835,8,truck,0.21214095
81,0.16947536,0.11960136,0.4546793,0.28018734,1,person,0.862212
81,0.38824013,0.45762607,0.49936017,0.4826356,1,person,0.66130966
81,0.3957119,0.49071056,0.5045213,0.5192123,1,person,0.648544
81,0.33348444,0.7532176,0.51727384,0.9955447,3,car,0.42010584
81,0.28244767,0.056551985,0.41480628,0.19076404,33,suitcase,0.27029622
81,0.33348444,0.7532176,0.51727384,0.9955447,8,truck,0.2100492
82,0.16340013,0.1195065,0.4430073,0.28165072,1,person,0.8360807
82,0.39928302,0.4881865,0.5053401,0.51929855,1,person,0.7199361
82,0.38748026,0.45925283,0.49830216,0.4842512,1,person,0.6696364
82,0.3349811,0.7530836,0.5148081,0.99363375,3,car,0.47292614
82,0.28373098,0.056831576,0.418374,0.19209504,33,suitcase,0.2771168
82,0.3349811,0.7530836,0.5148081,0.99363375,8,truck,0.21955082
83,0.15981603,0.118634365,0.44938803,0.28166485,1,person,0.8291965
83,0.38219324,0.46061307,0.49958935,0.48437113,1,person,0.5953055
83,0.38736674,0.48731545,0.50706065,0.51519006,1,person,0.4925284
83,0.32952958,0.7573032,0.51152277,0.9982062,3,car,0.47356087
83,0.27803603,0.059485584,0.41682658,0.19281593,33,suitcase,0.23757131
84,0.16198131,0.1175081,0.45171407,0.2850923,1,person,0.86218435
84,0.40016428,0.49180713,0.5035091,0.51597685,1,person,0.66311765
84,0.3847335,0.46075395,0.4989022,0.4830486,1,person,0.63636684
84,0.3351879,0.75739306,0.5117109,0.9983365,3,car,0.49704102
84,0.28184414,0.059669204,0.41819042,0.19125205,33,suitcase,0.24802107
84,0.33555338,0.7527302,0.5141852,0.99370795,8,truck,0.20218548
85,0.1581729,0.11652702,0.45022315,0.2822342,1,person,0.81897795
85,0.39910814,0.49201366,0.5034078,0.51713663,1,person,0.7167343
85,0.3855543,0.45735332,0.5005313,0.48231283,1,person,0.71032745
85,0.33322054,0.7594186,0.5113877,0.9983934,3,car,0.5191932
85,0.28012085,0.05865869,0.41485763,0.19249377,33,suitcase,0.22453253
86,0.15145586,0.114224866,0.44613343,0.27990925,1,person,0.70038015
86,0.39868477,0.48970038,0.50377846,0.51516145,1,person,0.59432447
86,0.3833332,0.456409,0.5011275,0.48221543,1,person,0.54855955
86,0.33198553,0.76186633,0.512227,0.99513805,3,car,0.4838706
86,0.33276236,0.75707173,0.5155689,0.99085367,8,truck,0.2296837
87,0.14971143,0.10978129,0.4557246,0.28781897,1,person,0.8900112
87,0.3923188,0.4813779,0.5232639,0.51321894,1,person,0.4487285
87,0.34002814,0.7636113,0.516338,0.98721707,3,car,0.40109897
87,0.38358405,0.4532206,0.5072708,0.48048854,1,person,0.39682782
87,0.34002814,0.7636113,0.516338,0.98721707,8,truck,0.23440677
88,0.15027705,0.11058033,0.45137075,0.28851125,1,person,0.86531425
88,0.3971411,0.47826317,0.5072263,0.51141256,1,person,0.5867071
88,0.33022457,0.75358653,0.5175999,0.9916382,3,car,0.40960276
88,0.38546497,0.4491444,0.5037375,0.48156676,1,person,0.3710156
89,0.1459608,0.112472124,0.4487694,0.2860401,1,person,0.8852039
89,0.39929852,0.4811969,0.51127166,0.5116788,1,person,0.67404646
89,0.33888584,0.76138586,0.5172906,0.9871685,3,car,0.42846614
89,0.39315194,0.4516149,0.5034688,0.4782054,1,person,0.42663056
89,0.33185872,0.75245506,0.5170162,0.9916547,8,truck,0.24092473
90,0.13781713,0.11242265,0.44736415,0.28517383,1,person,0.81919175
90,0.39553338,0.4769758,0.50994647,0.51067,1,person,0.73221004
90,0.3877775,0.44531372,0.5045698,0.4773914,1,person,0.39554128
90,0.33308843,0.75876004,0.51784575,0.9908052,3,car,0.39317435
90,0.3324348,0.7516815,0.5177906,0.9930666,8,truck,0.22708854
91,0.1329058,0.11726042,0.44636977,0.28679243,1,person,0.8420272
91,0.3946494,0.47732276,0.5111667,0.51038486,1,person,0.77163243
91,0.3874148,0.44563258,0.5023459,0.47448903,1,person,0.4394497
91,0.33341888,0.75031763,0.51735866,0.9958468,3,car,0.37571865
91,0.33341888,0.75031763,0.51735866,0.9958468,8,truck,0.20475753
92,0.13271593,0.11635809,0.45693064,0.28892577,1,person,0.7712084
92,0.39489904,0.47564837,0.5093652,0.5106746,1,person,0.7120683
92,0.38577083,0.43926635,0.5007242,0.47321025,1,person,0.48488435
92,0.3250569,0.75616133,0.51301837,1.0,3,car,0.3835819
92,0.33259553,0.7519236,0.51929176,0.99575907,8,truck,0.2049804
93,0.39669812,0.47863835,0.51167434,0.5124101,1,person,0.8059314
93,0.1206374,0.11830746,0.4525653,0.28568894,1,person,0.8018131
93,0.38277006,0.4394281,0.50097203,0.47175324,1,person,0.61812085
93,0.32604557,0.75737244,0.5129934,1.0,3,car,0.37402663
93,0.32604557,0.75737244,0.5129934,1.0,8,truck,0.23639753
94,0.11643043,0.11789485,0.4677864,0.28296617,1,person,0.8392691
94,0.39928085,0.47694877,0.5109239,0.5105693,1,person,0.7423464
94,0.38401833,0.4406202,0.5026588,0.470879,1,person,0.53429884
94,0.3306755,0.7545418,0.52210474,0.99543256,3,car,0.38988796
95,0.11519982,0.120890014,0.45235068,0.296437,1,person,0.8290423
95,0.39802718,0.48095563,0.51112103,0.51247543,1,person,0.7538921
95,0.38650817,0.44311455,0.49864542,0.4709749,1,person,0.53169274
95,0.32991344,0.75979316,0.51883453,0.994336,3,car,0.4062859
96,0.40150052,0.48192793,0.50721854,0.51309633,1,person,0.8131339
96,0.11119105,0.116593495,0.4499876,0.30085313,1,person,0.7734429
96,0.3301905,0.768808,0.51829946,0.9912224,3,car,0.45104325
96,0.39606678,0.45047995,0.49788755,0.47560152,1,person,0.44524065
97,0.40442196,0.4841536,0.5045019,0.5132387,1,person,0.8636699
97,0.10609758,0.11469834,0.47072083,0.29356304,1,person,0.78984225
97,0.39321256,0.44974938,0.4948671,0.4723077,1,person,0.56004435
97,0.32232565,0.7694285,0.517591,0.9911082,3,car,0.54885453
97,0.34265435,0.27241188,0.5124575,0.41551977,8,truck,0.22530803
98,0.4026234,0.4825921,0.5059893,0.5117298,1,person,0.8663704
98,0.10486148,0.11347488,0.48375148,0.29039687,1,person,0.81590873
98,0.32307836,0.76928574,0.5175409,0.9908759,3,car,0.5638643
98,0.38560945,0.453573,0.49303305,0.4758519,1,person,0.5476909
99,0.40671226,0.48343304,0.50553614,0.51241285,1,person,0.8588939
99,0.100832716,0.11840956,0.47135735,0.28934014,1,person,0.8149014
99,0.38848642,0.44692537,0.4960483,0.47157374,1,person,0.6222929
99,0.32720286,0.76043826,0.5182936,0.99459785,3,car,0.5322964
99,0.32536712,0.27198854,0.5069475,0.42130944,8,truck,0.21888486
100,0.40461335,0.48413274,0.50704473,0.5144878,1,person,0.83825994
100,0.09467849,0.120910555,0.4737076,0.28772983,1,person,0.776668
100,0.380248,0.4464075,0.4954331,0.4729799,1,person,0.5226379
100,0.32934976,0.75938576,0.521845,0.996615,3,car,0.41109204
101,0.40352228,0.48351887,0.5054753,0.51389235,1,person,0.8036085
101,0.092102036,0.12720357,0.4532256,0.29740775,1,person,0.7270488
101,0.38464376,0.44900858,0.4964606,0.47405356,1,person,0.48059505
101,0.32913852,0.75945866,0.5234444,0.9962418,3,car,0.382942
102,0.40647867,0.48949462,0.502703,0.5158189,1,person,0.7451298
102,0.10007124,0.13121048,0.45078045,0.2960801,1,person,0.7179879
102,0.38338923,0.44308406,0.49460387,0.4669956,1,person,0.60023963
102,0.33060968,0.7609715,0.5228919,0.9965598,3,car,0.3062661
103,0.41058245,0.49181992,0.5018987,0.51649636,1,person,0.777368
103,0.38354033,0.44363913,0.4933346,0.46702853,1,person,0.6788076
103,0.098437905,0.1272353,0.44862568,0.29771897,1,person,0.63363945
103,0.33005238,0.7626808,0.5216165,0.9949364,3,car,0.35933197
103,0.41725558,0.3976082,0.4913553,0.4248419,1,person,0.20262428
104,0.09514071,0.1264124,0.44479805,0.29891753,1,person,0.742215
104,0.40835592,0.49448436,0.499445,0.5170427,1,person,0.614682
104,0.38254413,0.44493446,0.49235246,0.46878597,1,person,0.58465844
104,0.32671317,0.76550883,0.51236475,0.9987448,3,car,0.49436462
105,0.4098757,0.49664408,0.49440843,0.51527196,1,person,0.7051482
105,0.09126583,0.12625371,0.4549426,0.29764694,1,person,0.6832215
105,0.38398114,0.45336735,0.49121627,0.4735273,1,person,0.59499
105,0.33026528,0.7673327,0.5156923,0.9933567,3,car,0.30417275
106,0.08975579,0.12868792,0.4495957,0.29721296,1,person,0.72737163
106,0.40836838,0.49332386,0.49505386,0.51342124,1,person,0.5747415
106,0.37835452,0.45359972,0.49376503,0.4735538,1,person,0.40386847
106,0.3261424,0.7684735,0.5122235,1.0,3,car,0.22310588
106,0.32626545,0.2657026,0.5080292,0.41982442,8,truck,0.20035122
107,0.40970072,0.49471042,0.4972408,0.51524115,1,person,0.5848908
107,0.09439443,0.13008896,0.44440722,0.2958771,1,person,0.56355596
107,0.38552052,0.44945,0.49271947,0.46867195,1,person,0.3786704
107,0.33063853,0.2664612,0.50829,0.42168254,8,truck,0.26794142
107,0.35809907,0.18036687,0.5131025,0.41684943,8,truck,0.23671976
108,0.09227325,0.13329077,0.4588927,0.29517084,1,person,0.67298806
108,0.41037107,0.4958927,0.4974501,0.5167121,1,person,0.6481531
108,0.39071244,0.44755495,0.49410176,0.46755385,1,person,0.3853049
108,0.32991147,0.2714541,0.50685847,0.42167205,8,truck,0.2481572
108,0.33876082,0.7677599,0.51093906,1.0,3,car,0.23862277
108,0.41310242,0.39170688,0.49468848,0.42104036,1,person,0.21344572
109,0.41322792,0.49511424,0.49601436,0.5158411,1,person,0.84672314
109,0.085301355,0.13789088,0.45923227,0.29506725,1,person,0.7095339
109,0.39743498,0.45442525,0.49075928,0.47230157,1,person,0.49750707
109,0.33311945,0.76465136,0.5155443,0.9960359,3,car,0.321359
109,0.4139634,0.39102206,0.49453375,0.421693,1,person,0.24264741
110,0.086032525,0.1353177,0.46157944,0.30066276,1,person,0.72413903
110,0.41513264,0.4960959,0.49472684,0.5165843,1,person,0.6030288
110,0.32864052,0.76629096,0.5203912,0.9933259,3,car,0.4875147
110,0.38699037,0.44805363,0.48930967,0.46859828,1,person,0.4155895
110,0.4089713,0.39199162,0.48959726,0.42164117,1,person,0.23252064
111,0.08455746,0.13308148,0.45506638,0.30329436,1,person,0.8053375
111,0.3236246,0.77117574,0.5178509,0.9905019,3,car,0.44975615
111,0.41634876,0.49580967,0.49441743,0.51886094,1,person,0.4374282
111,0.3839027,0.4463222,0.49145046,0.46841514,1,person,0.2423003
112,0.084248215,0.13418469,0.45075342,0.2995411,1,person,0.793501
