frame,y,x,bottom,right,class,class_str,score
45,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
46,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
47,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
48,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
49,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
50,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
51,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
52,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
53,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
54,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
55,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
56,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
57,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
58,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
59,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
60,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
61,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
62,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
63,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
64,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
65,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
66,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
67,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
68,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
69,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
70,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
71,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
72,0.13251299,0.40932506,0.43438256,0.577259,85,clock,0.69371736
94,0.12989454,0.20621033,0.25301638,0.26437813,1,person,0.21171805
95,0.13006428,0.20577835,0.25290808,0.264589,1,person,0.22324668
106,0.0022269487,0.27747107,0.29946315,0.3537811,1,person,0.23271647
107,0.0022403896,0.2774123,0.2993853,0.35382283,1,person,0.2299701
108,0.00041650236,0.27840424,0.32549757,0.3708799,1,person,0.23916061
109,0.0009911358,0.27854967,0.32564723,0.37076503,1,person,0.23817919
110,0.0012103021,0.27868533,0.32596484,0.37080848,1,person,0.23277129
111,0.0011888742,0.27868575,0.3257637,0.37085223,1,person,0.22996847
112,0.0,0.2966817,0.35041165,0.39050186,1,person,0.3074168
113,0.0,0.2970157,0.3499587,0.39077118,1,person,0.31888554
116,0.037258267,0.33273765,0.35541368,0.4386073,1,person,0.2133668
117,0.03712678,0.3325244,0.35534126,0.43858966,1,person,0.21895397
118,0.037165925,0.33236486,0.35509998,0.4376108,1,person,0.22511394
119,0.09991081,0.33460414,0.3676684,0.43680924,1,person,0.24410802
119,0.09991081,0.33460414,0.3676684,0.43680924,18,dog,0.20710325
120,0.099660784,0.33462998,0.3677235,0.43732473,1,person,0.2518803
121,0.09954591,0.33459827,0.3675173,0.43760756,1,person,0.25875753
122,0.102022186,0.34292272,0.3827008,0.43799105,1,person,0.33808887
123,0.101841256,0.34283984,0.382568,0.43808472,1,person,0.34458145
132,0.06735273,0.41413727,0.41354942,0.48884752,1,person,0.23979302
133,0.06665832,0.4141612,0.4144037,0.48922712,1,person,0.23581375
134,0.065966085,0.41275606,0.41404253,0.48916015,1,person,0.23923187
135,0.066394255,0.4107654,0.43737906,0.50563896,18,dog,0.23565683
136,0.06571561,0.41009152,0.4370528,0.5059037,18,dog,0.23388486
137,0.06585282,0.41069874,0.43694264,0.50620055,18,dog,0.25103113
138,0.075203255,0.41204387,0.44281894,0.5106734,18,dog,0.5425906
139,0.07615201,0.41192317,0.442954,0.5107133,18,dog,0.55303484
140,0.07903157,0.43481958,0.46810514,0.54024935,18,dog,0.33982864
140,0.07085389,0.44276357,0.47712696,0.5363381,1,person,0.26757
141,0.07901575,0.43506396,0.46816856,0.540078,18,dog,0.33942902
141,0.070669204,0.4428999,0.47711095,0.5360586,1,person,0.2687298
142,0.078931466,0.43508363,0.46837467,0.5402254,18,dog,0.34225425
142,0.070715606,0.44260398,0.4775154,0.5362647,1,person,0.26983273
143,0.06373046,0.44919175,0.47976065,0.5480023,1,person,0.35121563
143,0.016124308,0.151325,0.5204238,0.5445348,15,bench,0.21252796
143,0.09052791,0.40385357,0.48750794,0.5233395,1,person,0.21112186
144,0.064235196,0.44948018,0.47894347,0.5478138,1,person,0.3577099
144,0.09085503,0.40392306,0.48718634,0.5232532,1,person,0.22022565
144,0.015448183,0.14990339,0.52057993,0.5443636,15,bench,0.200135
145,0.064579934,0.44954965,0.4790211,0.5475472,1,person,0.35729945
145,0.090812385,0.4041685,0.4871723,0.523683,1,person,0.22642004
145,0.015026867,0.14890167,0.5202584,0.54397655,15,bench,0.20157512
146,0.06654008,0.46691236,0.48268545,0.5584964,1,person,0.6534242
147,0.06581998,0.4665141,0.4826241,0.55845857,1,person,0.6462254
148,0.06320836,0.4717687,0.48928273,0.56616235,1,person,0.4857126
149,0.06359525,0.47208408,0.48923594,0.5663321,1,person,0.48201033
150,0.06306966,0.47178024,0.48902774,0.5664392,1,person,0.48462933
151,0.07564534,0.5053558,0.51935923,0.60094506,1,person,0.57151616
152,0.07565078,0.5050396,0.51922274,0.6014209,1,person,0.575136
153,0.07597938,0.50553364,0.52005196,0.60138434,1,person,0.57721114
154,0.077832565,0.5073523,0.53175426,0.61256987,1,person,0.6147246
155,0.07787363,0.50737566,0.53107816,0.612493,1,person,0.60368836
156,0.118296266,0.5399774,0.5321716,0.6336548,1,person,0.23674718
157,0.11883938,0.53997123,0.5315086,0.63298154,1,person,0.24992873
158,0.11868097,0.53997946,0.53153646,0.63296795,1,person,0.2517877
159,0.12400837,0.566057,0.5741063,0.6586012,1,person,0.2132713
160,0.12441313,0.5659575,0.57345486,0.65862757,1,person,0.22545294
161,0.12436703,0.5662334,0.57327664,0.65876615,1,person,0.22267863
162,0.16382393,0.5773331,0.57619286,0.6635431,1,person,0.3249605
163,0.16319017,0.5772945,0.57589024,0.6637946,1,person,0.3077547
164,0.13908437,0.60004675,0.53884137,0.689168,1,person,0.2567934
165,0.13792346,0.59987956,0.53989136,0.6895037,1,person,0.27048007
166,0.13803037,0.5999952,0.540422,0.6897375,1,person,0.25065786
167,0.16382666,0.6046202,0.6009163,0.6942539,1,person,0.34128252
168,0.16355594,0.6041764,0.6013153,0.6944332,1,person,0.35099295
169,0.16365817,0.60440135,0.60168695,0.6945406,1,person,0.35059544
170,0.17385782,0.61489815,0.6149012,0.7082296,1,person,0.24438839
171,0.2011872,0.61556673,0.60268414,0.70056975,1,person,0.2371161
172,0.27974737,0.60594094,0.655689,0.71684945,1,person,0.20156129
173,0.28228223,0.6055097,0.6555332,0.71689194,1,person,0.20246306
174,0.2826295,0.60545874,0.6554732,0.7167882,1,person,0.20105003
175,0.23311517,0.6790656,0.6311252,0.7670598,1,person,0.25742134
176,0.23312451,0.6791413,0.6302309,0.76706934,1,person,0.25558433
177,0.23327276,0.6791332,0.6308763,0.76722085,1,person,0.23273957
178,0.23324853,0.6791861,0.63045824,0.7672547,1,person,0.2315905
179,0.23361382,0.6797866,0.626493,0.76708597,1,person,0.23165858
221,0.31264114,0.31171495,0.60036314,0.3833992,1,person,0.41304368
222,0.31258965,0.3117426,0.6003331,0.38342226,1,person,0.41756198
223,0.3121506,0.31128755,0.5979592,0.3834599,1,person,0.43515986
224,0.31209606,0.31125158,0.5978322,0.38346297,1,person,0.44092506
225,0.31666097,0.30860424,0.64554036,0.3955381,1,person,0.44271976
226,0.3181525,0.3077012,0.64440954,0.3951353,1,person,0.42892623
227,0.31706744,0.3086091,0.64485824,0.3956165,1,person,0.43937647
228,0.31709778,0.3087089,0.6444427,0.39541477,1,person,0.43976188
229,0.30082008,0.341665,0.6632031,0.4401628,1,person,0.55300105
230,0.3014146,0.342538,0.66164297,0.44053704,1,person,0.5430963
231,0.30411488,0.35329637,0.64712346,0.45044407,1,person,0.5386491
232,0.30383694,0.3516294,0.6478303,0.45084724,1,person,0.5462782
233,0.31713206,0.35530382,0.6437407,0.46302783,1,person,0.5155349
233,0.38049734,0.33304757,0.6760982,0.47105193,1,person,0.2007579
234,0.31716496,0.35543323,0.64460164,0.4630751,1,person,0.49798837
235,0.31718498,0.3549512,0.6451507,0.4630468,1,person,0.5074518
236,0.31736892,0.35507306,0.6450435,0.46307346,1,person,0.50692606
237,0.33978623,0.3711374,0.69631404,0.49126628,1,person,0.5683907
238,0.33997822,0.37046957,0.6950624,0.49054188,1,person,0.6064167
239,0.34390533,0.3908744,0.6833401,0.49788713,1,person,0.7047791
240,0.34435043,0.39123794,0.6839467,0.49796703,1,person,0.7089793
241,0.33849293,0.4188037,0.6616604,0.5050387,1,person,0.5830589
241,0.20956224,0.03610623,0.9812446,0.99205565,5,airplane,0.22764418
242,0.33843863,0.41862622,0.6615342,0.50500953,1,person,0.5855583
242,0.21005207,0.03574568,0.98124975,0.9917794,5,airplane,0.22748329
243,0.33826023,0.4183588,0.6613066,0.50502264,1,person,0.5995281
243,0.2064963,0.035553843,0.9810831,0.9909203,5,airplane,0.22823626
244,0.3382864,0.41853487,0.6611405,0.5049881,1,person,0.59575945
244,0.20629856,0.03532335,0.9811301,0.9908807,5,airplane,0.22959289
244,0.5375652,0.45237288,0.6795128,0.534235,1,person,0.20058137
245,0.32460555,0.43462005,0.6464484,0.53008664,1,person,0.52488476
245,0.15781161,0.03943789,0.9778007,0.98764384,5,airplane,0.22088644
246,0.32409245,0.43478066,0.6468846,0.53025126,1,person,0.5328035
246,0.16205233,0.03892067,0.97905236,0.98962164,5,airplane,0.22468767
247,0.34787816,0.43770042,0.6803934,0.5467024,1,person,0.7459561
247,0.40931475,0.41058135,0.6817503,0.52534914,1,person,0.3364101
247,0.14446142,0.043819338,0.978029,0.9886608,5,airplane,0.208872
248,0.3482647,0.4382367,0.6805872,0.5463147,1,person,0.7369621
248,0.40978038,0.4103327,0.68236494,0.5254198,1,person,0.33128944
248,0.1488421,0.043854862,0.97815907,0.9884654,5,airplane,0.20775728
249,0.3517816,0.45977047,0.676358,0.5533389,1,person,0.70428455
249,0.11344877,0.042742252,0.9610225,0.9552403,5,airplane,0.24380895
249,0.41461307,0.4208938,0.6804405,0.5250883,1,person,0.22935395
250,0.3519377,0.45989627,0.67637485,0.55322486,1,person,0.70278925
250,0.11316967,0.042865932,0.9611052,0.9550008,5,airplane,0.2440282
250,0.41442633,0.42096126,0.6802771,0.5250207,1,person,0.22988726
251,0.3515228,0.4612616,0.6764704,0.553567,1,person,0.69648665
251,0.11196038,0.04078242,0.9619899,0.9561262,5,airplane,0.2561104
251,0.4159158,0.42003292,0.6807404,0.52525663,1,person,0.22253393
252,0.35161597,0.4611992,0.6766177,0.5536216,1,person,0.69775873
252,0.11176783,0.0410358,0.96159524,0.95605135,5,airplane,0.25630066
252,0.41582733,0.41995174,0.6807551,0.525295,1,person,0.22214007
253,0.34762567,0.4878651,0.6512645,0.56319535,1,person,0.56906694
253,0.10982275,0.022954673,0.9717301,0.9762007,5,airplane,0.27996048
254,0.34719425,0.48695067,0.65146035,0.5631727,1,person,0.57064784
254,0.10826534,0.021087795,0.9725285,0.9766544,5,airplane,0.28838775
255,0.3471604,0.4869163,0.6514733,0.56322336,1,person,0.5753504
255,0.1081247,0.02183956,0.9724479,0.97631115,5,airplane,0.28583902
256,0.34699905,0.48679048,0.65160483,0.56331235,1,person,0.57882273
256,0.10774091,0.021383673,0.97251606,0.97661555,5,airplane,0.28620514
257,0.36184207,0.5028991,0.64776444,0.60299224,1,person,0.3294558
257,0.2975507,0.002993703,0.93782103,0.30112606,47,cup,0.253079
257,0.18716875,0.044875562,0.98053706,0.99446267,5,airplane,0.22829685
258,0.36182505,0.50259906,0.6479525,0.6029431,1,person,0.33156437
258,0.29731864,0.0031303912,0.9372954,0.3009709,47,cup,0.25486645
258,0.1858963,0.045300245,0.98033583,0.9944122,5,airplane,0.22746523
259,0.36183938,0.5030119,0.6486962,0.603293,1,person,0.33611044
259,0.29691386,0.003132537,0.9378872,0.30059117,47,cup,0.25726596
259,0.1857461,0.043557644,0.98100054,0.99481475,5,airplane,0.23753405
260,0.36169878,0.50315243,0.6485293,0.6032184,1,person,0.33642682
260,0.2967532,0.0031419396,0.938424,0.3006508,47,cup,0.2565626
260,0.18658304,0.042922914,0.9810568,0.99486786,5,airplane,0.23992787
261,0.36412996,0.5305823,0.6440467,0.6097951,1,person,0.43686843
261,0.1875658,0.041733533,0.98265314,0.9958365,5,airplane,0.2765846
261,0.29595762,0.0034813732,0.938662,0.3004706,47,cup,0.25631455
262,0.36429325,0.5308633,0.6431519,0.6099112,1,person,0.4244156
262,0.19055876,0.041014254,0.9827341,0.99581784,5,airplane,0.27462694
262,0.2967419,0.0034540594,0.93843454,0.30062756,47,cup,0.2603062
262,0.37701085,0.3720324,0.99564314,0.9957131,5,airplane,0.20032208
263,0.35585213,0.54878914,0.64980876,0.6380961,1,person,0.3619331
263,0.29649535,0.0046129823,0.93833756,0.30140883,47,cup,0.24931139
263,0.22046307,0.06082818,0.983716,0.9961271,5,airplane,0.23227264
263,0.5545862,0.5717854,0.65140903,0.62698466,1,person,0.20788623
264,0.3555379,0.54880553,0.6490153,0.6381667,1,person,0.37191615
264,0.2960039,0.0049464703,0.93742406,0.30089244,47,cup,0.24933575
264,0.2131021,0.060275048,0.98332846,0.9958925,5,airplane,0.23435102
264,0.5550067,0.57166463,0.65135485,0.62703854,1,person,0.20882481
265,0.34223908,0.5529831,0.6473865,0.64615613,1,person,0.6432217
265,0.2954662,0.0050786138,0.94045854,0.30106717,47,cup,0.2736909
266,0.34219533,0.552937,0.64732647,0.64623207,1,person,0.6402714
266,0.2955821,0.005067095,0.9407923,0.30100203,47,cup,0.27526614
267,0.34223786,0.55286103,0.64728916,0.64634377,1,person,0.6411626
267,0.29505593,0.005149573,0.9410232,0.30082312,47,cup,0.27065772
268,0.34227097,0.5528807,0.6472506,0.6464334,1,person,0.6403734
268,0.29504824,0.0051599294,0.94114065,0.30076408,47,cup,0.2705052
269,0.3426966,0.5531163,0.6459599,0.6469842,1,person,0.63043106
269,0.29490247,0.005289927,0.9409894,0.30066878,47,cup,0.2698208
270,0.34251142,0.5527132,0.6463329,0.6470905,1,person,0.6255914
270,0.29526466,0.005288914,0.9417928,0.30098736,47,cup,0.27933717
271,0.34783268,0.5699529,0.64038444,0.6536667,1,person,0.5267052
271,0.2950518,0.005080506,0.9415642,0.30104238,47,cup,0.26888514
272,0.3477909,0.56980455,0.64028776,0.6538162,1,person,0.48944098
272,0.29545838,0.0053025335,0.94069976,0.30119246,47,cup,0.27022874
273,0.29534167,0.0050084144,0.9392014,0.30145657,47,cup,0.26381096
273,0.12977222,0.061579227,0.96966493,0.97436905,5,airplane,0.21980307
274,0.2954593,0.0047888607,0.94030225,0.3015824,47,cup,0.26568502
274,0.13104486,0.06124279,0.96987915,0.97511554,5,airplane,0.2211624
275,0.29600307,0.004737854,0.9422252,0.30146778,47,cup,0.2588684
275,0.12930244,0.062360883,0.9706549,0.976143,5,airplane,0.21980152
276,0.29628956,0.004571244,0.94296074,0.30162936,47,cup,0.25882292
276,0.12930328,0.06219706,0.97075754,0.9763261,5,airplane,0.22153027
277,0.29676372,0.004634291,0.9424636,0.3013203,47,cup,0.23256999
278,0.2956678,0.00442113,0.9429972,0.30171782,47,cup,0.22747627
279,0.29524463,0.0046039373,0.942308,0.30185062,47,cup,0.23315416
280,0.29528716,0.004748717,0.9422662,0.3019005,47,cup,0.23623855
281,0.29620528,0.0034530163,0.9440025,0.30233115,47,cup,0.27276486
281,0.3532202,0.6170656,0.647949,0.7030255,1,person,0.2502822
282,0.29729635,0.0027715117,0.9439449,0.30301225,47,cup,0.27816036
282,0.35356238,0.61815786,0.6482649,0.70350266,1,person,0.2501785
283,0.29760167,0.0025659353,0.9443053,0.30310017,47,cup,0.26599053
283,0.35427207,0.61793417,0.6477043,0.70387083,1,person,0.24028154
284,0.29780838,0.0026481003,0.9439465,0.30300015,47,cup,0.2660449
284,0.3542003,0.6173266,0.64783543,0.7036983,1,person,0.23920752
285,0.014379352,0.6410736,0.67294693,0.81480825,1,person,0.47603554
285,0.37279326,0.61974585,0.6494389,0.7159635,1,person,0.34511405
285,0.29784548,0.0028529465,0.94362175,0.30278584,47,cup,0.27297008
286,0.015355647,0.6431955,0.6724936,0.81332374,1,person,0.45150426
286,0.37184787,0.6203519,0.6497377,0.71576285,1,person,0.3674154
286,0.29790688,0.0028146058,0.9435123,0.30275816,47,cup,0.2677215
287,0.012499332,0.6348482,0.67394626,0.81971043,1,person,0.5398772
287,0.29758674,0.0024759322,0.9430484,0.30292088,47,cup,0.2537035
288,0.011672467,0.633633,0.6741979,0.82110417,1,person,0.566434
288,0.29754406,0.002425611,0.94297,0.3029321,47,cup,0.24994226
289,0.021931857,0.67571306,0.6546366,0.8239112,1,person,0.38582262
289,0.2962959,0.0029353797,0.9424579,0.3025536,47,cup,0.2547898
290,0.022646934,0.6754777,0.6540743,0.8244459,1,person,0.40288797
290,0.29624072,0.0029340088,0.9423677,0.30244634,47,cup,0.25233123
291,0.022708446,0.67600965,0.6544876,0.8262632,1,person,0.37816948
291,0.2959735,0.0031507611,0.9418638,0.30223018,47,cup,0.2766228
292,0.022957504,0.6762053,0.65439534,0.82655525,1,person,0.3657585
292,0.29586476,0.0031289011,0.9433474,0.302337,47,cup,0.2851911
293,0.025773168,0.6830766,0.6706729,0.819458,1,person,0.39391753
293,0.29616064,0.0033557862,0.9446896,0.30206972,47,cup,0.2937415
294,0.025750846,0.6832559,0.6705191,0.8196378,1,person,0.38928914
294,0.29628852,0.0032536387,0.9447663,0.30209932,47,cup,0.2912306
295,0.027024984,0.6833916,0.67030543,0.8200079,1,person,0.38290316
295,0.2961997,0.0032034218,0.94465387,0.3020178,47,cup,0.28409278
296,0.027161658,0.68329483,0.6702574,0.82024246,1,person,0.38538533
296,0.29629278,0.003329888,0.9448236,0.3019929,47,cup,0.2810965
297,0.024081886,0.68354875,0.6780344,0.8324985,1,person,0.352562
297,0.29726648,0.0032575577,0.9450946,0.30206376,47,cup,0.2559624
298,0.024154752,0.68347484,0.6777762,0.8323278,1,person,0.3438391
298,0.29710576,0.003311947,0.94479096,0.3020264,47,cup,0.25590214
299,0.021346658,0.683399,0.6788962,0.83332115,1,person,0.3564497
299,0.2962597,0.0034703314,0.9429681,0.30168885,47,cup,0.25654137
300,0.02095741,0.6834187,0.6788453,0.8334524,1,person,0.35631466
300,0.29640195,0.0032606125,0.94301784,0.30185524,47,cup,0.25495112
301,0.015803069,0.6848496,0.6820861,0.8246236,1,person,0.43486628
301,0.29616413,0.00283359,0.9431406,0.30254656,47,cup,0.2409832
302,0.013490319,0.6852822,0.6829461,0.82471865,1,person,0.42865768
302,0.29584888,0.002629891,0.9415984,0.30239302,47,cup,0.2269731
303,0.0076743364,0.69100726,0.6862676,0.827703,1,person,0.5028909
303,0.29648858,0.0025786757,0.9420609,0.30244854,47,cup,0.22235909
304,0.00829941,0.6916246,0.68631077,0.82744914,1,person,0.5071034
304,0.29647803,0.0028681308,0.94188845,0.30252874,47,cup,0.222107
305,0.010312617,0.69472206,0.6812233,0.8263782,1,person,0.32014087
305,0.29662946,0.0022151172,0.94564474,0.30264837,47,cup,0.2323933
306,0.01004979,0.69476694,0.6811962,0.82637304,1,person,0.31767684
306,0.29665452,0.0022029728,0.9456056,0.3028087,47,cup,0.23258598
307,0.010194689,0.69430864,0.68124557,0.8267242,1,person,0.3259848
307,0.2970612,0.0019292533,0.94677174,0.3030881,47,cup,0.21368442
308,0.0100981,0.6941812,0.6808915,0.8269578,1,person,0.32207647
308,0.29710084,0.0018758178,0.9471447,0.3032089,47,cup,0.21252994
309,0.2960392,0.0018420815,0.9473196,0.30319527,47,cup,0.22389697
309,0.012335837,0.6969006,0.673033,0.8307167,1,person,0.2031546
310,0.29641107,0.0017573088,0.94851065,0.3033024,47,cup,0.2204743
310,0.012390435,0.69715613,0.6722037,0.83085495,1,person,0.2009718
311,0.0054935515,0.6963767,0.6773344,0.82663524,1,person,0.26252508
311,0.2955076,0.0026217997,0.9434784,0.30230823,47,cup,0.21743113
312,0.0066202283,0.69628996,0.6753413,0.825496,1,person,0.2709965
312,0.29546848,0.0026646852,0.9433222,0.30222902,47,cup,0.21403734
313,0.2955545,0.00309439,0.94261277,0.30250466,47,cup,0.21530914
314,0.29544225,0.0030520856,0.94273484,0.3025103,47,cup,0.21712078
315,0.29033378,0.012631401,0.9070709,0.280635,47,cup,0.22250757
316,0.29053628,0.012981564,0.9055939,0.28048128,47,cup,0.22438549
317,0.29523727,0.0022507608,0.94334984,0.30365786,47,cup,0.24160197
318,0.29532722,0.002236575,0.9430449,0.30363104,47,cup,0.23870751
319,0.29531437,0.002400741,0.9427721,0.30343795,47,cup,0.23462692
320,0.2953576,0.002376452,0.9426558,0.30347127,47,cup,0.23011555
321,0.2909648,0.012422025,0.9022788,0.28002954,47,cup,0.21787478
322,0.2911201,0.012627825,0.90146655,0.2798534,47,cup,0.21796192
323,0.29079908,0.012704879,0.90195066,0.28004837,47,cup,0.21935406
324,0.29084617,0.01278995,0.9004161,0.2800017,47,cup,0.21839614
325,0.29103208,0.013351858,0.90533304,0.2800311,47,cup,0.22559448
326,0.29138085,0.013924807,0.9022807,0.28006896,47,cup,0.22082627
327,0.2912407,0.014059812,0.9040532,0.28015578,47,cup,0.22870114
328,0.29122695,0.014061749,0.9075484,0.28045678,47,cup,0.2318847
329,0.29131964,0.013928071,0.89980316,0.28014076,47,cup,0.24079517
330,0.2949025,0.0033104718,0.93873984,0.3020733,47,cup,0.23337255
331,0.2949557,0.003992513,0.9394764,0.30210435,47,cup,0.22423361
332,0.2942035,0.0036753118,0.9419882,0.30286586,47,cup,0.23361416
333,0.29482928,0.0041764677,0.9398279,0.30244774,47,cup,0.24867927
334,0.2950413,0.00410752,0.93959427,0.30256832,47,cup,0.23743686
335,0.2947738,0.0038642883,0.9412036,0.30266467,47,cup,0.22771913
336,0.29478917,0.004072383,0.9405949,0.30257618,47,cup,0.23112836
337,0.2962166,0.0038336664,0.9400933,0.30277503,47,cup,0.254367
338,0.2961535,0.0037153512,0.93952805,0.30271345,47,cup,0.2534379
339,0.29550493,0.0032265335,0.93854606,0.30280483,47,cup,0.23775832
340,0.29537055,0.0031110942,0.93842506,0.3023616,47,cup,0.2288415
341,0.29097664,0.013976365,0.89028597,0.2796774,47,cup,0.20409742
345,0.29073688,0.013924897,0.8937137,0.2796345,47,cup,0.20437457
346,0.29072887,0.013932183,0.893495,0.27962875,47,cup,0.20440301
347,0.09431794,0.37962848,0.4682376,0.6080859,85,clock,0.50831
348,0.09429897,0.37964728,0.4681357,0.6080916,85,clock,0.5066786
349,0.09428178,0.37965834,0.46813738,0.6080906,85,clock,0.50555086
350,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
351,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
352,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
353,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
354,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
355,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
356,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
357,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
358,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
359,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
360,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
361,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
362,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
363,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
364,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
365,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
366,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
367,0.094281435,0.3796584,0.4681381,0.60809064,85,clock,0.50554234
