frame,y,x,bottom,right,class,class_str,score
81,0.2825301,0.33953226,0.7372544,0.80371416,85,clock,0.4440729
82,0.2938163,0.3445948,0.7339934,0.7716379,72,tv,0.6775921
82,0.28551388,0.34417224,0.7318567,0.81197333,85,clock,0.43038985
83,0.2916187,0.34430495,0.7340535,0.7705407,72,tv,0.6578419
83,0.28299925,0.34631395,0.7327211,0.8168261,85,clock,0.42917612
84,0.28720284,0.34356827,0.7353015,0.7387455,72,tv,0.6873788
85,0.28684348,0.3434643,0.7290645,0.7227156,72,tv,0.72845876
86,0.28201023,0.33570033,0.73009527,0.70574313,72,tv,0.81901973
86,0.24696317,0.28706583,0.8455076,0.8103169,72,tv,0.22983854
86,0.1477144,0.17727655,0.9125668,0.90540797,72,tv,0.20138194
87,0.28125268,0.3339396,0.72880286,0.7130936,72,tv,0.8272977
88,0.28227592,0.33314335,0.727474,0.70778394,72,tv,0.8282061
89,0.28605387,0.32890028,0.72903895,0.72206646,72,tv,0.8452073
90,0.28505278,0.32540327,0.7291944,0.7520682,72,tv,0.81926465
90,0.18823147,0.20075175,0.86200786,0.8902203,72,tv,0.20988639
91,0.2724736,0.31089622,0.7556678,0.82401186,72,tv,0.7684189
92,0.27641332,0.3102782,0.7559842,0.81884205,72,tv,0.762525
93,0.2682811,0.30647033,0.7574682,0.84599036,72,tv,0.8374494
94,0.28126335,0.30602264,0.7622143,0.8271564,72,tv,0.83691645
95,0.26860088,0.2877366,0.76180464,0.8431259,72,tv,0.81213135
96,0.26748514,0.28780657,0.7628789,0.84403795,72,tv,0.8156708
97,0.24985364,0.2811595,0.76661766,0.8981651,72,tv,0.8350537
98,0.24850464,0.25584757,0.7766322,0.9130814,72,tv,0.79723036
99,0.22913674,0.18620205,0.8650603,0.91102004,72,tv,0.6681048
99,0.2828852,0.29089877,0.7702198,0.8228091,72,tv,0.41810417
99,0.10650456,0.059321165,0.9705522,0.989936,72,tv,0.22785152
100,0.22668815,0.19064543,0.86036134,0.9084722,72,tv,0.66205364
100,0.28283522,0.2905762,0.7693331,0.82081604,72,tv,0.42087865
100,0.10594112,0.05782631,0.9652694,0.98677564,72,tv,0.20306423
101,0.22713152,0.21196109,0.8391105,0.9302365,72,tv,0.78693175
101,0.124191046,0.095657855,0.9654393,0.98791575,72,tv,0.2972161
102,0.20277825,0.15462455,0.8886334,0.9591317,72,tv,0.520599
102,0.2728608,0.25030047,0.78659165,0.8812676,72,tv,0.33454788
103,0.22951788,0.1749435,0.8705507,0.94418734,72,tv,0.68360263
103,0.061543673,0.07986674,0.97326195,0.98384845,72,tv,0.3179743
104,0.15233573,0.09496418,0.9793608,0.9866228,72,tv,0.64525163
104,0.26473814,0.20772493,0.8417421,0.9434831,72,tv,0.476574
105,0.22403497,0.17121297,0.9053251,0.96583766,72,tv,0.6574949
106,0.19004577,0.08319238,0.98170537,0.9891505,72,tv,0.48011953
106,0.27755472,0.2509536,0.7886088,0.8161798,1,person,0.22592042
107,0.28471747,0.23792559,0.7835182,0.85494536,1,person,0.55201626
107,0.14991578,0.06449589,0.9572457,0.9852389,72,tv,0.41949815
107,0.28547803,0.18640316,0.8012712,0.9245577,72,tv,0.22240831
108,0.16178408,0.052894175,0.9751779,0.9869481,72,tv,0.669679
109,0.17148715,0.05538228,0.9754817,0.98661864,72,tv,0.6571759
110,0.12506756,0.014835805,0.9603716,0.99000144,72,tv,0.46865785
110,0.27590337,0.25792477,0.7635226,0.7681608,1,person,0.39019343
110,0.2854657,0.13232523,0.8579228,0.9316575,1,person,0.27881932
110,0.32840025,0.24554715,0.73248136,0.5100843,1,person,0.22224714
111,0.26518413,0.24812561,0.76508415,0.79247934,1,person,0.7270956
111,0.24915469,0.16310608,0.85251737,0.94616437,72,tv,0.69668436
111,0.10354471,0.03877455,0.95371556,0.9913005,72,tv,0.55517924
111,0.32556355,0.23679985,0.72947943,0.50540936,1,person,0.31209862
111,0.24915469,0.16310608,0.85251737,0.94616437,1,person,0.309223
111,0.25862455,0.4274072,0.72381437,0.8987803,1,person,0.27951792
111,0.2686001,0.38936967,0.68696666,0.7351616,1,person,0.20740467
112,0.14064938,0.06113863,0.96184176,0.9909203,72,tv,0.569742
112,0.28938484,0.17031789,0.8588462,0.93196833,72,tv,0.37578797
112,0.32815105,0.23113832,0.72972625,0.5267713,1,person,0.24664019
113,0.14788982,0.06096816,0.960925,0.99131393,72,tv,0.57605696
113,0.28704017,0.16814294,0.859767,0.93455064,72,tv,0.38143405
113,0.2978316,0.24434952,0.75712925,0.71109897,72,tv,0.2247415
113,0.33021683,0.23076072,0.7293106,0.52765775,1,person,0.21657911
114,0.26707253,0.18414482,0.79469264,0.9627857,72,tv,0.795182
114,0.06440464,0.10984662,0.9556736,0.9908489,72,tv,0.2457831
115,0.2545921,0.17657185,0.8149694,0.9439639,72,tv,0.66419315
115,0.1392346,0.069654405,0.9298952,0.98255557,72,tv,0.51345694
116,0.13409728,0.07487059,0.9540767,0.9881551,72,tv,0.55622774
116,0.22129548,0.19134244,0.79334056,0.88988614,72,tv,0.22181864
117,0.23413205,0.21607998,0.78047633,0.9165199,72,tv,0.27478778
128,0.056565642,0.04445049,0.9537988,0.9867301,85,clock,0.39954412
129,0.021520525,0.01676035,0.961712,0.9871638,85,clock,0.3430398
130,0.03161308,0.024348825,0.9538084,0.9936379,85,clock,0.7416355
131,0.032975137,0.029279202,0.95361555,0.9931053,85,clock,0.72980773
132,0.025381118,0.019915134,0.95325196,0.9937165,85,clock,0.5512576
133,0.028963327,0.017163724,0.947964,0.9927542,85,clock,0.60068715
134,0.023860186,0.014413774,0.9501668,0.9901865,85,clock,0.47389147
135,0.02189371,0.015457958,0.9503609,0.9894134,85,clock,0.44593823
136,0.031441152,0.01883766,0.948114,0.9883534,85,clock,0.4571247
136,0.16456285,0.07005742,0.7765522,0.653113,85,clock,0.23081385
137,0.029190123,0.023656875,0.9439612,0.98776424,85,clock,0.53503567
137,0.17180535,0.07491267,0.7787975,0.64472234,85,clock,0.26712862
138,0.029849052,0.02152577,0.95425993,0.9902195,85,clock,0.5797619
138,0.17462584,0.065579236,0.7825855,0.65593034,85,clock,0.26889837
139,0.03077522,0.01767248,0.95396805,0.99120575,85,clock,0.6070944
139,0.17492473,0.06077358,0.7885061,0.66889703,85,clock,0.25147432
140,0.025779366,0.013732851,0.9596673,0.99084646,85,clock,0.57145923
140,0.18763703,0.07099727,0.78506124,0.6699022,85,clock,0.2683541
141,0.025413573,0.016165555,0.96400994,0.98831457,85,clock,0.51335114
141,0.18636507,0.07068783,0.7780239,0.6596385,85,clock,0.26732498
142,0.040941447,0.019078076,0.9643589,0.97869146,85,clock,0.42254224
143,0.20430547,0.092716634,0.7798828,0.6367846,85,clock,0.35886467
143,0.038356483,0.022439599,0.95482516,0.96711016,85,clock,0.3307586
144,0.20602563,0.093078524,0.7779921,0.63614285,85,clock,0.3644296
144,0.0419932,0.022078812,0.956634,0.96915704,85,clock,0.3359642
145,0.2012766,0.0912801,0.7795488,0.6341995,85,clock,0.3662209
145,0.047694147,0.023558915,0.9563381,0.9642813,85,clock,0.30152503
146,0.20365721,0.09828949,0.7756203,0.63501215,85,clock,0.3789097
146,0.11202139,0.04850164,0.9183374,0.8955219,85,clock,0.2659248
146,0.3050298,0.20623995,0.7355786,0.60547346,85,clock,0.2175211
147,0.20620689,0.0956862,0.7762915,0.63481665,85,clock,0.3778903
147,0.117373675,0.041956604,0.9171772,0.8889486,85,clock,0.27719152
148,0.20464984,0.0913831,0.7768725,0.6348879,85,clock,0.375625
148,0.116656184,0.04072714,0.9170741,0.895647,85,clock,0.28675383
149,0.20589307,0.077911764,0.78020847,0.63513994,85,clock,0.4032422
149,0.05061546,0.01903364,0.9493251,0.9307517,85,clock,0.26158455
150,0.2042175,0.075371414,0.78503907,0.63488626,85,clock,0.3784557
150,0.04338777,0.023355067,0.94736844,0.9226137,85,clock,0.25069752
151,0.19261545,0.076547205,0.78154695,0.6322785,85,clock,0.36198762
151,0.033751488,0.024379164,0.9507333,0.9235079,85,clock,0.25164506
152,0.19551271,0.07705468,0.7814915,0.63258404,85,clock,0.3599819
152,0.035998285,0.023415536,0.95219713,0.9292506,85,clock,0.2606665
153,0.19289988,0.063350976,0.79012483,0.63660794,85,clock,0.35846853
153,0.030104041,0.022258312,0.9554968,0.91340303,85,clock,0.26386362
154,0.17663532,0.056353986,0.7994579,0.6325687,85,clock,0.33647552
154,0.017208338,0.02693656,0.9535157,0.87599576,85,clock,0.25584206
154,0.2650456,0.0076282322,0.98104215,0.69036055,85,clock,0.20773207
155,0.17542344,0.060882807,0.7990232,0.62984926,85,clock,0.3260768
155,0.012707233,0.028390855,0.951247,0.8610333,85,clock,0.23140931
155,0.26569998,0.0074666142,0.9801003,0.689379,85,clock,0.20815632
156,0.17463192,0.06005332,0.80075324,0.6290077,85,clock,0.31007373
156,0.014946282,0.028239876,0.9497878,0.87392044,85,clock,0.23929705
156,0.26686424,0.0070783496,0.9805035,0.69104844,85,clock,0.20234637
157,0.16857877,0.04977432,0.81229055,0.63020575,85,clock,0.27733913
157,0.013698399,0.030651957,0.9500292,0.8625318,85,clock,0.23180433
157,0.26536575,0.0074723065,0.98115146,0.6894014,85,clock,0.20574018
158,0.16293174,0.049085826,0.8131064,0.63023627,85,clock,0.25265363
158,0.0040713847,0.034348816,0.94275105,0.85942996,85,clock,0.20826286
159,0.15892032,0.04762155,0.8189713,0.63137203,85,clock,0.2125103
160,0.15882212,0.047008812,0.81987065,0.62794864,85,clock,0.2172626
175,0.0,0.0,0.9093657,1.0,6,bus,0.22619832
176,0.0,0.0,0.8959673,1.0,6,bus,0.24195844
178,0.0,0.38443974,0.69234633,0.9943079,6,bus,0.2004128
179,0.0,0.049205124,0.85620475,0.99999946,6,bus,0.2842116
180,0.0,0.07509276,0.85635066,0.9942366,6,bus,0.27846256
180,0.0052404404,0.5374364,0.8905132,0.983941,6,bus,0.20199452
181,0.014586657,0.025892228,0.831573,0.99190426,6,bus,0.46092772
181,0.00086933374,0.40488017,0.8271232,0.99650633,6,bus,0.27325013
182,0.0040834546,0.07829183,0.86458826,0.9903851,6,bus,0.268626
183,0.0,0.40844768,0.89506245,0.99922603,6,bus,0.36958134
184,0.0,0.4052329,0.8645849,0.9994421,6,bus,0.35743818
184,0.008658171,0.76720464,0.52973324,1.0,6,bus,0.23630626
185,0.0072917044,0.4109584,0.8248451,0.9986093,6,bus,0.31669474
185,0.0064654946,0.7738444,0.522533,0.99815995,6,bus,0.29196936
186,0.007976145,0.78265923,0.5265758,0.9977513,6,bus,0.23010527
187,0.006887734,0.7786616,0.5390925,0.9980813,6,bus,0.2463293
188,0.007518679,0.7995083,0.53196764,0.99672467,6,bus,0.31414118
189,0.005749047,0.7951607,0.54476345,0.99618155,6,bus,0.33278307
190,0.0056138635,0.79888344,0.54260904,0.9967623,6,bus,0.4103135
191,0.007609427,0.8080201,0.54608095,0.9976723,6,bus,0.49160683
192,0.006278515,0.8113437,0.55895513,0.99801713,6,bus,0.54158854
192,0.62326276,0.32157958,0.96902776,0.6168239,1,person,0.21014123
193,0.013061345,0.8089345,0.5612499,0.9980356,6,bus,0.4090897
193,0.62763107,0.32126057,0.97626483,0.59474504,1,person,0.29792002
193,0.14728864,0.51053673,0.54313064,0.58753747,1,person,0.2320252
194,0.021751732,0.8148349,0.57825005,1.0,6,bus,0.30618182
194,0.37706453,0.53451574,0.53379315,0.56488395,1,person,0.27306718
195,0.022584349,0.804109,0.5889858,1.0,6,bus,0.25706577
196,0.0129399,0.80839497,0.58874345,1.0,6,bus,0.23237821
197,0.014847726,0.8119605,0.5929836,1.0,6,bus,0.2833339
197,0.6752251,0.36248773,0.9968613,0.6387138,1,person,0.20977443
198,0.16466759,0.5128699,0.5628954,0.5911588,1,person,0.30496928
198,0.6952541,0.38324025,0.99145937,0.7306819,1,person,0.28658643
198,0.019174129,0.81678486,0.6054534,1.0,6,bus,0.28648397
198,0.19179979,0.538376,0.30804133,0.57050014,85,clock,0.20557871
199,0.17665488,0.5144317,0.5730005,0.5927205,1,person,0.41536552
199,0.7012664,0.3740461,0.9925556,0.7278669,1,person,0.3664067
199,0.019797653,0.81548154,0.60615456,1.0,6,bus,0.330136
199,0.45261416,0.82300323,0.5066704,0.85294026,1,person,0.28910005
200,0.037481487,0.81662005,0.61270976,1.0,6,bus,0.416158
200,0.4553277,0.8257531,0.50480694,0.8507885,1,person,0.4036916
200,0.15966457,0.51320934,0.56636196,0.5957513,1,person,0.3066803
200,0.43867624,0.77539283,0.47793728,0.7872868,1,person,0.25406113
200,0.6972753,0.3228076,0.9954729,0.63267046,1,person,0.2321925
201,0.03311771,0.82775897,0.613971,1.0,6,bus,0.32244942
201,0.4515086,0.8237657,0.5069789,0.8519687,1,person,0.26747918
201,0.43745184,0.7775193,0.47763002,0.7918629,1,person,0.26245242
201,0.16063249,0.5162298,0.564319,0.5910366,1,person,0.24248098
202,0.18334948,0.5159733,0.5783877,0.5920261,1,person,0.26002046
202,0.45257732,0.82320523,0.5100403,0.85318685,1,person,0.22187647
203,0.4576496,0.8247249,0.51024115,0.85083973,1,person,0.38557845
203,0.1912246,0.5156146,0.57982635,0.59358263,1,person,0.33909562
203,0.20738912,0.541843,0.2997368,0.5720838,85,clock,0.29454368
203,0.4354823,0.77009356,0.4774162,0.78442454,1,person,0.26163086
203,0.03922257,0.8200574,0.6185925,1.0,6,bus,0.24367474
203,0.71636033,0.27488047,0.9922514,0.6706119,1,person,0.22720139
203,0.70731115,0.18653953,1.0,0.57408684,1,person,0.20821452
204,0.4577716,0.8268776,0.50825626,0.8519769,1,person,0.26689115
204,0.7276474,0.2857588,0.9955205,0.66107404,1,person,0.2616238
205,0.45688134,0.82518774,0.51148164,0.85151726,1,person,0.3114374
205,0.03829378,0.8194499,0.62093806,1.0,6,bus,0.2758452
206,0.04382789,0.8257279,0.6252565,1.0,6,bus,0.30912912
206,0.4397956,0.7649407,0.48112983,0.78279907,1,person,0.21862154
207,0.03559321,0.82278913,0.6271582,1.0,6,bus,0.26011404
207,0.18877216,0.51119936,0.58628994,0.5936712,1,person,0.21183014
208,0.045794994,0.8219611,0.6255535,1.0,6,bus,0.303004
208,0.45856377,0.8266367,0.5126669,0.8529651,1,person,0.2621465
209,0.7397028,0.2453799,0.99306643,0.64889014,1,person,0.23732647
209,0.18705976,0.5169395,0.582199,0.58958304,1,person,0.22855544
209,0.4547003,0.82438207,0.51298434,0.85341454,1,person,0.20187093
210,0.45417753,0.82591677,0.51373225,0.8530574,1,person,0.34170425
210,0.18917882,0.51615506,0.59089273,0.59082776,1,person,0.29114237
210,0.43086788,0.7640394,0.48107788,0.7827889,1,person,0.2870023
210,0.7431265,0.26995045,0.99410415,0.6354827,1,person,0.27600178
210,0.042154193,0.82385796,0.6255814,1.0,6,bus,0.20760444
211,0.7422572,0.26495534,0.98998183,0.63992405,1,person,0.39989102
211,0.4557841,0.8260713,0.5125764,0.85241264,1,person,0.37766957
211,0.43582684,0.7644813,0.48236912,0.7828269,1,person,0.30963004
211,0.042706788,0.81745374,0.62572974,1.0,6,bus,0.2471053
211,0.6648265,0.013457611,1.0,0.4116282,1,person,0.20254916
212,0.7472778,0.24059512,0.9926105,0.61915755,1,person,0.3635933
212,0.038906783,0.8231726,0.6285205,1.0,6,bus,0.26968893
212,0.4377785,0.7648192,0.48298052,0.78355855,1,person,0.20623872
213,0.74189013,0.2601408,0.99145085,0.6132822,1,person,0.2298107
213,0.038565606,0.8177005,0.62824595,1.0,6,bus,0.22516677
214,0.73978263,0.24606806,0.99564606,0.5953407,1,person,0.22186685
215,0.7498904,0.2502203,0.99097973,0.6090773,1,person,0.38433483
215,0.43530002,0.76928324,0.4743863,0.78582686,1,person,0.23564695
215,0.04366851,0.8258477,0.62801784,1.0,6,bus,0.21131869
216,0.04033965,0.826954,0.63181317,1.0,6,bus,0.31146222
216,0.74687886,0.257536,0.9947177,0.5920161,1,person,0.30872998
216,0.6851683,0.04810542,0.99694175,0.52272475,1,person,0.22500607
217,0.038839757,0.8260291,0.6308125,1.0,6,bus,0.3428756
217,0.744087,0.21525705,1.0,0.5783375,1,person,0.21168523
218,0.04051724,0.82320267,0.6379329,1.0,6,bus,0.22480717
219,0.74884856,0.22923912,0.99848354,0.57989573,1,person,0.36617768
219,0.04473847,0.8276077,0.63804686,1.0,6,bus,0.36184433
219,0.1902536,0.5107875,0.59172946,0.59428275,1,person,0.32576084
219,0.43773615,0.76254267,0.48195684,0.7821887,1,person,0.20283268
220,0.044586748,0.8165654,0.64273083,1.0,6,bus,0.29909772
220,0.7415863,0.16949305,0.99723816,0.56214786,1,person,0.23468041
221,0.19802135,0.51100576,0.5889439,0.5941932,1,person,0.37332585
221,0.049935758,0.8340287,0.64216286,1.0,6,bus,0.35735732
221,0.74730235,0.22698314,0.99524397,0.5512966,1,person,0.25842655
221,0.44337827,0.76542157,0.47958684,0.7812517,1,person,0.25714758
221,0.30483192,0.9504029,0.38458562,0.99915653,1,person,0.20207132
222,0.052484065,0.8282702,0.63736105,1.0,6,bus,0.39455327
222,0.43830252,0.77480173,0.4759735,0.78893507,1,person,0.21870339
222,0.75195634,0.20665923,0.99556136,0.53746593,1,person,0.20572644
223,0.05116731,0.83492726,0.6423,1.0,6,bus,0.20824341
224,0.05510983,0.8265992,0.63989735,1.0,6,bus,0.3634769
224,0.74152565,0.19686821,0.99369574,0.5229329,1,person,0.31207353
224,0.4349108,0.7782887,0.4734988,0.79479146,1,person,0.21003115
225,0.05741012,0.84091115,0.6373479,1.0,6,bus,0.51072717
225,0.74087924,0.20107244,0.9945827,0.52426517,1,person,0.32700017
225,0.18091959,0.5244984,0.56594783,0.597379,1,person,0.2007137
226,0.065019965,0.8347868,0.6420056,1.0,6,bus,0.5696031
226,0.7418302,0.19765629,0.9951385,0.54749274,1,person,0.2722963
226,0.20980215,0.549368,0.29328382,0.58423316,85,clock,0.25940382
226,0.44375166,0.7743853,0.4772459,0.7895885,1,person,0.23059241
227,0.062898874,0.8448048,0.6412793,1.0,6,bus,0.5642936
227,0.4409111,0.7745158,0.47951394,0.78974956,1,person,0.21413402
228,0.066031486,0.8497576,0.6467875,1.0,6,bus,0.5794952
228,0.4341374,0.8048942,0.4842139,0.82656264,1,person,0.22691666
228,0.43192396,0.7709349,0.4817002,0.7888531,1,person,0.22098704
228,0.73913574,0.19000077,0.99589336,0.51238966,1,person,0.2023483
229,0.06634095,0.85502446,0.64732206,1.0,6,bus,0.5575774
230,0.07216382,0.8504938,0.64557743,1.0,6,bus,0.5435373
230,0.7476909,0.18654175,0.9933368,0.5095654,1,person,0.28341895
231,0.08423355,0.85350853,0.645146,1.0,6,bus,0.54450965
231,0.7477486,0.15163597,0.9960512,0.5237292,1,person,0.2061788
232,0.08215523,0.8589552,0.6430842,1.0,6,bus,0.67656815
232,0.2484883,0.8515453,0.5977655,0.9971495,6,bus,0.21545067
233,0.08602452,0.8579123,0.65592515,1.0,6,bus,0.5255723
234,0.07499483,0.8606992,0.66604483,1.0,6,bus,0.36829713
235,0.09376833,0.86284006,0.66387725,1.0,6,bus,0.5378647
236,0.08217481,0.86108184,0.65566623,1.0,6,bus,0.44331095
236,0.4394691,0.81427616,0.48314267,0.8324222,1,person,0.220989
237,0.09035224,0.8636917,0.647686,1.0,6,bus,0.35512018
237,0.20504701,0.5532273,0.61845183,0.620548,1,person,0.2580278
238,0.09012821,0.8661351,0.64846885,1.0,6,bus,0.28741425
238,0.429192,0.8040895,0.48533463,0.8324531,1,person,0.21104355
239,0.089772075,0.86374986,0.64999783,1.0,6,bus,0.444087
241,0.09629291,0.8610524,0.6532869,1.0,6,bus,0.32207948
241,0.21079862,0.55890405,0.6169666,0.62209916,1,person,0.22156568
242,0.10646543,0.8525346,0.641363,1.0,6,bus,0.57169306
242,0.2137066,0.55468553,0.61548966,0.6229122,1,person,0.22262056
243,0.102888346,0.8581317,0.64671206,1.0,6,bus,0.2761115
244,0.098514706,0.86119336,0.640524,1.0,6,bus,0.25032386
245,0.12244946,0.856593,0.6240032,1.0,6,bus,0.41369465
246,0.13120672,0.85409784,0.6323192,1.0,6,bus,0.32294098
247,0.12488145,0.8544641,0.62376344,1.0,6,bus,0.2613943
249,0.22163036,0.55808794,0.64634395,0.62951696,1,person,0.324799
250,0.2212596,0.5593716,0.6522395,0.6301799,1,person,0.28054243
250,0.25378487,0.83368814,0.58564353,0.9962653,6,bus,0.21740738
251,0.22606272,0.55849904,0.6602028,0.6310807,1,person,0.36651146
252,0.23037471,0.5605309,0.6673161,0.63214505,1,person,0.2194667
254,0.24775967,0.55975974,0.6577134,0.6308565,1,person,0.20201157
255,0.24820381,0.5582045,0.66361535,0.63054293,1,person,0.21705373
256,0.26329935,0.5571949,0.6581239,0.62752324,1,person,0.3886844
257,0.2567773,0.5581701,0.6713875,0.6299974,1,person,0.27639264
