Country,Month,Year,Lat,Lon,Value,ISO2,ISO3
Brazil,1,1982,-14.24,-51.93,1,BR,BRA
Brazil,3,1982,-14.24,-51.93,1,BR,BRA
Brazil,1,1986,-14.24,-51.93,1,BR,BRA
Brazil,1,1988,-14.24,-51.93,1,BR,BRA
Brazil,1,1989,-14.24,-51.93,1,BR,BRA
Brazil,1,1990,-14.24,-51.93,2,BR,BRA
Brazil,1,1994,-14.24,-51.93,3,BR,BRA
Brazil,1,1995,-14.24,-51.93,3,BR,BRA
Brazil,1,1996,-14.24,-51.93,1,BR,BRA
Brazil,1,1997,-14.24,-51.93,3,BR,BRA
Brazil,1,1998,-14.24,-51.93,3,BR,BRA
Brazil,1,1999,-14.24,-51.93,2,BR,BRA
Brazil,1,2000,-14.24,-51.93,1,BR,BRA
Brazil,1,2001,-14.24,-51.93,3,BR,BRA
Brazil,1,2002,-14.24,-51.93,2,BR,BRA
Brazil,1,2003,-14.24,-51.93,2,BR,BRA
Brazil,1,2004,-14.24,-51.93,3,BR,BRA
Brazil,1,2005,-14.24,-51.93,3,BR,BRA
Brazil,5,2006,-14.24,-51.93,2,BR,BRA
Brazil,1,2008,-14.24,-51.93,1,BR,BRA
Brazil,6,2008,-14.24,-51.93,2,BR,BRA
Brazil,1,2009,-14.24,-51.93,2,BR,BRA
Brazil,5,2009,-14.24,-51.93,1,BR,BRA
Brazil,1,2010,-14.24,-51.93,2,BR,BRA
Brazil,2,2010,-14.24,-51.93,1,BR,BRA
Brazil,3,2010,-14.24,-51.93,3,BR,BRA
Brazil,4,2010,-14.24,-51.93,2,BR,BRA
Brazil,7,2010,-14.24,-51.93,3,BR,BRA
Brazil,8,2010,-14.24,-51.93,2,BR,BRA
Brazil,9,2010,-14.24,-51.93,1,BR,BRA
Brazil,10,2010,-14.24,-51.93,1,BR,BRA
Brazil,11,2010,-14.24,-51.93,1,BR,BRA
Brazil,3,2011,-14.24,-51.93,1,BR,BRA
Brazil,5,2011,-14.24,-51.93,2,BR,BRA
Brazil,6,2011,-14.24,-51.93,3,BR,BRA
Brazil,8,2011,-14.24,-51.93,1,BR,BRA
Brazil,9,2011,-14.24,-51.93,2,BR,BRA
Brazil,10,2011,-14.24,-51.93,1,BR,BRA
Brazil,1,2012,-14.24,-51.93,3,BR,BRA
Brazil,2,2012,-14.24,-51.93,3,BR,BRA
Brazil,3,2012,-14.24,-51.93,3,BR,BRA
Brazil,4,2012,-14.24,-51.93,3,BR,BRA
Brazil,5,2012,-14.24,-51.93,3,BR,BRA
Brazil,6,2012,-14.24,-51.93,1,BR,BRA
Brazil,7,2012,-14.24,-51.93,1,BR,BRA
Brazil,10,2012,-14.24,-51.93,3,BR,BRA
Brazil,11,2012,-14.24,-51.93,3,BR,BRA
Brazil,12,2012,-14.24,-51.93,3,BR,BRA
Brazil,1,2013,-14.24,-51.93,3,BR,BRA
Brazil,2,2013,-14.24,-51.93,3,BR,BRA
Brazil,3,2013,-14.24,-51.93,3,BR,BRA
Brazil,4,2013,-14.24,-51.93,3,BR,BRA
Brazil,5,2013,-14.24,-51.93,3,BR,BRA
Brazil,6,2013,-14.24,-51.93,3,BR,BRA
Brazil,10,2013,-14.24,-51.93,1,BR,BRA
Brazil,1,2014,-14.24,-51.93,1,BR,BRA
Brazil,2,2014,-14.24,-51.93,2,BR,BRA
Brazil,4,2014,-14.24,-51.93,2,BR,BRA
Burkina Faso,1,1980,12.24,-1.56,2,BF,BFA
Burkina Faso,1,1983,12.24,-1.56,2,BF,BFA
Burkina Faso,1,1986,12.24,-1.56,2,BF,BFA
Burkina Faso,1,2016,12.24,-1.56,1,BF,BFA
Burkina Faso,11,2016,12.24,-1.56,2,BF,BFA
Cambodia,1,2001,12.57,104.99,1,KH,KHM
Cambodia,1,2003,12.57,104.99,1,KH,KHM
Cambodia,1,2007,12.57,104.99,1,KH,KHM
Cambodia,1,2008,12.57,104.99,1,KH,KHM
Cambodia,1,2009,12.57,104.99,1,KH,KHM
Cambodia,8,2010,12.57,104.99,1,KH,KHM
Cambodia,1,2011,12.57,104.99,2,KH,KHM
Cambodia,6,2011,12.57,104.99,1,KH,KHM
Cambodia,9,2011,12.57,104.99,1,KH,KHM
Chile,1,2002,-35.68,-71.54,1,CL,CHL
China,1,1971,35.86,104.2,1,CN,CHN
China,1,1978,35.86,104.2,3,CN,CHN
China,1,1980,35.86,104.2,2,CN,CHN
China,1,1985,35.86,104.2,1,CN,CHN
China,1,1987,35.86,104.2,1,CN,CHN
China,1,1989,35.86,104.2,1,CN,CHN
China,1,1990,35.86,104.2,1,CN,CHN
China,1,1991,35.86,104.2,1,CN,CHN
China,1,1993,35.86,104.2,3,CN,CHN
China,1,1995,35.86,104.2,2,CN,CHN
China,1,1997,35.86,104.2,1,CN,CHN
China,1,1998,35.86,104.2,2,CN,CHN
China,1,1999,35.86,104.2,2,CN,CHN
China,1,2000,35.86,104.2,2,CN,CHN
China,1,2001,35.86,104.2,3,CN,CHN
China,9,2002,35.86,104.2,1,CN,CHN
China,1,2003,35.86,104.2,3,CN,CHN
China,1,2004,35.86,104.2,2,CN,CHN
China,10,2004,35.86,104.2,1,CN,CHN
China,1,2005,35.86,104.2,1,CN,CHN
China,1,2006,35.86,104.2,3,CN,CHN
China,1,2007,35.86,104.2,3,CN,CHN
China,8,2007,35.86,104.2,2,CN,CHN
China,10,2007,35.86,104.2,1,CN,CHN
China,1,2008,35.86,104.2,1,CN,CHN
China,1,2009,35.86,104.2,3,CN,CHN
China,8,2009,35.86,104.2,2,CN,CHN
China,9,2009,35.86,104.2,3,CN,CHN
China,10,2009,35.86,104.2,1,CN,CHN
China,1,2010,35.86,104.2,3,CN,CHN
China,9,2010,35.86,104.2,3,CN,CHN
China,1,2011,35.86,104.2,1,CN,CHN
China,9,2011,35.86,104.2,1,CN,CHN
China,1,2012,35.86,104.2,3,CN,CHN
China,4,2012,35.86,104.2,1,CN,CHN
China,9,2012,35.86,104.2,3,CN,CHN
China,12,2012,35.86,104.2,3,CN,CHN
China,1,2013,35.86,104.2,3,CN,CHN
China,4,2013,35.86,104.2,2,CN,CHN
China,5,2013,35.86,104.2,1,CN,CHN
China,6,2013,35.86,104.2,1,CN,CHN
China,7,2013,35.86,104.2,2,CN,CHN
China,8,2013,35.86,104.2,3,CN,CHN
China,9,2013,35.86,104.2,3,CN,CHN
China,10,2013,35.86,104.2,3,CN,CHN
China,11,2013,35.86,104.2,3,CN,CHN
China,1,2014,35.86,104.2,3,CN,CHN
China,8,2014,35.86,104.2,3,CN,CHN
China,9,2014,35.86,104.2,3,CN,CHN
China,10,2014,35.86,104.2,3,CN,CHN
China,11,2014,35.86,104.2,3,CN,CHN
China,1,2015,35.86,104.2,3,CN,CHN
China,5,2015,35.86,104.2,1,CN,CHN
China,6,2015,35.86,104.2,3,CN,CHN
China,7,2015,35.86,104.2,3,CN,CHN
China,8,2015,35.86,104.2,3,CN,CHN
China,9,2015,35.86,104.2,3,CN,CHN
China,10,2015,35.86,104.2,3,CN,CHN
China,11,2015,35.86,104.2,3,CN,CHN
China,1,2016,35.86,104.2,3,CN,CHN
China,2,2016,35.86,104.2,1,CN,CHN
China,3,2016,35.86,104.2,1,CN,CHN
Colombia,1,1944,4.57,-74.3,1,CO,COL
Colombia,1,1982,4.57,-74.3,2,CO,COL
Colombia,1,1986,4.57,-74.3,2,CO,COL
Colombia,1,1993,4.57,-74.3,1,CO,COL
Colombia,4,1998,4.57,-74.3,1,CO,COL
Colombia,8,2000,4.57,-74.3,1,CO,COL
Colombia,12,2001,4.57,-74.3,1,CO,COL
Colombia,3,2002,4.57,-74.3,1,CO,COL
Colombia,4,2002,4.57,-74.3,1,CO,COL
Colombia,7,2002,4.57,-74.3,1,CO,COL
Colombia,8,2002,4.57,-74.3,2,CO,COL
Colombia,4,2003,4.57,-74.3,1,CO,COL
Colombia,5,2003,4.57,-74.3,1,CO,COL
Colombia,7,2003,4.57,-74.3,1,CO,COL
Colombia,8,2003,4.57,-74.3,3,CO,COL
Colombia,12,2003,4.57,-74.3,1,CO,COL
Colombia,9,2004,4.57,-74.3,1,CO,COL
Colombia,12,2004,4.57,-74.3,1,CO,COL
Colombia,5,2005,4.57,-74.3,1,CO,COL
Colombia,2,2006,4.57,-74.3,2,CO,COL
Colombia,2,2007,4.57,-74.3,3,CO,COL
Colombia,5,2007,4.57,-74.3,1,CO,COL
Colombia,5,2008,4.57,-74.3,1,CO,COL
Colombia,6,2009,4.57,-74.3,1,CO,COL
Colombia,8,2009,4.57,-74.3,2,CO,COL
Colombia,9,2009,4.57,-74.3,1,CO,COL
Colombia,6,2010,4.57,-74.3,1,CO,COL
Colombia,9,2010,4.57,-74.3,2,CO,COL
Colombia,1,2014,4.57,-74.3,2,CO,COL
Colombia,6,2014,4.57,-74.3,1,CO,COL
Colombia,9,2014,4.57,-74.3,1,CO,COL
Colombia,10,2014,4.57,-74.3,1,CO,COL
Colombia,11,2014,4.57,-74.3,2,CO,COL
Colombia,1,2015,4.57,-74.3,1,CO,COL
Colombia,3,2015,4.57,-74.3,2,CO,COL
Colombia,5,2015,4.57,-74.3,1,CO,COL
Colombia,11,2015,4.57,-74.3,1,CO,COL
Comoros,1,1993,-11.88,43.87,1,KM,COM
Comoros,1,2010,-11.88,43.87,1,KM,COM
Cook Islands,1,1991,-21.24,-159.78,2,CK,COK
Cook Islands,1,2002,-21.24,-159.78,1,CK,COK
Cook Islands,1,2006,-21.24,-159.78,1,CK,COK
Costa Rica,1,2013,9.75,-83.75,1,CR,CRI
Costa Rica,1,2014,9.75,-83.75,1,CR,CRI
Cote D Ivoire,1,1980,9.75,-83.75,1,CR,CRI
Cote D Ivoire,1,1998,9.75,-83.75,1,CR,CRI
Cote D Ivoire,1,2008,9.75,-83.75,2,CR,CRI
Cuba,1,1997,21.52,-77.78,1,CU,CUB
Djibouti,1,1998,11.83,42.59,1,DJ,DJI
Djibouti,1,2012,11.83,42.59,2,DJ,DJI
Dominica,1,1981,15.41,-61.37,2,DM,DMA
Dominican Republic,1,1981,18.74,-70.16,1,DO,DOM
Eritrea,1,2010,15.18,39.78,1,ER,ERI
Fiji,1,1971,-16.58,179.41,2,FJ,FJI
Fiji,1,1992,-16.58,179.41,1,FJ,FJI
Fiji,1,2002,-16.58,179.41,1,FJ,FJI
Fiji,1,2006,-16.58,179.41,1,FJ,FJI
Fiji,1,2011,-16.58,179.41,1,FJ,FJI
Fiji,1,2014,-16.58,179.41,3,FJ,FJI
France,1,2004,46.23,2.21,2,FR,FRA
France,5,2004,46.23,2.21,1,FR,FRA
France,1,2012,46.23,2.21,3,FR,FRA
French Guiana,1,1989,3.93,-53.13,1,GF,GUF
French Guiana,2,1993,3.93,-53.13,1,GF,GUF
French Guiana,12,1993,3.93,-53.13,1,GF,GUF
French Guiana,3,1994,3.93,-53.13,1,GF,GUF
French Guiana,6,1994,3.93,-53.13,1,GF,GUF
French Guiana,9,1994,3.93,-53.13,1,GF,GUF
French Guiana,2,1995,3.93,-53.13,1,GF,GUF
French Guiana,6,1995,3.93,-53.13,1,GF,GUF
French Guiana,6,1997,3.93,-53.13,1,GF,GUF
French Guiana,2,1998,3.93,-53.13,1,GF,GUF
French Guiana,8,1998,3.93,-53.13,1,GF,GUF
French Guiana,5,1999,3.93,-53.13,1,GF,GUF
French Guiana,12,2001,3.93,-53.13,1,GF,GUF
French Guiana,4,2002,3.93,-53.13,1,GF,GUF
French Guiana,10,2004,3.93,-53.13,1,GF,GUF
French Guiana,2,2005,3.93,-53.13,1,GF,GUF
French Guiana,10,2005,3.93,-53.13,1,GF,GUF
French Guiana,1,2006,3.93,-53.13,1,GF,GUF
French Guiana,3,2006,3.93,-53.13,1,GF,GUF
French Guiana,4,2006,3.93,-53.13,2,GF,GUF
French Polynesia,1,1973,-17.68,-149.41,1,PF,PYF
French Polynesia,8,1982,-17.68,-149.41,1,PF,PYF
French Polynesia,3,1983,-17.68,-149.41,1,PF,PYF
French Polynesia,5,1984,-17.68,-149.41,1,PF,PYF
French Polynesia,11,1985,-17.68,-149.41,1,PF,PYF
French Polynesia,2,1986,-17.68,-149.41,1,PF,PYF
French Polynesia,1,1987,-17.68,-149.41,1,PF,PYF
French Polynesia,5,1988,-17.68,-149.41,1,PF,PYF
French Polynesia,1,1989,-17.68,-149.41,2,PF,PYF
French Polynesia,4,1989,-17.68,-149.41,1,PF,PYF
French Polynesia,1,1990,-17.68,-149.41,3,PF,PYF
French Polynesia,7,1990,-17.68,-149.41,1,PF,PYF
French Polynesia,2,1991,-17.68,-149.41,1,PF,PYF
French Polynesia,8,1991,-17.68,-149.41,1,PF,PYF
French Polynesia,1,1992,-17.68,-149.41,2,PF,PYF
French Polynesia,11,1992,-17.68,-149.41,1,PF,PYF
French Polynesia,4,1993,-17.68,-149.41,1,PF,PYF
French Polynesia,8,1993,-17.68,-149.41,1,PF,PYF
French Polynesia,1,1994,-17.68,-149.41,1,PF,PYF
French Polynesia,2,1994,-17.68,-149.41,1,PF,PYF
French Polynesia,5,1994,-17.68,-149.41,1,PF,PYF
French Polynesia,2,1995,-17.68,-149.41,1,PF,PYF
French Polynesia,7,1995,-17.68,-149.41,1,PF,PYF
French Polynesia,1,1996,-17.68,-149.41,2,PF,PYF
French Polynesia,2,1996,-17.68,-149.41,1,PF,PYF
French Polynesia,8,1996,-17.68,-149.41,2,PF,PYF
French Polynesia,9,1996,-17.68,-149.41,1,PF,PYF
French Polynesia,10,1996,-17.68,-149.41,1,PF,PYF
French Polynesia,11,1996,-17.68,-149.41,1,PF,PYF
French Polynesia,1,1997,-17.68,-149.41,1,PF,PYF
French Polynesia,3,1997,-17.68,-149.41,1,PF,PYF
French Polynesia,5,1997,-17.68,-149.41,1,PF,PYF
French Polynesia,7,1997,-17.68,-149.41,1,PF,PYF
French Polynesia,4,1998,-17.68,-149.41,1,PF,PYF
French Polynesia,1,2001,-17.68,-149.41,2,PF,PYF
French Polynesia,1,2007,-17.68,-149.41,3,PF,PYF
French Polynesia,2,2007,-17.68,-149.41,3,PF,PYF
French Polynesia,3,2007,-17.68,-149.41,3,PF,PYF
French Polynesia,4,2007,-17.68,-149.41,3,PF,PYF
French Polynesia,5,2007,-17.68,-149.41,2,PF,PYF
French Polynesia,6,2007,-17.68,-149.41,3,PF,PYF
French Polynesia,7,2007,-17.68,-149.41,2,PF,PYF
French Polynesia,8,2007,-17.68,-149.41,3,PF,PYF
French Polynesia,9,2007,-17.68,-149.41,3,PF,PYF
French Polynesia,10,2007,-17.68,-149.41,2,PF,PYF
French Polynesia,11,2007,-17.68,-149.41,3,PF,PYF
French Polynesia,12,2007,-17.68,-149.41,2,PF,PYF
French Polynesia,2,2008,-17.68,-149.41,1,PF,PYF
French Polynesia,3,2008,-17.68,-149.41,2,PF,PYF
French Polynesia,4,2008,-17.68,-149.41,3,PF,PYF
French Polynesia,5,2008,-17.68,-149.41,3,PF,PYF
French Polynesia,6,2008,-17.68,-149.41,2,PF,PYF
French Polynesia,7,2008,-17.68,-149.41,1,PF,PYF
French Polynesia,8,2008,-17.68,-149.41,1,PF,PYF
French Polynesia,9,2008,-17.68,-149.41,2,PF,PYF
French Polynesia,10,2008,-17.68,-149.41,1,PF,PYF
French Polynesia,11,2008,-17.68,-149.41,1,PF,PYF
French Polynesia,12,2008,-17.68,-149.41,1,PF,PYF
French Polynesia,1,2009,-17.68,-149.41,2,PF,PYF
French Polynesia,2,2009,-17.68,-149.41,1,PF,PYF
French Polynesia,3,2009,-17.68,-149.41,2,PF,PYF
French Polynesia,4,2009,-17.68,-149.41,1,PF,PYF
French Polynesia,5,2009,-17.68,-149.41,1,PF,PYF
French Polynesia,6,2009,-17.68,-149.41,2,PF,PYF
French Polynesia,7,2009,-17.68,-149.41,2,PF,PYF
French Polynesia,8,2009,-17.68,-149.41,2,PF,PYF
French Polynesia,9,2009,-17.68,-149.41,1,PF,PYF
French Polynesia,10,2009,-17.68,-149.41,1,PF,PYF
French Polynesia,11,2009,-17.68,-149.41,1,PF,PYF
French Polynesia,12,2009,-17.68,-149.41,2,PF,PYF
French Polynesia,1,2010,-17.68,-149.41,1,PF,PYF
French Polynesia,2,2010,-17.68,-149.41,1,PF,PYF
French Polynesia,3,2010,-17.68,-149.41,1,PF,PYF
French Polynesia,4,2010,-17.68,-149.41,2,PF,PYF
French Polynesia,5,2010,-17.68,-149.41,2,PF,PYF
French Polynesia,6,2010,-17.68,-149.41,2,PF,PYF
French Polynesia,7,2010,-17.68,-149.41,1,PF,PYF
French Polynesia,8,2010,-17.68,-149.41,1,PF,PYF
French Polynesia,2,2013,-17.68,-149.41,2,PF,PYF
French Polynesia,3,2013,-17.68,-149.41,2,PF,PYF
French Polynesia,4,2013,-17.68,-149.41,1,PF,PYF
French Polynesia,6,2014,-17.68,-149.41,1,PF,PYF
French Polynesia,2,2017,-17.68,-149.41,3,PF,PYF
Germany,1,2013,51.17,10.45,1,DE,DEU
Ghana,1,2005,7.95,-1.02,1,GH,GHA
Grenada,1,1977,12.26,-61.6,1,GD,GRD
Grenada,1,1978,12.26,-61.6,2,GD,GRD
Guadeloupe,12,2004,17.0,-62.07,1,GP,GLP
Guadeloupe,9,2006,17.0,-62.07,1,GP,GLP
Guadeloupe,10,2006,17.0,-62.07,1,GP,GLP
Guam,1,2001,13.44,144.79,1,GU,GUM
Guatemala,1,2009,15.78,-90.23,1,GT,GTM
Haiti,6,2014,18.97,-72.29,1,HT,HTI
Haiti,9,2014,18.97,-72.29,2,HT,HTI
Haiti,11,2014,18.97,-72.29,1,HT,HTI
Honduras,1,1984,15.2,-86.24,1,HN,HND
India,1,1956,20.59,78.96,2,IN,IND
India,1,1957,20.59,78.96,2,IN,IND
India,1,1960,20.59,78.96,2,IN,IND
India,1,1961,20.59,78.96,2,IN,IND
India,1,1962,20.59,78.96,3,IN,IND
India,1,1963,20.59,78.96,3,IN,IND
India,1,1964,20.59,78.96,3,IN,IND
India,1,1965,20.59,78.96,3,IN,IND
India,1,1966,20.59,78.96,3,IN,IND
India,1,1967,20.59,78.96,1,IN,IND
India,1,1970,20.59,78.96,1,IN,IND
India,1,1971,20.59,78.96,3,IN,IND
India,1,1974,20.59,78.96,1,IN,IND
India,1,1979,20.59,78.96,2,IN,IND
India,1,1980,20.59,78.96,2,IN,IND
India,1,1982,20.59,78.96,2,IN,IND
India,1,1984,20.59,78.96,2,IN,IND
India,1,1990,20.59,78.96,1,IN,IND
India,1,1991,20.59,78.96,1,IN,IND
India,1,1992,20.59,78.96,1,IN,IND
India,1,1993,20.59,78.96,1,IN,IND
India,1,1994,20.59,78.96,2,IN,IND
India,1,1995,20.59,78.96,1,IN,IND
India,1,1996,20.59,78.96,2,IN,IND
India,1,1997,20.59,78.96,1,IN,IND
India,1,2001,20.59,78.96,3,IN,IND
India,1,2003,20.59,78.96,1,IN,IND
India,1,2004,20.59,78.96,1,IN,IND
India,1,2005,20.59,78.96,3,IN,IND
India,1,2006,20.59,78.96,2,IN,IND
India,1,2007,20.59,78.96,3,IN,IND
India,4,2007,20.59,78.96,1,IN,IND
India,7,2007,20.59,78.96,1,IN,IND
India,1,2008,20.59,78.96,3,IN,IND
India,10,2008,20.59,78.96,1,IN,IND
India,1,2009,20.59,78.96,2,IN,IND
India,4,2009,20.59,78.96,2,IN,IND
India,1,2010,20.59,78.96,2,IN,IND
India,4,2010,20.59,78.96,1,IN,IND
India,9,2010,20.59,78.96,1,IN,IND
India,10,2010,20.59,78.96,1,IN,IND
India,1,2011,20.59,78.96,3,IN,IND
India,5,2012,20.59,78.96,3,IN,IND
India,1,2013,20.59,78.96,1,IN,IND
India,7,2013,20.59,78.96,1,IN,IND
India,11,2013,20.59,78.96,2,IN,IND
India,1,2014,20.59,78.96,2,IN,IND
India,1,2015,20.59,78.96,3,IN,IND
India,6,2015,20.59,78.96,1,IN,IND
India,7,2015,20.59,78.96,2,IN,IND
India,8,2015,20.59,78.96,3,IN,IND
India,9,2015,20.59,78.96,3,IN,IND
India,10,2015,20.59,78.96,3,IN,IND
Indonesia,1,1973,-0.79,113.92,1,ID,IDN
Indonesia,1,1975,-0.79,113.92,3,ID,IDN
Indonesia,1,1976,-0.79,113.92,2,ID,IDN
Indonesia,1,1977,-0.79,113.92,1,ID,IDN
Indonesia,1,1978,-0.79,113.92,3,ID,IDN
Indonesia,1,1982,-0.79,113.92,2,ID,IDN
Indonesia,1,1985,-0.79,113.92,1,ID,IDN
Indonesia,1,1988,-0.79,113.92,1,ID,IDN
Indonesia,1,1998,-0.79,113.92,2,ID,IDN
Indonesia,5,2007,-0.79,113.92,1,ID,IDN
Indonesia,6,2007,-0.79,113.92,3,ID,IDN
Indonesia,7,2007,-0.79,113.92,2,ID,IDN
Indonesia,8,2007,-0.79,113.92,2,ID,IDN
Indonesia,9,2007,-0.79,113.92,3,ID,IDN
Indonesia,10,2007,-0.79,113.92,1,ID,IDN
Indonesia,11,2007,-0.79,113.92,2,ID,IDN
Indonesia,12,2007,-0.79,113.92,3,ID,IDN
Indonesia,2,2008,-0.79,113.92,3,ID,IDN
Indonesia,3,2008,-0.79,113.92,3,ID,IDN
Indonesia,4,2008,-0.79,113.92,3,ID,IDN
Indonesia,8,2008,-0.79,113.92,2,ID,IDN
Indonesia,2,2010,-0.79,113.92,1,ID,IDN
Indonesia,3,2010,-0.79,113.92,3,ID,IDN
Indonesia,4,2010,-0.79,113.92,3,ID,IDN
Indonesia,5,2010,-0.79,113.92,2,ID,IDN
Indonesia,6,2010,-0.79,113.92,3,ID,IDN
Indonesia,7,2010,-0.79,113.92,1,ID,IDN
Indonesia,8,2010,-0.79,113.92,2,ID,IDN
Indonesia,9,2010,-0.79,113.92,3,ID,IDN
Indonesia,10,2010,-0.79,113.92,3,ID,IDN
Indonesia,11,2010,-0.79,113.92,3,ID,IDN
Indonesia,12,2010,-0.79,113.92,1,ID,IDN
Indonesia,3,2011,-0.79,113.92,2,ID,IDN
Indonesia,8,2011,-0.79,113.92,1,ID,IDN
Indonesia,9,2011,-0.79,113.92,1,ID,IDN
Indonesia,12,2011,-0.79,113.92,1,ID,IDN
Indonesia,2,2012,-0.79,113.92,3,ID,IDN
Indonesia,3,2012,-0.79,113.92,3,ID,IDN
Indonesia,4,2013,-0.79,113.92,2,ID,IDN
Indonesia,5,2014,-0.79,113.92,2,ID,IDN
Indonesia,6,2014,-0.79,113.92,1,ID,IDN
Indonesia,7,2014,-0.79,113.92,1,ID,IDN
Indonesia,8,2014,-0.79,113.92,1,ID,IDN
Indonesia,9,2014,-0.79,113.92,1,ID,IDN
Indonesia,1,2015,-0.79,113.92,2,ID,IDN
Indonesia,4,2015,-0.79,113.92,1,ID,IDN
Indonesia,6,2016,-0.79,113.92,1,ID,IDN
Ireland,8,2010,53.41,-8.24,1,IE,IRL
Ireland,9,2010,53.41,-8.24,1,IE,IRL
Ireland,8,2011,53.41,-8.24,1,IE,IRL
Ireland,11,2011,53.41,-8.24,1,IE,IRL
Ireland,3,2012,53.41,-8.24,1,IE,IRL
Italy,1,2015,41.87,12.57,1,IT,ITA
Jamaica,1,1983,18.11,-77.3,1,JM,JAM
Jamaica,1,2007,18.11,-77.3,1,JM,JAM
Japan,1,1943,36.2,138.25,1,JP,JPN
Japan,9,2007,36.2,138.25,1,JP,JPN
Japan,6,2008,36.2,138.25,1,JP,JPN
Japan,8,2008,36.2,138.25,1,JP,JPN
Japan,8,2010,36.2,138.25,1,JP,JPN
Japan,2,2014,36.2,138.25,2,JP,JPN
Japan,8,2014,36.2,138.25,3,JP,JPN
Japan,9,2014,36.2,138.25,3,JP,JPN
Japan,1,2015,36.2,138.25,1,JP,JPN
Madagascar,1,2006,-18.77,46.87,1,MG,MDG
Madagascar,1,2010,-18.77,46.87,1,MG,MDG
Malaysia,1,1972,4.21,101.98,1,MY,MYS
Malaysia,1,1973,4.21,101.98,1,MY,MYS
Malaysia,1,1995,4.21,101.98,2,MY,MYS
Malaysia,1,1996,4.21,101.98,3,MY,MYS
Malaysia,1,1997,4.21,101.98,2,MY,MYS
Malaysia,1,1999,4.21,101.98,1,MY,MYS
Malaysia,1,2000,4.21,101.98,3,MY,MYS
Malaysia,1,2002,4.21,101.98,1,MY,MYS
Malaysia,1,2004,4.21,101.98,3,MY,MYS
Malaysia,1,2014,4.21,101.98,3,MY,MYS
Malaysia,2,2014,4.21,101.98,2,MY,MYS
Malaysia,5,2014,4.21,101.98,1,MY,MYS
Marshall Islands,1,2003,7.13,171.18,1,MH,MHL
Marshall Islands,1,2011,7.13,171.18,1,MH,MHL
Martinique,1,1998,14.64,-61.02,1,MQ,MTQ
Martinique,1,1999,14.64,-61.02,1,MQ,MTQ
Martinique,8,2004,14.64,-61.02,1,MQ,MTQ
Martinique,12,2004,14.64,-61.02,1,MQ,MTQ
Martinique,6,2005,14.64,-61.02,1,MQ,MTQ
Martinique,8,2005,14.64,-61.02,1,MQ,MTQ
Martinique,9,2005,14.64,-61.02,1,MQ,MTQ
Martinique,10,2005,14.64,-61.02,1,MQ,MTQ
Martinique,11,2005,14.64,-61.02,1,MQ,MTQ
Mexico,1,1983,23.63,-102.55,2,MX,MEX
Mexico,1,1994,23.63,-102.55,1,MX,MEX
Mexico,8,2002,23.63,-102.55,1,MX,MEX
Mexico,9,2005,23.63,-102.55,1,MX,MEX
Mexico,1,2007,23.63,-102.55,1,MX,MEX
Mexico,7,2010,23.63,-102.55,2,MX,MEX
Mexico,8,2010,23.63,-102.55,3,MX,MEX
Mexico,9,2010,23.63,-102.55,3,MX,MEX
Mexico,10,2010,23.63,-102.55,2,MX,MEX
Mexico,11,2010,23.63,-102.55,3,MX,MEX
Micronesia,1,1995,7.43,150.55,1,FM,FSM
